model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi
Concrete,0.2,0.0017,625.5382293701172,129.62266843815175,0.6876761233815689,0.055219258018503796,0.9919914327069648,0.001267947178303718,1173.5,1129.8,1024.7646206471568,10,0.9890433345284014,0.6611837254247038,2.973561801446417,0.9701293062272103,0.9435509344808772
Concrete,0.2,0.0014422495703074,751.5463317871094,78.56701622395877,0.6730483625285606,0.02649919312531591,0.9938964101345776,0.0012486219985456339,1404.7,1323.7,1208.7632252376302,10,0.9857474249974535,0.5651412376892662,2.3456443129520053,0.9690953748338322,0.9401794873140058
Concrete,0.2,0.0012,975.0444091796875,187.8182455819145,0.6855959634424982,0.03121072379860509,0.9955021614230286,0.0010479823526468996,1667.4,1631.8,1482.660661763662,10,0.9944747579440945,0.8239125574606709,3.045931952662722,0.9770796404033929,0.9560200816338641
Concrete,0.2,0.001,1135.3826293945312,114.9306086389133,0.677913175932978,0.04428123584100779,0.9959860754994919,0.0005511350013515126,1898.9,1865.9,1709.797751018496,10,0.9939360590171396,0.6731536607379287,3.0906311637080868,0.9842041270812711,0.96635057136176
Concrete,0.2,0.00085,1287.1355224609374,145.2194046460254,0.6647753236862147,0.06403665558215588,0.9958451160386665,0.0011407266927601321,2123.8,2080.8,1899.8571756438246,10,0.9890113009892079,0.5286329272106808,2.2519888231426695,0.9737621752283682,0.9526388926997083
LSPIN,0.0,0.0018,235.4104263305664,28.628831328533444,0.6948876618431074,0.01941445418797816,0.9889866490091885,0.0018545692187895105,1086.6,651.1,522.2068502231488,10,0.9160297880124408,0.7648741002846609,3.356697896120973,0.9180623788041848,0.8665337614529058
LSPIN,0.0,0.0016,262.9930450439453,29.94168991917909,0.7132806549885757,0.020414524465063637,0.9903666451948459,0.001342978379780979,948.4,700.6,531.2229591432754,10,0.9171357969358099,0.7912398364817944,3.475895792241946,0.9204537149385358,0.8687831247487632
LSPIN,0.0,0.0015,310.3737426757813,31.157227481380456,0.7038080731150038,0.02042807331409687,0.9913169732750097,0.0022309260661025764,1175.0,817.4,625.8299542325736,10,0.9405367672938784,0.7771667055585317,3.4588675213675213,0.9276182057930036,0.8817023444136927
LSPIN,0.0,0.0013,363.67026672363284,31.90795038828011,0.7147658035034272,0.021840259796223043,0.9922447457303976,0.001750745657059319,1286.4,885.7,692.5683409572537,10,0.91953515809772,0.8122301829347116,3.6972633136094677,0.913248028736589,0.8685745808213043
LSPIN,0.0,0.0012,389.5799194335938,42.70648997264743,0.7107958872810358,0.014785143223511613,0.9922951238371487,0.0016986293249000427,1212.9,898.6,699.4949614332629,10,0.9426265569582133,0.7618848950347239,3.3354125575279423,0.9308665439563127,0.8873325739444774
LSPIN,0.0,0.0011,439.1911224365234,35.01808397725839,0.7104722010662605,0.01432785225236779,0.993254233860695,0.0014477347775500983,1275.9,998.9,777.2201696919841,10,0.945217397444557,0.814176898167618,3.480152859960552,0.9434332557336728,0.8999170870893939
LSPIN,0.0,0.001,456.5142852783203,45.32784791637588,0.7023800456968774,0.017130204447452797,0.9937374208138088,0.0006616623731283564,1368.3,1041.0,807.1177684196155,10,0.9432892612283055,0.8005720586512783,3.401397107166338,0.9102775502349914,0.858024715946663
LSPIN,0.0,0.0009,515.6799224853515,52.852330154168634,0.7079112718964204,0.01776213431761721,0.9937838000862728,0.0013748308250170812,1393.2,1092.1,853.5581637902902,10,0.9339012000069644,0.8183217343103955,3.4844099276791587,0.8881165459293887,0.8292271505836317
LSPIN,0.0,0.0008,610.3258666992188,66.6628439200894,0.7069116527037319,0.02523362117013233,0.9949868722839671,0.0005960776313859468,1577.8,1286.8,1022.2236548879794,10,0.9358117640246416,0.8366647547488837,3.318384286653518,0.9250239221732041,0.8686073288048745
LSPIN,0.0,0.0007,704.0691162109375,63.62940419457006,0.7118145468392993,0.015659306837798995,0.9960124080641852,0.0006501732266806565,1841.9,1460.5,1166.722867244302,10,0.9069882182655044,0.7994975581551115,3.3481837606837606,0.9064294132901256,0.8524620659983211
LSPIN,0.0,0.0006,803.8482604980469,93.27282745870008,0.7063214013709064,0.01602371173715618,0.9964806965663613,0.0006893982913232406,1972.9,1611.6,1310.1491601212085,10,0.8824854231747129,0.7985118808486809,3.2055719921104537,0.9078091634888972,0.8458223712908507
LSPIN,0.0,0.0005,892.3405456542969,55.81653307474113,0.6927646610814928,0.02458828935181971,0.9969988546380772,0.0005361800491217749,2180.0,1775.2,1439.814836467444,10,0.9120498905690588,0.7571476316800828,2.839464168310322,0.9021827270822141,0.8345811564023642
LSPIN,0.05,0.0015,292.19652404785154,25.785999938171475,0.7001618431073877,0.020700372100483637,0.9913605052507013,0.0011759680591643738,898.4,755.3,544.4601199003631,10,0.9711509420760506,0.728808561242502,3.5674227481919787,0.9512835376220475,0.9246100539392439
LSPIN,0.05,0.0013,352.47837524414064,23.33270650762231,0.7032654226961157,0.014523225281962426,0.9932696060540602,0.001070104094599286,1184.9,985.3,704.6644402425845,10,0.9587463930711507,0.7199993111944577,3.739833990795529,0.9615819112600945,0.9307931194852622
LSPIN,0.05,0.0012,395.8023162841797,45.486108275286945,0.7056549885757807,0.008407135375326903,0.9929892453074609,0.0012024876523378464,1038.9,902.2,689.3500500718889,10,0.9500547832822702,0.7394612432925846,3.4631245890861275,0.9499619080001872,0.9110211413137203
LSPIN,0.05,0.0011,438.4532775878906,29.561579597220845,0.7083301599390708,0.014385248563115145,0.9933188424606897,0.0005899434742641753,1044.0,955.0,739.4704116620655,10,0.9655111667974009,0.8043501430568624,3.2928418803418804,0.9594798349595242,0.9195714649026812
LSPIN,0.05,0.001,466.4868682861328,29.655167252971523,0.713509139375476,0.01924574276490576,0.9939570711758933,0.0007267975809182596,1167.7,1069.8,802.3306076449768,10,0.9740349318851197,0.7984220328607873,3.5674227481919787,0.9567368725583894,0.9172920716949434
LSPIN,0.05,0.0009,528.5953582763672,49.17158638752851,0.7076827875095202,0.017783088162762403,0.994347094191032,0.0011589587363092981,1185.8,1124.5,840.2135588232574,10,0.9655069473654354,0.8244557011912822,3.448224852071006,0.9675549967281158,0.9408933671912609
LSPIN,0.05,0.0008,639.1301086425781,40.70371679609883,0.7074352627570449,0.005095536470047549,0.994825920864483,0.0005874925262461995,1328.8,1237.7,970.287784991138,10,0.9456741680870424,0.8089464342019291,3.4141683103221565,0.9426113840751633,0.9000730982396394
