model_family,gate_type,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
Concrete,concrete,0.003,0.2,3,7,0.9904051621202152
Concrete,concrete,0.003,0.2,3,8,0.990453244109342
Concrete,concrete,0.003,0.2,3,9,0.9889548636394409
Concrete,concrete,0.003,0.2,4,5,0.9854057334852924
Concrete,concrete,0.003,0.2,4,6,0.9793266423874744
Concrete,concrete,0.003,0.2,4,7,0.9926089971209958
Concrete,concrete,0.003,0.2,4,8,0.9891066831802828
Concrete,concrete,0.003,0.2,4,9,0.9899365705355968
Concrete,concrete,0.003,0.2,5,6,0.9959612190463684
Concrete,concrete,0.003,0.2,5,7,0.9924387122118477
Concrete,concrete,0.003,0.2,5,8,0.9865224549658296
Concrete,concrete,0.003,0.2,5,9,0.9893808693747642
Concrete,concrete,0.003,0.2,6,7,0.992131660325151
Concrete,concrete,0.003,0.2,6,8,0.9843901150119072
Concrete,concrete,0.003,0.2,6,9,0.9874966748037848
Concrete,concrete,0.003,0.2,7,8,0.9937693832636186
Concrete,concrete,0.003,0.2,7,9,0.993084052227932
Concrete,concrete,0.003,0.2,8,9,0.9967412039821392
Concrete,concrete,0.0014422495703074,0.2,0,1,0.9850904006698332
Concrete,concrete,0.0014422495703074,0.2,0,2,0.992987765193012
Concrete,concrete,0.0014422495703074,0.2,0,3,0.9918060059896726
Concrete,concrete,0.0014422495703074,0.2,0,4,0.9903997643805496
Concrete,concrete,0.0014422495703074,0.2,0,5,0.9944997800017632
Concrete,concrete,0.0014422495703074,0.2,0,6,0.9887732542848284
Concrete,concrete,0.0014422495703074,0.2,0,7,0.9890914552506576
Concrete,concrete,0.0014422495703074,0.2,0,8,0.9684614370836852
Concrete,concrete,0.0014422495703074,0.2,0,9,0.9942626194302726
Concrete,concrete,0.0014422495703074,0.2,1,2,0.9972956161060912
Concrete,concrete,0.0014422495703074,0.2,1,3,0.9912654778244352
Concrete,concrete,0.0014422495703074,0.2,1,4,0.994680740781822
Concrete,concrete,0.0014422495703074,0.2,1,5,0.9849446759492176
Concrete,concrete,0.0014422495703074,0.2,1,6,0.9896469808521928
Concrete,concrete,0.0014422495703074,0.2,1,7,0.9984408862458792
Concrete,concrete,0.0014422495703074,0.2,1,8,0.9595864064620048
Concrete,concrete,0.0014422495703074,0.2,1,9,0.9936546404934216
Concrete,concrete,0.0014422495703074,0.2,2,3,0.9949774492396734
Concrete,concrete,0.0014422495703074,0.2,2,4,0.995386703443542
Concrete,concrete,0.0014422495703074,0.2,2,5,0.991598676625998
Concrete,concrete,0.0014422495703074,0.2,2,6,0.992294160943578
Concrete,concrete,0.0014422495703074,0.2,2,7,0.9982808217214498
Concrete,concrete,0.0014422495703074,0.2,2,8,0.9650444740438264
Concrete,concrete,0.0014422495703074,0.2,2,9,0.9958542514839712
Concrete,concrete,0.0014422495703074,0.2,3,4,0.9856803817995918
Concrete,concrete,0.0014422495703074,0.2,3,5,0.997368731882038
Concrete,concrete,0.0014422495703074,0.2,3,6,0.9954767980372876
Concrete,concrete,0.0014422495703074,0.2,3,7,0.9950184331525768
Concrete,concrete,0.0014422495703074,0.2,3,8,0.94974790049948
Concrete,concrete,0.0014422495703074,0.2,3,9,0.9963777462936312
Concrete,concrete,0.0014422495703074,0.2,4,5,0.9829782481373028
Concrete,concrete,0.0014422495703074,0.2,4,6,0.9872454704005088
Concrete,concrete,0.0014422495703074,0.2,4,7,0.9935260318951828
Concrete,concrete,0.0014422495703074,0.2,4,8,0.971020239424212
Concrete,concrete,0.0014422495703074,0.2,4,9,0.9923214725207002
Concrete,concrete,0.0014422495703074,0.2,5,6,0.9945191328139684
Concrete,concrete,0.0014422495703074,0.2,5,7,0.990254107350974
Concrete,concrete,0.0014422495703074,0.2,5,8,0.9497633617056191
Concrete,concrete,0.0014422495703074,0.2,5,9,0.99360893609034
Concrete,concrete,0.0014422495703074,0.2,6,7,0.99210640849917
Concrete,concrete,0.0014422495703074,0.2,6,8,0.9455091716685482
Concrete,concrete,0.0014422495703074,0.2,6,9,0.9925196755228164
Concrete,concrete,0.0014422495703074,0.2,7,8,0.9583322299600746
Concrete,concrete,0.0014422495703074,0.2,7,9,0.9958610133691288
Concrete,concrete,0.0014422495703074,0.2,8,9,0.9610741893608752
LSPIN,lspin_tf,0.0016,0.0,0,1,0.930604724525242
LSPIN,lspin_tf,0.0016,0.0,0,2,0.8927272310273071
LSPIN,lspin_tf,0.0016,0.0,0,3,0.9449220724350416
LSPIN,lspin_tf,0.0016,0.0,0,4,0.9542421359516192
LSPIN,lspin_tf,0.0016,0.0,0,5,0.7737338523630564
LSPIN,lspin_tf,0.0016,0.0,0,6,0.929371996756564
LSPIN,lspin_tf,0.0016,0.0,0,7,0.9208782049558512
LSPIN,lspin_tf,0.0016,0.0,0,8,0.940907874259008
LSPIN,lspin_tf,0.0016,0.0,0,9,0.9495890206663694
LSPIN,lspin_tf,0.0016,0.0,1,2,0.9570474245421212
LSPIN,lspin_tf,0.0016,0.0,1,3,0.9707326411069068
LSPIN,lspin_tf,0.0016,0.0,1,4,0.9800053783624894
LSPIN,lspin_tf,0.0016,0.0,1,5,0.9080277217242172
LSPIN,lspin_tf,0.0016,0.0,1,6,0.9382967910742782
LSPIN,lspin_tf,0.0016,0.0,1,7,0.8652995994907307
LSPIN,lspin_tf,0.0016,0.0,1,8,0.972097801280964
LSPIN,lspin_tf,0.0016,0.0,1,9,0.9619765988835856
LSPIN,lspin_tf,0.0016,0.0,2,3,0.9544156677033412
LSPIN,lspin_tf,0.0016,0.0,2,4,0.9651438021932932
LSPIN,lspin_tf,0.0016,0.0,2,5,0.8918188741630412
LSPIN,lspin_tf,0.0016,0.0,2,6,0.9421947924433416
LSPIN,lspin_tf,0.0016,0.0,2,7,0.799784502175574
LSPIN,lspin_tf,0.0016,0.0,2,8,0.9588587872831692
LSPIN,lspin_tf,0.0016,0.0,2,9,0.9609060263837462
LSPIN,lspin_tf,0.0016,0.0,3,4,0.9743084642513306
LSPIN,lspin_tf,0.0016,0.0,3,5,0.8783893776895221
LSPIN,lspin_tf,0.0016,0.0,3,6,0.9402232877835296
LSPIN,lspin_tf,0.0016,0.0,3,7,0.8593788160728572
LSPIN,lspin_tf,0.0016,0.0,3,8,0.9713997549071748
LSPIN,lspin_tf,0.0016,0.0,3,9,0.9714290215769328
LSPIN,lspin_tf,0.0016,0.0,4,5,0.8832893919459184
LSPIN,lspin_tf,0.0016,0.0,4,6,0.9507556029796024
LSPIN,lspin_tf,0.0016,0.0,4,7,0.884725918434188
LSPIN,lspin_tf,0.0016,0.0,4,8,0.9752888426779174
LSPIN,lspin_tf,0.0016,0.0,4,9,0.9782720379944382
LSPIN,lspin_tf,0.0016,0.0,5,6,0.8248805786654658
LSPIN,lspin_tf,0.0016,0.0,5,7,0.6921894870564106
LSPIN,lspin_tf,0.0016,0.0,5,8,0.8853368931685629
LSPIN,lspin_tf,0.0016,0.0,5,9,0.8663408729813309
LSPIN,lspin_tf,0.0016,0.0,6,7,0.8696212560059803
LSPIN,lspin_tf,0.0016,0.0,6,8,0.9574998757283716
LSPIN,lspin_tf,0.0016,0.0,6,9,0.9492033687803044
LSPIN,lspin_tf,0.0016,0.0,7,8,0.8830968832034236
LSPIN,lspin_tf,0.0016,0.0,7,9,0.8484872260185246
LSPIN,lspin_tf,0.0016,0.0,8,9,0.963410382438805
LSPIN,lspin_tf,0.0011,0.0,0,1,0.919723171423165
LSPIN,lspin_tf,0.0011,0.0,0,2,0.9514141057472012
LSPIN,lspin_tf,0.0011,0.0,0,3,0.9537012175243048
LSPIN,lspin_tf,0.0011,0.0,0,4,0.9790725003547114
LSPIN,lspin_tf,0.0011,0.0,0,5,0.9729021738600406
LSPIN,lspin_tf,0.0011,0.0,0,6,0.9108332943202634
LSPIN,lspin_tf,0.0011,0.0,0,7,0.9482282015042084
LSPIN,lspin_tf,0.0011,0.0,0,8,0.95344960559597
LSPIN,lspin_tf,0.0011,0.0,0,9,0.9297519471794036
LSPIN,lspin_tf,0.0011,0.0,1,2,0.963959668955582
LSPIN,lspin_tf,0.0011,0.0,1,3,0.9454238417260452
LSPIN,lspin_tf,0.0011,0.0,1,4,0.9245540279954252
LSPIN,lspin_tf,0.0011,0.0,1,5,0.9513333091946938
LSPIN,lspin_tf,0.0011,0.0,1,6,0.9377199670522436
LSPIN,lspin_tf,0.0011,0.0,1,7,0.959650027091304
LSPIN,lspin_tf,0.0011,0.0,1,8,0.8811112357605061
LSPIN,lspin_tf,0.0011,0.0,1,9,0.956874320566737
LSPIN,lspin_tf,0.0011,0.0,2,3,0.9792705573884464
LSPIN,lspin_tf,0.0011,0.0,2,4,0.9465966390489392
LSPIN,lspin_tf,0.0011,0.0,2,5,0.971631314421342
LSPIN,lspin_tf,0.0011,0.0,2,6,0.962292801656372
LSPIN,lspin_tf,0.0011,0.0,2,7,0.9749298259188452
LSPIN,lspin_tf,0.0011,0.0,2,8,0.903489510704005
LSPIN,lspin_tf,0.0011,0.0,2,9,0.9840843977008962
LSPIN,lspin_tf,0.0011,0.0,3,4,0.9438921798381138
LSPIN,lspin_tf,0.0011,0.0,3,5,0.962254658142538
LSPIN,lspin_tf,0.0011,0.0,3,6,0.9418223105267416
LSPIN,lspin_tf,0.0011,0.0,3,7,0.9639735291027932
LSPIN,lspin_tf,0.0011,0.0,3,8,0.8988863041088514
LSPIN,lspin_tf,0.0011,0.0,3,9,0.9791386654022348
LSPIN,lspin_tf,0.0011,0.0,4,5,0.9722386448425552
LSPIN,lspin_tf,0.0011,0.0,4,6,0.9147357243732852
LSPIN,lspin_tf,0.0011,0.0,4,7,0.9455647888302656
LSPIN,lspin_tf,0.0011,0.0,4,8,0.9763889385257776
LSPIN,lspin_tf,0.0011,0.0,4,9,0.921685673882626
LSPIN,lspin_tf,0.0011,0.0,5,6,0.9258669353857772
LSPIN,lspin_tf,0.0011,0.0,5,7,0.960139461315434
LSPIN,lspin_tf,0.0011,0.0,5,8,0.9451102379580878
LSPIN,lspin_tf,0.0011,0.0,5,9,0.9506963619519492
LSPIN,lspin_tf,0.0011,0.0,6,7,0.9721180740636688
LSPIN,lspin_tf,0.0011,0.0,6,8,0.8861300832923316
LSPIN,lspin_tf,0.0011,0.0,6,9,0.9604918160702428
LSPIN,lspin_tf,0.0011,0.0,7,8,0.9075594628265248
LSPIN,lspin_tf,0.0011,0.0,7,9,0.9683909749940598
LSPIN,lspin_tf,0.0011,0.0,8,9,0.8757003968805522
LSPIN,lspin_tf,0.0007,0.0,0,1,0.94798070400564
LSPIN,lspin_tf,0.0007,0.0,0,2,0.8664381588520651
LSPIN,lspin_tf,0.0007,0.0,0,3,0.8926932687124308
LSPIN,lspin_tf,0.0007,0.0,0,4,0.9584110161691226
LSPIN,lspin_tf,0.0007,0.0,0,5,0.9477970548390467
LSPIN,lspin_tf,0.0007,0.0,0,6,0.7234664712700029
LSPIN,lspin_tf,0.0007,0.0,0,7,0.8488485527140109
LSPIN,lspin_tf,0.0007,0.0,0,8,0.9327858319727343
LSPIN,lspin_tf,0.0007,0.0,0,9,0.9299696787988284
LSPIN,lspin_tf,0.0007,0.0,1,2,0.9475406941383814
LSPIN,lspin_tf,0.0007,0.0,1,3,0.9525697706921236
LSPIN,lspin_tf,0.0007,0.0,1,4,0.9693755302234456
LSPIN,lspin_tf,0.0007,0.0,1,5,0.9313834603510128
LSPIN,lspin_tf,0.0007,0.0,1,6,0.8490648869835535
LSPIN,lspin_tf,0.0007,0.0,1,7,0.9367040042138508
LSPIN,lspin_tf,0.0007,0.0,1,8,0.9751485632832284
LSPIN,lspin_tf,0.0007,0.0,1,9,0.956316634825375
LSPIN,lspin_tf,0.0007,0.0,2,3,0.9449364772657254
LSPIN,lspin_tf,0.0007,0.0,2,4,0.933601281087985
LSPIN,lspin_tf,0.0007,0.0,2,5,0.8338484074396467
LSPIN,lspin_tf,0.0007,0.0,2,6,0.8798365300521768
LSPIN,lspin_tf,0.0007,0.0,2,7,0.9472726735489652
LSPIN,lspin_tf,0.0007,0.0,2,8,0.9531950232088532
LSPIN,lspin_tf,0.0007,0.0,2,9,0.9495542253333856
LSPIN,lspin_tf,0.0007,0.0,3,4,0.9197092929313718
LSPIN,lspin_tf,0.0007,0.0,3,5,0.8577680138255728
LSPIN,lspin_tf,0.0007,0.0,3,6,0.8324928037276152
LSPIN,lspin_tf,0.0007,0.0,3,7,0.9490665045411528
LSPIN,lspin_tf,0.0007,0.0,3,8,0.955953316673142
LSPIN,lspin_tf,0.0007,0.0,3,9,0.9325033370637438
LSPIN,lspin_tf,0.0007,0.0,4,5,0.9416504886181472
LSPIN,lspin_tf,0.0007,0.0,4,6,0.8412433097796181
LSPIN,lspin_tf,0.0007,0.0,4,7,0.8961357569983854
LSPIN,lspin_tf,0.0007,0.0,4,8,0.958802668586532
LSPIN,lspin_tf,0.0007,0.0,4,9,0.9492577273690764
LSPIN,lspin_tf,0.0007,0.0,5,6,0.7779220517136837
LSPIN,lspin_tf,0.0007,0.0,5,7,0.8168510533319152
LSPIN,lspin_tf,0.0007,0.0,5,8,0.9030620430365268
LSPIN,lspin_tf,0.0007,0.0,5,9,0.8916923981677477
LSPIN,lspin_tf,0.0007,0.0,6,7,0.8649057331192024
LSPIN,lspin_tf,0.0007,0.0,6,8,0.8618700768086641
LSPIN,lspin_tf,0.0007,0.0,6,9,0.8125239441377929
LSPIN,lspin_tf,0.0007,0.0,7,8,0.9477177111796709
LSPIN,lspin_tf,0.0007,0.0,7,9,0.9285522861203472
LSPIN,lspin_tf,0.0007,0.0,8,9,0.9660504042362006
LSPIN,lspin_tf,0.0013,0.05,0,1,0.9727037325178272
LSPIN,lspin_tf,0.0013,0.05,0,2,0.967656789234384
LSPIN,lspin_tf,0.0013,0.05,0,3,0.9689958447300296
LSPIN,lspin_tf,0.0013,0.05,0,4,0.9787091204313676
LSPIN,lspin_tf,0.0013,0.05,0,5,0.9836078231393884
LSPIN,lspin_tf,0.0013,0.05,0,6,0.9601850751480844
LSPIN,lspin_tf,0.0013,0.05,0,7,0.9799132023626136
LSPIN,lspin_tf,0.0013,0.05,0,8,0.9611279310991976
LSPIN,lspin_tf,0.0013,0.05,0,9,0.9790824691695528
LSPIN,lspin_tf,0.0013,0.05,1,2,0.9000531155718215
LSPIN,lspin_tf,0.0013,0.05,1,3,0.9910196799011738
LSPIN,lspin_tf,0.0013,0.05,1,4,0.9691781929347568
LSPIN,lspin_tf,0.0013,0.05,1,5,0.9536087738594622
LSPIN,lspin_tf,0.0013,0.05,1,6,0.9620433476054924
LSPIN,lspin_tf,0.0013,0.05,1,7,0.9666016166284545
LSPIN,lspin_tf,0.0013,0.05,1,8,0.9648962361068354
LSPIN,lspin_tf,0.0013,0.05,1,9,0.9478088957812068
LSPIN,lspin_tf,0.0013,0.05,2,3,0.901383559968345
LSPIN,lspin_tf,0.0013,0.05,2,4,0.9478083724626806
LSPIN,lspin_tf,0.0013,0.05,2,5,0.9755903122512508
LSPIN,lspin_tf,0.0013,0.05,2,6,0.906172079019077
LSPIN,lspin_tf,0.0013,0.05,2,7,0.9582639575990356
LSPIN,lspin_tf,0.0013,0.05,2,8,0.919613324551134
LSPIN,lspin_tf,0.0013,0.05,2,9,0.9740649296670232
LSPIN,lspin_tf,0.0013,0.05,3,4,0.9572738358578752
LSPIN,lspin_tf,0.0013,0.05,3,5,0.9554740033066602
LSPIN,lspin_tf,0.0013,0.05,3,6,0.963105333500382
LSPIN,lspin_tf,0.0013,0.05,3,7,0.9750089608266688
LSPIN,lspin_tf,0.0013,0.05,3,8,0.9580639836956284
LSPIN,lspin_tf,0.0013,0.05,3,9,0.9551241190484436
LSPIN,lspin_tf,0.0013,0.05,4,5,0.979113699594839
LSPIN,lspin_tf,0.0013,0.05,4,6,0.9308434558729178
LSPIN,lspin_tf,0.0013,0.05,4,7,0.9688286719994694
LSPIN,lspin_tf,0.0013,0.05,4,8,0.9886035455701808
LSPIN,lspin_tf,0.0013,0.05,4,9,0.968096330631353
LSPIN,lspin_tf,0.0013,0.05,5,6,0.9285023454947842
LSPIN,lspin_tf,0.0013,0.05,5,7,0.9869078993659192
LSPIN,lspin_tf,0.0013,0.05,5,8,0.9666169199813908
LSPIN,lspin_tf,0.0013,0.05,5,9,0.9906723209708216
LSPIN,lspin_tf,0.0013,0.05,6,7,0.9433733563455766
LSPIN,lspin_tf,0.0013,0.05,6,8,0.9147722606002112
LSPIN,lspin_tf,0.0013,0.05,6,9,0.9220430141863604
LSPIN,lspin_tf,0.0013,0.05,7,8,0.957721739366961
LSPIN,lspin_tf,0.0013,0.05,7,9,0.9881801530679536
LSPIN,lspin_tf,0.0013,0.05,8,9,0.9551733571771952
LSPIN,lspin_tf,0.0009,0.05,0,1,0.9045739527128218
LSPIN,lspin_tf,0.0009,0.05,0,2,0.9231237387215796
LSPIN,lspin_tf,0.0009,0.05,0,3,0.9721180109973272
LSPIN,lspin_tf,0.0009,0.05,0,4,0.9888683268890875
LSPIN,lspin_tf,0.0009,0.05,0,5,0.9813752324895963
LSPIN,lspin_tf,0.0009,0.05,0,6,0.9093610937524644
LSPIN,lspin_tf,0.0009,0.05,0,7,0.9644891064410508
LSPIN,lspin_tf,0.0009,0.05,0,8,0.994099369634708
LSPIN,lspin_tf,0.0009,0.05,0,9,0.97497691564547
LSPIN,lspin_tf,0.0009,0.05,1,2,0.981445540033212
LSPIN,lspin_tf,0.0009,0.05,1,3,0.973112377982326
LSPIN,lspin_tf,0.0009,0.05,1,4,0.944675320854187
LSPIN,lspin_tf,0.0009,0.05,1,5,0.9513093254632996
LSPIN,lspin_tf,0.0009,0.05,1,6,0.983088767131892
LSPIN,lspin_tf,0.0009,0.05,1,7,0.9481401462370624
LSPIN,lspin_tf,0.0009,0.05,1,8,0.9099461855878148
LSPIN,lspin_tf,0.0009,0.05,1,9,0.9436344059353268
LSPIN,lspin_tf,0.0009,0.05,2,3,0.98030830440904
LSPIN,lspin_tf,0.0009,0.05,2,4,0.9511877847047095
LSPIN,lspin_tf,0.0009,0.05,2,5,0.9618710886859758
LSPIN,lspin_tf,0.0009,0.05,2,6,0.9933434946670656
LSPIN,lspin_tf,0.0009,0.05,2,7,0.9776752291327682
LSPIN,lspin_tf,0.0009,0.05,2,8,0.9311131658215688
LSPIN,lspin_tf,0.0009,0.05,2,9,0.9689580716001656
LSPIN,lspin_tf,0.0009,0.05,3,4,0.9879140861708358
LSPIN,lspin_tf,0.0009,0.05,3,5,0.9875375125565944
LSPIN,lspin_tf,0.0009,0.05,3,6,0.9750671673351566
LSPIN,lspin_tf,0.0009,0.05,3,7,0.986820517793698
LSPIN,lspin_tf,0.0009,0.05,3,8,0.973794586540576
LSPIN,lspin_tf,0.0009,0.05,3,9,0.9858559207181457
LSPIN,lspin_tf,0.0009,0.05,4,5,0.9913387777779774
LSPIN,lspin_tf,0.0009,0.05,4,6,0.9439943249382758
LSPIN,lspin_tf,0.0009,0.05,4,7,0.9711069534558108
LSPIN,lspin_tf,0.0009,0.05,4,8,0.9847271839035447
LSPIN,lspin_tf,0.0009,0.05,4,9,0.9815085054475654
LSPIN,lspin_tf,0.0009,0.05,5,6,0.9506863404362524
LSPIN,lspin_tf,0.0009,0.05,5,7,0.9741745670510638
LSPIN,lspin_tf,0.0009,0.05,5,8,0.9838966611143511
LSPIN,lspin_tf,0.0009,0.05,5,9,0.98310602878307
LSPIN,lspin_tf,0.0009,0.05,6,7,0.968242001413582
LSPIN,lspin_tf,0.0009,0.05,6,8,0.9139614222845294
LSPIN,lspin_tf,0.0009,0.05,6,9,0.956037546017982
LSPIN,lspin_tf,0.0009,0.05,7,8,0.9709056785112214
LSPIN,lspin_tf,0.0009,0.05,7,9,0.9879767888044196
LSPIN,lspin_tf,0.0009,0.05,8,9,0.976365104859418
LSPIN,lspin_tf,0.0013,0.1,0,1,0.9343357245956744
LSPIN,lspin_tf,0.0013,0.1,0,2,0.9728286168556648
LSPIN,lspin_tf,0.0013,0.1,0,3,0.9794145020766294
LSPIN,lspin_tf,0.0013,0.1,0,4,0.986469828171996
LSPIN,lspin_tf,0.0013,0.1,0,5,0.9627745595732464
LSPIN,lspin_tf,0.0013,0.1,0,6,0.9778336493408788
LSPIN,lspin_tf,0.0013,0.1,0,7,0.8427749647677059
LSPIN,lspin_tf,0.0013,0.1,0,8,0.9340585800019088
LSPIN,lspin_tf,0.0013,0.1,0,9,0.9623718848977671
LSPIN,lspin_tf,0.0013,0.1,1,2,0.9824654625355228
LSPIN,lspin_tf,0.0013,0.1,1,3,0.9363266801268252
LSPIN,lspin_tf,0.0013,0.1,1,4,0.969096650304686
LSPIN,lspin_tf,0.0013,0.1,1,5,0.8520156235372528
LSPIN,lspin_tf,0.0013,0.1,1,6,0.9775283434570304
LSPIN,lspin_tf,0.0013,0.1,1,7,0.8821784284725963
LSPIN,lspin_tf,0.0013,0.1,1,8,0.9921514143286428
LSPIN,lspin_tf,0.0013,0.1,1,9,0.933111426260403
LSPIN,lspin_tf,0.0013,0.1,2,3,0.9633823905458638
LSPIN,lspin_tf,0.0013,0.1,2,4,0.9895627106908385
LSPIN,lspin_tf,0.0013,0.1,2,5,0.9242805587504634
LSPIN,lspin_tf,0.0013,0.1,2,6,0.9873245261631411
LSPIN,lspin_tf,0.0013,0.1,2,7,0.8778972554804874
LSPIN,lspin_tf,0.0013,0.1,2,8,0.981450911012475
LSPIN,lspin_tf,0.0013,0.1,2,9,0.9508866818103496
LSPIN,lspin_tf,0.0013,0.1,3,4,0.9797764985109074
LSPIN,lspin_tf,0.0013,0.1,3,5,0.9158022292935738
LSPIN,lspin_tf,0.0013,0.1,3,6,0.980225472484242
LSPIN,lspin_tf,0.0013,0.1,3,7,0.8653851710299132
LSPIN,lspin_tf,0.0013,0.1,3,8,0.936700917117558
LSPIN,lspin_tf,0.0013,0.1,3,9,0.941331989760016
LSPIN,lspin_tf,0.0013,0.1,4,5,0.9361780941987808
LSPIN,lspin_tf,0.0013,0.1,4,6,0.994477529778226
LSPIN,lspin_tf,0.0013,0.1,4,7,0.8813774481969857
LSPIN,lspin_tf,0.0013,0.1,4,8,0.970245746854762
LSPIN,lspin_tf,0.0013,0.1,4,9,0.9641324782047273
LSPIN,lspin_tf,0.0013,0.1,5,6,0.910425583215481
LSPIN,lspin_tf,0.0013,0.1,5,7,0.7690003756356262
LSPIN,lspin_tf,0.0013,0.1,5,8,0.8527161571974772
LSPIN,lspin_tf,0.0013,0.1,5,9,0.9034993785767158
LSPIN,lspin_tf,0.0013,0.1,6,7,0.8833950196240475
LSPIN,lspin_tf,0.0013,0.1,6,8,0.9760218047672654
LSPIN,lspin_tf,0.0013,0.1,6,9,0.965226327271918
LSPIN,lspin_tf,0.0013,0.1,7,8,0.904759917193417
LSPIN,lspin_tf,0.0013,0.1,7,9,0.866094243487228
LSPIN,lspin_tf,0.0013,0.1,8,9,0.9413284146388584
LSPIN,lspin_tf,0.0009,0.1,0,1,0.9855704053659412
LSPIN,lspin_tf,0.0009,0.1,0,2,0.9856117740190388
LSPIN,lspin_tf,0.0009,0.1,0,3,0.9845058248812928
LSPIN,lspin_tf,0.0009,0.1,0,4,0.9202855736861018
LSPIN,lspin_tf,0.0009,0.1,0,5,0.9812126807116464
LSPIN,lspin_tf,0.0009,0.1,0,6,0.960074099723423
LSPIN,lspin_tf,0.0009,0.1,0,7,0.9386242821722212
LSPIN,lspin_tf,0.0009,0.1,0,8,0.948594041883444
LSPIN,lspin_tf,0.0009,0.1,0,9,0.9038405066642032
LSPIN,lspin_tf,0.0009,0.1,1,2,0.9879134618988978
LSPIN,lspin_tf,0.0009,0.1,1,3,0.9857994529466167
LSPIN,lspin_tf,0.0009,0.1,1,4,0.9161589465076512
LSPIN,lspin_tf,0.0009,0.1,1,5,0.9908265450285384
LSPIN,lspin_tf,0.0009,0.1,1,6,0.9568924023796778
LSPIN,lspin_tf,0.0009,0.1,1,7,0.9421374613723296
LSPIN,lspin_tf,0.0009,0.1,1,8,0.9256617399048248
LSPIN,lspin_tf,0.0009,0.1,1,9,0.8969464166772473
LSPIN,lspin_tf,0.0009,0.1,2,3,0.9907161563254356
LSPIN,lspin_tf,0.0009,0.1,2,4,0.9443458218953296
LSPIN,lspin_tf,0.0009,0.1,2,5,0.9914896018634448
LSPIN,lspin_tf,0.0009,0.1,2,6,0.9738805787799656
LSPIN,lspin_tf,0.0009,0.1,2,7,0.9643538377072858
LSPIN,lspin_tf,0.0009,0.1,2,8,0.9570284077022828
LSPIN,lspin_tf,0.0009,0.1,2,9,0.9309107444281102
LSPIN,lspin_tf,0.0009,0.1,3,4,0.9580288025418928
LSPIN,lspin_tf,0.0009,0.1,3,5,0.9920772391190756
LSPIN,lspin_tf,0.0009,0.1,3,6,0.9870352799276908
LSPIN,lspin_tf,0.0009,0.1,3,7,0.9713450780851344
LSPIN,lspin_tf,0.0009,0.1,3,8,0.962480629545826
LSPIN,lspin_tf,0.0009,0.1,3,9,0.9429721604703076
LSPIN,lspin_tf,0.0009,0.1,4,5,0.9513505805410896
LSPIN,lspin_tf,0.0009,0.1,4,6,0.987733113868162
LSPIN,lspin_tf,0.0009,0.1,4,7,0.9916482412515688
LSPIN,lspin_tf,0.0009,0.1,4,8,0.9670704081209004
LSPIN,lspin_tf,0.0009,0.1,4,9,0.988650516115014
LSPIN,lspin_tf,0.0009,0.1,5,6,0.97741413467671
LSPIN,lspin_tf,0.0009,0.1,5,7,0.9715582849174697
LSPIN,lspin_tf,0.0009,0.1,5,8,0.9501097632685822
LSPIN,lspin_tf,0.0009,0.1,5,9,0.9369993952442304
LSPIN,lspin_tf,0.0009,0.1,6,7,0.9902099882756136
LSPIN,lspin_tf,0.0009,0.1,6,8,0.9719485123153307
LSPIN,lspin_tf,0.0009,0.1,6,9,0.9739329129912055
LSPIN,lspin_tf,0.0009,0.1,7,8,0.9658083793107898
LSPIN,lspin_tf,0.0009,0.1,7,9,0.9827161148288732
LSPIN,lspin_tf,0.0009,0.1,8,9,0.9734838483040336
LSPIN,lspin_tf,0.0013,0.15,0,1,0.9810763524977496
LSPIN,lspin_tf,0.0013,0.15,0,2,0.9914127739942404
LSPIN,lspin_tf,0.0013,0.15,0,3,0.984268110199216
LSPIN,lspin_tf,0.0013,0.15,0,4,0.979959470441746
LSPIN,lspin_tf,0.0013,0.15,0,5,0.974359705956428
LSPIN,lspin_tf,0.0013,0.15,0,6,0.934258040335638
LSPIN,lspin_tf,0.0013,0.15,0,7,0.9921331244817664
LSPIN,lspin_tf,0.0013,0.15,0,8,0.973869946078567
LSPIN,lspin_tf,0.0013,0.15,0,9,0.9634852649980312
LSPIN,lspin_tf,0.0013,0.15,1,2,0.9850487481289816
LSPIN,lspin_tf,0.0013,0.15,1,3,0.9718506569918324
LSPIN,lspin_tf,0.0013,0.15,1,4,0.9787668491432572
LSPIN,lspin_tf,0.0013,0.15,1,5,0.9772584929603036
LSPIN,lspin_tf,0.0013,0.15,1,6,0.978402325279929
LSPIN,lspin_tf,0.0013,0.15,1,7,0.98479581063848
LSPIN,lspin_tf,0.0013,0.15,1,8,0.9642799153275432
LSPIN,lspin_tf,0.0013,0.15,1,9,0.9834104457653196
LSPIN,lspin_tf,0.0013,0.15,2,3,0.992355639385848
LSPIN,lspin_tf,0.0013,0.15,2,4,0.9768921638559792
LSPIN,lspin_tf,0.0013,0.15,2,5,0.980623747599804
LSPIN,lspin_tf,0.0013,0.15,2,6,0.9478569942190548
LSPIN,lspin_tf,0.0013,0.15,2,7,0.9919473082154898
LSPIN,lspin_tf,0.0013,0.15,2,8,0.9639638562567232
LSPIN,lspin_tf,0.0013,0.15,2,9,0.955503963001038
LSPIN,lspin_tf,0.0013,0.15,3,4,0.9754615656557524
