model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs
Concrete,0.15,0.002,460.16717834472655,94.3277222198764,0.7057216298552932,0.014435452738641838,0.9863721383981441,0.007934241487660356,944.0,873.0,790.997047055283,10
Concrete,0.15,0.0017,612.3633209228516,106.16086129958038,0.6859101294744859,0.03606028312171267,0.9914879082876693,0.0018313241782361212,1252.4,1130.8,1037.8695042886552,10
Concrete,0.15,0.0014422495703074,691.0444091796875,108.20751922523817,0.7079683929931455,0.017841603174929523,0.9928854301319184,0.0011997013087629734,1371.8,1269.1,1138.9599609208376,10
Concrete,0.15,0.0012,885.8494140625,129.46410092192502,0.679988575780655,0.041914861267151216,0.9944027817293934,0.0015025704871510913,1549.9,1508.9,1376.2622295473473,10
Concrete,0.15,0.001,1154.5420776367187,109.19720916792758,0.6685072353389185,0.05228555882159785,0.9961650080413985,0.001043985445642103,1955.0,1921.3,1733.8129887778273,10
Concrete,0.15,0.00085,1399.9602172851562,202.89084790135945,0.6214346915460777,0.08698039066679888,0.9959330893985993,0.0012417177645618913,2284.6,2254.0,2059.773542273303,10
Concrete,0.2,0.003,271.7231674194336,56.49820837308624,0.7033796648895658,0.018793410438717184,0.977750655070745,0.012616295982459579,585.8,544.0,493.56266385811466,10
Concrete,0.2,0.0025,362.34093017578124,49.15145926381792,0.6975913937547601,0.023120926805640797,0.9877342790201776,0.003663075683097777,816.9,724.3,659.5663093994352,10
Concrete,0.2,0.002,469.3942077636719,80.60329715648514,0.6849866717440974,0.026680507354729596,0.9882411582639155,0.0037379243160587006,948.5,879.0,800.3075828079724,10
Concrete,0.2,0.0017,625.5382293701172,129.62266843815175,0.6876761233815689,0.055219258018503796,0.9919914327069648,0.001267947178303718,1173.5,1129.8,1024.7646206471568,10
Concrete,0.2,0.0014422495703074,751.5463317871094,78.56701622395877,0.6730483625285606,0.02649919312531591,0.9938964101345776,0.0012486219985456339,1404.7,1323.7,1208.7632252376302,10
Concrete,0.2,0.0012,975.0444091796875,187.8182455819145,0.6855959634424982,0.03121072379860509,0.9955021614230286,0.0010479823526468996,1667.4,1631.8,1482.660661763662,10
Concrete,0.2,0.001,1135.3826293945312,114.9306086389133,0.677913175932978,0.04428123584100779,0.9959860754994919,0.0005511350013515126,1898.9,1865.9,1709.797751018496,10
Concrete,0.2,0.00085,1287.1355224609374,145.2194046460254,0.6647753236862147,0.06403665558215588,0.9958451160386665,0.0011407266927601321,2123.8,2080.8,1899.8571756438246,10
LSPIN,0.0,0.0018,235.4104263305664,28.628831328533444,0.6948876618431074,0.01941445418797816,0.9889866490091885,0.0018545692187895105,1086.6,651.1,522.2068502231488,10
LSPIN,0.0,0.0016,262.9930450439453,29.94168991917909,0.7132806549885757,0.020414524465063637,0.9903666451948459,0.001342978379780979,948.4,700.6,531.2229591432754,10
LSPIN,0.0,0.0015,310.3737426757813,31.157227481380456,0.7038080731150038,0.02042807331409687,0.9913169732750097,0.0022309260661025764,1175.0,817.4,625.8299542325736,10
LSPIN,0.0,0.0013,363.67026672363284,31.90795038828011,0.7147658035034272,0.021840259796223043,0.9922447457303976,0.001750745657059319,1286.4,885.7,692.5683409572537,10
LSPIN,0.0,0.0012,389.5799194335938,42.70648997264743,0.7107958872810358,0.014785143223511613,0.9922951238371487,0.0016986293249000427,1212.9,898.6,699.4949614332629,10
LSPIN,0.0,0.0011,439.1911224365234,35.01808397725839,0.7104722010662605,0.01432785225236779,0.993254233860695,0.0014477347775500983,1275.9,998.9,777.2201696919841,10
LSPIN,0.0,0.001,456.5142852783203,45.32784791637588,0.7023800456968774,0.017130204447452797,0.9937374208138088,0.0006616623731283564,1368.3,1041.0,807.1177684196155,10
LSPIN,0.0,0.0009,515.6799224853515,52.852330154168634,0.7079112718964204,0.01776213431761721,0.9937838000862728,0.0013748308250170812,1393.2,1092.1,853.5581637902902,10
LSPIN,0.0,0.0008,610.3258666992188,66.6628439200894,0.7069116527037319,0.02523362117013233,0.9949868722839671,0.0005960776313859468,1577.8,1286.8,1022.2236548879794,10
LSPIN,0.0,0.0007,704.0691162109375,63.62940419457006,0.7118145468392993,0.015659306837798995,0.9960124080641852,0.0006501732266806565,1841.9,1460.5,1166.722867244302,10
LSPIN,0.0,0.0006,803.8482604980469,93.27282745870008,0.7063214013709064,0.01602371173715618,0.9964806965663613,0.0006893982913232406,1972.9,1611.6,1310.1491601212085,10
LSPIN,0.0,0.0005,892.3405456542969,55.81653307474113,0.6927646610814928,0.02458828935181971,0.9969988546380772,0.0005361800491217749,2180.0,1775.2,1439.814836467444,10
LSPIN,0.05,0.0015,292.19652404785154,25.785999938171475,0.7001618431073877,0.020700372100483637,0.9913605052507013,0.0011759680591643738,898.4,755.3,544.4601199003631,10
LSPIN,0.05,0.0013,352.47837524414064,23.33270650762231,0.7032654226961157,0.014523225281962426,0.9932696060540602,0.001070104094599286,1184.9,985.3,704.6644402425845,10
LSPIN,0.05,0.0012,395.8023162841797,45.486108275286945,0.7056549885757807,0.008407135375326903,0.9929892453074609,0.0012024876523378464,1038.9,902.2,689.3500500718889,10
LSPIN,0.05,0.0011,438.4532775878906,29.561579597220845,0.7083301599390708,0.014385248563115145,0.9933188424606897,0.0005899434742641753,1044.0,955.0,739.4704116620655,10
LSPIN,0.05,0.001,466.4868682861328,29.655167252971523,0.713509139375476,0.01924574276490576,0.9939570711758933,0.0007267975809182596,1167.7,1069.8,802.3306076449768,10
LSPIN,0.05,0.0009,528.5953582763672,49.17158638752851,0.7076827875095202,0.017783088162762403,0.994347094191032,0.0011589587363092981,1185.8,1124.5,840.2135588232574,10
LSPIN,0.05,0.0008,639.1301086425781,40.70371679609883,0.7074352627570449,0.005095536470047549,0.994825920864483,0.0005874925262461995,1328.8,1237.7,970.287784991138,10
LSPIN,0.05,0.0007,710.0559936523438,90.75661327509768,0.7113385376999238,0.01364828506880719,0.9955368442290127,0.0006190719295111032,1418.0,1339.1,1067.2732449016758,10
LSPIN,0.1,0.0015,290.54246826171874,23.54613893679389,0.6992288651942118,0.020319739315099002,0.9911584892466714,0.002357435739305341,919.1,760.4,556.4834703501199,10
LSPIN,0.1,0.0013,347.5023193359375,38.73642521095616,0.7143564356435643,0.018146721501917755,0.9920278227061787,0.001496301275996371,932.0,809.6,611.7780733767352,10
LSPIN,0.1,0.0012,381.7204650878906,42.8615975975189,0.7125285605483626,0.015540121747912387,0.9929817632249887,0.001611035338503978,1070.8,928.0,694.6870233178977,10
LSPIN,0.1,0.0011,450.4911193847656,49.91340060965188,0.7112814166031989,0.01354441326864309,0.9931783394188545,0.0014244562735521848,1023.3,960.5,731.2466778981582,10
LSPIN,0.1,0.001,469.57335510253904,38.00515731516491,0.7068354912414319,0.012796233787853373,0.9939498001925863,0.0010314765417627082,1170.3,1057.1,785.9319691880912,10
LSPIN,0.1,0.0009,533.2872589111328,35.627135567434294,0.7135662604722011,0.014047713527159729,0.9944799814180131,0.0008221808103428388,1324.8,1173.7,900.2971880335868,10
LSPIN,0.1,0.0008,606.5397644042969,38.54765974879186,0.6984386900228484,0.03154060807262214,0.9956552470106745,0.000918886460654676,1463.8,1306.0,999.8193810507167,10
LSPIN,0.1,0.0007,705.9123596191406,76.28634860063512,0.7038461538461538,0.015065757357876257,0.9959329560538341,0.0006952608516076606,1565.0,1426.4,1102.5557320901144,10
LSPIN,0.15,0.0015,318.06293334960935,38.97271234298999,0.7070068545316069,0.014398553910690559,0.9908695832730384,0.0012882232915999794,905.5,764.2,578.0387868350455,10
LSPIN,0.15,0.0013,386.0100372314453,47.348287076596755,0.7117859862909368,0.01080886222995699,0.9923714694320905,0.001488295175239632,990.4,898.1,659.7102731495147,10
LSPIN,0.15,0.0012,398.37066040039065,42.52112387422962,0.7027608530083778,0.01789753852177181,0.9921665526716479,0.0013206674612784876,970.6,858.1,647.677268633948,10
LSPIN,0.15,0.0011,426.45289001464846,29.825989528796526,0.7003903274942879,0.03381207879647118,0.9936119261867414,0.0013416933416734427,1184.1,1026.1,777.1861890909863,10
LSPIN,0.15,0.001,494.6000061035156,65.96607701337284,0.70508377760853,0.019231963144024707,0.9939188228706277,0.000964964155970836,1207.9,1095.5,827.8628294466325,10
LSPIN,0.15,0.0009,557.9262512207031,57.92184709840786,0.7055026656511805,0.021340938389932583,0.9942931669953415,0.0008117692768581797,1209.6,1102.7,867.7047021696069,10
LSPIN,0.15,0.0008,624.5038696289063,67.07506399686292,0.7095201827875095,0.01919815930643827,0.9952732980161818,0.0008220060024098232,1408.9,1285.3,983.3763270656376,10
LSPIN,0.15,0.0007,684.1382141113281,61.68984009501748,0.7114337395277989,0.020366242619520088,0.9956871906404361,0.0008919971105813634,1436.4,1335.3,1065.663531177659,10
LSPIN,0.2,0.0015,301.4602340698242,45.05326798490273,0.7030369383092155,0.026597135314469788,0.9914199201465184,0.002207982345738177,913.4,776.0,563.8829916039078,10
LSPIN,0.2,0.0013,354.05405578613284,39.71391502327871,0.6981816450875857,0.026576567839242095,0.9927062578122854,0.001116571026608465,1056.5,886.8,654.3602070665202,10
LSPIN,0.2,0.0012,388.2741302490234,33.055991479835036,0.709044173648134,0.012609984336503063,0.9927978426319923,0.0014985500431030432,987.6,887.4,660.1419467405673,10
LSPIN,0.2,0.0011,425.5741333007812,42.11307186721576,0.7107006854531607,0.017395747323015538,0.993572793233955,0.0008456216996046549,1084.6,965.8,727.0623799689646,10
LSPIN,0.2,0.001,494.1988494873047,64.4887144209061,0.7073115003808074,0.01984161812551285,0.9938774406029889,0.001510217618974382,1249.2,1075.8,821.9237854642331,10
LSPIN,0.2,0.0009,569.445947265625,59.65462986539752,0.7064356435643564,0.013626852049957859,0.994779577343943,0.0010976946493547806,1325.8,1176.2,929.1907804674025,10
LSPIN,0.2,0.0008,599.9671875,76.13326975971383,0.7032273419649657,0.02201535493975565,0.9954485441780516,0.000567305182717351,1479.6,1325.3,1010.3158602836317,10
LSPIN,0.2,0.0007,697.7324401855469,76.02463205469665,0.7048076923076924,0.018013425293627407,0.9957174293582034,0.0010682654991862408,1604.3,1428.3,1114.7647919120816,10
