model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
Concrete,0.4,0.0055,0.5152917938717946,2.3087409567001407,0.3071407820015983,2.3465203541734154,0.31337106139343857,56,135.35088396072388
Concrete,0.4,0.0044,0.5917515908192984,2.658550192563798,0.37056485518666415,2.417881438289602,0.32654403791119974,56,174.38203477859497
Concrete,0.4,0.0033,0.6027841827021275,2.485044811575424,0.3378947663964095,2.5018356548968796,0.3410241930734669,56,251.04743194580078
Concrete,0.4,0.00275,0.6444800734126873,2.669744088111435,0.3724252937691596,2.666945614224526,0.3720361098686772,56,330.74437141418457
Concrete,0.4,0.0022,0.703573007859937,2.8348540474390815,0.4045073191927658,2.8838273404599937,0.41419757568122945,56,416.13464736938477
Concrete,0.4,0.00165,0.7113188264677556,2.82226091494799,0.4023542154506597,2.9635838462369075,0.4309059997504023,56,629.8084831237793
Concrete,0.4,0.0011,0.7958113807746773,3.1846632833027395,0.47850533398275713,3.306396897383292,0.505164306759495,56,958.1868934631348
L-Concrete,0.0,0.0066,0.7155130740395074,3.058731958391822,0.4501499856035645,2.4066875427419645,0.32446584865944134,56,76.3112940788269
L-Concrete,0.0,0.0055,0.7407553716644714,3.155279307490192,0.47104062981647143,2.483645574631969,0.33801411850552104,56,86.05868101119995
L-Concrete,0.0,0.0044,0.7395451180386893,3.027948745635821,0.44367600111106753,2.548010474030882,0.3493686352571465,56,113.98472619056702
L-Concrete,0.0,0.0033,0.7594617343643238,3.2994007126660185,0.5032538135410098,2.7257135658496203,0.38370783823013493,56,176.18609285354614
L-Concrete,0.0,0.00275,0.7774114124602514,3.166473203037829,0.47358501173878226,2.909013605442177,0.4189590493255208,56,195.69955825805664
L-Concrete,0.0,0.0022,0.7859219629093117,3.2140472591152864,0.48402625391896914,2.923005974876723,0.4220573401052913,56,244.89831161499023
