model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
L-Concrete,0.2,0.0033,762.6195755004883,86.84134114608996,0.6317260442260443,0.023850242738011868,0.9699608925263716,0.004598027107674666,2897.8125,906.6875,901.5361603986264,16,0.9111663099512298,0.7638789906015454,3.0447395889572766,0.7349954900305172,0.7105144570367095,0.5172413793103449,0.7586206896551724,0.5172413793103449,0.7586206896551724,0.6896551724137931,0.6482758620689656
L-Concrete,0.4,0.0044,477.7566318511963,44.94169021200739,0.6379606879606879,0.03210675419207458,0.953728620893514,0.006531609466103519,2634.9375,552.75,578.0345951260921,16,0.8562387396617009,0.7076538944166736,2.7886792283050785,0.7958126711071368,0.7196236027813775,0.7931034482758621,0.27586206896551724,0.2413793103448276,0.9310344827586207,0.8620689655172413,0.6206896551724139
L-Concrete,0.1,0.00275,891.2504005432129,85.9667988332227,0.6318181818181818,0.018007839678436055,0.9737806061502502,0.0054239127020465445,3230.5625,1080.4375,1064.2140732285516,16,0.9075190037426698,0.7920133064737307,3.075522801713278,0.7306841628187025,0.7166943444440422,0.5517241379310345,0.6896551724137931,0.7241379310344828,0.6206896551724138,0.4827586206896552,0.6137931034482759
L-Concrete,0.2,0.0044,470.00904083251953,38.640376220893316,0.6147317772317772,0.02812542898185234,0.9545385763274318,0.006701960256950706,2818.4375,565.0625,593.459821760115,16,0.9174203102484778,0.7171969550540211,2.9314013965374515,0.851927598449396,0.7682485703667167,0.1724137931034483,0.7931034482758621,0.3448275862068966,1.0,0.7586206896551724,0.6137931034482758
L-LSPIN,0.1,0.00525,1947.9381256103516,222.49900947052467,0.6610769860769861,0.018044392876954963,0.9928307975467764,0.0011737906838326735,4234.8125,3121.4375,2692.2857712607506,16,0.9413839414891261,0.7883793808196333,3.090914408091279,0.8658504842325986,0.8148664361100596,1.0,0.9310344827586207,0.9655172413793104,1.0,0.06896551724137931,0.7931034482758621
L-LSPIN,0.4,0.00525,1679.873390197754,205.54174289162847,0.6572276822276822,0.023035985627941707,0.9911531872050139,0.0016403513244922009,3746.8125,2687.1875,2277.6369143368715,16,0.9426406411962682,0.7783032474512804,3.1524808336032826,0.8005804718202306,0.7821665757653044,0.9655172413793104,0.9655172413793104,0.9310344827586207,0.9655172413793104,0.13793103448275862,0.7931034482758621
L-LSPIN,0.2,0.00525,1822.8975067138672,194.1941400031822,0.656920556920557,0.020423807094843382,0.9923350393911183,0.0014629502877974221,4164.8125,2995.0,2542.640290813125,16,0.9634067468391231,0.7886571224913863,3.060131195335277,0.7987460685858082,0.7862936417158748,0.9310344827586207,1.0,1.0,0.9310344827586207,0.10344827586206896,0.793103448275862
L-LSPIN,0.2,0.007,910.3679656982422,108.73030493526063,0.6473075348075348,0.02882847012595442,0.9806330310128651,0.003725274993635718,2992.25,1321.375,1188.2215168647633,16,0.9377967239425521,0.6834458680884341,2.6977288269805277,0.7809185173988528,0.7319661394101035,0.896551724137931,0.896551724137931,0.8620689655172413,0.896551724137931,0.20689655172413793,0.7517241379310344
L-LSPIN,0.4,0.007,922.2823600769043,113.4358994036063,0.6425470925470925,0.03333181066804044,0.9819871024116323,0.003438208391099148,2922.25,1346.4375,1208.1788451132702,16,0.9323538013183502,0.6920430861639227,2.715918907245438,0.7613369708485748,0.7449257490048751,0.8275862068965517,0.8275862068965517,0.896551724137931,0.8620689655172413,0.2413793103448276,0.7310344827586206
L-LSPIN,0.4,0.00875,608.7023696899414,67.37508793209061,0.6320126945126945,0.030712885610835097,0.9687514016288998,0.006039105346751291,2345.4375,834.75,774.4280660979427,16,0.9343266514707669,0.5959184275344735,2.3912959363639636,0.6907736528541424,0.6769661100933394,0.7931034482758621,0.8620689655172413,0.6896551724137931,0.7931034482758621,0.41379310344827586,0.710344827586207
