per_patient_stability_median,per_patient_stability_iqr_low,per_patient_stability_iqr_high,per_patient_null_stability_median,per_patient_median_k,aggregate_stability,aggregate_mean_k,mean_test_cindex,n_bootstrap,dataset,gate_family,selection,lambda_multiplier,sigma_multiplier
0.0019188723807214147,0.0013411675491261654,0.0024797714849166264,-0.0002101329006318764,428.5,0.0033834358449754687,687.1666666666666,0.5779189527384735,6,brca,Concrete,smooth,1.0,1.0
0.001525835988502977,0.0011068384248238416,0.0021405168603218505,-0.00016170409458560187,398.5,0.00307007820674976,608.8333333333334,0.5795552988738089,6,brca,Concrete,smooth,1.0,0.5
0.00040485619887709046,-0.00047801882599818324,0.0011135432179713023,-0.00015273015074623864,138.5,0.005628572768097251,218.16666666666666,0.5542400616036192,6,brca,Concrete,smooth,2.0,1.0
0.0022639127597783304,0.001539526206803421,0.0031403837415863722,-0.0001869187015064444,164.5,0.003677527314209006,253.5,0.5358552314948503,6,brca,Concrete,smooth,2.0,0.5
-0.0004720626631853353,-0.001721709199784871,0.0005914231135543124,-0.00023886248804139143,47.5,0.004548233406748592,89.0,0.5071229184714603,6,brca,Concrete,smooth,4.0,1.0
-0.0017112567302475234,-0.0019238329274113841,-0.0004926577378250308,-0.00031876622292359436,48.5,-0.001980051899497015,85.0,0.5357589758398306,6,brca,Concrete,smooth,4.0,0.5
