model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard
L-LSPIN,0.2,0.0009,0.0,0.3582819059654227,2.1161203652301395,0.26895228587437087,1.792581301124705,0.22073410715427344
L-LSPIN,0.2,0.0009,0.05,0.49389346693930575,2.06365457105088,0.2605854134142271,2.419256064932529,0.31980484203513126
L-LSPIN,0.2,0.0009,0.1,0.4113080605573143,1.763433637691783,0.21744373807134923,2.2385405516484123,0.2897000211146083
L-LSPIN,0.2,0.0009,0.15,0.5158911680917567,2.1452680286630614,0.27632120229208185,2.436744662992282,0.32327723200231506
L-LSPIN,0.2,0.0011,0.0,0.6061901260933135,2.2764325141112107,0.29574218999703267,2.8827039135159893,0.40628151433029486
L-LSPIN,0.2,0.0011,0.05,0.566033145754155,2.2735177477679187,0.2952113339264333,2.5708239147837233,0.3484052937259851
L-LSPIN,0.2,0.0011,0.1,0.5604356713375098,2.2385405516484123,0.28944684347910155,2.6291192416495672,0.35754288245667865
L-LSPIN,0.2,0.0011,0.15,0.5815423197977309,2.3551312053801006,0.3087158181411804,2.538761485007509,0.3413828582168567
L-LSPIN,0.2,0.0014,0.0,0.5731467835851413,2.279347280454503,0.29604500436465003,2.5912272791867688,0.3505029220657165
L-LSPIN,0.2,0.0014,0.05,0.6197650528392572,2.3842788688130225,0.3141403526486186,2.7631984934410085,0.383636887633974
L-LSPIN,0.2,0.0014,0.1,0.5587705277676669,2.2210519535886593,0.28630212812188655,2.538761485007509,0.342372225766044
L-LSPIN,0.2,0.0014,0.15,0.6142852704824127,2.3580459717233926,0.30932755107746074,2.7777723251574695,0.38547715314182374
L-LSPIN,0.2,0.0018,0.0,0.6199266899657693,2.3842788688130225,0.3136599821995017,2.8593857827696514,0.40143692424563043
L-LSPIN,0.2,0.0018,0.05,0.5442709889595786,2.2997506448575487,0.29930503272177394,2.3463869063502236,0.307516359332811
L-LSPIN,0.2,0.0018,0.1,0.6054400641347237,2.436744662992282,0.3232163397792844,2.745709895381255,0.3792924835746349
L-LSPIN,0.2,0.0018,0.15,0.6153899507080555,2.349301672693516,0.307827394756443,2.865215315456236,0.4026744884406635
L-LSPIN,0.2,0.0025,0.0,0.6459192583668522,2.521272886947756,0.33800068043173703,3.077993258516567,0.44560199015691837
L-LSPIN,0.2,0.0025,0.05,0.672651649278109,2.524187653291048,0.3383480972090685,3.1333738190391194,0.45827002824509394
L-LSPIN,0.2,0.0025,0.1,0.6719897297882963,2.541676251350801,0.3416180416221441,3.177095314188502,0.4682706324678008
L-LSPIN,0.2,0.0025,0.15,0.6925919107543145,2.5154433542611714,0.33697805580623297,3.2849416688903132,0.4912217511876764
LSPIN,0.17,0.0005,0.0,0.8141365438405949,3.3403222294128647,0.5032972410502449,3.6230545647122088,0.5712231828334109
LSPIN,0.17,0.0005,0.05,0.8681155980917962,3.197498678591547,0.4711771153942777,4.109820544042006,0.7001668072298391
LSPIN,0.17,0.0005,0.1,0.8723435266917777,3.523952509040274,0.5476431126768189,3.9465936288176438,0.6541819665963128
LSPIN,0.17,0.0005,0.15,0.8462277768210377,3.5735035368762413,0.5577891067741702,3.6522022281451307,0.5767853704683925
