family,selection,model,mean_Khard,ci_Khard,mean_khard_over_union,ci_khard_over_union,mean_test_c,ci_test_c,mean_manifold_alignment,ci_manifold_alignment,mean_gene_union_count,ci_gene_union_count,mean_gene_freq_ge_threshold_count,ci_gene_freq_ge_threshold_count,mean_effective_gene_count,ci_effective_gene_count,mean_affinity_corr,ci_affinity_corr,mean_risk_corr,ci_risk_corr,mean_top_risk_overlap_ratio,ci_top_risk_overlap_ratio,mean_cluster_ari,ci_cluster_ari
LSPIN,nosmooth,LSPIN (no smooth),458.9843343098958,24.05975254641167,0.4742188197656378,0.02683189150420094,0.7431720795723599,0.0031800405918208955,0.9785322202302021,0.0026117775293467765,978.75,85.64608248749354,815.8333333333334,68.76391527861429,674.2052226398417,50.56577493433807,0.6665543344288851,0.03007642861876967,0.8702848226623832,0.008189323606679415,3.347272826077639,0.059304428864866476,0.3271780714718559,0.02164652243346364
LSPIN,smooth,LSPIN + patient smooth,480.2395375569661,25.049258374262358,0.4797909265810354,0.022258464749503905,0.7430267834228578,0.003206601431257926,0.9812037447788948,0.0032193102153050203,1008.5,76.5740898500507,899.9166666666666,61.662153503972554,728.0767082020647,50.639022188174096,0.8503978724213488,0.013968994327034854,0.8806872902782112,0.010707557941086666,3.438303221106611,0.049275538364089745,0.4646499840422851,0.041348746612299606
Concrete,nosmooth,Concrete (no smooth),199.8193613688151,6.164023126835837,0.4110524164644351,0.027106652921426284,0.7403989702447467,0.0019277881065575756,0.9528754225581585,0.005868977418082107,492.0833333333333,35.67250446418747,395.1666666666667,24.823735871666504,323.53988039751295,18.104585472454893,0.7133074572075281,0.018950963313966732,0.8756900796813176,0.006947931135835896,3.3421159317779687,0.045433191154874784,0.3792102403079887,0.03534717222054309
Concrete,smooth,Concrete + patient smooth,195.37761433919272,11.548626613336863,0.4368220761783265,0.028627811113195838,0.7426045008852581,0.0023647191963260274,0.950682312440663,0.009844010821031328,454.8333333333333,46.6672075726228,374.3333333333333,33.04313373257275,304.06592059374634,24.286206846201463,0.747093805696991,0.02254093966033154,0.8556914659827795,0.0069731017762891204,3.2199199581553333,0.04217197522183973,0.41629055974435075,0.04004769966557372
L-LSPIN,nosmooth,L-LSPIN (no smooth),451.4977773030599,15.104147552798441,0.6459164514180692,0.032392230342159836,0.7126513064670267,0.0054115151367513,0.9771442807872299,0.0018338720998995956,705.0833333333334,49.214216093081944,622.8333333333334,34.209375228661415,549.6512444787388,25.237768103135494,0.5313711591525491,0.03621317307566581,0.671387247712255,0.012694008570118745,2.5306898243645466,0.046602738708850316,0.30966523622140407,0.02162577811392393
L-LSPIN,smooth,L-LSPIN + patient smooth,482.8681411743164,22.561884277391123,0.708279101599243,0.04941819161077555,0.7155580720249491,0.005566241156356334,0.9781066321797679,0.002459829068079627,696.9166666666666,81.69450283176522,638.6666666666666,63.347611149780846,570.2421811656985,43.35469893901272,0.6561327715896045,0.027862182913681897,0.6744174062394858,0.009333430651098058,2.5524384655414187,0.04331882674528387,0.37897748469215975,0.030977299303442053
L-Concrete,nosmooth,L-Concrete (no smooth),270.7440694173177,16.82977073537984,0.591776079163238,0.03644297451518083,0.7206566686938225,0.004119359699626007,0.9657336761822618,0.0050646601245086745,465.0833333333333,50.9436973728861,408.9166666666667,39.99557019662973,350.7856229469687,29.209643454954612,0.5641543379312294,0.028871214967877267,0.7396949337900237,0.008513707718277636,2.708490571305371,0.035952457802205004,0.30808644850409633,0.03283747933357416
L-Concrete,smooth,L-Concrete + patient smooth,274.4499282836914,20.052221672103094,0.6871536933748447,0.05165657442316158,0.7231843099131918,0.004943612470580237,0.9614036906647553,0.00549313662416703,411.3333333333333,62.04650071120087,364.9166666666667,45.556799434853566,328.68479790420264,35.16606833912826,0.6363780038354976,0.03340123561883417,0.7625477589510141,0.005635556184456518,2.7896556033262767,0.03718161743503986,0.3614169959748839,0.03006661953318662
