model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft,mean_affinity_corr,std_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,mean_cluster_ari,mean_cluster_nmi
Concrete,0.12,0.001,0.0,0.7424756816186889,0.002974425395467649,185.12826029459634,27.98129285463376,0.9535754055647763,0.008711846131937642,434.6666666666667,352.6666666666667,3,185.13316853841147,27.99121048475313,0.5414512513662049,0.10832311102018334,0.8841266239140695,3.2966007342634818,0.49356096757562634,4.025292320086533,0.6763344136543091,0.3308391516982608,0.39479869718607
Concrete,0.12,0.001,0.05,0.7426045008852579,0.004179401830275659,195.37761433919272,20.411028624430145,0.9506823124406628,0.01739829274722869,454.8333333333333,374.3333333333333,12,195.38135274251303,20.414235849447852,0.7470938056969911,0.07182047094938245,0.8556914659827793,3.2199199581553333,0.4764542481197735,3.8104964618654615,0.6185457540243775,0.41629055974435075,0.504227057950564
Concrete,0.12,0.001,0.1,0.7448844271487104,0.004413183563324927,206.42090352376303,25.598636683026253,0.9487792445608721,0.009370844158655545,437.3333333333333,371.0,3,206.42928059895834,25.607261316205886,0.7275744480042105,0.08059426530352633,0.8753215030215594,3.0983966229196125,0.4509250091868522,3.972826525907273,0.6609262898801125,0.32996307304383793,0.44796828516444304
Concrete,0.12,0.001,0.15,0.7392875295959769,0.005897920709057173,185.72594197591147,23.879911343041336,0.940713256145052,0.0031865459686437,395.0,332.3333333333333,3,185.72858174641928,23.87418784035048,0.6920166056198146,0.07800117451274821,0.8844979387658757,3.410276621651878,0.5188547131669538,4.12730914210176,0.7046361904307884,0.37204314533259036,0.4793860366658018
Concrete,0.12,0.0012,0.0,0.7383044089142933,0.004266468978483085,148.80194091796875,21.108637941656475,0.9318689920325469,0.013506225665680313,348.0,288.3333333333333,3,148.80712890625,21.097657004504736,0.7122414198913148,0.07514655437120969,0.878114686269877,3.019697931650723,0.4338325860473391,4.016548021056656,0.672962952484539,0.2976961101059186,0.4331672361826597
Concrete,0.12,0.0012,0.05,0.7402830079398605,0.00515276040733455,161.67227681477866,6.181604192129473,0.9337330416456279,0.01892580432829096,345.6666666666667,290.3333333333333,3,161.67756144205728,6.181048155484673,0.6574926483203759,0.07476677678483314,0.8411079180190558,3.3199188650098197,0.4983087799179753,3.6696908262048846,0.5812795840193803,0.3522302342208227,0.4455464745016775
Concrete,0.12,0.0012,0.1,0.7392538268808861,0.0029300939534434092,144.75809733072916,11.80271061573747,0.9262988859525989,0.02464946976930535,273.6666666666667,244.0,3,144.7568359375,11.800926831118726,0.5730284562376476,0.11977491937931496,0.8591360631460233,2.911851576948911,0.41215211558323134,3.937849329787767,0.6515398568511488,0.2905412740148454,0.3830552050209693
Concrete,0.12,0.0012,0.15,0.744402852797525,0.0012199314640082277,166.04197692871094,15.999678304058916,0.9471252521005744,0.0023032711654729188,390.3333333333333,335.6666666666667,3,166.04143269856772,16.00318306459053,0.7809094198319206,0.047008159179856776,0.8781346681782848,3.593906901279287,0.5625995718649892,3.9087016663548444,0.6461215684052337,0.34867396681962076,0.4918217839683403
Concrete,0.12,0.0014,0.0,0.7364344075262407,0.005060296097569246,127.75131479899089,20.275722247305016,0.9295123678268213,0.008138078709002725,306.6666666666667,253.0,3,127.7552719116211,20.27236091274466,0.6182242250894013,0.09623413356254831,0.8125661130692389,3.2761973698604367,0.4889795567607355,3.73090091941402,0.5970314043964012,0.378717647921803,0.49387715060127224
Concrete,0.12,0.0014,0.05,0.7413868342715171,0.007414039533544603,119.32537841796875,10.707677544970947,0.9349762958002468,0.008385161249322775,347.6666666666667,277.6666666666667,3,119.32557678222656,10.71469427683821,0.7627893617608007,0.0747357072661042,0.9006234875563575,3.384043724562248,0.5126040664406947,4.071928581579209,0.6895493427218199,0.4481359442889645,0.5309389048268577
Concrete,0.12,0.0014,0.1,0.7436177043607818,0.0011504051058267325,121.9340591430664,12.778703642617021,0.932107056386719,0.010348448035177848,284.3333333333333,242.0,3,121.93024444580078,12.784343984239008,0.6995863787150437,0.06100963873934019,0.88143328276991,3.375299425532372,0.5107435334352178,3.940764096131059,0.652428124122514,0.3633747262133214,0.4954879709236364
Concrete,0.12,0.0014,0.15,0.7479211666032556,0.0055811566708579615,116.8377176920573,22.131536272427077,0.9308966347135362,0.009363745543264489,269.0,238.66666666666666,3,116.83896891276042,22.130898866708804,0.7994837753753207,0.06596920502088528,0.8650227134301516,3.3636403601592026,0.508236524885399,4.051525217176163,0.6828527943205946,0.42875213076059165,0.5399890800001822
Concrete,0.12,0.0017,0.0,0.7376922677483492,0.007740896375673115,98.36349995930989,4.331126016646688,0.9193208045496698,0.018099458691239426,254.0,206.0,3,98.36276245117188,4.338425943612584,0.7654273887108554,0.024285270391417924,0.8553758917473205,3.2120725103080083,0.47426770478785324,3.879554002921923,0.6359665229287389,0.3230989467293651,0.43659171681366654
Concrete,0.12,0.0017,0.05,0.7381440089554355,0.00400732630009839,92.82263437906902,11.747468895337473,0.9006702690785665,0.018639539195255943,188.66666666666666,162.66666666666666,3,92.8233413696289,11.750902202485932,0.6484750324892425,0.06540008455893383,0.8511463275346255,3.080908024859859,0.4461942359825756,3.8066848443396175,0.6163089000514521,0.29196481724137924,0.43161031229107055
Concrete,0.12,0.0017,0.1,0.7351638151673203,0.0016386424255882101,99.03659566243489,9.513062056010991,0.9295151037472545,0.005946676803874601,288.6666666666667,240.33333333333334,3,99.04739888509114,9.513855707660548,0.8514946110369582,0.019976938947102736,0.8483916697332557,3.354896061129326,0.5063602831120142,3.8212586760560785,0.6224806715243497,0.46698875285501695,0.5271957628350222
Concrete,0.12,0.0017,0.15,0.7382034255938917,0.007868051992049844,103.11621602376302,11.330190378552478,0.9147063757218638,0.020921902380038625,240.66666666666666,207.33333333333334,3,103.1196772257487,11.333406085726711,0.7433281996334058,0.026046876329029613,0.8796925709006976,3.197498678591547,0.47199075794479795,3.9757412922505657,0.6616571288964683,0.41039287998087587,0.4735411714404649
Concrete,0.12,0.002,0.0,0.7418685334475731,0.003958233890722261,90.80158996582031,10.839077507118425,0.9100074037184601,0.008150422782662951,210.33333333333334,177.33333333333334,3,90.80566660563152,10.83675612859271,0.6642389101274092,0.11575675982636699,0.8275767278596966,3.1275442863525345,0.4561152488396562,3.678435125234761,0.5833852548837267,0.33234242600446257,0.43772119832908113
Concrete,0.12,0.002,0.05,0.7402053668702809,0.0040847125666986445,87.87712097167969,5.821859410438876,0.9036680023209582,0.040045952304800465,193.66666666666666,164.0,3,87.87232208251953,5.819006321476135,0.7676185476792498,0.07499532788378845,0.8345356378226959,3.2878564352336057,0.49119752548071566,3.61139549933904,0.5676417326792608,0.362133473763184,0.46833191072071517
Concrete,0.12,0.002,0.1,0.7360686706550709,0.008768906584288505,77.3914426167806,20.59535730792179,0.890351439531269,0.011569443449945262,146.33333333333334,128.0,3,77.39167022705078,20.592538312803583,0.6727928706241046,0.058110517230960314,0.8006191761690568,2.9584878384415867,0.4210832096345985,3.5618444715030724,0.555455004925225,0.39285282166757857,0.4615357294478579
Concrete,0.12,0.002,0.15,0.7391359922029391,0.00453665112648211,72.46381378173828,8.24160796445532,0.8998651525341078,0.019224205624848563,179.0,151.0,3,72.46240488688152,8.246972284704654,0.7351842504666566,0.025299936318178586,0.8449276455052807,3.200413444934839,0.4717194153160041,3.795025778966449,0.6133033530315821,0.32284317237817733,0.4348455373240631
Concrete,0.15,0.001,0.0,0.7403989702447467,0.0034071703538619724,199.8193613688151,10.894286974193113,0.9528754225581585,0.01037282354754349,492.0833333333333,395.1666666666667,12,199.8241818745931,10.898287425757907,0.713307457207528,0.0603820040629815,0.8756900796813178,3.342115931777968,0.5037403142991426,3.93538298903575,0.6514250718308359,0.3792102403079887,0.46920141749315586
Concrete,0.15,0.001,0.05,0.7388698655785934,0.010052272192189708,190.21161905924478,5.875219073388422,0.953770291605053,0.0024318071954224584,497.3333333333333,379.6666666666667,3,190.22235107421875,5.85961562582486,0.686093336910821,0.14095649912497074,0.8075097234334964,3.4773162475475985,0.5342983722591463,3.5880773685927028,0.5650329049044911,0.4446868471130399,0.5265619785602725
Concrete,0.15,0.001,0.1,0.7462080700776811,0.0029148532997391847,196.59019978841147,12.047589500220466,0.9417715871620645,0.006547852327389741,397.0,346.3333333333333,3,196.58124287923178,12.052328725420116,0.7378197594482813,0.08285136890384115,0.8681348766830007,3.2557940054573913,0.48407993687192796,3.9261902644145983,0.6480197504687301,0.31976304701298125,0.42261662909767006
Concrete,0.15,0.001,0.15,0.7424455988248487,0.0035056298224351626,175.16777547200522,11.548990902356888,0.9446094607051793,0.017516762748264234,453.6666666666667,371.0,3,175.1753387451172,11.548828121774314,0.7542848965400079,0.0284117554191121,0.8807292378602846,3.46565718217443,0.5319572303543122,3.9145311990414293,0.6464108091909085,0.383698854164001,0.4758983937730523
Concrete,0.15,0.0012,0.0,0.7462175567678547,0.003210452538841383,181.0643056233724,8.02075283542295,0.9556928016275981,0.008211837122527915,477.3333333333333,384.6666666666667,3,181.05736796061197,8.024329174160917,0.6943757027019496,0.017812633488505206,0.8804315941263434,3.24122017374093,0.48136978540535313,4.106905777698715,0.6985680621881185,0.3245347511354761,0.4426405381336577
Concrete,0.15,0.0012,0.05,0.7426925024191059,0.00806520719195387,150.722900390625,8.679493263309652,0.9492749603648117,0.006593302286275968,358.0,290.3333333333333,3,150.72920735677084,8.683194472851163,0.6711533653888644,0.12168152416217679,0.860130584355356,3.4977196119506444,0.5393519930039212,3.83583250777254,0.6240459534986559,0.22128679020057818,0.322461527068823
Concrete,0.15,0.0012,0.1,0.739719423648621,0.004297065242407919,152.20074971516928,21.113545424962435,0.9404842431165953,0.015424141507666864,384.3333333333333,318.0,3,152.20166015625,21.105372891569356,0.7816875600535574,0.028723287629287414,0.8758903078320807,3.217902042994593,0.47582812309496236,3.9291050307578903,0.6488587075395712,0.5073984037644843,0.6086035838854601
Concrete,0.15,0.0012,0.15,0.7390227760452085,0.0069314853400273815,146.86087036132812,13.263830979556369,0.9402690817745553,0.00804314226466114,393.0,318.3333333333333,3,146.86328125,13.266792569182437,0.7455526644258305,0.07289542336677438,0.9061343440543007,3.6259693310555012,0.5709482621550571,4.141882973818221,0.7091141155440545,0.32656192927912814,0.4435784354291726
Concrete,0.15,0.0014,0.0,0.7459645367549328,0.0027116509109587927,139.75692749023438,3.982651371029524,0.9400178393827003,0.01176892525956196,336.0,272.0,3,139.75784810384116,3.9786768023605497,0.6866580616516629,0.06679033162710639,0.8335221356169177,3.282026902547021,0.48961626312264506,3.8620654048621694,0.6307102849868699,0.30052358713960253,0.40574430211936335
