model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
Concrete,0.2,0.0018,741.248876953125,153.22864522233715,0.5534561834561835,0.05187930503554272,0.9812990365913958,0.005602025029383074,1843.5,1597.6,1295.8275353799904,10,0.8811580055413205,0.5048109134137867,1.9902746283698665,0.6078422832629762,0.5892931955043902,0.14705882352941177,0.8529411764705882,0.6470588235294118,0.9117647058823529,0.47058823529411764,0.6058823529411764
Concrete,0.1,0.0018,753.2067626953125,170.40678496473072,0.561941031941032,0.04025620314499568,0.9787087782272023,0.0038226847357903117,1680.6,1513.2,1209.5524419492874,10,0.8796399353132657,0.4975399731666933,2.037288989669942,0.5347186053415836,0.5657967453816974,0.2647058823529412,0.8235294117647058,0.5882352941176471,0.7647058823529411,0.5294117647058824,0.5941176470588234
LSPIN,0.4,0.0033,1444.6791137695313,166.75457870776512,0.6001965601965602,0.05304337275713126,0.9901095938134116,0.001744880653993018,2532.6,2208.5,1900.2175069458197,10,0.8889108191468136,0.6243548801717043,2.343752974440805,0.5720649776107612,0.5602354684099212,0.6060606060606061,1.0,0.9696969696969697,0.9090909090909091,0.24242424242424243,0.7454545454545455
LSPIN,0.2,0.0075,619.9662414550781,99.8963021820641,0.6124815724815724,0.03256267790509444,0.9771650745900761,0.004130009479424374,1133.8,968.5,822.4630552988026,10,0.7957227497721555,0.5925584712444265,2.418627697992777,0.4427580668262092,0.4538126883652604,0.8787878787878788,0.6060606060606061,0.8484848484848485,0.6666666666666666,0.6060606060606061,0.7212121212121212
LSPIN,0.1,0.005,937.8524108886719,204.42204756986797,0.6179033579033579,0.02933360175899855,0.9846987963579787,0.0035812680597341337,1626.8,1423.6,1228.2068220079204,10,0.8279387042956005,0.6244989722510388,2.3925086083816245,0.4009558975215751,0.4330922789152863,0.9393939393939394,0.696969696969697,1.0,0.48484848484848486,0.3939393939393939,0.7030303030303031
LSPIN,0.1,0.0075,677.0225036621093,124.54862056456084,0.6021621621621621,0.03707209416117407,0.9759449526280406,0.005908057677600973,1121.5,970.0,845.9925858079001,10,0.791177002263513,0.5716908249770586,2.1591780745219897,0.504199913980916,0.4876674118922272,0.6666666666666666,0.5454545454545454,0.7575757575757576,0.8181818181818182,0.6666666666666666,0.6909090909090908
LSPIN,0.4,0.0075,615.4366516113281,115.38914490644383,0.6048321048321048,0.04988736206029839,0.975079385336558,0.006139285847061139,1040.5,900.1,777.7808326469021,10,0.831041252366818,0.49399470101729837,2.1313177122700933,0.4602529336330793,0.47699640407523874,0.7878787878787878,0.7272727272727273,0.36363636363636365,0.7575757575757576,0.696969696969697,0.6666666666666667
LSPIN,0.4,0.005,980.2691162109375,156.93942450066226,0.5977559377559378,0.03943923744979541,0.9831910160192139,0.0047626246437715595,1614.9,1411.4,1229.7863264987996,10,0.8240390840524277,0.5526802976932573,2.2357940707147055,0.5929002723655622,0.5363618087653197,0.5454545454545454,0.6666666666666666,0.696969696969697,0.9696969696969697,0.42424242424242425,0.6606060606060606
LSPIN,0.2,0.005,929.5546630859375,184.3171329558325,0.6000573300573301,0.04643002011135016,0.9823556573501901,0.003651175524579931,1480.6,1320.6,1155.508926092921,10,0.8340785403221849,0.5107042344344589,2.0773382604070436,0.6129461850516494,0.5691061894162823,0.5757575757575758,0.7878787878787878,0.3939393939393939,1.0,0.48484848484848486,0.6484848484848486
LSPIN,0.4,0.0022,1861.4601196289063,181.91038410675563,0.6186076986076986,0.048244343771006844,0.9913580459156023,0.0016250801961800647,2867.0,2626.8,2305.8119230295647,10,0.8492994071647847,0.5231982778857398,2.2671369782480895,0.4539687119952466,0.4744975090604867,0.9696969696969697,0.9090909090909091,0.5151515151515151,0.696969696969697,0.12121212121212122,0.6424242424242423
LSPIN,0.7,0.0075,678.1141540527344,112.55914549050203,0.5754299754299754,0.03835932654980266,0.9793883522493493,0.0038897071432013736,1259.3,1057.2,898.0112701837713,10,0.8337305289632271,0.5803008981021103,2.1922622546961175,0.5385680780580923,0.5151800271255514,0.21212121212121213,0.7575757575757576,0.7878787878787878,0.8787878787878788,0.5757575757575758,0.6424242424242423
LSPIN,0.2,0.0033,1428.9791015625,108.61558834234246,0.5790663390663391,0.05317522836004553,0.9898640741848101,0.002865102249465256,2604.2,2249.4,1923.4894172455802,10,0.8457913050522905,0.6235004482868491,2.294997340499986,0.5383532222645904,0.5097227778764413,0.2727272727272727,0.8787878787878788,0.9393939393939394,0.8484848484848485,0.21212121212121213,0.6303030303030303
LSPIN,0.1,0.011,422.2295852661133,85.3478854569309,0.6036199836199836,0.05270059099161799,0.9650889941096532,0.012397583192780223,854.3,696.8,583.3036607510167,10,0.7861077721441445,0.5234952429753914,2.2323115254332184,0.4110917908713393,0.4103176469524862,0.7272727272727273,0.5151515151515151,0.5454545454545454,0.5454545454545454,0.7575757575757576,0.6181818181818182
LSPIN,0.1,0.0022,1903.2935791015625,313.3660622667947,0.5956756756756757,0.06212858617015663,0.991859376583738,0.0022456874060634373,3138.2,2809.8,2447.038006858015,10,0.8529656653221526,0.5966406552612727,2.220122616948014,0.4548595216544324,0.4632051635639648,0.48484848484848486,0.9393939393939394,0.8787878787878788,0.7272727272727273,0.06060606060606061,0.6181818181818182
