model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
LSPIN,0.0,0.0027,0.566051650340731,2.319375157470396,0.30996169788705885,2.571859690378209,0.3572161498981149,45,777.1987182617188
LSPIN,0.0,0.0022,0.4239102673575718,1.8544553623918705,0.2341781496073057,2.1696257103664514,0.28419949913496645,45,841.6749084472656
LSPIN,0.0,0.0018,0.5186930607222163,1.9954984462920973,0.2577913206799487,2.530069147000364,0.3512732916853241,45,1175.465594482422
LSPIN,0.0,0.0015,0.6147222662693499,2.430816606477982,0.3295181832691891,2.667629685619104,0.37416698133919446,45,1345.6980773925782
LSPIN,0.0,0.0012,0.5918714945150205,2.4081800621483165,0.3279226239136546,2.6850424120265393,0.3821642579180769,45,1756.5222106933593
LSPIN,0.0,0.001,0.5481430448271024,2.0581842613588646,0.27020524180685346,2.6136502337560543,0.3689723111562776,45,2133.6022521972654
LSPIN,0.0,0.0008,0.43464804142497737,2.1940035273368608,0.3065488424231143,2.2636544329666024,0.303683278992264,45,2306.076513671875
LSPIN,0.0,0.0005,0.31855032389964383,2.4708658772150836,0.3544668664028797,1.969379356680944,0.2525787483463762,45,2352.810302734375
LSPIN,0.0,0.00065,0.41261008578929237,2.1487304386775286,0.289217425462089,2.2096749811035528,0.296660672951185,45,2572.973669433594
LSPIN,0.0,0.0004,0.44622250834929916,2.000722264214328,0.2631742183489042,2.319375157470396,0.3141437562849456,45,3553.6228637695312
LSPIN,0.0,0.0003,0.29889199013728235,2.5875311441449007,0.3828247899645352,1.981568265166149,0.2575774879776711,45,4052.134423828125
LSPIN,0.1,0.011,0.5234952429753914,2.2323115254332184,0.29493850240974084,2.432557879118726,0.3317337818695603,45,422.2295852661133
LSPIN,0.1,0.0075,0.5716908249770586,2.1591780745219897,0.2824695702254435,2.617132779037541,0.3619822552501524,45,677.0225036621093
LSPIN,0.1,0.005,0.6244989722510388,2.3925086083816245,0.32130221143857324,2.6989725931524875,0.3782136432871823,45,937.8524108886719
