model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
LSPIN,lspin_tf,0.1,0.0033,0.0,90129,6,0.6226044226044226,0.75,25,547.1414794921875,0.9637139918680417,980.0,757.0,663.1715970016647
LSPIN,lspin_tf,0.1,0.0033,0.0,90130,7,0.6774774774774774,0.8453947368421053,14,731.942138671875,0.9807878257118955,1545.0,1144.0,979.0461168461176
LSPIN,lspin_tf,0.1,0.0033,0.0,90131,8,0.5763308763308763,0.774671052631579,19,364.6623840332031,0.9594419373703874,840.0,530.0,453.2793254855087
LSPIN,lspin_tf,0.1,0.0033,0.0,90132,9,0.561998361998362,0.8700657894736842,14,705.337646484375,0.9794787939404618,1484.0,1171.0,967.1083919073511
LSPIN,lspin_tf,0.1,0.0027,0.0,100123,0,0.5868959868959869,0.8651315789473685,24,765.717041015625,0.9807008693711656,1357.0,1051.0,925.1958496134534
LSPIN,lspin_tf,0.1,0.0027,0.0,100124,1,0.6142506142506142,0.7796052631578947,22,617.8456420898438,0.978795311402609,1237.0,981.0,820.0344176961258
LSPIN,lspin_tf,0.1,0.0027,0.0,100125,2,0.5818181818181818,0.8157894736842105,29,701.4276733398438,0.9758713130952277,1341.0,982.0,863.4646694744252
LSPIN,lspin_tf,0.1,0.0027,0.0,100126,3,0.6171990171990172,0.8569078947368421,24,669.3054809570312,0.9730550288647118,1295.0,971.0,846.6867441862909
LSPIN,lspin_tf,0.1,0.0027,0.0,100127,4,0.49451269451269453,0.7730263157894737,3,1043.5916748046875,0.9890758041532233,3230.0,2179.0,1785.8346706137206
LSPIN,lspin_tf,0.1,0.0027,0.0,100128,5,0.668058968058968,0.8585526315789473,38,635.0643310546875,0.9695675408287627,1161.0,870.0,770.5446914062261
LSPIN,lspin_tf,0.1,0.0027,0.0,100129,6,0.5372645372645373,0.837171052631579,9,881.5980834960938,0.9851883270462296,1840.0,1332.0,1140.621529413734
LSPIN,lspin_tf,0.1,0.0027,0.0,100130,7,0.6683046683046683,0.7976973684210527,17,626.8681640625,0.975726578470876,1433.0,993.0,839.8571954975325
LSPIN,lspin_tf,0.1,0.0027,0.0,100131,8,0.6078624078624079,0.837171052631579,7,944.9356689453125,0.98615917965347,2320.0,1697.0,1414.558183864188
LSPIN,lspin_tf,0.1,0.0027,0.0,100132,9,0.6602784602784603,0.7944078947368421,14,885.6334228515625,0.9832654108540714,1703.0,1295.0,1125.2071886611527
LSPIN,lspin_tf,0.1,0.0022,0.0,110123,0,0.6428337428337428,0.8963815789473685,61,749.9453125,0.9734706096447985,1101.0,894.0,831.2446079520224
LSPIN,lspin_tf,0.1,0.0022,0.0,110124,1,0.5767403767403767,0.8207236842105263,5,1271.4468994140625,0.9895225888511152,2838.0,2243.0,1873.4749019012436
LSPIN,lspin_tf,0.1,0.0022,0.0,110125,2,0.5290745290745291,0.6595394736842105,3,1133.1800537109375,0.9889539365355141,2896.0,1986.0,1668.5929865687574
LSPIN,lspin_tf,0.1,0.0022,0.0,110126,3,0.4975429975429975,0.7689144736842105,16,522.37939453125,0.9676092891823541,1012.0,672.0,608.2555619134746
LSPIN,lspin_tf,0.1,0.0022,0.0,110127,4,0.6395577395577395,0.7754934210526315,35,473.7716979980469,0.9599280080887238,921.0,555.0,524.6096992232806
LSPIN,lspin_tf,0.1,0.0022,0.0,110128,5,0.682063882063882,0.7894736842105263,21,1010.0900268554688,0.9826375123747393,1950.0,1416.0,1257.2774754408308
LSPIN,lspin_tf,0.1,0.0022,0.0,110129,6,0.6134316134316135,0.8289473684210527,13,1035.1800537109375,0.9869933294451815,2094.0,1616.0,1365.492494814184
LSPIN,lspin_tf,0.1,0.0022,0.0,110130,7,0.5405405405405406,0.7828947368421053,28,524.3826293945312,0.9657973414344914,953.0,655.0,599.3780104348862
LSPIN,lspin_tf,0.1,0.0022,0.0,110131,8,0.531040131040131,0.8256578947368421,4,1352.299072265625,0.9912698911718032,3073.0,2442.0,2021.3784969974224
LSPIN,lspin_tf,0.1,0.0022,0.0,110132,9,0.5428337428337429,0.8001644736842105,40,344.0739440917969,0.9447017587470793,609.0,396.0,374.76306636586025
LSPIN,lspin_tf,0.1,0.0018,0.0,120123,0,0.5288288288288289,0.7541118421052632,11,795.678466796875,0.9808876034113525,1699.0,1155.0,1000.5578956042154
LSPIN,lspin_tf,0.1,0.0018,0.0,120124,1,0.6247338247338248,0.84375,41,851.321533203125,0.9807304235688835,1403.0,1133.0,1012.6633825998075
LSPIN,lspin_tf,0.1,0.0018,0.0,120125,2,0.6576576576576577,0.8733552631578947,16,1057.7427978515625,0.9880704825864964,2153.0,1690.0,1406.5221916294056
LSPIN,lspin_tf,0.1,0.0018,0.0,120126,3,0.6447174447174447,0.84375,23,918.2958374023438,0.9837073570567701,1828.0,1387.0,1195.908195757704
LSPIN,lspin_tf,0.1,0.0018,0.0,120127,4,0.5744471744471744,0.805921052631579,4,1586.8392333984375,0.9930550335332863,4028.0,2905.0,2399.591903644244
LSPIN,lspin_tf,0.1,0.0018,0.0,120128,5,0.6036036036036037,0.8289473684210527,14,1077.1253662109375,0.9847290581063245,2175.0,1688.0,1441.051135067664
LSPIN,lspin_tf,0.1,0.0018,0.0,120129,6,0.6070434070434071,0.7796052631578947,3,1544.30224609375,0.9925083503676079,3960.0,2887.0,2397.9210314492107
LSPIN,lspin_tf,0.1,0.0018,0.0,120130,7,0.5885339885339885,0.9095394736842105,4,1487.832763671875,0.9914298037483378,3421.0,2616.0,2185.0471018143126
LSPIN,lspin_tf,0.1,0.0018,0.0,120131,8,0.5702702702702702,0.8116776315789473,8,1058.1029052734375,0.9870025394705787,2417.0,1733.0,1461.9244674312679
LSPIN,lspin_tf,0.1,0.0018,0.0,120132,9,0.4961506961506961,0.7689144736842105,3,1377.414794921875,0.9923562766995097,3825.0,2650.0,2152.1323069407767
LSPIN,lspin_tf,0.1,0.0015,0.0,130123,0,0.5916461916461917,0.868421052631579,29,1197.909912109375,0.9848883265305141,1989.0,1593.0,1418.0621337006794
LSPIN,lspin_tf,0.1,0.0015,0.0,130124,1,0.634889434889435,0.8536184210526315,7,1548.2379150390625,0.9928371886150232,3506.0,2639.0,2210.3143483320955
LSPIN,lspin_tf,0.1,0.0015,0.0,130125,2,0.612940212940213,0.8453947368421053,9,1458.4019775390625,0.9909027378288661,2875.0,2248.0,1909.8754045656037
LSPIN,lspin_tf,0.1,0.0015,0.0,130126,3,0.5464373464373464,0.8157894736842105,3,1933.398681640625,0.9926240945074414,4560.0,3518.0,2946.3166537368165
LSPIN,lspin_tf,0.1,0.0015,0.0,130127,4,0.6383292383292384,0.8289473684210527,12,1241.14794921875,0.987300596441002,2527.0,2018.0,1710.8265214499254
LSPIN,lspin_tf,0.1,0.0015,0.0,130128,5,0.6407862407862408,0.868421052631579,28,1127.4437255859375,0.9864190420613147,1955.0,1577.0,1369.3017506564092
LSPIN,lspin_tf,0.1,0.0015,0.0,130129,6,0.6381654381654381,0.8338815789473685,16,1340.469482421875,0.9894964998516549,2732.0,2102.0,1777.7582175392952
LSPIN,lspin_tf,0.1,0.0015,0.0,130130,7,0.6476658476658477,0.8519736842105263,65,1077.3826904296875,0.9818496105302554,1606.0,1328.0,1212.0201486928756
LSPIN,lspin_tf,0.1,0.0015,0.0,130131,8,0.5718263718263719,0.8009868421052632,40,885.5691528320312,0.9746843230120452,1259.0,999.0,948.683257935979
LSPIN,lspin_tf,0.1,0.0015,0.0,130132,9,0.6411138411138411,0.7993421052631579,2,1647.019287109375,0.9935560403613714,4501.0,3473.0,2840.486788360953
LSPIN,lspin_tf,0.1,0.0012,0.0,140123,0,0.5411957411957412,0.8116776315789473,19,772.1286010742188,0.9786039219456959,1657.0,1118.0,953.6492956162421
LSPIN,lspin_tf,0.1,0.0012,0.0,140124,1,0.6060606060606061,0.7927631578947368,9,2045.5338134765625,0.9932559228174898,3829.0,3203.0,2722.7645176522747
LSPIN,lspin_tf,0.1,0.0012,0.0,140125,2,0.6103194103194103,0.8700657894736842,10,1767.6912841796875,0.9917861636314447,3285.0,2657.0,2313.675851103325
LSPIN,lspin_tf,0.1,0.0012,0.0,140126,3,0.6317772317772318,0.8552631578947368,7,1860.3826904296875,0.9912257918480849,3739.0,2976.0,2522.324926114733
LSPIN,lspin_tf,0.1,0.0012,0.0,140127,4,0.5921375921375921,0.8141447368421053,2,2258.408447265625,0.995185976479841,5930.0,4322.0,3568.9004754305083
LSPIN,lspin_tf,0.1,0.0012,0.0,140128,5,0.6031122031122031,0.8404605263157895,5,1834.3504638671875,0.9921278281193535,4407.0,3380.0,2779.7920322509585
LSPIN,lspin_tf,0.1,0.0012,0.0,140129,6,0.6440622440622441,0.8536184210526315,28,1492.93896484375,0.9886229613929026,2708.0,2125.0,1853.8195381360556
LSPIN,lspin_tf,0.1,0.0012,0.0,140130,7,0.6081900081900082,0.8305921052631579,5,1893.0997314453125,0.9900733715816075,3936.0,3185.0,2683.635263054118
LSPIN,lspin_tf,0.1,0.0012,0.0,140131,8,0.6350532350532351,0.837171052631579,12,1629.392333984375,0.9912166156781206,3120.0,2555.0,2165.85378400719
LSPIN,lspin_tf,0.1,0.0012,0.0,140132,9,0.6337428337428337,0.8256578947368421,8,2011.2957763671875,0.9929738626391174,3812.0,3102.0,2650.6954115499607
LSPIN,lspin_tf,0.1,0.001,0.0,150123,0,0.5397215397215397,0.8404605263157895,5,2347.453369140625,0.994109233705378,4677.0,3642.0,3112.4403665732125
LSPIN,lspin_tf,0.1,0.001,0.0,150124,1,0.5183456183456183,0.772203947368421,5,1995.6849365234375,0.9928807014169582,3941.0,2934.0,2573.5866070922852
LSPIN,lspin_tf,0.1,0.001,0.0,150125,2,0.6288288288288288,0.8338815789473685,15,2005.54345703125,0.9931554834072633,3561.0,2905.0,2519.6937869697317
LSPIN,lspin_tf,0.1,0.001,0.0,150126,3,0.62997542997543,0.8930921052631579,23,1585.2572021484375,0.9897358343066565,2775.0,2248.0,1957.828367178214
LSPIN,lspin_tf,0.1,0.001,0.0,150127,4,0.6311220311220311,0.84375,3,2507.832763671875,0.9949231855734323,5389.0,4340.0,3676.219955318914
LSPIN,lspin_tf,0.1,0.001,0.0,150128,5,0.5698607698607698,0.8141447368421053,2,2387.1865234375,0.9953024505917675,5875.0,4365.0,3608.3011195325416
LSPIN,lspin_tf,0.1,0.001,0.0,150129,6,0.6332514332514333,0.756578947368421,3,2431.035400390625,0.9950464118472254,5394.0,4296.0,3533.9759227814197
LSPIN,lspin_tf,0.1,0.001,0.0,150130,7,0.5700245700245701,0.7672697368421053,34,697.1382446289062,0.9737785153464168,1165.0,840.0,776.0482277004993
LSPIN,lspin_tf,0.1,0.001,0.0,150131,8,0.504995904995905,0.7845394736842105,4,2598.080322265625,0.9945218293571435,5278.0,4259.0,3582.340514372654
LSPIN,lspin_tf,0.1,0.001,0.0,150132,9,0.6113022113022113,0.7730263157894737,3,2780.810302734375,0.9954066100274704,6076.0,4680.0,3942.5049745861074
LSPIN,lspin_tf,0.1,0.0008,0.0,160123,0,0.6146601146601146,0.7064144736842105,19,1234.2764892578125,0.9826961621570908,2308.0,1590.0,1425.0067454625519
LSPIN,lspin_tf,0.1,0.0008,0.0,160124,1,0.5454545454545454,0.7993421052631579,3,2005.6849365234375,0.994249439632128,5209.0,3801.0,3138.9347459439905
LSPIN,lspin_tf,0.1,0.0008,0.0,160125,2,0.5451269451269452,0.8536184210526315,3,3096.67529296875,0.9962121975790255,7040.0,5537.0,4606.786624808555
LSPIN,lspin_tf,0.1,0.0008,0.0,160126,3,0.4923013923013923,0.7623355263157895,3,2189.080322265625,0.9929812038597281,4972.0,3744.0,3101.398592562652
LSPIN,lspin_tf,0.1,0.0008,0.0,160127,4,0.5261261261261261,0.7944078947368421,21,1066.67529296875,0.9833085763763078,1985.0,1258.0,1188.3053008915354
LSPIN,lspin_tf,0.1,0.0008,0.0,160128,5,0.48050778050778054,0.6891447368421053,2,2392.92919921875,0.9960033737399934,6375.0,4580.0,3748.975916917092
LSPIN,lspin_tf,0.1,0.0008,0.0,160129,6,0.5578214578214579,0.821546052631579,2,2874.6494140625,0.9952291516030359,6830.0,5178.0,4260.11312720136
LSPIN,lspin_tf,0.1,0.0008,0.0,160130,7,0.5805077805077805,0.8856907894736842,3,3066.81982421875,0.9950198780823991,6414.0,4996.0,4256.954267404511
LSPIN,lspin_tf,0.1,0.0008,0.0,160131,8,0.59000819000819,0.8322368421052632,16,2555.360107421875,0.9937518603909338,3976.0,3354.0,2990.689712417124
LSPIN,lspin_tf,0.1,0.0008,0.0,160132,9,0.5528255528255528,0.8240131578947368,5,2578.6142578125,0.9953406918774134,5540.0,4473.0,3720.275889696456
LSPIN,lspin_tf,0.1,0.00065,0.0,170123,0,0.5742833742833743,0.75,3,3598.24755859375,0.9966071901568343,7630.0,5957.0,5034.683581658572
LSPIN,lspin_tf,0.1,0.00065,0.0,170124,1,0.5398034398034398,0.8083881578947368,19,1342.601318359375,0.9862224142522155,2548.0,1674.0,1536.2483750261385
LSPIN,lspin_tf,0.1,0.00065,0.0,170125,2,0.6201474201474202,0.8963815789473685,33,2178.392333984375,0.9927364691172089,3845.0,2997.0,2647.1497165265164
LSPIN,lspin_tf,0.1,0.00065,0.0,170126,3,0.6085176085176085,0.8273026315789473,3,3416.864990234375,0.9964678380783282,6388.0,5425.0,4634.842592465748
LSPIN,lspin_tf,0.1,0.00065,0.0,170127,4,0.579033579033579,0.8404605263157895,2,3638.594970703125,0.9974144292735087,7949.0,6449.0,5355.226889119768
LSPIN,lspin_tf,0.1,0.00065,0.0,170128,5,0.5347256347256347,0.7245065789473685,3,2306.623779296875,0.9947612347394799,5898.0,4198.0,3476.3001168965397
LSPIN,lspin_tf,0.1,0.00065,0.0,170129,6,0.6307944307944308,0.8388157894736842,19,2725.524169921875,0.9942603960547409,4308.0,3622.0,3219.9418478226685
LSPIN,lspin_tf,0.1,0.00065,0.0,170130,7,0.5747747747747748,0.7713815789473685,5,2354.5498046875,0.9944280291997019,5323.0,3794.0,3225.8466372522726
LSPIN,lspin_tf,0.1,0.00065,0.0,170131,8,0.558968058968059,0.8001644736842105,15,1207.7427978515625,0.985595260148027,2256.0,1591.0,1411.957663763499
LSPIN,lspin_tf,0.1,0.00065,0.0,170132,9,0.6068796068796068,0.8536184210526315,14,2960.594970703125,0.994611550893472,5129.0,4250.0,3734.932523262591
LSPIN,lspin_tf,0.1,0.0005,0.0,180123,0,0.6437346437346437,0.8758223684210527,12,3113.919677734375,0.9963761017383084,5854.0,4873.0,4182.448337637078
LSPIN,lspin_tf,0.1,0.0005,0.0,180124,1,0.5321867321867322,0.6636513157894737,5,2420.942138671875,0.9944706375258452,4943.0,3803.0,3205.5073178202456
LSPIN,lspin_tf,0.1,0.0005,0.0,180125,2,0.4787059787059787,0.7425986842105263,28,1165.6688232421875,0.9807090103207026,1910.0,1316.0,1254.152823195799
LSPIN,lspin_tf,0.1,0.0005,0.0,180126,3,0.5188370188370188,0.7179276315789473,4,2334.167236328125,0.9937989689896074,5716.0,4161.0,3425.3311360420867
LSPIN,lspin_tf,0.1,0.0005,0.0,180127,4,0.5436527436527436,0.7483552631578947,17,1419.5498046875,0.9877530208666415,2924.0,1877.0,1686.805682079896
LSPIN,lspin_tf,0.1,0.0005,0.0,180128,5,0.4904176904176904,0.7146381578947368,7,1855.7620849609375,0.9921446883952796,4031.0,2859.0,2404.7967186825585
LSPIN,lspin_tf,0.1,0.0005,0.0,180129,6,0.6083538083538084,0.8536184210526315,14,3172.292724609375,0.9955325036310314,5574.0,4610.0,4038.187656935396
LSPIN,lspin_tf,0.1,0.0005,0.0,180130,7,0.5321867321867322,0.828125,27,1347.903564453125,0.9863195094490659,2310.0,1686.0,1530.4202950500621
LSPIN,lspin_tf,0.1,0.0005,0.0,180131,8,0.6168714168714169,0.8618421052631579,4,3792.514404296875,0.9966224118307104,6689.0,5696.0,4912.481952869954
LSPIN,lspin_tf,0.1,0.0005,0.0,180132,9,0.5178542178542178,0.7606907894736842,4,2905.382568359375,0.9959672059247807,6872.0,5062.0,4207.423480034373
LSPIN,lspin_tf,0.1,0.0004,0.0,190123,0,0.5237510237510238,0.8412828947368421,3,4423.2958984375,0.9972976286498692,8337.0,6984.0,5951.4364897694995
LSPIN,lspin_tf,0.1,0.0004,0.0,190124,1,0.5498771498771499,0.78125,23,1604.5369873046875,0.9876860838070867,2527.0,1826.0,1731.3722428942617
LSPIN,lspin_tf,0.1,0.0004,0.0,190125,2,0.5932841932841932,0.7993421052631579,13,2224.22509765625,0.9928586520312779,3770.0,2908.0,2588.4671347798508
LSPIN,lspin_tf,0.1,0.0004,0.0,190126,3,0.6375102375102375,0.8388157894736842,9,3854.9677734375,0.9962716788170108,6372.0,5484.0,4814.5378551820995
LSPIN,lspin_tf,0.1,0.0004,0.0,190127,4,0.5801801801801801,0.7993421052631579,3,4068.710693359375,0.9969261597608116,7708.0,6286.0,5411.787615610944
LSPIN,lspin_tf,0.1,0.0004,0.0,190128,5,0.6126126126126126,0.8289473684210527,4,4188.70751953125,0.9972464971157395,7584.0,6390.0,5569.078819182681
LSPIN,lspin_tf,0.1,0.0004,0.0,190129,6,0.5400491400491401,0.8667763157894737,11,3740.30859375,0.9959261154270712,6433.0,5399.0,4750.8012481570695
LSPIN,lspin_tf,0.1,0.0004,0.0,190130,7,0.6502866502866503,0.850328947368421,5,4095.331298828125,0.9968401045802161,6907.0,5902.0,5188.423831193806
LSPIN,lspin_tf,0.1,0.0004,0.0,190131,8,0.6086814086814086,0.8552631578947368,11,3657.6044921875,0.9961841320461037,6065.0,5235.0,4576.678683966568
LSPIN,lspin_tf,0.1,0.0004,0.0,190132,9,0.4921375921375921,0.8330592105263158,4,3678.540283203125,0.9962498139434357,6674.0,5419.0,4688.739660336685
LSPIN,lspin_tf,0.1,0.0003,0.0,200123,0,0.5782145782145782,0.8486842105263158,5,4607.18017578125,0.9972934561562599,7854.0,6785.0,5898.840782775652
LSPIN,lspin_tf,0.1,0.0003,0.0,200124,1,0.5199017199017198,0.8223684210526315,2,4373.98046875,0.9978096592733119,9812.0,8030.0,6668.653512609157
LSPIN,lspin_tf,0.1,0.0003,0.0,200125,2,0.5579033579033579,0.8125,3,3704.199462890625,0.9965920052501103,8091.0,6193.0,5236.200235569588
LSPIN,lspin_tf,0.1,0.0003,0.0,200126,3,0.5391482391482392,0.7212171052631579,4,3120.32470703125,0.9965347832686234,7158.0,5296.0,4447.085326218479
LSPIN,lspin_tf,0.1,0.0003,0.0,200127,4,0.5369369369369369,0.7754934210526315,3,4382.736328125,0.997452029373246,8640.0,6990.0,5937.643967835397
LSPIN,lspin_tf,0.1,0.0003,0.0,200128,5,0.5716625716625716,0.8026315789473685,3,5240.53369140625,0.9981083524771673,9588.0,8033.0,7001.517961660763
LSPIN,lspin_tf,0.1,0.0003,0.0,200129,6,0.520966420966421,0.7861842105263158,2,4756.70751953125,0.9975137877788505,9088.0,7416.0,6372.382827476259
LSPIN,lspin_tf,0.1,0.0003,0.0,200130,7,0.5923013923013923,0.8634868421052632,14,4128.791015625,0.9966346307072864,7233.0,5991.0,5246.740366516814
LSPIN,lspin_tf,0.1,0.0003,0.0,200131,8,0.5682227682227682,0.8519736842105263,4,4186.71728515625,0.9977432129874478,8538.0,6946.0,5825.022318332156
LSPIN,lspin_tf,0.1,0.0003,0.0,200132,9,0.4442260442260442,0.7384868421052632,18,2020.173583984375,0.9907158081553071,3577.0,2568.0,2329.0019978128953
LSPIN,lspin_tf,0.1,0.011,0.1,210123,0,0.5067977067977067,0.8009868421052632,3,515.0836181640625,0.9749506210189481,1131.0,913.0,742.1789155628734
LSPIN,lspin_tf,0.1,0.011,0.1,210124,1,0.6266994266994267,0.819078947368421,15,246.81993103027344,0.9422977551083598,387.0,347.0,301.4191579674574
LSPIN,lspin_tf,0.1,0.011,0.1,210125,2,0.6095004095004095,0.7993421052631579,2,450.7266845703125,0.9736813575067381,1060.0,800.0,656.4744171460248
LSPIN,lspin_tf,0.1,0.011,0.1,210126,3,0.5898443898443898,0.6990131578947368,2,446.9967956542969,0.972133406968574,1039.0,813.0,667.8126018913105
LSPIN,lspin_tf,0.1,0.011,0.1,210127,4,0.5557739557739557,0.774671052631579,3,469.45660400390625,0.9742318438487286,968.0,796.0,661.0609505711426
LSPIN,lspin_tf,0.1,0.011,0.1,210128,5,0.5696969696969697,0.881578947368421,19,341.96142578125,0.9458272752904285,441.0,409.0,378.6451502432913
LSPIN,lspin_tf,0.1,0.011,0.1,210129,6,0.6412776412776413,0.7615131578947368,3,525.9163818359375,0.9765138538202204,1071.0,875.0,731.6689038567164
LSPIN,lspin_tf,0.1,0.011,0.1,210130,7,0.6974610974610974,0.8601973684210527,11,359.4598083496094,0.9578566317803304,581.0,502.0,440.9905729272615
LSPIN,lspin_tf,0.1,0.011,0.1,210131,8,0.6381654381654381,0.8042763157894737,3,456.9035339355469,0.9672154408625219,946.0,798.0,653.1791705134958
LSPIN,lspin_tf,0.1,0.011,0.1,210132,9,0.600982800982801,0.8569078947368421,3,408.9710693359375,0.9661817548916816,919.0,715.0,599.6067668305932
LSPIN,lspin_tf,0.1,0.0075,0.1,220123,0,0.5759213759213759,0.8338815789473685,17,615.5626831054688,0.9729425245462211,882.0,812.0,720.7688569233226
LSPIN,lspin_tf,0.1,0.0075,0.1,220124,1,0.6511056511056511,0.8108552631578947,18,563.755615234375,0.9692363967304308,761.0,706.0,635.983380586856
LSPIN,lspin_tf,0.1,0.0075,0.1,220125,2,0.6183456183456183,0.7763157894736842,3,811.4373168945312,0.984534241479659,1593.0,1226.0,1042.423546488126
LSPIN,lspin_tf,0.1,0.0075,0.1,220126,3,0.5975429975429976,0.8075657894736842,14,617.1414794921875,0.9723015016872031,890.0,812.0,730.3939216024118
LSPIN,lspin_tf,0.1,0.0075,0.1,220127,4,0.6396396396396397,0.8042763157894737,12,582.019287109375,0.9713028874176842,900.0,821.0,715.746574985307
LSPIN,lspin_tf,0.1,0.0075,0.1,220128,5,0.5276003276003276,0.7557565789473685,70,721.9581909179688,0.9684195196577692,770.0,760.0,741.8591476864958
LSPIN,lspin_tf,0.1,0.0075,0.1,220129,6,0.5824733824733824,0.8223684210526315,2,525.5562744140625,0.9772016329152771,1219.0,970.0,804.4512081021546
LSPIN,lspin_tf,0.1,0.0075,0.1,220130,7,0.5978705978705978,0.7598684210526315,3,634.5723266601562,0.9806841015097921,1390.0,1187.0,975.7579340234406
LSPIN,lspin_tf,0.1,0.0075,0.1,220131,8,0.5903357903357903,0.850328947368421,11,792.8359985351562,0.9790628554331461,1164.0,1072.0,940.5901454080363
LSPIN,lspin_tf,0.1,0.0075,0.1,220132,9,0.6407862407862408,0.7779605263157895,3,905.3858642578125,0.9837638649032224,1646.0,1334.0,1151.9511422728501
LSPIN,lspin_tf,0.1,0.005,0.1,230123,0,0.6648648648648648,0.8601973684210527,3,1215.4661865234375,0.9892573727930462,2125.0,1828.0,1583.8127443787832
LSPIN,lspin_tf,0.1,0.005,0.1,230124,1,0.5954135954135954,0.78125,4,951.96142578125,0.9854585389836585,1775.0,1479.0,1272.572917368004
LSPIN,lspin_tf,0.1,0.005,0.1,230125,2,0.6643734643734643,0.8092105263157895,7,1360.208984375,0.9894359233703987,2082.0,1934.0,1696.2553460825488
LSPIN,lspin_tf,0.1,0.005,0.1,230126,3,0.6003276003276004,0.8980263157894737,7,715.4308471679688,0.9804954526505842,1326.0,1165.0,972.7639778052895
LSPIN,lspin_tf,0.1,0.005,0.1,230127,4,0.6063882063882063,0.7828947368421053,2,840.244384765625,0.9860119879915914,1990.0,1611.0,1317.7124438871676
LSPIN,lspin_tf,0.1,0.005,0.1,230128,5,0.6006552006552006,0.8207236842105263,8,942.1865234375,0.9856015999775983,1524.0,1367.0,1191.7966452827443
LSPIN,lspin_tf,0.1,0.005,0.1,230129,6,0.5808353808353809,0.7384868421052632,3,917.073974609375,0.9856970520237819,1808.0,1530.0,1301.2687158157958
LSPIN,lspin_tf,0.1,0.005,0.1,230130,7,0.6437346437346437,0.8322368421052632,16,755.376220703125,0.9785970363115666,1086.0,1002.0,889.4229709348367
LSPIN,lspin_tf,0.1,0.005,0.1,230131,8,0.6126126126126126,0.7828947368421053,10,906.0803833007812,0.9853142492948602,1340.0,1233.0,1097.364815831373
LSPIN,lspin_tf,0.1,0.005,0.1,230132,9,0.6098280098280098,0.8404605263157895,11,774.4951782226562,0.9811187501827004,1212.0,1087.0,959.0976426926621
LSPIN,lspin_tf,0.1,0.0033,0.1,240123,0,0.575102375102375,0.8125,2,1546.9356689453125,0.9906663289677548,2748.0,2417.0,2082.1325536868926
LSPIN,lspin_tf,0.1,0.0033,0.1,240124,1,0.5924651924651925,0.8157894736842105,11,1633.871337890625,0.9909273807260239,2322.0,2197.0,1943.615580204334
LSPIN,lspin_tf,0.1,0.0033,0.1,240125,2,0.6665028665028665,0.8569078947368421,29,1172.7974853515625,0.9841130660281234,1494.0,1397.0,1297.3131845955481
LSPIN,lspin_tf,0.1,0.0033,0.1,240126,3,0.605896805896806,0.8125,2,1216.4405517578125,0.9905444119269341,2781.0,2321.0,1897.7306101058532
LSPIN,lspin_tf,0.1,0.0033,0.1,240127,4,0.5975429975429976,0.84375,3,1915.755615234375,0.9934926890839089,3070.0,2783.0,2402.897409576816
LSPIN,lspin_tf,0.1,0.0033,0.1,240128,5,0.6083538083538084,0.8404605263157895,2,1450.1190185546875,0.9911748524440968,2685.0,2327.0,1972.3863641845599
LSPIN,lspin_tf,0.1,0.0033,0.1,240129,6,0.6743652743652744,0.875,2,1403.736328125,0.989352561175718,2709.0,2272.0,1940.3699723254808
LSPIN,lspin_tf,0.1,0.0033,0.1,240130,7,0.5985257985257986,0.7828947368421053,2,1228.128662109375,0.9900414061109007,2737.0,2287.0,1881.8349374581946
LSPIN,lspin_tf,0.1,0.0033,0.1,240131,8,0.539066339066339,0.7179276315789473,54,1132.3665771484375,0.9799546564416765,1255.0,1207.0,1172.2591933406143
LSPIN,lspin_tf,0.1,0.0033,0.1,240132,9,0.6514332514332515,0.8273026315789473,3,1269.1607666015625,0.9883881925200355,2361.0,2016.0,1716.7679143256603
LSPIN,lspin_tf,0.1,0.0022,0.1,250123,0,0.5248157248157248,0.8519736842105263,7,2201.72021484375,0.9928779335667811,3124.0,2943.0,2624.543259042606
LSPIN,lspin_tf,0.1,0.0022,0.1,250124,1,0.6517608517608517,0.8026315789473685,3,1683.7235107421875,0.9904450201588828,2960.0,2646.0,2268.2795738573504
LSPIN,lspin_tf,0.1,0.0022,0.1,250125,2,0.5821457821457822,0.819078947368421,4,2526.1220703125,0.9935370910388837,3643.0,3367.0,3032.0837425986815
LSPIN,lspin_tf,0.1,0.0022,0.1,250126,3,0.581981981981982,0.8421052631578947,7,2097.3505859375,0.9931964712841791,3049.0,2836.0,2533.608769055223
LSPIN,lspin_tf,0.1,0.0022,0.1,250127,4,0.6676494676494676,0.8207236842105263,3,1987.2315673828125,0.9930190161993147,3310.0,3017.0,2608.7973541757274
LSPIN,lspin_tf,0.1,0.0022,0.1,250128,5,0.5361179361179361,0.665296052631579,10,1418.4437255859375,0.9862247956169541,2160.0,1978.0,1725.557698816543
LSPIN,lspin_tf,0.1,0.0022,0.1,250129,6,0.6678132678132678,0.7911184210526315,3,1735.0836181640625,0.9924434809453746,3195.0,2800.0,2381.868551440519
LSPIN,lspin_tf,0.1,0.0022,0.1,250130,7,0.5215397215397215,0.8273026315789473,2,1740.373046875,0.9920609634457458,3204.0,2786.0,2371.894709378286
