family,selection,model_label,gene,run_count,primary_histology,primary_histology_count,primary_histology_fraction,median_gate_rate_holdout,median_selected_patient_n,median_target_abs_neglog10_p,median_random_abs_neglog10_p,median_target_minus_random_median,fraction_beating_random_median,symbol,description,curated_tumor_gene_note,curated_tumor_gene
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000276170,3,BRCA,3,1.0,0.6258288621902466,1982.0,12.385248644035109,2.8544968259047785,9.530751818130328,1.0,ENSG00000276170,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000204655,3,LGG,3,1.0,0.0871487185359001,276.0,0.5055554309780539,2.36053688278493,-2.3528755233748897,0.3333333333333333,ENSG00000204655,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000168078,3,KIRC,2,0.6666666666666666,0.2797600328922272,886.0,33.52517488545633,1.831340241164217,31.693834644292117,1.0,ENSG00000168078,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000088325,3,LGG,2,0.6666666666666666,0.1508838385343551,478.0,18.145208241925047,1.550443842688647,17.323174185402458,1.0,ENSG00000088325,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000114737,3,BRCA,2,0.6666666666666666,0.5329965353012085,1688.0,18.205246480542804,1.963131232779372,16.242115247763433,1.0,ENSG00000114737,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000243566,3,BRCA,2,0.6666666666666666,0.4834227859973907,1531.0,15.714969010761498,1.292527582920753,14.25462575508142,1.0,ENSG00000243566,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000243566,3,BRCA,2,0.6666666666666666,0.5595200657844543,1772.0,14.910484700709526,1.3114482397339382,13.290816774925169,1.0,ENSG00000243566,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000141756,3,LGG,2,0.6666666666666666,0.2005052119493484,635.0,13.772883174904884,1.5490721880310985,12.223810986873785,1.0,ENSG00000141756,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000198431,3,LGG,2,0.6666666666666666,0.4057467579841614,1285.0,8.31646493978602,2.1132796935913785,7.095634282118976,1.0,ENSG00000198431,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000100612,3,BRCA,2,0.6666666666666666,0.1900852471590042,602.0,5.496785688645621,0.98459676850624,4.708910818661815,1.0,ENSG00000100612,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000105854,3,LGG,2,0.6666666666666666,0.1319444477558136,418.0,5.315860475814699,1.3562386972447888,3.9596217785699097,1.0,ENSG00000105854,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000102924,3,LGG,2,0.6666666666666666,0.190401017665863,603.0,3.1541926879166056,1.9191258703958975,1.6229239677380018,1.0,ENSG00000102924,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000158488,3,KIRC,2,0.6666666666666666,0.1294600516557693,410.0,2.0788977880159503,1.033873482183168,0.4889790631820141,1.0,ENSG00000158488,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000174371,3,LGG,1,0.3333333333333333,0.2096621394157409,664.0,36.85978917106471,1.4231059198830578,35.43668325118165,1.0,ENSG00000174371,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000011426,3,THCA,1,0.3333333333333333,0.352699726819992,1117.0,27.27405434650745,2.9678361097077275,24.171201559769624,1.0,ENSG00000011426,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000145386,3,KIRC,1,0.3333333333333333,0.2131354659795761,675.0,18.720888769378387,2.0475866086434724,16.673302160734913,1.0,ENSG00000145386,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000107984,3,LUSC,1,0.3333333333333333,0.411616176366806,1304.0,10.96633546571013,0.9530655631753272,10.013269902534804,1.0,ENSG00000107984,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000141756,3,SARC,1,0.3333333333333333,0.1032196953892707,327.0,10.200987750977305,2.618311120811893,7.551267039572318,0.6666666666666666,ENSG00000141756,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000254560,3,UCEC,1,0.3333333333333333,0.3868013918399811,1225.0,6.438648378222927,1.0627179003836442,5.375930477839282,1.0,ENSG00000254560,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000136574,3,KIRC,1,0.3333333333333333,0.1682980805635452,533.0,5.845132696126156,1.0245415757400047,4.820591120386151,0.6666666666666666,ENSG00000136574,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000229891,3,LGG,1,0.3333333333333333,0.1626144647598266,515.0,4.300182827771914,0.9319287518259134,3.8544319306509793,0.6666666666666666,ENSG00000229891,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000243566,3,BRCA,1,0.3333333333333333,0.1531417816877365,485.0,5.158426212485234,0.926612063687243,3.777061126956065,0.6666666666666666,ENSG00000243566,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000253368,3,STAD,1,0.3333333333333333,0.0700757578015327,222.0,3.21762309742276,0.666956045936927,2.5506670514858327,1.0,ENSG00000253368,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000198892,3,HNSC,1,0.3333333333333333,0.1294191926717758,410.0,3.8332067039449633,0.8319214003103058,2.4647078491481618,1.0,ENSG00000198892,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000109084,3,THCA,1,0.3333333333333333,0.0470476783812046,149.0,3.1015994431713514,0.6489902374741774,2.4526092056971738,1.0,ENSG00000109084,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000275209,3,UCEC,1,0.3333333333333333,0.0464161671698093,147.0,2.704570563371843,0.5431192705527637,2.161451292819079,0.6666666666666666,ENSG00000275209,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000173391,3,LGG,1,0.3333333333333333,0.0628156587481498,199.0,4.72474018574367,2.014058416701084,2.094463331736997,1.0,ENSG00000173391,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000243566,3,OV,1,0.3333333333333333,0.1588253825902938,503.0,2.4386423347633044,0.6060964783661102,1.832545856397194,1.0,ENSG00000243566,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000272620,3,COAD,1,0.3333333333333333,0.1436690837144851,455.0,1.637671204320315,0.9443806005774378,0.7474773940579897,1.0,ENSG00000272620,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000275832,3,COAD,1,0.3333333333333333,0.1007262393832206,319.0,1.0163067781081367,0.7027209565960388,0.2719670116661523,1.0,ENSG00000275832,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000171729,3,COAD,1,0.3333333333333333,0.0981691926717758,311.0,0.3432159224025011,0.6631107962902125,-0.3198948738877114,0.3333333333333333,ENSG00000171729,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000133048,2,LGG,2,1.0,0.1090937815606594,345.5,31.664988806136694,1.3119409640980328,30.353047842038663,1.0,ENSG00000133048,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000066279,2,KIRC,2,1.0,0.3692176043987274,1169.5,31.00548229500089,2.8224499516284176,28.183032343372467,1.0,ENSG00000066279,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000106366,2,BRCA,2,1.0,0.7559204399585724,2394.0,29.33745366767645,1.935646100598051,27.4018075670784,1.0,ENSG00000106366,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000013810,2,LGG,2,1.0,0.27533943951129913,872.0,29.684032137429064,3.250792744488812,26.43323939294025,1.0,ENSG00000013810,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000227036,2,BRCA,2,1.0,0.8381794393062592,2655.0,28.67304480176315,3.004660979724241,25.66838382203891,1.0,ENSG00000227036,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000227036,2,BRCA,2,1.0,0.73050557076931,2314.0,26.42796470132543,2.024794381379826,24.403170319945602,1.0,ENSG00000227036,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000196177,2,BRCA,2,1.0,0.22604238986968989,716.0,24.38581988038287,2.8133414962604792,21.57247838412239,1.0,ENSG00000196177,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000171791,2,BRCA,2,1.0,0.2293382994830608,726.5,23.038832924236168,1.9767349995810215,21.062097924655145,1.0,ENSG00000171791,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000157456,2,LGG,2,1.0,0.1793495416641235,568.0,19.013046916817878,2.1933312657944186,16.819715651023458,1.0,ENSG00000157456,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000141526,2,BRCA,2,1.0,0.7970053255558014,2524.5,18.342242406223438,1.816543114291965,16.52569929193147,1.0,ENSG00000141526,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000145386,2,KIRC,2,1.0,0.21771392971277234,689.5,17.24985255999609,1.6006060910457847,15.649246468950302,1.0,ENSG00000145386,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000249242,2,BRCA,2,1.0,0.6770271956920624,2144.5,18.152237623587702,3.1792804371605987,14.972957186427104,1.0,ENSG00000249242,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000072274,2,LGG,2,1.0,0.18326459825038904,580.5,15.941174245385898,1.4432555066340742,14.497918738751824,1.0,ENSG00000072274,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000178935,2,BRCA,2,1.0,0.6133565008640289,1942.5,13.992191541019718,1.7238366158031049,12.268354925216613,1.0,ENSG00000178935,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000172380,2,LGG,2,1.0,0.1692453399300575,536.0,13.102318605266433,0.8756785381088126,12.226640067157621,1.0,ENSG00000172380,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000126460,2,BRCA,2,1.0,0.726239338517189,2300.5,14.816557988334662,2.9158279416623705,11.900730046672289,1.0,ENSG00000126460,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000198431,2,BRCA,2,1.0,0.8615408837795258,2728.5,14.916893328346662,3.091028150313841,11.82586517803282,1.0,ENSG00000198431,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000228952,2,BRCA,2,1.0,0.9515314102172852,3013.5,14.08317062685752,2.4529024373877384,11.63026818946978,1.0,ENSG00000228952,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000123080,2,LGG,2,1.0,0.14997125416994095,475.0,12.621254010514935,1.4060429840563315,11.215211026458604,1.0,ENSG00000123080,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000070404,2,BRCA,2,1.0,0.542065292596817,1717.0,12.273244222409577,1.4828388291206813,10.790405393288896,1.0,ENSG00000070404,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000173391,2,LGG,2,1.0,0.1734532788395881,549.5,11.23936354238543,0.9936245882380581,10.245738954147372,1.0,ENSG00000173391,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000234287,2,UCEC,2,1.0,0.20314837992191315,643.5,11.114448125510878,0.937669067603541,10.176779057907336,1.0,ENSG00000234287,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000127084,2,BRCA,2,1.0,0.24763257801532745,784.5,10.743596479625339,1.9088543778496634,8.834742101775678,1.0,ENSG00000127084,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000127084,2,BRCA,2,1.0,0.2902462109923363,919.5,10.437850016048962,1.80789964823117,8.629950367817791,1.0,ENSG00000127084,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000159763,2,BRCA,2,1.0,0.5749684274196625,1821.5,9.923758918578,1.5854342240342305,8.338324694543768,1.0,ENSG00000159763,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000006534,2,BRCA,2,1.0,0.7145563662052155,2263.0,10.854751354948352,2.7036643334017523,8.1510870215466,1.0,ENSG00000006534,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000005059,2,LGG,2,1.0,0.14159698411822313,448.5,9.321423019470297,1.3693163917497801,7.952106627720516,1.0,ENSG00000005059,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000106511,2,LGG,2,1.0,0.12203978374600405,386.5,10.144909710828092,2.3000169983825014,7.844892712445591,1.0,ENSG00000106511,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000236130,2,THCA,2,1.0,0.09549752250313756,302.5,9.882124349923068,2.2764515257801303,7.605672824142936,1.0,ENSG00000236130,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000166840,2,BRCA,2,1.0,0.7845644056797028,2485.0,9.452542677555364,1.8936165706360297,7.558926106919333,1.0,ENSG00000166840,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000142627,2,BRCA,2,1.0,0.9332175552845001,2955.5,9.722708469226275,2.285691225582169,7.437017243644106,1.0,ENSG00000142627,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000134215,2,BRCA,2,1.0,0.27468864619731903,870.0,8.119401211693903,1.111162081193198,7.008239130500704,1.0,ENSG00000134215,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000106404,2,BRCA,2,1.0,0.7245896458625793,2295.5,10.299857298078665,3.293979510742016,7.005877787336649,1.0,ENSG00000106404,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000144218,2,BRCA,2,1.0,0.409015491604805,1295.5,8.583665180615826,2.075565920302202,6.5080992603136245,1.0,ENSG00000144218,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000167034,2,PRAD,2,1.0,0.1674687191843986,530.5,7.885777748645484,1.6051865938086085,6.280591154836875,1.0,ENSG00000167034,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000147256,2,BRCA,2,1.0,0.6630976200103759,2100.5,8.42804848466389,2.2258669654028536,6.202181519261036,1.0,ENSG00000147256,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000172380,2,LGG,2,1.0,0.17540258914232248,555.5,6.805170098250573,0.7636794619929205,6.041490636257652,1.0,ENSG00000172380,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000161800,2,BRCA,2,1.0,0.7921401560306549,2509.0,8.39148575312017,2.51513139265477,5.876354360465402,0.5,ENSG00000161800,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000112414,2,BRCA,2,1.0,0.6109532713890076,1935.5,7.376279972098985,1.507190034490492,5.869089937608493,1.0,ENSG00000112414,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000136574,2,KIRC,2,1.0,0.3414903581142425,1081.5,6.891975468373719,1.1733379928303704,5.718637475543348,1.0,ENSG00000136574,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000163072,2,BRCA,2,1.0,0.6463530212640762,2047.5,8.179164747128274,2.640721314654848,5.538443432473426,1.0,ENSG00000163072,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000179144,2,BRCA,2,1.0,0.7986111044883728,2529.5,7.611321582020217,2.1379063606725026,5.4734152213477145,1.0,ENSG00000179144,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000173391,2,KIRC,2,1.0,0.18986742198467255,601.5,7.034381757001293,1.7749372913476593,5.259444465653633,1.0,ENSG00000173391,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000197594,2,BRCA,2,1.0,0.24976318702101705,791.0,6.2922981725728135,1.03858694277088,5.253711229801935,1.0,ENSG00000197594,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000100612,2,BRCA,2,1.0,0.32815419882535934,1039.5,6.496732703352862,1.252785418382985,5.243947284969877,1.0,ENSG00000100612,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000158710,2,LGG,2,1.0,0.32396589219570154,1026.0,6.882326974377254,1.7125125020663123,5.169814472310943,1.0,ENSG00000158710,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000102924,2,LGG,2,1.0,0.19182191416621205,607.5,6.8306051444497005,2.06060843318115,4.769996711268551,1.0,ENSG00000102924,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000162444,2,BRCA,2,1.0,0.7716224789619446,2444.0,6.843056987191628,2.1139832908938554,4.729073696297772,0.5,ENSG00000162444,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000085831,2,BRCA,2,1.0,0.17508683353662485,554.5,5.902223424386776,1.2764983282231963,4.625725096163579,1.0,ENSG00000085831,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000102265,2,LGG,2,1.0,0.1334070079028606,422.5,5.783354337851275,1.3108532643489472,4.472501073502328,1.0,ENSG00000102265,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000257084,2,BRCA,2,1.0,0.3581123650074005,1134.5,6.109833810388999,1.8422292845879418,4.267604525801056,1.0,ENSG00000257084,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000182492,2,BRCA,2,1.0,0.7975055277347565,2526.0,5.709686265993233,1.9431195198831182,3.766566746110114,1.0,ENSG00000182492,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000182492,2,BRCA,2,1.0,0.8779987394809723,2781.0,6.215818904941568,2.5961800836120585,3.61963882132951,1.0,ENSG00000182492,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000035664,2,THCA,2,1.0,0.061403423547744695,194.5,4.417082438032163,1.0472684704376192,3.3698139675945438,1.0,ENSG00000035664,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000102924,2,LGG,2,1.0,0.1834543719887733,581.0,4.668369792275719,1.3074548413530098,3.360914950922709,1.0,ENSG00000102924,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000132164,2,LGG,2,1.0,0.1202853843569755,381.0,4.835093266389546,1.5145655127142694,3.3205277536752758,1.0,ENSG00000132164,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000269190,2,KIRC,2,1.0,0.1044993177056312,331.0,6.818862951434735,3.531608973446864,3.2872539779878713,1.0,ENSG00000269190,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000166743,2,PRAD,2,1.0,0.05541521869599815,175.5,4.620429906977944,1.3725647198634303,3.2478651871145137,1.0,ENSG00000166743,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000273760,2,HNSC,2,1.0,0.26523523777723307,840.0,3.8416637348207177,0.593965839258833,3.2476978955618847,1.0,ENSG00000273760,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000143171,2,BRCA,2,1.0,0.9962121248245239,3156.0,6.209131744948551,3.1868805072475466,3.0222512377010045,1.0,ENSG00000143171,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000223914,2,KIRC,2,1.0,0.2221345193684101,703.5,5.101137506807716,2.212514018692911,2.8886234881148054,0.5,ENSG00000223914,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000103647,2,LGG,2,1.0,0.1510893628001213,478.5,3.979020549625214,1.133455958425469,2.845564591199745,1.0,ENSG00000103647,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000103154,2,KIRC,2,1.0,0.1308396458625793,414.5,4.003412202546661,1.3162260217993627,2.687186180747299,1.0,ENSG00000103154,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000140263,2,BRCA,2,1.0,0.8037574887275696,2545.5,4.717878976564985,2.0689164813027707,2.648962495262214,0.5,ENSG00000140263,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000165478,2,LGG,2,1.0,0.12075826898217196,382.5,3.813183553281819,1.4347154982775474,2.378468055004271,1.0,ENSG00000165478,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000162894,2,SARC,2,1.0,0.0723081789910793,229.0,3.1277387997364663,0.8286271373242522,2.299111662412214,1.0,ENSG00000162894,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000107984,2,HNSC,2,1.0,0.1815598346292972,575.0,2.694497543660231,0.48756935529332457,2.2069281883669065,1.0,ENSG00000107984,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000106404,2,BRCA,2,1.0,0.9987373650074005,3164.0,5.564368568498019,3.3846667022336137,2.1797018662644057,1.0,ENSG00000106404,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000229891,2,LGG,2,1.0,0.13419640436768526,425.0,3.406635080849344,1.2638968918413587,2.1427381890079853,0.5,ENSG00000229891,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000179163,2,LGG,2,1.0,0.2365014180541038,749.0,3.4206195301285365,1.4357299826766448,1.9848895474518917,1.0,ENSG00000179163,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000275832,2,HNSC,2,1.0,0.1861123889684677,589.5,2.623540302949853,0.8651820319797107,1.7583582709701422,0.5,ENSG00000275832,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000179639,2,BRCA,2,1.0,0.49135322123765945,1556.5,3.256468878417126,1.5596493942606526,1.6968194841564732,1.0,ENSG00000179639,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000273802,2,BRCA,2,1.0,0.5818464457988739,1843.0,3.5114062578345897,2.1365218450048156,1.3748844128297741,1.0,ENSG00000273802,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000242515,2,HNSC,2,1.0,0.23708061128854746,751.0,1.88098267050142,0.6797983481043383,1.2011843223970817,1.0,ENSG00000242515,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000103154,2,KIRC,2,1.0,0.1092171687632799,346.0,3.4125992625091435,2.270491140538339,1.142108121970804,0.5,ENSG00000103154,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000001084,2,BRCA,2,1.0,0.7484217137098312,2370.5,2.9297764879889643,1.8464935303513734,1.0832829576375906,1.0,ENSG00000001084,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000112414,2,BRCA,2,1.0,0.41824495792388916,1325.0,2.9468079131596108,1.8802823174254502,1.0665255957341602,1.0,ENSG00000112414,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000171462,2,BRCA,2,1.0,1.0,3167.5,4.213968762995533,3.264864778276011,0.9491039847195224,1.0,ENSG00000171462,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000186377,2,BRCA,2,1.0,0.8192295432090759,2594.5,4.527211654356804,3.6484306076100816,0.8787810467467221,0.5,ENSG00000186377,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000211668,2,BRCA,2,1.0,0.5202755779027939,1648.0,2.8389265635588865,1.9797143844141543,0.8592121791447325,1.0,ENSG00000211668,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000169903,2,LIHC,2,1.0,0.1495105810463428,473.5,1.44868639773299,0.6246510668058679,0.824035330927122,0.5,ENSG00000169903,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000101441,2,BRCA,2,1.0,0.537563145160675,1703.0,2.333502844081806,1.5321488000879104,0.8013540439938953,1.0,ENSG00000101441,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000171462,2,BRCA,2,1.0,0.9289711117744446,2942.5,3.4638062693212577,2.663263333933055,0.800542935388203,1.0,ENSG00000171462,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000001084,2,BRCA,2,1.0,0.8221275210380554,2604.0,3.0629174502088823,2.5536082493660324,0.5093092008428501,1.0,ENSG00000001084,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000078725,2,LGG,2,1.0,0.15756236016750336,499.0,1.7511242034991576,1.2686447682260042,0.4824794352731535,0.5,ENSG00000078725,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000066468,2,HNSC,2,1.0,0.1711061373353004,542.0,0.909895267323205,0.5040507341884217,0.40584453313478336,0.5,ENSG00000066468,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,ENSG00000233461,2,LUAD,2,1.0,0.2800757810473442,887.0,1.3556549890337795,0.9677929954992934,0.38786199353448597,0.5,ENSG00000233461,,,False
LSPIN,smooth_lamx3_smooth0p15,LSPIN smooth,ENSG00000229637,2,BRCA,2,1.0,0.7600252628326416,2407.0,2.808369285454726,2.5876589721969374,0.22071031325778884,0.5,ENSG00000229637,,,False
L-Concrete,smooth_lamx3_smooth0p1,L-Concrete smooth,ENSG00000197632,2,HNSC,2,1.0,0.055564524605870205,176.0,0.5120191754730243,0.42021866622105924,0.09180050925196516,0.5,ENSG00000197632,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000223914,2,THCA,2,1.0,0.04940927401185035,156.5,0.34541770806120287,0.4640573121803928,-0.11863960411918992,0.5,ENSG00000223914,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000204655,2,LGG,2,1.0,0.11316287890076634,358.5,1.1850345272590868,1.3037887401498707,-0.11875421289078403,0.5,ENSG00000204655,,,False
L-LSPIN,smooth_lamx3_smooth0p15,L-LSPIN smooth,ENSG00000168461,2,LGG,2,1.0,0.08856962621212006,280.5,1.9722859517919906,2.176885899331583,-0.20459994753959254,0.5,ENSG00000168461,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,ENSG00000176153,2,LIHC,2,1.0,0.05935021303594105,188.0,0.15226614739821906,0.4331487704840452,-0.2808826230858261,0.0,ENSG00000176153,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ENSG00000179862,2,BRCA,2,1.0,0.7887590825557709,2498.0,1.438745183726355,1.8529016342123934,-0.41415645048603855,0.5,ENSG00000179862,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,ENSG00000189431,2,LGG,2,1.0,0.4044546335935592,1281.0,0.3058434586979881,0.9736429704185474,-0.6677995117205593,0.0,ENSG00000189431,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ENSG00000168874,2,LGG,2,1.0,0.17666561901569364,559.5,0.1778398043233998,1.302622406283413,-1.1247826019600131,0.0,ENSG00000168874,,,False
