family,selection,fold,rep,gene_idx,gene,gate_rate_holdout,selected_patient_n,selected_patient_events,top_selected_histology,top_selected_histology_n,target_abs_neglog10_p,target_signed_neglog10_p,random_median_abs_neglog10_p,random_p90_abs_neglog10_p,target_minus_random_median,target_gt_random_median,target_gt_random_p90
Concrete,nosmooth_lamx3,0,0,1751,ENSG00000205362,0.9583333134651184,3036,912,BRCA,334,3.103227916316144,3.103227916316144,2.6267882775942497,12.556287612797076,0.4764396387218941,True,False
Concrete,nosmooth_lamx3,0,0,2863,ENSG00000179144,0.8882575631141663,2814,870,BRCA,348,16.729248479581287,-16.729248479581287,2.667277737371406,8.683429937377369,14.06197074220988,True,True
Concrete,nosmooth_lamx3,0,0,855,ENSG00000211772,0.6483585834503174,2054,661,BRCA,317,10.742225992407803,-10.742225992407803,1.998472270407532,7.464557538306658,8.743753722000271,True,True
Concrete,nosmooth_lamx3,0,0,3098,ENSG00000168615,0.6029040217399597,1910,612,BRCA,300,11.169368779790224,11.169368779790224,2.104678862652948,8.022306705640153,9.064689917137276,True,True
Concrete,nosmooth_lamx3,0,0,2298,ENSG00000204839,0.5748106241226196,1821,503,BRCA,236,14.305402979063702,14.305402979063702,2.450840393005638,8.934975741352133,11.854562586058064,True,True
Concrete,nosmooth_lamx3,0,0,1527,ENSG00000128016,0.5625,1782,602,BRCA,236,12.56934764853586,12.56934764853586,1.8503149139605286,6.341574759442622,10.719032734575332,True,True
Concrete,nosmooth_lamx3,0,0,3895,ENSG00000136149,0.46243685483932495,1465,527,UCEC,174,0.4501435919959045,0.4501435919959045,1.1149315543044984,4.119732356015372,-0.6647879623085939,False,False
Concrete,nosmooth_lamx3,0,0,3278,ENSG00000104415,0.4523358643054962,1433,375,KIRC,171,15.923672861224018,15.923672861224018,3.1628931935698934,17.08691745446905,12.760779667654125,True,False
Concrete,nosmooth_lamx3,0,0,2057,ENSG00000133063,0.37531566619873047,1189,451,HNSC,157,2.667536237036921,-2.667536237036921,1.8510014969220525,7.308090919005088,0.8165347401148684,True,False
Concrete,nosmooth_lamx3,0,0,1485,ENSG00000184515,0.3737373650074005,1184,356,KIRC,168,3.037150143461848,-3.037150143461848,1.551857282856814,6.171226996198066,1.4852928606050342,True,False
Concrete,nosmooth_lamx3,0,0,752,ENSG00000066405,0.3690025210380554,1169,423,LUAD,170,8.4278829118901,8.4278829118901,1.154915309218941,3.799633286746528,7.272967602671159,True,True
Concrete,nosmooth_lamx3,0,0,2408,ENSG00000168539,0.34217172861099243,1084,245,PRAD,172,6.079950529283844,-6.079950529283844,1.7356628118389827,8.254656745696586,4.34428771744486,True,False
Concrete,nosmooth_lamx3,0,0,151,ENSG00000110195,0.32228535413742065,1021,384,LUAD,174,0.02988212837295465,-0.02988212837295465,0.7417362213636338,2.431394740559374,-0.7118540929906791,False,False
Concrete,nosmooth_lamx3,0,0,562,ENSG00000170476,0.31912878155708313,1011,281,KIRC,171,0.9590373628547169,-0.9590373628547169,1.8104514109730347,6.962496405806611,-0.8514140481183179,False,False
Concrete,nosmooth_lamx3,0,0,2998,ENSG00000106976,0.3184974789619446,1009,234,THCA,168,10.338922406091788,10.338922406091788,1.744189233204617,8.516970831223388,8.594733172887171,True,True
Concrete,nosmooth_lamx3,0,0,2069,ENSG00000211829,0.3159722089767456,1001,390,LUAD,126,4.881520891477148,-4.881520891477148,0.7526272313395905,2.9084774892442624,4.128893660137558,True,True
Concrete,nosmooth_lamx3,0,0,333,ENSG00000159182,0.3150252401828766,998,355,HNSC,145,2.242657270648321,-2.242657270648321,0.9953536876392315,3.98753109681081,1.2473035830090895,True,False
Concrete,nosmooth_lamx3,0,0,358,ENSG00000115468,0.31218433380126953,989,350,BRCA,262,12.491121229121445,-12.491121229121445,1.4542384563847595,7.04444115318756,11.036882772736686,True,True
Concrete,nosmooth_lamx3,0,0,4300,ENSG00000068366,0.3099747598171234,982,250,BRCA,230,5.754352290844922,5.754352290844922,2.106105612930784,5.646139717826441,3.6482466779141385,True,True
Concrete,nosmooth_lamx3,0,0,3865,ENSG00000179639,0.30965909361839294,981,255,KIRC,170,3.2545627830519592,-3.2545627830519592,2.2871718013049636,7.755015595297519,0.9673909817469957,True,False
Concrete,nosmooth_lamx3,0,0,4313,ENSG00000136040,0.2973484992980957,942,343,COAD,128,0.5580140205822417,0.5580140205822417,0.9634695140007585,3.2518189438406657,-0.40545549341851683,False,False
Concrete,nosmooth_lamx3,0,0,226,ENSG00000099812,0.29577019810676575,937,298,LUAD,144,0.692654969244472,0.692654969244472,1.4317936116868784,4.824969834775197,-0.7391386424424063,False,False
Concrete,nosmooth_lamx3,0,0,2420,ENSG00000198892,0.29229798913002014,926,270,LGG,154,5.451810030351811,5.451810030351811,1.2404857753714533,7.344290934524205,4.211324254980358,True,False
Concrete,nosmooth_lamx3,0,0,1709,ENSG00000141526,0.2916666567325592,924,285,THCA,169,3.618707877684985,3.618707877684985,2.7800289987423863,11.836443265981236,0.8386788789425985,True,False
Concrete,nosmooth_lamx3,0,0,1212,ENSG00000184709,0.28630051016807556,907,173,BRCA,262,2.03803990148978,-2.03803990148978,1.803439902999591,6.736927043907529,0.2345999984901892,True,False
Concrete,nosmooth_lamx3,0,0,2102,ENSG00000101333,0.2787247598171234,883,347,HNSC,139,4.846262767156562,-4.846262767156562,0.7267496038211618,2.9967903914730796,4.1195131633354,True,True
Concrete,nosmooth_lamx3,0,0,3643,ENSG00000113396,0.2787247598171234,883,276,LGG,150,6.624502018491374,-6.624502018491374,1.9386565705612393,8.265755203696665,4.685845447930135,True,False
Concrete,nosmooth_lamx3,0,0,866,ENSG00000197457,0.27462121844291687,870,300,UCEC,133,0.4593540114972867,-0.4593540114972867,1.0033808794514187,3.980832304035033,-0.544026867954132,False,False
Concrete,nosmooth_lamx3,0,0,4434,ENSG00000265917,0.26799243688583374,849,239,KIRC,160,4.6784171610725105,4.6784171610725105,1.2657911881030524,3.6167893616553153,3.412625972969458,True,True
Concrete,nosmooth_lamx3,0,0,87,ENSG00000118785,0.2673611044883728,847,325,KIRC,161,0.8848219953862608,0.8848219953862608,2.06940635486521,6.13731575839149,-1.1845843594789491,False,False
Concrete,nosmooth_lamx3,0,0,1400,ENSG00000122641,0.26357322931289673,835,313,COAD,131,6.272548464326166,6.272548464326166,0.8970466656043234,3.4730379030323397,5.375501798721843,True,True
Concrete,nosmooth_lamx3,0,0,4362,ENSG00000111249,0.2616792917251587,829,226,LGG,149,9.512139433811557,-9.512139433811557,0.8016588196293306,8.808162099186534,8.710480614182226,True,True
Concrete,nosmooth_lamx3,0,0,2514,ENSG00000273132,0.2601010203361511,824,256,HNSC,167,7.823081937811694,7.823081937811694,1.7791795252835811,8.1789723050475,6.043902412528113,True,False
Concrete,nosmooth_lamx3,0,0,1871,ENSG00000105737,0.25726011395454407,815,170,THCA,163,0.5755465975653988,0.5755465975653988,1.8674634356576179,10.22970045428601,-1.291916838092219,False,False
Concrete,nosmooth_lamx3,0,0,1032,ENSG00000053747,0.2537878751754761,804,296,LUAD,146,5.38391662835149,5.38391662835149,0.6627959782864146,2.906541809944149,4.7211206500650755,True,True
Concrete,nosmooth_lamx3,0,0,1621,ENSG00000130164,0.250946968793869,795,310,LUAD,139,1.0429637637789129,1.0429637637789129,0.6166699501078916,3.4013387984597405,0.42629381367102126,True,False
Concrete,nosmooth_lamx3,0,0,2364,ENSG00000166770,0.250946968793869,795,266,LUSC,151,2.3152233353102996,-2.3152233353102996,0.7178428299381181,2.834205419338114,1.5973805053721815,True,False
Concrete,nosmooth_lamx3,0,0,3147,ENSG00000251546,0.24968434870243073,791,277,LUAD,167,0.2385815268331215,-0.2385815268331215,0.8786863827509368,3.2089085316655535,-0.6401048559178153,False,False
Concrete,nosmooth_lamx3,0,0,3743,ENSG00000255198,0.2477904111146927,785,293,HNSC,139,0.643217684255776,-0.643217684255776,0.8389864811157273,2.482407372098733,-0.1957687968599513,False,False
Concrete,nosmooth_lamx3,0,0,4260,ENSG00000114812,0.24589645862579346,779,313,HNSC,156,0.2646091044680716,-0.2646091044680716,0.6283305582393358,3.0745309613766425,-0.3637214537712642,False,False
Concrete,nosmooth_lamx3,0,0,3782,ENSG00000101003,0.23642677068710327,749,188,LGG,154,34.56072813293804,34.56072813293804,1.760397953992444,7.261859310393533,32.80033017894559,True,True
Concrete,nosmooth_lamx3,0,0,4658,ENSG00000232415,0.23453283309936523,743,270,KIRC,159,1.5367445642949584,-1.5367445642949584,1.374272780844991,5.218709952946127,0.16247178344996738,True,False
Concrete,nosmooth_lamx3,0,0,2486,ENSG00000147065,0.23327019810676575,739,184,KIRC,166,0.5582404112865946,0.5582404112865946,1.7085832906117335,4.894211760155527,-1.150342879325139,False,False
Concrete,nosmooth_lamx3,0,0,3923,ENSG00000196405,0.22821970283985138,723,140,PRAD,168,0.4689767384034641,0.4689767384034641,2.3260184556173398,8.307131518581047,-1.8570417172138756,False,False
Concrete,nosmooth_lamx3,0,0,2116,ENSG00000024422,0.2165404111146927,686,230,BRCA,204,7.641294364589786,7.641294364589786,1.1627494684009094,5.31849175772463,6.478544896188877,True,True
Concrete,nosmooth_lamx3,0,0,465,ENSG00000147689,0.21338383853435516,676,244,KIRC,160,4.3441111783471245,4.3441111783471245,1.636175094830311,5.520633928991369,2.707936083516813,True,False
Concrete,nosmooth_lamx3,0,0,1010,ENSG00000175567,0.21275252103805542,674,231,UCEC,168,0.29671048414075085,-0.29671048414075085,1.166055767711483,3.8713760811854248,-0.869345283570732,False,False
Concrete,nosmooth_lamx3,0,0,3310,ENSG00000068489,0.20738635957241058,657,179,LGG,154,20.60602713156005,20.60602713156005,1.9138396984702095,10.59236651862897,18.692187433089842,True,True
Concrete,nosmooth_lamx3,0,0,4615,ENSG00000101282,0.20328283309936523,644,253,HNSC,154,0.030672499887108066,0.030672499887108066,0.639615907322399,2.3400322680245402,-0.608943407435291,False,False
Concrete,nosmooth_lamx3,0,0,374,ENSG00000173267,0.20202019810676575,640,233,BLCA,101,0.9452546837073024,0.9452546837073024,0.7252729739857616,2.0796514772346293,0.21998170972154074,True,False
Concrete,nosmooth_lamx3,0,0,2512,ENSG00000100526,0.2013888955116272,638,144,KIRC,168,49.249523130382094,49.249523130382094,1.751994689624766,8.40908232200995,47.49752844075733,True,True
Concrete,nosmooth_lamx3,0,0,635,ENSG00000262902,0.19633838534355164,622,209,LGG,90,3.5744723583573075,3.5744723583573075,2.171863882770939,6.734476925951757,1.4026084755863684,True,False
Concrete,nosmooth_lamx3,0,0,2144,ENSG00000163286,0.1957070678472519,620,172,COAD,129,0.47763304396769496,-0.47763304396769496,0.5958653498141966,2.572390147543036,-0.11823230584650163,False,False
Concrete,nosmooth_lamx3,0,0,4228,ENSG00000204060,0.19412878155708313,615,173,UCEC,111,1.148225380676748,1.148225380676748,0.5447030013805526,2.089811689334312,0.6035223792961953,True,False
Concrete,nosmooth_lamx3,0,0,2537,ENSG00000236060,0.18813131749629974,596,193,LGG,154,2.996886386858869,2.996886386858869,1.109480502017798,4.526771431481486,1.8874058848410709,True,False
Concrete,nosmooth_lamx3,0,0,550,ENSG00000104332,0.1862373799085617,590,157,BRCA,296,2.7783237226840254,-2.7783237226840254,1.0526543206984595,5.170429913243454,1.7256694019855658,True,False
Concrete,nosmooth_lamx3,0,0,4421,ENSG00000057019,0.17803029716014862,564,180,KIRC,161,0.7500676347768132,0.7500676347768132,1.4402336877270974,6.611953778821558,-0.6901660529502842,False,False
Concrete,nosmooth_lamx3,0,0,4267,ENSG00000086696,0.1758207082748413,557,194,COAD,128,1.2398530474089091,1.2398530474089091,0.6454093347856011,2.0065031472161583,0.594443712623308,True,False
Concrete,nosmooth_lamx3,0,0,3547,ENSG00000078725,0.17203283309936523,545,182,LGG,154,4.114051424419921,-4.114051424419921,1.2919733150351809,6.253236683405161,2.8220781093847407,True,False
Concrete,nosmooth_lamx3,0,0,2614,ENSG00000124882,0.1701388955116272,539,220,LUAD,149,1.6722958956181604,1.6722958956181604,0.6481369852091201,3.1409567585456664,1.0241589104090403,True,False
Concrete,nosmooth_lamx3,0,0,1004,ENSG00000100170,0.16351009905338287,518,158,KIRC,139,4.450454882051792,-4.450454882051792,1.070323332567776,7.324269033525558,3.380131549484016,True,False
Concrete,nosmooth_lamx3,0,0,3236,ENSG00000127564,0.16287878155708313,516,97,KIRC,166,25.22653336211918,25.22653336211918,1.0339158655483927,3.6014225759777916,24.192617496570787,True,True
Concrete,nosmooth_lamx3,0,0,4358,ENSG00000164109,0.15877525508403778,503,227,BLCA,102,1.9931861767989585,-1.9931861767989585,0.6238977589251454,2.187543836912411,1.369288417873813,True,False
Concrete,nosmooth_lamx3,0,0,3131,ENSG00000116260,0.1584595888853073,502,207,LUAD,79,0.31973059040867186,0.31973059040867186,1.4732134219015478,8.295122926226268,-1.153482831492876,False,False
Concrete,nosmooth_lamx3,0,0,779,ENSG00000115339,0.15782828629016876,500,201,HNSC,140,0.11082032553007959,0.11082032553007959,0.6333914320528795,2.0589037700523147,-0.5225711065227999,False,False
Concrete,nosmooth_lamx3,0,0,1773,ENSG00000188042,0.15625,495,182,LGG,154,6.989187812431617,6.989187812431617,1.527174948755714,4.512984400380644,5.462012863675904,True,True
Concrete,nosmooth_lamx3,0,0,2560,ENSG00000115738,0.15372474491596222,487,201,LUSC,123,3.3629128979417535,-3.3629128979417535,0.596872714116053,2.0891712739528048,2.7660401838257007,True,True
Concrete,nosmooth_lamx3,0,0,1011,ENSG00000119147,0.1527777761220932,484,84,THCA,170,8.851315832522532,-8.851315832522532,1.7091844828164562,4.630024977996331,7.1421313497060765,True,True
Concrete,nosmooth_lamx3,0,0,3811,ENSG00000105329,0.15214645862579346,482,156,BRCA,128,1.8551767324418942,1.8551767324418942,0.8059120970549598,2.842551546852031,1.0492646353869344,True,False
Concrete,nosmooth_lamx3,0,0,2111,ENSG00000126787,0.1515151560306549,480,83,LGG,152,53.80645949772445,53.80645949772445,3.524618325717503,13.516470429841698,50.28184117200694,True,True
Concrete,nosmooth_lamx3,0,0,933,ENSG00000167900,0.1515151560306549,480,101,LGG,154,18.33818684249959,18.33818684249959,2.6029110920116434,11.484830895419451,15.735275750487945,True,True
Concrete,nosmooth_lamx3,0,0,1610,ENSG00000131831,0.15119948983192444,479,125,KIRC,167,11.34473372230795,-11.34473372230795,1.054620126745704,7.17808111258386,10.290113595562246,True,True
Concrete,nosmooth_lamx3,0,0,4380,ENSG00000160808,0.14993686974048615,475,139,LGG,154,3.936165581412861,-3.936165581412861,1.0312564965119648,7.401277306397188,2.904909084900896,True,False
Concrete,nosmooth_lamx3,0,0,2555,ENSG00000232177,0.14898990094661713,472,168,STAD,118,3.157614023103481,3.157614023103481,0.9518822890997922,3.240619595724689,2.205731734003689,True,False
Concrete,nosmooth_lamx3,0,0,3472,ENSG00000187730,0.14330808818340302,454,146,LGG,144,1.8166463958724246,-1.8166463958724246,1.2116621066961328,5.657383644710754,0.6049842891762918,True,False
Concrete,nosmooth_lamx3,0,0,881,ENSG00000229415,0.14330808818340302,454,88,THCA,169,11.713567320119921,-11.713567320119921,3.5753921566120086,13.8521531508094,8.138175163507913,True,False
Concrete,nosmooth_lamx3,0,0,3205,ENSG00000141639,0.14299242198467255,453,91,LGG,154,15.5870944981611,15.5870944981611,1.7798355442751292,14.39118951777928,13.80725895388597,True,True
Concrete,nosmooth_lamx3,0,0,674,ENSG00000149591,0.14078283309936523,446,169,BLCA,88,0.955751201617859,0.955751201617859,0.4742755415197317,1.6375561049447143,0.48147566009812726,True,False
Concrete,nosmooth_lamx3,0,0,4944,ENSG00000176641,0.14078283309936523,446,162,OV,129,0.15621661785257185,0.15621661785257185,0.7401200939416777,2.3725947004445347,-0.5839034760891058,False,False
Concrete,nosmooth_lamx3,0,0,4576,ENSG00000103024,0.13825757801532745,438,136,KIRC,146,0.15694443874372796,0.15694443874372796,1.5051263316974985,4.853567086510941,-1.3481818929537706,False,False
Concrete,nosmooth_lamx3,0,0,2097,ENSG00000138131,0.13731060922145844,435,198,HNSC,148,0.31004138607950554,0.31004138607950554,0.7855903519465237,2.9445765194990745,-0.47554896586701817,False,False
Concrete,nosmooth_lamx3,0,0,3603,ENSG00000128641,0.13573232293128967,430,155,OV,100,0.15236328643508032,0.15236328643508032,0.649155199767973,2.818795040278921,-0.49679191333289263,False,False
Concrete,nosmooth_lamx3,0,0,2748,ENSG00000128510,0.13383838534355164,424,135,LGG,69,17.81749128859723,17.81749128859723,2.601982693857614,8.138498053266803,15.215508594739614,True,True
Concrete,nosmooth_lamx3,0,0,3151,ENSG00000107731,0.13257575035095215,420,128,KIRC,158,0.2672803436625576,-0.2672803436625576,1.6713214707164825,6.471664013596742,-1.404041127053925,False,False
Concrete,nosmooth_lamx3,0,0,2507,ENSG00000170775,0.13226009905338287,419,140,LGG,142,6.2838674061492785,6.2838674061492785,0.9710532111012345,5.071866864496392,5.312814195048044,True,True
Concrete,nosmooth_lamx3,0,0,136,ENSG00000133169,0.12910354137420654,409,108,SARC,63,0.1035245319180607,0.1035245319180607,1.307075513520767,4.663564528742783,-1.2035509816027063,False,False
Concrete,nosmooth_lamx3,0,0,2978,ENSG00000229891,0.1262626200914383,400,167,LUAD,130,2.7354431213640282,-2.7354431213640282,0.6876795830652634,2.052219114958103,2.047763538298765,True,True
Concrete,nosmooth_lamx3,0,0,1499,ENSG00000157456,0.12436868995428085,394,82,THCA,168,27.330713829240832,27.330713829240832,1.9061269302359818,12.11985414251678,25.42458689900485,True,True
Concrete,nosmooth_lamx3,0,0,4613,ENSG00000166819,0.11963383853435516,379,116,BRCA,185,5.177280432106314,-5.177280432106314,2.365386354208622,11.413803205090815,2.811894077897692,True,False
Concrete,nosmooth_lamx3,0,0,1743,ENSG00000095637,0.11931817978620529,378,153,SARC,74,1.4191619049642188,-1.4191619049642188,0.7164911856811307,2.610813620883695,0.7026707192830881,True,False
Concrete,nosmooth_lamx3,0,0,4395,ENSG00000185650,0.11900252848863602,377,155,OV,94,3.314194136276327,3.314194136276327,0.7895081773631853,3.5334977927259144,2.5246859589131416,True,False
Concrete,nosmooth_lamx3,0,0,2714,ENSG00000138160,0.11868686974048615,376,116,KIRC,159,7.623486546553156,7.623486546553156,1.4157377130722772,6.221235806391095,6.2077488334808795,True,True
Concrete,nosmooth_lamx3,0,0,2378,ENSG00000064042,0.11616161465644836,368,106,KIRC,162,5.615088801078811,-5.615088801078811,1.2053131905133576,6.544671486563817,4.409775610565454,True,False
Concrete,nosmooth_lamx3,0,0,2356,ENSG00000269190,0.11584595590829849,367,105,KIRC,151,0.9174121136724589,-0.9174121136724589,1.1940657621648616,6.43575505240623,-0.2766536484924027,False,False
Concrete,nosmooth_lamx3,0,0,3096,ENSG00000060138,0.11521464586257935,365,116,LGG,153,8.649966406970671,8.649966406970671,1.2426605612155333,9.752595412078822,7.407305845755138,True,False
Concrete,nosmooth_lamx3,0,0,1536,ENSG00000135245,0.1145833358168602,363,104,KIRC,149,1.3107750305610553,-1.3107750305610553,1.6358813031245547,5.72115594762729,-0.32510627256349944,False,False
Concrete,nosmooth_lamx3,0,0,2742,ENSG00000112414,0.11363636702299118,360,101,BRCA,227,7.6113425263740675,7.6113425263740675,0.8743074193151517,5.977634091756202,6.737035107058916,True,True
Concrete,nosmooth_lamx3,0,0,1408,ENSG00000141756,0.11268939077854156,357,96,KIRC,166,4.480732451864276,4.480732451864276,1.614638356235905,5.009302402810511,2.8660940956283714,True,False
Concrete,nosmooth_lamx3,0,0,4640,ENSG00000145604,0.11205808073282242,355,129,UCEC,146,0.012641773400089786,0.012641773400089786,0.7845805536024371,2.5093651597561193,-0.7719387802023473,False,False
Concrete,nosmooth_lamx3,0,0,3993,ENSG00000207547,0.11079545319080353,351,137,LUAD,128,1.0709250665693766,-1.0709250665693766,0.5836066557202328,2.1162621901854415,0.48731841084914373,True,False
Concrete,nosmooth_lamx3,0,0,4322,ENSG00000114698,0.10858585685491562,344,116,LUAD,125,1.788814223404385,1.788814223404385,0.8593997319915186,3.437368034258672,0.9294144914128663,True,False
Concrete,nosmooth_lamx3,0,0,397,ENSG00000196139,0.10795454680919647,342,130,LUAD,75,0.31733146633618453,0.31733146633618453,0.674144026149928,1.7481879040278172,-0.35681255981374344,False,False
Concrete,nosmooth_lamx3,0,0,625,ENSG00000132693,0.10542929172515869,334,117,LIHC,103,3.4893186042870914,3.4893186042870914,0.835026328898723,3.364905530932918,2.6542922753883684,True,True
Concrete,nosmooth_lamx3,0,0,1448,ENSG00000050165,0.10511363297700882,333,131,SARC,57,15.448592270435853,15.448592270435853,1.7554007099352202,8.147033958444213,13.693191560500633,True,True
Concrete,nosmooth_lamx3,0,0,4636,ENSG00000074800,0.10511363297700882,333,89,OV,102,1.1727983603321004,1.1727983603321004,1.2787427993306983,4.190522210027381,-0.10594443899859796,False,False
Concrete,nosmooth_lamx3,0,0,1503,ENSG00000164171,0.10258838534355164,325,119,LGG,146,2.869670640436638,2.869670640436638,0.7938829246395835,5.762172191200229,2.0757877157970546,True,False
Concrete,nosmooth_lamx3,0,0,2201,ENSG00000145721,0.10195706784725189,323,92,LGG,154,2.7188379501029107,2.7188379501029107,1.5080736831398998,9.964638497513151,1.210764266963011,True,False
Concrete,nosmooth_lamx3,0,0,4959,ENSG00000197149,0.10195706784725189,323,114,UCEC,147,2.471379071564392,2.471379071564392,0.9350442243118298,4.023016661011373,1.5363348472525622,True,False
Concrete,nosmooth_lamx3,0,0,4309,ENSG00000183486,0.10195706784725189,323,113,OV,126,1.8996315516421485,1.8996315516421485,0.6916627553999752,2.5049848553037575,1.2079687962421732,True,False
Concrete,nosmooth_lamx3,0,0,2545,ENSG00000115590,0.1006944477558136,319,75,KIRC,153,3.9533490514575678,3.9533490514575678,0.8069292355670394,2.8542132701106118,3.1464198158905283,True,True
Concrete,nosmooth_lamx3,0,0,4375,ENSG00000189060,0.09501262754201889,301,80,KIRC,164,0.36925950410785724,0.36925950410785724,1.1314823482567018,3.9980971272423376,-0.7622228441488446,False,False
Concrete,nosmooth_lamx3,0,0,2309,ENSG00000167513,0.09469696879386902,300,116,UCEC,89,3.3712652178526823,-3.3712652178526823,0.620280482433402,1.6028330665923172,2.7509847354192805,True,True
Concrete,nosmooth_lamx3,0,0,3229,ENSG00000095383,0.09438131004571915,299,103,BLCA,58,0.13999037694671773,0.13999037694671773,0.42912443672101636,1.080391643198828,-0.2891340597742986,False,False
Concrete,nosmooth_lamx3,0,0,1637,ENSG00000158055,0.09406565874814987,298,81,KIRC,161,0.26908781852282265,-0.26908781852282265,1.6738558066096318,5.71328064267895,-1.4047679880868091,False,False
Concrete,nosmooth_lamx3,0,0,3291,ENSG00000211676,0.09122474491596222,289,127,STAD,95,2.4187989304524136,-2.4187989304524136,0.5172800404941523,1.5785523284919318,1.9015188899582611,True,True
Concrete,nosmooth_lamx3,0,0,1750,ENSG00000069122,0.08806817978620529,279,48,KIRC,145,0.20036793858125243,-0.20036793858125243,1.467876301138316,5.978733321743344,-1.2675083625570636,False,False
Concrete,nosmooth_lamx3,0,0,3026,ENSG00000109089,0.08775252848863602,278,80,COAD,115,5.143317778130237,5.143317778130237,0.5433594841968226,2.3942463315365567,4.5999582939334145,True,True
Concrete,nosmooth_lamx3,0,0,2431,ENSG00000181778,0.08617424219846725,273,64,KIRC,140,4.370484075426477,-4.370484075426477,0.798368591677622,2.932877912668847,3.572115483748855,True,True
Concrete,nosmooth_lamx3,0,0,2150,ENSG00000223914,0.08617424219846725,273,73,KIRC,165,8.2409738700506,-8.2409738700506,1.0591410256090923,4.141678719061026,7.181832844441509,True,True
Concrete,nosmooth_lamx3,0,0,3059,ENSG00000235363,0.08554293215274811,271,129,OV,63,6.203056290304118,6.203056290304118,2.0659243686609163,10.06311216771436,4.137131921643201,True,False
Concrete,nosmooth_lamx3,0,0,1973,ENSG00000112499,0.08270201832056046,262,65,KIRC,163,12.09161035583518,-12.09161035583518,0.9979056461698977,4.433573808931096,11.093704709665282,True,True
Concrete,nosmooth_lamx3,0,0,2549,ENSG00000093072,0.08207070827484131,260,53,LGG,49,0.6313791200079484,-0.6313791200079484,0.955689533863222,4.4273555058026535,-0.3243104138552736,False,False
Concrete,nosmooth_lamx3,0,0,3499,ENSG00000183888,0.08207070827484131,260,55,BRCA,227,6.531143699123767,-6.531143699123767,0.8554264837035638,3.510510689360991,5.675717215420203,True,True
Concrete,nosmooth_lamx3,0,0,580,ENSG00000137801,0.08143939077854156,258,75,LUAD,111,1.8057884525061647,1.8057884525061647,0.7566985819652973,3.236212251006832,1.0490898705408673,True,False
Concrete,nosmooth_lamx3,0,0,389,ENSG00000156234,0.08112373948097229,257,63,KIRC,162,7.862916736324448,7.862916736324448,1.173268335028298,5.54666730646124,6.68964840129615,True,True
Concrete,nosmooth_lamx3,0,0,1748,ENSG00000141750,0.08080808073282242,256,110,LGG,154,0.8330169473719193,0.8330169473719193,3.5433938890963574,10.734909970902901,-2.710376941724438,False,False
Concrete,nosmooth_lamx3,0,0,1374,ENSG00000185567,0.08017677068710327,254,99,HNSC,108,1.35571351504576,1.35571351504576,0.8410253334351321,2.2226918912805385,0.5146881816106279,True,False
Concrete,nosmooth_lamx3,0,0,3202,ENSG00000218426,0.07891414314508438,250,104,HNSC,116,1.4216455484455364,-1.4216455484455364,0.725760855862432,1.962212604182841,0.6958846925831044,True,False
Concrete,nosmooth_lamx3,0,0,2250,ENSG00000171368,0.07859848439693451,249,95,LGG,118,0.12602169255512877,-0.12602169255512877,0.8637407854714434,4.446656847066532,-0.7377190929163147,False,False
Concrete,nosmooth_lamx3,0,0,1600,ENSG00000166033,0.07733585685491562,245,87,LGG,151,0.06353821334918398,0.06353821334918398,1.1883213849917578,6.48751450060203,-1.1247831716425738,False,False
Concrete,nosmooth_lamx3,0,0,1347,ENSG00000168350,0.0763888880610466,242,43,BRCA,211,1.5523751109534467,-1.5523751109534467,0.859948244907205,2.2136301003593046,0.6924268660462417,True,False
Concrete,nosmooth_lamx3,0,0,2696,ENSG00000170500,0.0763888880610466,242,44,LGG,104,2.104870334429678,-2.104870334429678,0.6840472340311371,2.6555965141672457,1.420823100398541,True,False
Concrete,nosmooth_lamx3,0,0,3828,ENSG00000280206,0.07607322931289673,241,63,THCA,45,8.917757616199646,8.917757616199646,1.620079213118486,5.239257996627455,7.29767840308116,True,True
Concrete,nosmooth_lamx3,0,0,3609,ENSG00000084731,0.07417929172515869,235,96,BLCA,64,0.17218121225321578,-0.17218121225321578,0.597283371063194,2.4469033169865853,-0.42510215880997815,False,False
Concrete,nosmooth_lamx3,0,0,2276,ENSG00000165478,0.07102272659540176,225,79,LGG,154,1.7645512144745559,1.7645512144745559,2.2179823364453113,9.795277549681728,-0.4534311219707554,False,False
Concrete,nosmooth_lamx3,0,0,3210,ENSG00000166823,0.07039141654968262,223,44,KIRC,131,0.1141815191058102,0.1141815191058102,0.5691334294042562,2.574285612075869,-0.45495191029844595,False,False
Concrete,nosmooth_lamx3,0,0,2059,ENSG00000065833,0.0694444477558136,220,94,LIHC,92,1.202223240082559,1.202223240082559,0.6791822415502768,2.011946711124134,0.5230409985322821,True,False
Concrete,nosmooth_lamx3,0,0,3931,ENSG00000136541,0.06849747151136398,217,76,LGG,154,0.13012275121245387,-0.13012275121245387,3.256212001734033,12.311600125478844,-3.126089250521579,False,False
Concrete,nosmooth_lamx3,0,0,691,ENSG00000100285,0.06818182021379471,216,8,PRAD,158,0.26498031910806624,-0.26498031910806624,0.2309113718381837,0.7997561699856695,0.03406894726988255,True,False
Concrete,nosmooth_lamx3,0,0,400,ENSG00000169583,0.06786616146564484,215,83,LGG,145,1.3340360462719234,1.3340360462719234,2.1880367874373876,7.459612903992237,-0.8540007411654642,False,False
