family,selection,fold,rep,gene_idx,gene,gate_rate_holdout,selected_patient_n,selected_patient_events,top_selected_histology,top_selected_histology_n,target_abs_neglog10_p,target_signed_neglog10_p,random_median_abs_neglog10_p,random_p90_abs_neglog10_p,target_minus_random_median,target_gt_random_median,target_gt_random_p90
LSPIN,nosmooth_lamx3,1,0,916,ENSG00000157551,0.12377644330263138,392,82,KIRC,164,2.692221465798186,-2.692221465798186,1.111538714838963,3.2694862313169604,1.5806827509592232,True,False
LSPIN,nosmooth_lamx3,1,0,4636,ENSG00000074800,0.12282917648553848,389,70,THCA,66,0.8836981480642756,0.8836981480642756,0.7645135198869029,3.395011205457408,0.11918462817737274,True,False
LSPIN,nosmooth_lamx3,1,0,845,ENSG00000100842,0.12251342087984085,388,98,LIHC,124,0.6579533902486706,-0.6579533902486706,0.6162587809760249,2.4307513204874343,0.04169460927264568,True,False
LSPIN,nosmooth_lamx3,1,0,1315,ENSG00000261183,0.11935585737228394,378,91,COAD,106,1.2499976667748618,-1.2499976667748618,0.49909551791482054,1.3499154508554605,0.7509021488600413,True,False
LSPIN,nosmooth_lamx3,1,0,1247,ENSG00000187653,0.11935585737228394,378,105,LGG,169,17.661451616632377,17.661451616632377,0.8931224032617997,5.4910152379305694,16.768329213370578,True,True
LSPIN,nosmooth_lamx3,1,0,4930,ENSG00000177875,0.1190401017665863,377,86,KIRC,176,0.13390024192810052,0.13390024192810052,0.9332311482070181,4.259312205902285,-0.7993309062789176,False,False
LSPIN,nosmooth_lamx3,1,0,3550,ENSG00000143226,0.11872434616088867,376,74,UCEC,129,2.6051058966825913,2.6051058966825913,0.7668672145320623,3.4509566781677408,1.838238682150529,True,False
LSPIN,nosmooth_lamx3,1,0,3067,ENSG00000095203,0.11714556068181992,371,83,KIRC,179,5.181372391511154,-5.181372391511154,1.1766442613858565,3.779828776127542,4.004728130125297,True,True
LSPIN,nosmooth_lamx3,1,0,3381,ENSG00000149090,0.11493527144193649,364,90,LGG,169,5.390236136364547,5.390236136364547,1.3869116571466948,7.076747466112977,4.003324479217852,True,False
LSPIN,nosmooth_lamx3,1,0,3727,ENSG00000119408,0.11493527144193649,364,109,LGG,169,12.367312494159693,12.367312494159693,1.1169054251059216,6.540929142349995,11.250407069053772,True,True
LSPIN,nosmooth_lamx3,1,0,2712,ENSG00000173334,0.11493527144193649,364,48,BRCA,296,1.226986947422449,-1.226986947422449,0.6039235203219974,2.0917054929905734,0.6230634271004517,True,False
LSPIN,nosmooth_lamx3,1,0,4643,ENSG00000241186,0.11367224156856537,360,133,OV,106,4.263032154672304,-4.263032154672304,1.1010908104623134,5.242848844771111,3.161941344209991,True,False
LSPIN,nosmooth_lamx3,1,0,1775,ENSG00000155380,0.11335648596286774,359,119,LUAD,122,1.484085575508372,1.484085575508372,0.7071546361519947,2.499609168819964,0.7769309393563772,True,False
LSPIN,nosmooth_lamx3,1,0,3471,ENSG00000232573,0.11240921914577484,356,85,UCEC,128,0.38239134235942723,-0.38239134235942723,0.46913475518713754,2.2385413047054095,-0.08674341282771031,False,False
LSPIN,nosmooth_lamx3,1,0,2144,ENSG00000163286,0.11177770793437958,354,118,KIRC,162,1.8953824411241293,-1.8953824411241293,0.49694823587620496,1.7407698195808263,1.3984342052479244,True,True
LSPIN,nosmooth_lamx3,1,0,4816,ENSG00000215788,0.11083044111728668,351,97,LIHC,134,0.9702825397593519,-0.9702825397593519,0.5562751087265477,1.5405197898984593,0.41400743103280413,True,False
