family,condition,n_selected_genes,generic_hallmark_fraction,hallmark_annotated_fraction,cross_run_ari_mean,cross_run_affinity_mean,histology_ari_mean,histology_ari_std,mean_test_cindex,mean_khard
LSPIN,unsmoothed,323,0.06451612903225806,0.19195046439628483,0.952633850362849,0.9948172371933951,0.7844030953131848,0.010326631653585334,0.7414611495201734,162.58302307128906
LSPIN,smoothed_real_graph,282,0.12698412698412698,0.22340425531914893,0.8928216239804816,0.9928872435367317,0.761649565584747,0.07077477271726432,0.748443573074674,134.1705322265625
LSPIN,smoothed_null_graph,582,0.07142857142857142,0.2646048109965636,0.797055103358777,0.9080066446009023,0.7488964341491622,0.1525498465923109,0.7399133216386339,121.72137451171875
