per_patient_stability_median,per_patient_stability_iqr_low,per_patient_stability_iqr_high,per_patient_null_stability_median,per_patient_median_k,aggregate_stability,aggregate_mean_k,mean_test_cindex,n_bootstrap,dataset,gate_family,selection,lambda_multiplier,sigma_multiplier
-0.0005157100822192895,-0.0032833805338189914,-0.00021149812763776588,-0.0009590576859370703,1160.25,-0.0016178069085728275,1966.8333333333333,0.7136266381385398,6,kipan,LSPIN,smooth,1.0,1.0
-0.004002274573117859,-0.004209372038091519,-0.0034491743138710396,-0.0004919635501107189,1411.25,-0.005061223774175838,2113.0,0.7186190603548185,6,kipan,LSPIN,smooth,1.0,0.5
-1.713831349059447e-08,-0.0006137537593560172,0.0003087556607532793,-0.00029487696666330443,633.5,0.004150754511457633,936.3333333333334,0.7106846750468039,6,kipan,LSPIN,smooth,2.0,1.0
0.0009945960381075314,-0.0017232506457361407,0.0013420125444995046,0.00011476623710349187,711.0,0.002784875388729513,1128.6666666666667,0.7066394757956673,6,kipan,LSPIN,smooth,2.0,0.5
0.0001338254646540138,-0.0013015526144630196,0.00043350776047168527,-0.0003448465165647452,327.25,-6.693481157848957e-05,476.0,0.6966434875635197,6,kipan,LSPIN,smooth,4.0,1.0
0.0029373795593825025,0.0016288908102765065,0.003104616999654336,-0.0007519381303039419,449.75,0.005158798431313838,632.8333333333334,0.7119216368012836,6,kipan,LSPIN,smooth,4.0,0.5
