model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,cluster_ari,cluster_nmi
Concrete,concrete,mlp,0.00075,0.025,3,7,0.989254947990624,0.978350425294181
Concrete,concrete,mlp,0.00075,0.025,4,5,0.9648638904545728,0.9389324510865084
Concrete,concrete,mlp,0.00075,0.025,4,6,0.9648638904545728,0.9389324510865084
Concrete,concrete,mlp,0.00075,0.025,4,7,0.9786136217030008,0.9625648082920012
Concrete,concrete,mlp,0.00075,0.025,5,6,1.0,1.0
Concrete,concrete,mlp,0.00075,0.025,5,7,0.9860426441409172,0.9761015622925308
Concrete,concrete,mlp,0.00075,0.025,6,7,0.9860426441409172,0.9761015622925308
Concrete,concrete,mlp,0.0025,0.025,0,1,0.9933848083111084,0.979602006892142
Concrete,concrete,mlp,0.0025,0.025,0,2,1.0,1.0
Concrete,concrete,mlp,0.0025,0.025,0,3,0.9663906495040456,0.9285113227706798
Concrete,concrete,mlp,0.0025,0.025,0,4,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.025,0,5,0.9933848083111084,0.979602006892142
Concrete,concrete,mlp,0.0025,0.025,0,6,0.9868963702875828,0.964986459137856
Concrete,concrete,mlp,0.0025,0.025,0,7,0.974300240296076,0.9415524110090095
Concrete,concrete,mlp,0.0025,0.025,1,2,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.025,1,3,0.960156881103003,0.9083106269390188
Concrete,concrete,mlp,0.0025,0.025,1,4,0.9868960378503998,0.9592655367347512
Concrete,concrete,mlp,0.0025,0.025,1,5,0.9868960378503998,0.9592655367347512
Concrete,concrete,mlp,0.0025,0.025,1,6,0.9933899870058884,0.979558128035365
Concrete,concrete,mlp,0.0025,0.025,1,7,0.9681894630648896,0.9214815094230132
Concrete,concrete,mlp,0.0025,0.025,2,3,0.9663906495040456,0.9285113227706796
Concrete,concrete,mlp,0.0025,0.025,2,4,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.025,2,5,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.025,2,6,0.9868963702875828,0.964986459137856
Concrete,concrete,mlp,0.0025,0.025,2,7,0.974300240296076,0.9415524110090095
Concrete,concrete,mlp,0.0025,0.025,3,4,0.9727708365528894,0.9408103400285538
Concrete,concrete,mlp,0.0025,0.025,3,5,0.9727708365528894,0.9408103400285538
Concrete,concrete,mlp,0.0025,0.025,3,6,0.9664162271286734,0.920479207053467
Concrete,concrete,mlp,0.0025,0.025,3,7,0.979284670194522,0.9551496247131208
Concrete,concrete,mlp,0.0025,0.025,4,5,1.0,1.0
Concrete,concrete,mlp,0.0025,0.025,4,6,0.9933899870058884,0.9795581280353652
Concrete,concrete,mlp,0.0025,0.025,4,7,0.9805501288453896,0.9524893845771274
Concrete,concrete,mlp,0.0025,0.025,5,6,0.9933899870058884,0.979558128035365
Concrete,concrete,mlp,0.0025,0.025,5,7,0.9805501288453896,0.9524893845771274
Concrete,concrete,mlp,0.0025,0.025,6,7,0.9743184879895104,0.9322859033947872
Concrete,concrete,mlp,0.00075,0.05,0,1,0.9648457549738458,0.9398326188404822
Concrete,concrete,mlp,0.00075,0.05,0,2,1.0,1.0
Concrete,concrete,mlp,0.00075,0.05,0,3,0.9892653321783492,0.9785931364263126
Concrete,concrete,mlp,0.00075,0.05,0,4,0.9861486971724368,0.9766181507701164
Concrete,concrete,mlp,0.00075,0.05,0,5,0.9786740978583612,0.9628221432334036
Concrete,concrete,mlp,0.00075,0.05,0,6,0.9861486971724368,0.9766181507701164
Concrete,concrete,mlp,0.00075,0.05,0,7,0.940713638183456,0.9020202166690776
Concrete,concrete,mlp,0.00075,0.05,1,2,0.9648457549738458,0.9398326188404822
Concrete,concrete,mlp,0.00075,0.05,1,3,0.9543784212836178,0.92615787374896
Concrete,concrete,mlp,0.00075,0.05,1,4,0.9784922662938054,0.9629692016722592
Concrete,concrete,mlp,0.00075,0.05,1,5,0.944056274300326,0.9138380655911176
Concrete,concrete,mlp,0.00075,0.05,1,6,0.9784922662938054,0.9629692016722592
Concrete,concrete,mlp,0.00075,0.05,1,7,0.9509427880806596,0.9168343249926808
Concrete,concrete,mlp,0.00075,0.05,2,3,0.9892653321783492,0.9785931364263126
Concrete,concrete,mlp,0.00075,0.05,2,4,0.9861486971724368,0.9766181507701164
Concrete,concrete,mlp,0.00075,0.05,2,5,0.9786740978583612,0.9628221432334036
Concrete,concrete,mlp,0.00075,0.05,2,6,0.9861486971724368,0.9766181507701164
Concrete,concrete,mlp,0.00075,0.05,2,7,0.940713638183456,0.9020202166690776
Concrete,concrete,mlp,0.00075,0.05,3,4,0.9754329846475468,0.9551098415976264
Concrete,concrete,mlp,0.00075,0.05,3,5,0.9892856397502005,0.9785071665974382
Concrete,concrete,mlp,0.00075,0.05,3,6,0.9754329846475468,0.9551098415976264
Concrete,concrete,mlp,0.00075,0.05,3,7,0.9511022919758289,0.915357598058662
Concrete,concrete,mlp,0.00075,0.05,4,5,0.9648602261077922,0.9392416187339284
Concrete,concrete,mlp,0.00075,0.05,4,6,1.0,1.0
Concrete,concrete,mlp,0.00075,0.05,4,7,0.9544305276049612,0.925488684229281
Concrete,concrete,mlp,0.00075,0.05,5,6,0.9648602261077922,0.9392416187339284
Concrete,concrete,mlp,0.00075,0.05,5,7,0.9615956702629104,0.93090314957386
Concrete,concrete,mlp,0.00075,0.05,6,7,0.9544305276049612,0.925488684229281
Concrete,concrete,mlp,0.0025,0.05,0,1,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,0,2,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,0,3,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,0,4,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.05,0,5,1.0,1.0
Concrete,concrete,mlp,0.0025,0.05,0,6,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,0,7,1.0,1.0
Concrete,concrete,mlp,0.0025,0.05,1,2,1.0,1.0
Concrete,concrete,mlp,0.0025,0.05,1,3,1.0,1.0
Concrete,concrete,mlp,0.0025,0.05,1,4,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.0025,0.05,1,5,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,1,6,1.0,1.0
Concrete,concrete,mlp,0.0025,0.05,1,7,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,2,3,1.0,1.0
Concrete,concrete,mlp,0.0025,0.05,2,4,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.0025,0.05,2,5,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,2,6,1.0,1.0
Concrete,concrete,mlp,0.0025,0.05,2,7,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,3,4,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.0025,0.05,3,5,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,3,6,1.0,1.0
Concrete,concrete,mlp,0.0025,0.05,3,7,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,4,5,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.05,4,6,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.0025,0.05,4,7,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.05,5,6,0.9933848083111084,0.9796020068921418
Concrete,concrete,mlp,0.0025,0.05,5,7,1.0,1.0
Concrete,concrete,mlp,0.0025,0.05,6,7,0.9933848083111084,0.979602006892142
Concrete,concrete,mlp,0.00075,0.1,0,1,0.9682264056794292,0.9491665401834004
Concrete,concrete,mlp,0.00075,0.1,0,2,0.9682264056794292,0.9491665401834004
Concrete,concrete,mlp,0.00075,0.1,0,3,0.9544305276049612,0.925488684229281
Concrete,concrete,mlp,0.00075,0.1,0,4,0.9682264056794292,0.9491665401834004
Concrete,concrete,mlp,0.00075,0.1,0,5,0.978713684317836,0.9626861421786344
Concrete,concrete,mlp,0.00075,0.1,0,6,0.9578440036840477,0.9370800924609968
Concrete,concrete,mlp,0.00075,0.1,0,7,0.9544305276049612,0.925488684229281
Concrete,concrete,mlp,0.00075,0.1,1,2,1.0,1.0
Concrete,concrete,mlp,0.00075,0.1,1,3,0.9861486971724368,0.9766181507701164
Concrete,concrete,mlp,0.00075,0.1,1,4,1.0,1.0
Concrete,concrete,mlp,0.00075,0.1,1,5,0.9892653321783492,0.9785931364263126
Concrete,concrete,mlp,0.00075,0.1,1,6,0.9892442469163674,0.9786768289796238
Concrete,concrete,mlp,0.00075,0.1,1,7,0.9861486971724368,0.9766181507701164
Concrete,concrete,mlp,0.00075,0.1,2,3,0.9861486971724368,0.9766181507701164
Concrete,concrete,mlp,0.00075,0.1,2,4,1.0,1.0
Concrete,concrete,mlp,0.00075,0.1,2,5,0.9892653321783492,0.9785931364263126
Concrete,concrete,mlp,0.00075,0.1,2,6,0.9892442469163674,0.9786768289796238
Concrete,concrete,mlp,0.00075,0.1,2,7,0.9861486971724368,0.9766181507701164
Concrete,concrete,mlp,0.00075,0.1,3,4,0.9861486971724368,0.9766181507701164
Concrete,concrete,mlp,0.00075,0.1,3,5,0.9754329846475468,0.9551098415976264
Concrete,concrete,mlp,0.00075,0.1,3,6,0.9753861004681504,0.955342620101523
Concrete,concrete,mlp,0.00075,0.1,3,7,1.0,1.0
Concrete,concrete,mlp,0.00075,0.1,4,5,0.9892653321783492,0.9785931364263126
Concrete,concrete,mlp,0.00075,0.1,4,6,0.9892442469163674,0.9786768289796238
Concrete,concrete,mlp,0.00075,0.1,4,7,0.9861486971724368,0.9766181507701164
Concrete,concrete,mlp,0.00075,0.1,5,6,0.9786329192703952,0.962954998038658
Concrete,concrete,mlp,0.00075,0.1,5,7,0.9754329846475468,0.9551098415976264
Concrete,concrete,mlp,0.00075,0.1,6,7,0.9753861004681504,0.9553426201015232
Concrete,concrete,mlp,0.0025,0.1,0,1,0.9933848083111084,0.979602006892142
Concrete,concrete,mlp,0.0025,0.1,0,2,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.0025,0.1,0,3,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.0025,0.1,0,4,0.9933848083111084,0.979602006892142
Concrete,concrete,mlp,0.0025,0.1,0,5,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.0025,0.1,0,6,0.9720934139406662,0.952020269468138
Concrete,concrete,mlp,0.0025,0.1,0,7,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.0025,0.1,1,2,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.1,1,3,0.9794967207060632,0.9556491956523622
Concrete,concrete,mlp,0.0025,0.1,1,4,1.0,1.0
Concrete,concrete,mlp,0.0025,0.1,1,5,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.1,1,6,0.965588865251362,0.9317839691564722
Concrete,concrete,mlp,0.0025,0.1,1,7,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.1,2,3,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.0025,0.1,2,4,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.1,2,5,1.0,1.0
Concrete,concrete,mlp,0.0025,0.1,2,6,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.0025,0.1,2,7,1.0,1.0
Concrete,concrete,mlp,0.0025,0.1,3,4,0.9794967207060632,0.9556491956523622
Concrete,concrete,mlp,0.0025,0.1,3,5,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.0025,0.1,3,6,0.9859926029161848,0.9759659952278196
Concrete,concrete,mlp,0.0025,0.1,3,7,0.9934516613568218,0.979576133873546
Concrete,concrete,mlp,0.0025,0.1,4,5,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.1,4,6,0.965588865251362,0.9317839691564722
Concrete,concrete,mlp,0.0025,0.1,4,7,0.9860426441409172,0.9761015622925306
Concrete,concrete,mlp,0.0025,0.1,5,6,0.9794359287315164,0.9556224527723348
Concrete,concrete,mlp,0.0025,0.1,5,7,1.0,1.0
Concrete,concrete,mlp,0.0025,0.1,6,7,0.9794359287315164,0.9556224527723348
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,1,0.5216014298031677,0.6821854862713987
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,2,0.9263264841235168,0.8855660756949992
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,3,0.5282665227782766,0.6845165342912175
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,4,0.5313523139755706,0.6704581737710227
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,5,0.9432974300176782,0.9019163489018134
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,6,0.5177786055656565,0.6656050985388899
L-LSPIN,lspin_tf,linear,0.0035,0.0,0,7,0.5113967764811661,0.6610400171494424
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,2,0.5355067999360048,0.6708525127561192
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,3,0.9864234509859758,0.9654293451173658
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,4,0.9690372733408376,0.932002530757158
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,5,0.5235131569391562,0.6674451215536638
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,6,0.982102284044042,0.9587037221993028
L-LSPIN,lspin_tf,linear,0.0035,0.0,1,7,0.9890550297476576,0.9786434202092684
L-LSPIN,lspin_tf,linear,0.0035,0.0,2,3,0.5423641721195627,0.6733932179308657
L-LSPIN,lspin_tf,linear,0.0035,0.0,2,4,0.5463516988536136,0.6651572865606116
L-LSPIN,lspin_tf,linear,0.0035,0.0,2,5,0.924350332697128,0.8753241845772851
L-LSPIN,lspin_tf,linear,0.0035,0.0,2,6,0.5262614943852154,0.6518690140126318
L-LSPIN,lspin_tf,linear,0.0035,0.0,2,7,0.5253827731406444,0.6497013239391018
L-LSPIN,lspin_tf,linear,0.0035,0.0,3,4,0.9690633547098064,0.9242597879470784
L-LSPIN,lspin_tf,linear,0.0035,0.0,3,5,0.5304292269344257,0.6699623742553684
L-LSPIN,lspin_tf,linear,0.0035,0.0,3,6,0.9687686464520844,0.9318797188348552
L-LSPIN,lspin_tf,linear,0.0035,0.0,3,7,0.9757451413758575,0.944142766195779
L-LSPIN,lspin_tf,linear,0.0035,0.0,4,5,0.5338906865814005,0.6614632096253834
L-LSPIN,lspin_tf,linear,0.0035,0.0,4,6,0.9515921241179384,0.900046653337257
L-LSPIN,lspin_tf,linear,0.0035,0.0,4,7,0.9586155267011768,0.9164259461100372
L-LSPIN,lspin_tf,linear,0.0035,0.0,5,6,0.519814704291205,0.6561992222250983
L-LSPIN,lspin_tf,linear,0.0035,0.0,5,7,0.5240377131168982,0.6828501943714043
L-LSPIN,lspin_tf,linear,0.0035,0.0,6,7,0.9712846673086868,0.9429349365028884
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,1,0.8994952323420666,0.8303858967730893
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,2,0.8922182030874996,0.818066501421354
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,3,0.8766627284673346,0.7998717317935191
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,4,0.9263803238755124,0.8631130709302163
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,5,0.7617918973533854,0.7360316098391491
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,6,0.8766627284673346,0.7998717317935191
L-LSPIN,lspin_tf,linear,0.0105,0.0,0,7,0.5019543405037012,0.6195573188121155
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,2,0.9692823201255648,0.93182836623173
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,3,0.9524357327238234,0.8994496178860181
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,4,0.9712846673086868,0.9429349365028884
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,5,0.747915229934501,0.7430632196301514
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,6,0.9736567135085792,0.941965171828607
L-LSPIN,lspin_tf,linear,0.0105,0.0,1,7,0.5201661422119451,0.6566414152367579
L-LSPIN,lspin_tf,linear,0.0105,0.0,2,3,0.9693346599913454,0.9238580052697436
L-LSPIN,lspin_tf,linear,0.0105,0.0,2,4,0.9622956164079792,0.9208830562398158
L-LSPIN,lspin_tf,linear,0.0105,0.0,2,5,0.7635493910160442,0.7460489516444094
L-LSPIN,lspin_tf,linear,0.0105,0.0,2,6,0.9693346599913454,0.9238580052697436
L-LSPIN,lspin_tf,linear,0.0105,0.0,2,7,0.5311164411509716,0.6531261201606946
L-LSPIN,lspin_tf,linear,0.0105,0.0,3,4,0.9454298387564364,0.8951045102426713
L-LSPIN,lspin_tf,linear,0.0105,0.0,3,5,0.7612929922855529,0.7503676239217099
L-LSPIN,lspin_tf,linear,0.0105,0.0,3,6,0.9788125153206628,0.9571456552790524
L-LSPIN,lspin_tf,linear,0.0105,0.0,3,7,0.5353723421442405,0.6625584206692124
L-LSPIN,lspin_tf,linear,0.0105,0.0,4,5,0.756097350987806,0.7379051561102004
L-LSPIN,lspin_tf,linear,0.0105,0.0,4,6,0.9454298387564364,0.8951045102426712
L-LSPIN,lspin_tf,linear,0.0105,0.0,4,7,0.5158471238351358,0.6404677686114171
L-LSPIN,lspin_tf,linear,0.0105,0.0,5,6,0.7612929922855529,0.7503676239217102
L-LSPIN,lspin_tf,linear,0.0105,0.0,5,7,0.7118401718494186,0.7494684403333509
L-LSPIN,lspin_tf,linear,0.0105,0.0,6,7,0.5353723421442405,0.6625584206692124
L-LSPIN,lspin_tf,linear,0.0035,0.025,0,1,0.9931533191038248,0.979875634787992
L-LSPIN,lspin_tf,linear,0.0035,0.025,0,2,0.9546814488370076,0.9143925331942678
L-LSPIN,lspin_tf,linear,0.0035,0.025,0,3,0.971635179144417,0.93734043621255
L-LSPIN,lspin_tf,linear,0.0035,0.025,0,4,0.9611807880100818,0.9289445334183676
L-LSPIN,lspin_tf,linear,0.0035,0.025,0,5,0.989125056765531,0.9786286105903444
L-LSPIN,lspin_tf,linear,0.0035,0.025,0,6,0.9931533191038248,0.979875634787992
L-LSPIN,lspin_tf,linear,0.0035,0.025,0,7,0.9783945995820656,0.9628504246567072
L-LSPIN,lspin_tf,linear,0.0035,0.025,1,2,0.961395153660475,0.9289029609051026
L-LSPIN,lspin_tf,linear,0.0035,0.025,1,3,0.9784908687798864,0.957385985693519
L-LSPIN,lspin_tf,linear,0.0035,0.025,1,4,0.9680175319049632,0.949169933583635
L-LSPIN,lspin_tf,linear,0.0035,0.025,1,5,0.9824117446711296,0.9585304697106728
L-LSPIN,lspin_tf,linear,0.0035,0.025,1,6,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.025,1,7,0.9718140080330836,0.9427916511076438
L-LSPIN,lspin_tf,linear,0.0035,0.025,2,3,0.961395153660475,0.9289029609051026
L-LSPIN,lspin_tf,linear,0.0035,0.025,2,4,0.9933796639067608,0.979644421984864
L-LSPIN,lspin_tf,linear,0.0035,0.025,2,5,0.9653087013108816,0.9278881461381288
L-LSPIN,lspin_tf,linear,0.0035,0.025,2,6,0.961395153660475,0.9289029609051026
L-LSPIN,lspin_tf,linear,0.0035,0.025,2,7,0.9760404543994652,0.9435857366645511
L-LSPIN,lspin_tf,linear,0.0035,0.025,3,4,0.9680175319049632,0.949169933583635
L-LSPIN,lspin_tf,linear,0.0035,0.025,3,5,0.9824117446711296,0.9585304697106728
L-LSPIN,lspin_tf,linear,0.0035,0.025,3,6,0.9784908687798864,0.957385985693519
L-LSPIN,lspin_tf,linear,0.0035,0.025,3,7,0.9718140080330836,0.9427916511076438
L-LSPIN,lspin_tf,linear,0.0035,0.025,4,5,0.9718083066551396,0.9424561159965475
L-LSPIN,lspin_tf,linear,0.0035,0.025,4,6,0.9680175319049632,0.949169933583635
L-LSPIN,lspin_tf,linear,0.0035,0.025,4,7,0.9825398152401904,0.958166131957349
L-LSPIN,lspin_tf,linear,0.0035,0.025,5,6,0.9824117446711296,0.9585304697106728
L-LSPIN,lspin_tf,linear,0.0035,0.025,5,7,0.98914622396049,0.9785449494981008
L-LSPIN,lspin_tf,linear,0.0035,0.025,6,7,0.9718140080330836,0.9427916511076438
L-LSPIN,lspin_tf,linear,0.0105,0.025,0,1,0.8287940539032544,0.7970149330856064
L-LSPIN,lspin_tf,linear,0.0105,0.025,0,2,0.9681787303732544,0.9322900075423876
L-LSPIN,lspin_tf,linear,0.0105,0.025,0,3,0.9681787303732544,0.9322900075423876
L-LSPIN,lspin_tf,linear,0.0105,0.025,0,4,0.9550519823189252,0.9113361986610704
L-LSPIN,lspin_tf,linear,0.0105,0.025,0,5,0.7816828640166262,0.7509925959455684
L-LSPIN,lspin_tf,linear,0.0105,0.025,0,6,0.9749374895425637,0.9446132673650252
L-LSPIN,lspin_tf,linear,0.0105,0.025,0,7,0.9749374895425637,0.9446132673650252
L-LSPIN,lspin_tf,linear,0.0105,0.025,1,2,0.8317399765928676,0.7934145460874431
L-LSPIN,lspin_tf,linear,0.0105,0.025,1,3,0.8317399765928676,0.7934145460874431
L-LSPIN,lspin_tf,linear,0.0105,0.025,1,4,0.8388990197103848,0.7981569210883298
L-LSPIN,lspin_tf,linear,0.0105,0.025,1,5,0.9497699722061288,0.9095759751454948
L-LSPIN,lspin_tf,linear,0.0105,0.025,1,6,0.8283414326756278,0.7912038434768758
L-LSPIN,lspin_tf,linear,0.0105,0.025,1,7,0.8283414326756278,0.7912038434768758
L-LSPIN,lspin_tf,linear,0.0105,0.025,2,3,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0105,0.025,2,4,0.9861338099716676,0.9655453355553778
L-LSPIN,lspin_tf,linear,0.0105,0.025,2,5,0.7851392204357042,0.7537811258618952
L-LSPIN,lspin_tf,linear,0.0105,0.025,2,6,0.9929961271603712,0.9800271450306282
L-LSPIN,lspin_tf,linear,0.0105,0.025,2,7,0.9929961271603712,0.9800271450306284
L-LSPIN,lspin_tf,linear,0.0105,0.025,3,4,0.9861338099716676,0.9655453355553778
L-LSPIN,lspin_tf,linear,0.0105,0.025,3,5,0.7851392204357042,0.7537811258618952
L-LSPIN,lspin_tf,linear,0.0105,0.025,3,6,0.9929961271603712,0.9800271450306282
L-LSPIN,lspin_tf,linear,0.0105,0.025,3,7,0.9929961271603712,0.9800271450306284
L-LSPIN,lspin_tf,linear,0.0105,0.025,4,5,0.792144857049846,0.7579634277914723
L-LSPIN,lspin_tf,linear,0.0105,0.025,4,6,0.979376245785077,0.9532552057567628
L-LSPIN,lspin_tf,linear,0.0105,0.025,4,7,0.979376245785077,0.9532552057567628
L-LSPIN,lspin_tf,linear,0.0105,0.025,5,6,0.7818190979419695,0.7518324239704076
L-LSPIN,lspin_tf,linear,0.0105,0.025,5,7,0.7818190979419695,0.7518324239704078
L-LSPIN,lspin_tf,linear,0.0105,0.025,6,7,1.0,1.0000000000000002
L-LSPIN,lspin_tf,linear,0.0035,0.05,0,1,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,0,2,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,0,3,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,0,4,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,0,5,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,0,6,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,0,7,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,1,2,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,1,3,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,1,4,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,1,5,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,1,6,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,1,7,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,2,3,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,2,4,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,2,5,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,2,6,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,2,7,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,3,4,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,3,5,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,3,6,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,3,7,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,4,5,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,4,6,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,4,7,0.9576449488395418,0.9368694639843635
L-LSPIN,lspin_tf,linear,0.0035,0.05,5,6,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,5,7,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0035,0.05,6,7,1.0,1.0
L-LSPIN,lspin_tf,linear,0.0105,0.05,0,1,0.9306223712542584,0.8781797729078337
L-LSPIN,lspin_tf,linear,0.0105,0.05,0,2,0.9652997164434484,0.9286604855856504
L-LSPIN,lspin_tf,linear,0.0105,0.05,0,3,0.9795537380867392,0.95264695572436
L-LSPIN,lspin_tf,linear,0.0105,0.05,0,4,0.9519570418190556,0.9037219531125864
L-LSPIN,lspin_tf,linear,0.0105,0.05,0,5,0.941112341255315,0.9068838742284246
L-LSPIN,lspin_tf,linear,0.0105,0.05,0,6,0.9512624539364488,0.9206209839555906
L-LSPIN,lspin_tf,linear,0.0105,0.05,0,7,0.9306223712542584,0.8781797729078337
L-LSPIN,lspin_tf,linear,0.0105,0.05,1,2,0.8992933052411474,0.8351832929271086
L-LSPIN,lspin_tf,linear,0.0105,0.05,1,3,0.913525244306328,0.8585544876195939
L-LSPIN,lspin_tf,linear,0.0105,0.05,1,4,0.8948927040192929,0.8297004774357314
L-LSPIN,lspin_tf,linear,0.0105,0.05,1,5,0.8924558161970092,0.8301622001685177
L-LSPIN,lspin_tf,linear,0.0105,0.05,1,6,0.9022026356714729,0.8406351203878728
L-LSPIN,lspin_tf,linear,0.0105,0.05,1,7,0.9780711858169658,0.9578983632462296
L-LSPIN,lspin_tf,linear,0.0105,0.05,2,3,0.985775426470624,0.9757779121959476
L-LSPIN,lspin_tf,linear,0.0105,0.05,2,4,0.9371949348987252,0.9056699258073186
L-LSPIN,lspin_tf,linear,0.0105,0.05,2,5,0.9166600727617812,0.8996244833417393
L-LSPIN,lspin_tf,linear,0.0105,0.05,2,6,0.9235027405164388,0.8923910215803933
L-LSPIN,lspin_tf,linear,0.0105,0.05,2,7,0.9181261297619284,0.8740558147830584
L-LSPIN,lspin_tf,linear,0.0105,0.05,3,4,0.951046948165864,0.920413315147518
L-LSPIN,lspin_tf,linear,0.0105,0.05,3,5,0.9302698053369232,0.9124262835087626
L-LSPIN,lspin_tf,linear,0.0105,0.05,3,6,0.9372458841946406,0.9059887517302798
L-LSPIN,lspin_tf,linear,0.0105,0.05,3,7,0.913525244306328,0.8585544876195937
