model_family,gate_type,predictor,gate_sigma,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
L-LSPIN,lspin_tf,linear,0.2,0.0035,0.1,1850128,5,0.7204874333587205,0.7825464949928469,2,2189.112060546875,0.9994595127319764,4451.0,4103.0,3571.219129786944
L-LSPIN,lspin_tf,linear,0.2,0.0035,0.1,1850129,6,0.7227722772277227,0.7703862660944206,1,2231.177490234375,0.9995179496199048,4838.0,4277.0,3744.093034188426
L-LSPIN,lspin_tf,linear,0.2,0.0035,0.1,1850130,7,0.720963442498096,0.7782546494992847,3,2070.33203125,0.9994328784112082,4156.0,3983.0,3434.4042656595443
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,1890123,0,0.7353389185072353,0.8032904148783977,31,951.1389770507812,0.9965199509299568,1675.0,1607.0,1484.427789818453
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,1890124,1,0.727056359482102,0.751788268955651,10,1006.0501708984376,0.9974084390264748,1967.0,1896.0,1663.1391307096112
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,1890125,2,0.7261043412033511,0.7761087267525035,12,1139.814697265625,0.9973423414034592,2062.0,1995.0,1834.934692344352
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,1890126,3,0.7263899466869764,0.7811158798283262,19,970.4169921875,0.9967777256867923,1824.0,1786.0,1578.581249983442
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,1890127,4,0.7474295506473724,0.7939914163090128,23,1029.4285888671875,0.9974436218350644,1923.0,1835.0,1649.9062596572107
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,1890128,5,0.7262947448591013,0.7675250357653791,22,1096.640869140625,0.9972077533556882,1980.0,1908.0,1725.0317332506236
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,1890129,6,0.7268659558263518,0.7839771101573677,19,1009.87255859375,0.9972421031973032,1899.0,1825.0,1631.458310943479
L-LSPIN,lspin_tf,linear,0.2,0.0105,0.1,1890130,7,0.7162033511043412,0.7818311874105865,15,1003.8416748046876,0.9958084396763324,1799.0,1772.0,1610.7334710786486
L-Concrete,concrete,linear,0.15,0.00075,0.0,1930123,0,0.7243907083015994,0.7989985693848355,6,1595.525146484375,0.9994783193353182,5442.0,4269.0,3655.896769045904
L-Concrete,concrete,linear,0.15,0.00075,0.0,1930124,1,0.7261995430312262,0.7896995708154506,8,1296.9112548828125,0.999087575162657,5147.0,3726.0,3210.298851912616
L-Concrete,concrete,linear,0.15,0.00075,0.0,1930125,2,0.7204874333587205,0.7925608011444921,2,2409.571533203125,0.9998837435570592,5908.0,5475.0,4742.473422745859
L-Concrete,concrete,linear,0.15,0.00075,0.0,1930126,3,0.7348629093678599,0.8104434907010014,4,1970.498046875,0.9997118954262104,5743.0,4935.0,4167.513828172945
L-Concrete,concrete,linear,0.15,0.00075,0.0,1930127,4,0.7182977913175933,0.7954220314735336,8,1323.3668212890625,0.9990436271545562,5162.0,3752.0,3256.1486445888104
L-Concrete,concrete,linear,0.15,0.00075,0.0,1930128,5,0.7242955064737243,0.8104434907010014,5,1761.7490234375,0.9995321911301605,5651.0,4597.0,3916.268991226385
L-Concrete,concrete,linear,0.15,0.00075,0.0,1930129,6,0.7353389185072353,0.7918454935622318,4,1946.6949462890625,0.9996978746340524,5695.0,4829.0,4145.050129915187
L-Concrete,concrete,linear,0.15,0.00075,0.0,1930130,7,0.7204874333587205,0.7782546494992847,8,1263.6602783203125,0.9992241144586242,5161.0,3634.0,3122.976954983698
L-Concrete,concrete,linear,0.15,0.0025,0.0,1970123,0,0.7207730388423458,0.7989985693848355,12,270.8725891113281,0.9873186970439451,2023.0,857.0,860.1673765700618
L-Concrete,concrete,linear,0.15,0.0025,0.0,1970124,1,0.7226770753998477,0.7868383404864091,11,285.0115966796875,0.9857684408751896,2174.0,911.0,905.3476814146974
L-Concrete,concrete,linear,0.15,0.0025,0.0,1970125,2,0.716012947448591,0.7982832618025751,10,301.104248046875,0.9911476234529796,2329.0,998.0,996.4701210135374
L-Concrete,concrete,linear,0.15,0.0025,0.0,1970126,3,0.7387661843107388,0.776824034334764,7,440.66021728515625,0.9959490319088788,3123.0,1430.0,1408.215636571073
L-Concrete,concrete,linear,0.15,0.0025,0.0,1970127,4,0.7173457730388424,0.7746781115879828,11,270.0231628417969,0.9876100094561132,2119.0,865.0,881.9689660536839
L-Concrete,concrete,linear,0.15,0.0025,0.0,1970128,5,0.7211538461538461,0.7732474964234621,14,247.895751953125,0.9849139756671486,2008.0,836.0,842.0678078029264
L-Concrete,concrete,linear,0.15,0.0025,0.0,1970129,6,0.7183929931454683,0.7832618025751072,18,211.77606201171875,0.9808393266551108,1711.0,699.0,710.0221665349295
L-Concrete,concrete,linear,0.15,0.0025,0.0,1970130,7,0.7077303884234577,0.7796852646638054,17,223.2123565673828,0.9871925577744778,1677.0,725.0,723.1370703117145
L-Concrete,concrete,linear,0.15,0.00075,0.025,2010123,0,0.7321972581873571,0.7896995708154506,7,1308.79541015625,0.9981765457085874,4014.0,2893.0,2521.347474915557
L-Concrete,concrete,linear,0.15,0.00075,0.025,2010124,1,0.7266755521706016,0.7918454935622318,9,1028.108154296875,0.9980408483831048,3262.0,2544.0,2115.052730524521
L-Concrete,concrete,linear,0.15,0.00075,0.025,2010125,2,0.727056359482102,0.7746781115879828,9,1036.0501708984375,0.9981361980626514,3384.0,2529.0,2140.3681785552744
L-Concrete,concrete,linear,0.15,0.00075,0.025,2010126,3,0.7382901751713633,0.7997138769670958,9,1017.3513793945312,0.9975927232392768,3214.0,2290.0,1972.8369442200355
L-Concrete,concrete,linear,0.15,0.00075,0.025,2010127,4,0.7384805788271135,0.7875536480686696,8,1119.976806640625,0.9984841401526632,3544.0,2780.0,2322.358996485725
L-Concrete,concrete,linear,0.15,0.00075,0.025,2010128,5,0.7444782939832445,0.7775393419170243,7,1271.8687744140625,0.9980266290123804,3853.0,2881.0,2475.67723174664
L-Concrete,concrete,linear,0.15,0.00075,0.025,2010129,6,0.7217250571210967,0.7918454935622318,7,1280.4093017578125,0.9989031999587498,3971.0,3094.0,2589.9350284720185
L-Concrete,concrete,linear,0.15,0.00075,0.025,2010130,7,0.7338156892612339,0.8104434907010014,8,1220.7838134765625,0.9983084161684916,3558.0,2744.0,2340.900687621098
L-Concrete,concrete,linear,0.15,0.0025,0.025,2050123,0,0.7187738004569688,0.7875536480686696,11,209.64865112304688,0.9807200374178254,937.0,591.0,514.1011631667446
L-Concrete,concrete,linear,0.15,0.0025,0.025,2050124,1,0.7128712871287128,0.7918454935622318,15,179.70269775390625,0.9725286952200052,916.0,514.0,465.4368967917001
L-Concrete,concrete,linear,0.15,0.0025,0.025,2050125,2,0.7363861386138614,0.7882689556509299,17,167.0038604736328,0.9652367303152596,795.0,499.0,430.60438305608153
L-Concrete,concrete,linear,0.15,0.0025,0.025,2050126,3,0.7261995430312262,0.7947067238912733,20,157.40927124023438,0.9715834404701288,872.0,468.0,416.85498406656177
L-Concrete,concrete,linear,0.15,0.0025,0.025,2050127,4,0.7197258187357197,0.776824034334764,22,158.15443420410156,0.964944934178864,857.0,433.0,393.881039185788
L-Concrete,concrete,linear,0.15,0.0025,0.025,2050128,5,0.7364813404417365,0.8047210300429185,17,172.01544189453125,0.9639129522376872,795.0,453.0,414.8688501266398
L-Concrete,concrete,linear,0.15,0.0025,0.025,2050129,6,0.7162033511043412,0.7782546494992847,8,291.1312866210937,0.9847179756495148,1305.0,734.0,670.1693909576566
L-Concrete,concrete,linear,0.15,0.0025,0.025,2050130,7,0.7273419649657273,0.7997138769670958,11,208.7220001220703,0.9832089701781046,1019.0,606.0,538.6048427759058
L-Concrete,concrete,linear,0.15,0.00075,0.05,2090123,0,0.733054074638233,0.7889842632331903,13,849.104248046875,0.99623141462662,2555.0,2008.0,1655.5099370993714
L-Concrete,concrete,linear,0.15,0.00075,0.05,2090124,1,0.746953541507997,0.7818311874105865,4,2043.189208984375,0.9994890535098412,5195.0,4326.0,3705.002248851731
L-Concrete,concrete,linear,0.15,0.00075,0.05,2090125,2,0.7192498095963442,0.7982832618025751,13,830.1351318359375,0.9954276122759858,2416.0,1835.0,1544.2254899384416
L-Concrete,concrete,linear,0.15,0.00075,0.05,2090126,3,0.7264851485148515,0.8161659513590844,12,850.4440307617188,0.9940502354469618,2521.0,1915.0,1610.8689805047568
L-Concrete,concrete,linear,0.15,0.00075,0.05,2090127,4,0.7284843869002284,0.7861230329041488,7,1346.1968994140625,0.9983181322191488,4165.0,2942.0,2547.459833516409
L-Concrete,concrete,linear,0.15,0.00075,0.05,2090128,5,0.732958872810358,0.8025751072961373,9,1130.397705078125,0.997967890080924,3290.0,2593.0,2141.5291482915627
L-Concrete,concrete,linear,0.15,0.00075,0.05,2090129,6,0.7143945163747144,0.8011444921316166,10,1030.7838134765625,0.9982495129588024,3140.0,2459.0,2038.3736847539108
L-Concrete,concrete,linear,0.15,0.00075,0.05,2090130,7,0.719059405940594,0.790414878397711,10,1020.87255859375,0.9978915251642438,3017.0,2372.0,1945.361654541919
L-Concrete,concrete,linear,0.15,0.0025,0.05,2130123,0,0.7201066260472201,0.7846924177396281,11,201.7142791748047,0.9798083725641888,810.0,542.0,469.1228301872932
L-Concrete,concrete,linear,0.15,0.0025,0.05,2130124,1,0.7457159177456207,0.7832618025751072,10,202.4092712402344,0.9694607748077104,741.0,491.0,437.0509124727785
L-Concrete,concrete,linear,0.15,0.0025,0.05,2130125,2,0.7238194973343488,0.7575107296137339,14,171.77220153808594,0.9642740480423726,693.0,449.0,393.7048597265427
L-Concrete,concrete,linear,0.15,0.0025,0.05,2130126,3,0.7225818735719726,0.7825464949928469,13,172.74131774902344,0.966355052074138,779.0,499.0,423.9257777452356
L-Concrete,concrete,linear,0.15,0.0025,0.05,2130127,4,0.7287699923838538,0.8047210300429185,20,146.54440307617188,0.94848286685158,690.0,380.0,345.2853483810241
L-Concrete,concrete,linear,0.15,0.0025,0.05,2130128,5,0.7383853769992383,0.7854077253218884,13,175.26254272460938,0.9644247887359731,727.0,455.0,403.60196615881824
L-Concrete,concrete,linear,0.15,0.0025,0.05,2130129,6,0.7236290936785986,0.7875536480686696,12,191.9266357421875,0.9664945036907124,752.0,482.0,429.0137780071261
L-Concrete,concrete,linear,0.15,0.0025,0.05,2130130,7,0.7138233054074639,0.7875536480686696,22,149.52896118164062,0.9540506307738515,607.0,384.0,347.8967671815089
L-Concrete,concrete,linear,0.15,0.00075,0.1,2170123,0,0.7267707539984768,0.7804005722460658,12,891.501953125,0.9961071828911996,2538.0,1962.0,1612.0976118015888
L-Concrete,concrete,linear,0.15,0.00075,0.1,2170124,1,0.7308644325971059,0.7947067238912733,15,689.0308837890625,0.9926412752867162,1986.0,1407.0,1207.0682927479977
L-Concrete,concrete,linear,0.15,0.00075,0.1,2170125,2,0.7182977913175933,0.778969957081545,15,721.9343872070312,0.99201001336751,1955.0,1522.0,1261.3888255646507
L-Concrete,concrete,linear,0.15,0.00075,0.1,2170126,3,0.7283891850723534,0.7875536480686696,21,658.0579223632812,0.9872199382405334,1616.0,1301.0,1108.508006478855
L-Concrete,concrete,linear,0.15,0.00075,0.1,2170127,4,0.7281987814166032,0.7939914163090128,11,965.023193359375,0.997008453839086,2650.0,2120.0,1735.1730404224693
L-Concrete,concrete,linear,0.15,0.00075,0.1,2170128,5,0.7397182025894897,0.7982832618025751,15,693.1930541992188,0.9916626036665864,1859.0,1445.0,1215.154015575445
L-Concrete,concrete,linear,0.15,0.00075,0.1,2170129,6,0.7302932216298553,0.8125894134477826,8,1198.934326171875,0.9984773958482508,3477.0,2807.0,2259.163780084253
L-Concrete,concrete,linear,0.15,0.00075,0.1,2170130,7,0.7315308453922316,0.790414878397711,2,2447.9921875,0.9997206982448448,5658.0,4837.0,4212.505420217165
L-Concrete,concrete,linear,0.15,0.0025,0.1,2210123,0,0.7422886519421172,0.765379113018598,15,149.33590698242188,0.9479205916372004,558.0,394.0,322.0008066257446
L-Concrete,concrete,linear,0.15,0.0025,0.1,2210124,1,0.7394325971058644,0.7868383404864091,12,170.60231018066406,0.9691463170602912,696.0,461.0,388.953982668562
L-Concrete,concrete,linear,0.15,0.0025,0.1,2210125,2,0.726009139375476,0.7811158798283262,19,142.33590698242188,0.9553345837388576,567.0,368.0,318.5238837136709
L-Concrete,concrete,linear,0.15,0.0025,0.1,2210126,3,0.7417174409748667,0.7804005722460658,10,199.7567596435547,0.97245556610941,747.0,528.0,444.8117917698156
L-Concrete,concrete,linear,0.15,0.0025,0.1,2210127,4,0.7373381568926123,0.7811158798283262,17,125.91119384765624,0.9515717355407788,549.0,350.0,295.3196204161353
L-Concrete,concrete,linear,0.15,0.0025,0.1,2210128,5,0.7198210205635949,0.7947067238912733,30,118.51737213134766,0.927857935291835,440.0,315.0,260.7397853857385
L-Concrete,concrete,linear,0.15,0.0025,0.1,2210129,6,0.7195354150799695,0.7725321888412017,13,167.90347290039062,0.9663087309709038,709.0,430.0,381.1457029562816
L-Concrete,concrete,linear,0.15,0.0025,0.1,2210130,7,0.73000761614623,0.7854077253218884,10,208.08108520507807,0.9801814877706252,962.0,641.0,526.0851011566631
L-Concrete,concrete,linear,0.12,0.00075,0.0,2250123,0,0.7339108910891089,0.7882689556509299,2,2395.11572265625,0.999849028748138,5843.0,5321.0,4612.452610422709
L-Concrete,concrete,linear,0.12,0.00075,0.0,2250124,1,0.7193450114242194,0.7939914163090128,7,1473.96142578125,0.9992899086963222,5360.0,4050.0,3467.2501674413675
L-Concrete,concrete,linear,0.12,0.00075,0.0,2250125,2,0.7245811119573495,0.7911301859799714,2,2340.490234375,0.9998417494636482,5837.0,5273.0,4555.961022920574
L-Concrete,concrete,linear,0.12,0.00075,0.0,2250126,3,0.7208682406702208,0.8025751072961373,3,2132.166015625,0.9998368298604734,5796.0,5191.0,4423.264437740705
L-Concrete,concrete,linear,0.12,0.00075,0.0,2250127,4,0.7121096725057121,0.7896995708154506,7,1422.231689453125,0.9991377557463608,5272.0,3975.0,3397.190458599061
L-Concrete,concrete,linear,0.12,0.00075,0.0,2250128,5,0.7026846915460777,0.7947067238912733,0,2850.62939453125,0.999947734606078,5969.0,5728.0,5042.746797978579
L-Concrete,concrete,linear,0.12,0.00075,0.0,2250129,6,0.7026846915460777,0.7875536480686696,9,1179.2548828125,0.99917216656265,5023.0,3469.0,3025.6093961917736
L-Concrete,concrete,linear,0.12,0.00075,0.0,2250130,7,0.7291507996953541,0.7954220314735336,4,1913.9073486328125,0.9997338503512212,5732.0,4902.0,4174.272937253061
L-Concrete,concrete,linear,0.12,0.0025,0.0,2290123,0,0.7171553693830921,0.7875536480686696,11,280.5135192871094,0.9889288349560478,2222.0,932.0,919.515877333057
L-Concrete,concrete,linear,0.12,0.0025,0.0,2290124,1,0.7275323686214775,0.7975679542203148,11,290.2471008300781,0.9900336599054566,2341.0,914.0,939.8109835481532
L-Concrete,concrete,linear,0.12,0.0025,0.0,2290125,2,0.7245811119573495,0.7954220314735336,14,246.73745727539065,0.9860905977078728,1981.0,808.0,811.9460196574364
L-Concrete,concrete,linear,0.12,0.0025,0.0,2290126,3,0.7261995430312262,0.7982832618025751,14,236.521240234375,0.984600877443216,1718.0,730.0,726.0857482619845
L-Concrete,concrete,linear,0.12,0.0025,0.0,2290127,4,0.7202018278750952,0.7725321888412017,16,230.15057373046875,0.987742464850477,1735.0,749.0,742.0137360019089
L-Concrete,concrete,linear,0.12,0.0025,0.0,2290128,5,0.712014470677837,0.7997138769670958,11,286.5328063964844,0.9903892436552766,2009.0,871.0,854.0470234858406
L-Concrete,concrete,linear,0.12,0.0025,0.0,2290129,6,0.723914699162224,0.8004291845493562,10,315.2973022460937,0.9914706753559648,2358.0,1062.0,1043.9378706905434
L-Concrete,concrete,linear,0.12,0.0025,0.0,2290130,7,0.7203922315308454,0.7818311874105865,11,291.79150390625,0.9902327700238888,2210.0,894.0,905.7629499889356
L-Concrete,concrete,linear,0.12,0.00075,0.025,2330123,0,0.7424790555978675,0.7875536480686696,7,1351.2972412109375,0.9986673790582528,4042.0,2901.0,2533.2986755081533
L-Concrete,concrete,linear,0.12,0.00075,0.025,2330124,1,0.7376237623762376,0.7982832618025751,9,1043.6756591796875,0.9982120732113632,3309.0,2527.0,2130.3257964277504
L-Concrete,concrete,linear,0.12,0.00075,0.025,2330125,2,0.714965727341965,0.7975679542203148,11,933.9266357421876,0.997132978473368,2947.0,2246.0,1886.8623757881744
L-Concrete,concrete,linear,0.12,0.00075,0.025,2330126,3,0.7244859101294745,0.7854077253218884,10,968.12744140625,0.9973535662337638,3066.0,2360.0,1980.5080330139465
L-Concrete,concrete,linear,0.12,0.00075,0.025,2330127,4,0.727056359482102,0.7896995708154506,8,1125.3050537109375,0.9982137102177004,3662.0,2638.0,2257.865531156461
L-Concrete,concrete,linear,0.12,0.00075,0.025,2330128,5,0.7373381568926123,0.7889842632331903,7,1248.7451171875,0.998810117606251,3918.0,3012.0,2530.6227016780654
L-Concrete,concrete,linear,0.12,0.00075,0.025,2330129,6,0.7289603960396039,0.7825464949928469,9,1046.4942626953125,0.9979450579769804,3620.0,2549.0,2168.332276057597
L-Concrete,concrete,linear,0.12,0.00075,0.025,2330130,7,0.7337204874333587,0.7989985693848355,8,1191.2548828125,0.9984879596055164,3866.0,2588.0,2305.815443166038
L-Concrete,concrete,linear,0.12,0.0025,0.025,2370123,0,0.7277227722772277,0.7746781115879828,8,295.10809326171875,0.9915574536651776,1418.0,956.0,781.0978817332656
L-Concrete,concrete,linear,0.12,0.0025,0.025,2370124,1,0.7197258187357197,0.778969957081545,10,236.8417053222656,0.9786896463554094,1031.0,672.0,578.3550116339695
L-Concrete,concrete,linear,0.12,0.0025,0.025,2370125,2,0.7357197258187357,0.796137339055794,15,174.77606201171875,0.9707250648082176,871.0,491.0,436.0417578143598
L-Concrete,concrete,linear,0.12,0.0025,0.025,2370126,3,0.7356245239908606,0.7918454935622318,9,261.8648681640625,0.9815131856585846,1191.0,756.0,648.7539414359683
L-Concrete,concrete,linear,0.12,0.0025,0.025,2370127,4,0.7407654226961158,0.796137339055794,15,175.05792236328125,0.9703564138002412,800.0,471.0,424.8450246732736
L-Concrete,concrete,linear,0.12,0.0025,0.025,2370128,5,0.732006854531607,0.7975679542203148,14,195.59458923339844,0.9611971306599842,940.0,502.0,461.80596353239525
L-Concrete,concrete,linear,0.12,0.0025,0.025,2370129,6,0.7379093678598629,0.7818311874105865,11,217.6139068603516,0.9761765468593452,939.0,573.0,506.5322252295717
L-Concrete,concrete,linear,0.12,0.0025,0.025,2370130,7,0.7219154607768469,0.7982832618025751,17,163.5868682861328,0.9578954840685086,845.0,447.0,408.56099772604216
L-Concrete,concrete,linear,0.12,0.00075,0.05,2410123,0,0.7419078446306169,0.7796852646638054,2,2414.0927734375,0.9997138993292708,5555.0,4818.0,4161.721400393842
L-Concrete,concrete,linear,0.12,0.00075,0.05,2410124,1,0.7323876618431074,0.7982832618025751,11,897.4671630859375,0.9956732398829502,2741.0,1988.0,1694.7733194709108
L-Concrete,concrete,linear,0.12,0.00075,0.05,2410125,2,0.7197258187357197,0.7875536480686696,14,749.7413330078125,0.9955127671005596,2225.0,1766.0,1453.5436785615466
L-Concrete,concrete,linear,0.12,0.00075,0.05,2410126,3,0.7327684691546078,0.7868383404864091,11,971.1544189453124,0.9970430481296414,2876.0,2139.0,1817.4841154442925
L-Concrete,concrete,linear,0.12,0.00075,0.05,2410127,4,0.7242955064737243,0.7868383404864091,15,698.8301391601562,0.9954227674377588,2228.0,1626.0,1383.9315226537512
L-Concrete,concrete,linear,0.12,0.00075,0.05,2410128,5,0.7552361005331303,0.7954220314735336,13,847.6525268554688,0.9966170405678538,2622.0,2024.0,1667.8066485386662
L-Concrete,concrete,linear,0.12,0.00075,0.05,2410129,6,0.7285795887281036,0.7804005722460658,12,807.3783569335938,0.996904544325116,2637.0,2013.0,1616.518587238276
L-Concrete,concrete,linear,0.12,0.00075,0.05,2410130,7,0.7262947448591013,0.7954220314735336,10,1048.54443359375,0.9977280817934672,3097.0,2348.0,1988.3870906706816
L-Concrete,concrete,linear,0.12,0.0025,0.05,2450123,0,0.7396230007616146,0.7932761087267525,9,218.4208526611328,0.980242100406872,996.0,558.0,505.6889713544187
L-Concrete,concrete,linear,0.12,0.0025,0.05,2450124,1,0.7316260472201066,0.7896995708154506,14,160.70269775390625,0.9584144053455212,715.0,472.0,403.1467258503813
L-Concrete,concrete,linear,0.12,0.0025,0.05,2450125,2,0.724009900990099,0.8090128755364807,16,161.75289916992188,0.9580865182461178,721.0,461.0,391.577442728125
L-Concrete,concrete,linear,0.12,0.0025,0.05,2450126,3,0.7318164508758568,0.7818311874105865,11,203.0424652099609,0.9656825238405764,821.0,513.0,450.7684772575411
L-Concrete,concrete,linear,0.12,0.0025,0.05,2450127,4,0.7154417364813405,0.7868383404864091,13,177.74131774902344,0.9580315700666864,704.0,452.0,397.3582107716287
L-Concrete,concrete,linear,0.12,0.0025,0.05,2450128,5,0.7289603960396039,0.7918454935622318,16,163.28958129882812,0.9694829846854676,673.0,439.0,379.9912065810182
L-Concrete,concrete,linear,0.12,0.0025,0.05,2450129,6,0.7281987814166032,0.7954220314735336,11,177.94981384277344,0.9644361866501804,801.0,479.0,420.6435849857658
L-Concrete,concrete,linear,0.12,0.0025,0.05,2450130,7,0.7291507996953541,0.7882689556509299,14,164.20077514648438,0.9646265363877676,790.0,443.0,392.7438142161641
L-Concrete,concrete,linear,0.12,0.00075,0.1,2490123,0,0.7361957349581112,0.7868383404864091,13,765.1505737304688,0.9940994018990956,2111.0,1682.0,1376.381200471744
L-Concrete,concrete,linear,0.12,0.00075,0.1,2490124,1,0.7341012947448591,0.7839771101573677,14,798.4401245117188,0.9939031704122804,2090.0,1677.0,1391.1383340272632
L-Concrete,concrete,linear,0.12,0.00075,0.1,2490125,2,0.7341012947448591,0.7947067238912733,9,1160.5946044921875,0.9980677108344034,3187.0,2509.0,2086.92480396704
L-Concrete,concrete,linear,0.12,0.00075,0.1,2490126,3,0.7191546077684692,0.7603719599427754,15,736.3706665039062,0.9939580182151868,1967.0,1543.0,1277.7056704910376
L-Concrete,concrete,linear,0.12,0.00075,0.1,2490127,4,0.7266755521706016,0.7889842632331903,17,667.1080932617188,0.9906832218237728,1679.0,1343.0,1132.6935664624668
L-Concrete,concrete,linear,0.12,0.00075,0.1,2490128,5,0.7448591012947449,0.8168812589413448,8,1281.891845703125,0.998515098757932,3664.0,2888.0,2363.533516122258
L-Concrete,concrete,linear,0.12,0.00075,0.1,2490129,6,0.7361957349581112,0.7982832618025751,16,680.3474731445312,0.9893052381631552,1841.0,1424.0,1189.5055635260155
L-Concrete,concrete,linear,0.12,0.00075,0.1,2490130,7,0.731054836252856,0.801859799713877,18,766.4478759765625,0.9938427788620738,1972.0,1656.0,1359.090127932817
L-Concrete,concrete,linear,0.12,0.0025,0.1,2530123,0,0.72496191926885,0.778969957081545,10,196.4208526611328,0.969876517422248,768.0,529.0,440.8467872830342
L-Concrete,concrete,linear,0.12,0.0025,0.1,2530124,1,0.7312452399086062,0.7854077253218884,14,156.0038604736328,0.9707507121700902,632.0,449.0,375.65925639536925
L-Concrete,concrete,linear,0.12,0.0025,0.1,2530125,2,0.7485719725818736,0.7775393419170243,26,119.33976745605467,0.92649358007496,508.0,302.0,269.5000669731557
L-Concrete,concrete,linear,0.12,0.0025,0.1,2530126,3,0.7343869002284844,0.7925608011444921,20,138.81080627441406,0.9649463212761328,522.0,372.0,313.69861097541286
L-Concrete,concrete,linear,0.12,0.0025,0.1,2530127,4,0.7292460015232293,0.7925608011444921,14,146.09266662597656,0.946315825028701,743.0,397.0,358.2097175677557
L-Concrete,concrete,linear,0.12,0.0025,0.1,2530128,5,0.732958872810358,0.796137339055794,18,127.02316284179688,0.9355567187477376,509.0,332.0,282.25575862133513
L-Concrete,concrete,linear,0.12,0.0025,0.1,2530129,6,0.7365765422696116,0.8011444921316166,10,180.06564331054688,0.9689017413885842,870.0,484.0,423.958385868628
L-Concrete,concrete,linear,0.12,0.0025,0.1,2530130,7,0.720963442498096,0.7804005722460658,18,141.08880615234375,0.9436895039748726,564.0,368.0,313.22563617683386
LSPIN,lspin_tf,mlp,0.22,0.00525,0.0,20123,0,0.7199162223914699,0.7675250357653791,6,335.52508544921875,0.9897216638720528,1165.0,738.0,673.1555959495157
LSPIN,lspin_tf,mlp,0.22,0.00525,0.0,20124,1,0.7210586443259711,0.7839771101573677,9,335.38995361328125,0.9847322458427412,983.0,684.0,635.1797726930319
LSPIN,lspin_tf,mlp,0.22,0.00525,0.0,20125,2,0.7444782939832445,0.7761087267525035,6,343.9150695800781,0.9889553984123752,1213.0,738.0,697.9607161884841
LSPIN,lspin_tf,mlp,0.22,0.00525,0.0,20126,3,0.7235338918507236,0.7796852646638054,11,243.14285278320312,0.9723948780217344,731.0,492.0,452.2203480965447
LSPIN,lspin_tf,mlp,0.22,0.00525,0.0,20127,4,0.7335300837776085,0.778969957081545,5,432.436279296875,0.9919539363897008,1511.0,933.0,869.3363701641034
LSPIN,lspin_tf,mlp,0.22,0.00525,0.0,20128,5,0.7241051028179741,0.7725321888412017,7,301.0386047363281,0.985042092291278,992.0,637.0,597.478697964337
LSPIN,lspin_tf,mlp,0.22,0.00525,0.0,20129,6,0.7053503427265804,0.8254649499284692,9,314.5521240234375,0.9829641522912108,880.0,638.0,589.8399042367254
LSPIN,lspin_tf,mlp,0.22,0.00525,0.0,20130,7,0.7359101294744859,0.7761087267525035,6,348.1158447265625,0.9797055572808424,1196.0,734.0,695.4976014361526
LSPIN,lspin_tf,mlp,0.22,0.014,0.0,60123,0,0.7147753236862148,0.7925608011444921,12,101.7606201171875,0.962065816567362,332.0,206.0,189.03642826284604
LSPIN,lspin_tf,mlp,0.22,0.014,0.0,60124,1,0.7173457730388424,0.7682403433476395,8,141.4440155029297,0.9739790312572366,419.0,275.0,252.63214361147848
LSPIN,lspin_tf,mlp,0.22,0.014,0.0,60125,2,0.7204874333587205,0.778969957081545,8,122.66409301757812,0.9468684128027328,416.0,255.0,228.4256359879016
LSPIN,lspin_tf,mlp,0.22,0.014,0.0,60126,3,0.7131568926123382,0.7546494992846924,8,147.76834106445312,0.9756471162522112,409.0,312.0,280.7855650795011
LSPIN,lspin_tf,mlp,0.22,0.014,0.0,60127,4,0.7425742574257426,0.7675250357653791,8,136.6216278076172,0.9657360314358548,439.0,272.0,252.83960555918785
LSPIN,lspin_tf,mlp,0.22,0.014,0.0,60128,5,0.7044935262757045,0.7746781115879828,9,107.29729461669922,0.9657137527681168,349.0,215.0,200.32738835541377
LSPIN,lspin_tf,mlp,0.22,0.014,0.0,60129,6,0.7408606245239908,0.771101573676681,10,148.5521240234375,0.9607178054010184,387.0,280.0,261.63220756478523
LSPIN,lspin_tf,mlp,0.22,0.014,0.0,60130,7,0.7064927646610815,0.7846924177396281,9,128.77220153808594,0.9628260176409272,396.0,257.0,243.4703312845265
LSPIN,lspin_tf,mlp,0.22,0.00525,0.025,100123,0,0.7005902513328256,0.796137339055794,8,1014.0,0.997115131161178,2004.0,1845.0,1681.9818286086938
LSPIN,lspin_tf,mlp,0.22,0.00525,0.025,100124,1,0.7369573495811119,0.7989985693848355,6,1034.2393798828125,0.9974173715170284,2019.0,1910.0,1751.9910266516415
LSPIN,lspin_tf,mlp,0.22,0.00525,0.025,100125,2,0.7222010662604722,0.7932761087267525,10,894.7451782226562,0.9969257549049662,1745.0,1633.0,1491.3391739937083
