model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
L-LSPIN,0.0,0.007,0.8439066706865513,3.470460428994083,0.5372461545420402,3.177977071005917,0.4705644146619767,56,219.21380424499512
L-LSPIN,0.0,0.00525,0.8647521405536686,3.689395340236686,0.5910978255207963,3.3096801035502956,0.5001819981512134,56,302.73527908325195
L-LSPIN,0.0,0.0035,0.8965859824063217,3.8382026627218937,0.629540386686754,3.578217455621302,0.5621337447656948,56,490.0743236541748
L-LSPIN,0.025,0.028,0.7214042353765763,3.0650887573964494,0.44641087541824626,2.639191937869822,0.36249387252430276,56,136.26351356506348
L-LSPIN,0.025,0.021,0.7039559980511318,3.0873243343195265,0.4519559382295065,2.545118343195266,0.3460321560200592,56,169.36583042144775
L-LSPIN,0.025,0.014,0.7467642885765492,3.232710798816568,0.48459252693063604,2.748659393491124,0.3835707065112132,56,247.12306880950928
L-LSPIN,0.025,0.0105,0.7811678102573426,3.3045488165680474,0.4996556463691341,2.897466715976331,0.41284099015074577,56,359.3416938781738
L-LSPIN,0.025,0.00875,0.7878678674588938,3.1762666420118344,0.4710431436037368,3.16771449704142,0.46829197704605974,56,455.92688369750977
L-LSPIN,0.025,0.007,0.8412653185422458,3.4961168639053253,0.5430557181560589,3.2908653846153846,0.4966652137379504,56,700.5422248840332
L-LSPIN,0.025,0.00525,0.8735265962628264,3.747549926035503,0.6051302572268472,3.4242788461538463,0.5252972716179812,56,1131.015224456787
L-LSPIN,0.025,0.0035,0.9095256368989573,3.976747411242603,0.6671754245068618,3.615846893491124,0.5732721551120602,56,2045.3593292236328
L-LSPIN,0.05,0.028,0.6859783045319076,3.0240384615384612,0.4384215828878989,2.5194619082840233,0.3406109862637172,56,168.5562252998352
L-LSPIN,0.05,0.021,0.7310774108636188,3.0753513313609466,0.4486529889599547,2.8529955621301775,0.4036009078515487,56,219.4177131652832
L-LSPIN,0.05,0.014,0.7444627369762251,3.1369267751479293,0.4613988929716467,2.760632396449704,0.3851314899586617,56,359.9457035064697
L-LSPIN,0.05,0.0105,0.7832464619501419,3.2446838017751483,0.4865161931862931,3.1215329142011834,0.4585685506548231,56,595.277271270752
L-LSPIN,0.05,0.00875,0.8337933034987551,3.5234837278106506,0.5495707185172634,3.287444526627219,0.49453857979110183,56,930.6797676086426
L-LSPIN,0.05,0.007,0.9041881304324303,3.8929363905325443,0.643103799174381,3.5046690088757395,0.5466001178165486,56,1462.4896392822266
L-LSPIN,0.05,0.00525,0.9299206534715473,4.043454142011834,0.6846948144009133,3.737287352071006,0.6021413032284298,56,1827.5414962768555
L-LSPIN,0.05,0.0035,0.9207084619599516,4.019508136094674,0.6782276115647219,3.744129068047337,0.6046079204444974,56,2086.7893447875977
L-LSPIN,0.1,0.028,0.7108030508189449,3.0685096153846154,0.4470382577295221,2.7520802514792897,0.38324411692712157,56,205.86027812957764
L-LSPIN,0.1,0.021,0.7302141105602489,2.996671597633136,0.43207961322367167,2.815366124260355,0.3957957957512609,56,312.83397579193115
L-LSPIN,0.1,0.014,0.8081767569859405,3.396911982248521,0.5192507395760874,3.106139053254438,0.4550041539780107,56,610.5996704101562
L-LSPIN,0.1,0.0105,0.8959414582016629,3.88438424556213,0.641420249356928,3.5611131656804735,0.5577419371710769,56,1009.4961318969727
L-LSPIN,0.1,0.00875,0.9028833388776285,3.845044378698225,0.6306746783858792,3.6329511834319526,0.576495330662305,56,1248.7314224243164
L-LSPIN,0.1,0.007,0.928383264925222,4.069110576923077,0.6921253342538457,3.73386649408284,0.6011500343765491,56,1594.803810119629
L-LSPIN,0.1,0.00525,0.9256928951863113,4.0280602810650885,0.6806087044194652,3.6346616124260356,0.5763314059797675,56,1844.6944961547852
L-LSPIN,0.1,0.0035,0.9057757011845448,3.9955621301775146,0.6716346183611982,3.46875,0.5418286324397398,56,2136.6262130737305
LSPIN,0.0,0.028,0.7374357987354959,3.0206176035502956,0.43800797301089694,2.8512851331360944,0.40358078712885215,56,74.40612959861755
LSPIN,0.0,0.021,0.7731400538299356,3.1369267751479293,0.4626052848594649,2.9094397189349115,0.41492091226893535,56,93.34049224853516
LSPIN,0.0,0.014,0.8335436816683144,3.508089866863905,0.5460888659182859,3.0941660502958577,0.45309194555875193,56,145.78861093521118
LSPIN,0.0,0.0105,0.8347548871355267,3.4841438609467454,0.541295957260931,3.193370931952663,0.47328079395839057,56,175.76616764068604
LSPIN,0.0,0.00875,0.8801663509912174,3.663738905325444,0.5841963271170678,3.372965976331361,0.5143442891285678,56,224.1136589050293
LSPIN,0.0,0.007,0.8883780292007246,3.70992048816568,0.5961759928187034,3.4499352810650885,0.531325195484054,56,253.13175582885742
LSPIN,0.0,0.00525,0.8978442429020209,3.7817585059171597,0.6142844965581267,3.46875,0.5369818129439393,56,345.7688236236572
LSPIN,0.0,0.0035,0.9209297414269376,4.02292899408284,0.680001001910372,3.58334874260355,0.5635334024505626,56,461.0284767150879
LSPIN,0.025,0.028,0.7475127330736587,2.90259800295858,0.41404495417458,3.00522374260355,0.43358575309240693,56,174.97514724731445
LSPIN,0.025,0.021,0.8042067751614715,3.241262943786982,0.48480890628525497,3.2087647928994083,0.47729880688353166,56,221.3120174407959
LSPIN,0.025,0.014,0.8324024206375152,3.3302052514792897,0.5046262056168525,3.287444526627219,0.4953411904615822,56,319.38079166412354
LSPIN,0.025,0.0105,0.8662081090060115,3.4294101331360944,0.5276026687992557,3.414016272189349,0.5232708318438472,56,449.3515911102295
LSPIN,0.025,0.00875,0.8759274516067376,3.6996579142011834,0.5930325075325833,3.4721708579881656,0.538085769561503,56,558.6928119659424
LSPIN,0.025,0.007,0.9008313765254492,3.8484652366863905,0.6315501395000884,3.6021634615384612,0.568353941117203,56,742.7596549987793
LSPIN,0.025,0.00525,0.9253144423369267,3.9647744082840233,0.6655078637470027,3.8347818047337277,0.6277450775572021,56,1067.0287055969238
LSPIN,0.025,0.0035,0.9349005292176927,4.1717363165680466,0.7220776545767749,3.8604382396449703,0.6362134703048703,56,1460.311294555664
LSPIN,0.05,0.028,0.7494775026135195,2.9470691568047336,0.422394456045009,2.974436020710059,0.4266237905193632,56,215.4809341430664
LSPIN,0.05,0.021,0.7944484136435637,3.0274593195266273,0.43870322350119567,3.177977071005917,0.47154378741639874,56,300.1242742538452
LSPIN,0.05,0.014,0.8669662632109489,3.50466900887574,0.545506916518311,3.506379437869822,0.5453061199596612,56,448.58446311950684
LSPIN,0.05,0.0105,0.8955472562515391,3.6432137573964494,0.5788850146618716,3.6243990384615388,0.5744675319289447,56,643.5735969543457
LSPIN,0.05,0.00875,0.9014193354590653,3.76978550295858,0.6123254691248051,3.5936113165680474,0.5670392004319044,56,808.0260696411133
