family,condition,n_selected_genes,generic_hallmark_fraction,hallmark_annotated_fraction,cross_run_ari_mean,cross_run_affinity_mean,histology_ari_mean,histology_ari_std,mean_test_cindex,mean_khard
LSPIN,unsmoothed,815,0.06806282722513089,0.2343558282208589,0.9581768861784125,0.9954484685908296,0.7943112242555475,0.01932890399745755,0.7483747807243835,280.2567443847656
LSPIN,smoothed_real_graph,3156,0.06377204884667571,0.2335234474017744,0.9669351294477198,0.9912019776231192,0.7984765590174497,0.015932431221562793,0.7634231073504627,804.8635864257812
LSPIN,smoothed_null_graph,1743,0.0591016548463357,0.24268502581755594,0.8838875459283522,0.9963290006685909,0.7674227215513056,0.06482796964171682,0.7603790458501015,462.1351318359375
