model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
LSPIN,lspin_tf,mlp,0.00875,0.0,2,3,0.996898641339067
LSPIN,lspin_tf,mlp,0.00875,0.0,2,4,0.9932426724504309
LSPIN,lspin_tf,mlp,0.00875,0.0,3,4,0.9931395301569498
LSPIN,lspin_tf,mlp,0.0105,0.0,0,1,0.9808601655682015
LSPIN,lspin_tf,mlp,0.0105,0.0,0,2,0.9915337915005196
LSPIN,lspin_tf,mlp,0.0105,0.0,0,3,0.9912117962817392
LSPIN,lspin_tf,mlp,0.0105,0.0,0,4,0.9854195664845268
LSPIN,lspin_tf,mlp,0.0105,0.0,1,2,0.9765317572354064
LSPIN,lspin_tf,mlp,0.0105,0.0,1,3,0.9909578897881532
LSPIN,lspin_tf,mlp,0.0105,0.0,1,4,0.9922339655865156
LSPIN,lspin_tf,mlp,0.0105,0.0,2,3,0.9872244718570647
LSPIN,lspin_tf,mlp,0.0105,0.0,2,4,0.9848649501279614
LSPIN,lspin_tf,mlp,0.0105,0.0,3,4,0.9936054358165372
LSPIN,lspin_tf,mlp,0.014,0.0,0,1,0.9939827452937108
LSPIN,lspin_tf,mlp,0.014,0.0,0,2,0.9900809331765414
LSPIN,lspin_tf,mlp,0.014,0.0,0,3,0.9919350889213394
LSPIN,lspin_tf,mlp,0.014,0.0,0,4,0.9927231125297667
LSPIN,lspin_tf,mlp,0.014,0.0,1,2,0.987299651591485
LSPIN,lspin_tf,mlp,0.014,0.0,1,3,0.9955145727725444
LSPIN,lspin_tf,mlp,0.014,0.0,1,4,0.9916594732379912
LSPIN,lspin_tf,mlp,0.014,0.0,2,3,0.985798812928416
LSPIN,lspin_tf,mlp,0.014,0.0,2,4,0.989855241769083
LSPIN,lspin_tf,mlp,0.014,0.0,3,4,0.9940290442005836
LSPIN,lspin_tf,mlp,0.021,0.0,0,1,0.9951618729596312
LSPIN,lspin_tf,mlp,0.021,0.0,0,2,0.9942030971932097
LSPIN,lspin_tf,mlp,0.021,0.0,0,3,0.9942437901463758
LSPIN,lspin_tf,mlp,0.021,0.0,0,4,0.9926898068438595
LSPIN,lspin_tf,mlp,0.021,0.0,1,2,0.9921769584949356
LSPIN,lspin_tf,mlp,0.021,0.0,1,3,0.9924096630175572
LSPIN,lspin_tf,mlp,0.021,0.0,1,4,0.9945797615791596
LSPIN,lspin_tf,mlp,0.021,0.0,2,3,0.9880676434363826
LSPIN,lspin_tf,mlp,0.021,0.0,2,4,0.9956006650998812
LSPIN,lspin_tf,mlp,0.021,0.0,3,4,0.9857374534108768
LSPIN,lspin_tf,mlp,0.028,0.0,0,1,0.9949393806555644
LSPIN,lspin_tf,mlp,0.028,0.0,0,2,0.9893782355612964
LSPIN,lspin_tf,mlp,0.028,0.0,0,3,0.9952615092710454
LSPIN,lspin_tf,mlp,0.028,0.0,0,4,0.9957900969080716
LSPIN,lspin_tf,mlp,0.028,0.0,1,2,0.9795368439523658
LSPIN,lspin_tf,mlp,0.028,0.0,1,3,0.9910139267017316
LSPIN,lspin_tf,mlp,0.028,0.0,1,4,0.994340552700638
LSPIN,lspin_tf,mlp,0.028,0.0,2,3,0.9923043590399866
LSPIN,lspin_tf,mlp,0.028,0.0,2,4,0.9883902354249112
LSPIN,lspin_tf,mlp,0.028,0.0,3,4,0.9950919565928508
LSPIN,lspin_tf,mlp,0.0035,0.025,0,1,0.9935091497741078
LSPIN,lspin_tf,mlp,0.0035,0.025,0,2,0.9980626690952084
LSPIN,lspin_tf,mlp,0.0035,0.025,0,3,0.997890823855855
LSPIN,lspin_tf,mlp,0.0035,0.025,0,4,0.9978965206199532
LSPIN,lspin_tf,mlp,0.0035,0.025,1,2,0.9969563204307256
LSPIN,lspin_tf,mlp,0.0035,0.025,1,3,0.987250761256725
LSPIN,lspin_tf,mlp,0.0035,0.025,1,4,0.9956464328993276
LSPIN,lspin_tf,mlp,0.0035,0.025,2,3,0.9956177860656688
LSPIN,lspin_tf,mlp,0.0035,0.025,2,4,0.99878219904808
LSPIN,lspin_tf,mlp,0.0035,0.025,3,4,0.9959924881142526
LSPIN,lspin_tf,mlp,0.00525,0.025,0,1,0.99263451990061
LSPIN,lspin_tf,mlp,0.00525,0.025,0,2,0.9946114258174558
LSPIN,lspin_tf,mlp,0.00525,0.025,0,3,0.9768415442542828
LSPIN,lspin_tf,mlp,0.00525,0.025,0,4,0.9946541363510546
LSPIN,lspin_tf,mlp,0.00525,0.025,1,2,0.995077356403302
LSPIN,lspin_tf,mlp,0.00525,0.025,1,3,0.9926560544040516
LSPIN,lspin_tf,mlp,0.00525,0.025,1,4,0.9974522783503954
LSPIN,lspin_tf,mlp,0.00525,0.025,2,3,0.9856246414318576
LSPIN,lspin_tf,mlp,0.00525,0.025,2,4,0.9974266091736622
LSPIN,lspin_tf,mlp,0.00525,0.025,3,4,0.9915402017866984
LSPIN,lspin_tf,mlp,0.007,0.025,0,1,0.9951853233770548
LSPIN,lspin_tf,mlp,0.007,0.025,0,2,0.9788691915626856
LSPIN,lspin_tf,mlp,0.007,0.025,0,3,0.9846890162242226
LSPIN,lspin_tf,mlp,0.007,0.025,0,4,0.989528134953409
LSPIN,lspin_tf,mlp,0.007,0.025,1,2,0.9904497534738596
LSPIN,lspin_tf,mlp,0.007,0.025,1,3,0.9950228156341124
LSPIN,lspin_tf,mlp,0.007,0.025,1,4,0.9979628028873944
LSPIN,lspin_tf,mlp,0.007,0.025,2,3,0.9953145034585784
LSPIN,lspin_tf,mlp,0.007,0.025,2,4,0.9941716904902632
LSPIN,lspin_tf,mlp,0.007,0.025,3,4,0.9988060666100178
LSPIN,lspin_tf,mlp,0.00875,0.025,0,1,0.9982323843016738
LSPIN,lspin_tf,mlp,0.00875,0.025,0,2,0.997406665052552
LSPIN,lspin_tf,mlp,0.00875,0.025,0,3,0.9929538545854588
LSPIN,lspin_tf,mlp,0.00875,0.025,0,4,0.9959546350891082
LSPIN,lspin_tf,mlp,0.00875,0.025,1,2,0.9989045548783138
LSPIN,lspin_tf,mlp,0.00875,0.025,1,3,0.9924285932721943
LSPIN,lspin_tf,mlp,0.00875,0.025,1,4,0.997097537598701
LSPIN,lspin_tf,mlp,0.00875,0.025,2,3,0.9951325528276924
LSPIN,lspin_tf,mlp,0.00875,0.025,2,4,0.9982663766011663
LSPIN,lspin_tf,mlp,0.00875,0.025,3,4,0.9958495574137938
LSPIN,lspin_tf,mlp,0.0105,0.025,0,1,0.998568438555629
LSPIN,lspin_tf,mlp,0.0105,0.025,0,2,0.997504031367511
LSPIN,lspin_tf,mlp,0.0105,0.025,0,3,0.9958084934474296
LSPIN,lspin_tf,mlp,0.0105,0.025,0,4,0.9951238403303508
LSPIN,lspin_tf,mlp,0.0105,0.025,1,2,0.9983099285889352
LSPIN,lspin_tf,mlp,0.0105,0.025,1,3,0.9953595113966958
LSPIN,lspin_tf,mlp,0.0105,0.025,1,4,0.996291670523384
LSPIN,lspin_tf,mlp,0.0105,0.025,2,3,0.9964423229298492
LSPIN,lspin_tf,mlp,0.0105,0.025,2,4,0.9973593553846504
LSPIN,lspin_tf,mlp,0.0105,0.025,3,4,0.9982763558274984
LSPIN,lspin_tf,mlp,0.014,0.025,0,1,0.997554055766172
LSPIN,lspin_tf,mlp,0.014,0.025,0,2,0.9977908202495404
LSPIN,lspin_tf,mlp,0.014,0.025,0,3,0.9976002145507488
LSPIN,lspin_tf,mlp,0.014,0.025,0,4,0.9981083903443216
LSPIN,lspin_tf,mlp,0.014,0.025,1,2,0.997561641391356
LSPIN,lspin_tf,mlp,0.014,0.025,1,3,0.996441441942382
LSPIN,lspin_tf,mlp,0.014,0.025,1,4,0.9980777135201788
LSPIN,lspin_tf,mlp,0.014,0.025,2,3,0.9985414993300812
LSPIN,lspin_tf,mlp,0.014,0.025,2,4,0.9982609944541434
LSPIN,lspin_tf,mlp,0.014,0.025,3,4,0.9984608314600182
LSPIN,lspin_tf,mlp,0.021,0.025,0,1,0.997478906076902
LSPIN,lspin_tf,mlp,0.021,0.025,0,2,0.9908241913382247
LSPIN,lspin_tf,mlp,0.021,0.025,0,3,0.997105401299882
LSPIN,lspin_tf,mlp,0.021,0.025,0,4,0.9960578713425446
LSPIN,lspin_tf,mlp,0.021,0.025,1,2,0.9940413579302958
LSPIN,lspin_tf,mlp,0.021,0.025,1,3,0.997295738125663
LSPIN,lspin_tf,mlp,0.021,0.025,1,4,0.9964750946399912
LSPIN,lspin_tf,mlp,0.021,0.025,2,3,0.9882700014811056
LSPIN,lspin_tf,mlp,0.021,0.025,2,4,0.9935903712432758
LSPIN,lspin_tf,mlp,0.021,0.025,3,4,0.9945659826095684
LSPIN,lspin_tf,mlp,0.028,0.025,0,1,0.991740220104664
LSPIN,lspin_tf,mlp,0.028,0.025,0,2,0.995153736147864
LSPIN,lspin_tf,mlp,0.028,0.025,0,3,0.9949976281603266
LSPIN,lspin_tf,mlp,0.028,0.025,0,4,0.9879607739545816
LSPIN,lspin_tf,mlp,0.028,0.025,1,2,0.997729078407502
LSPIN,lspin_tf,mlp,0.028,0.025,1,3,0.996869646269694
LSPIN,lspin_tf,mlp,0.028,0.025,1,4,0.9965917259076276
LSPIN,lspin_tf,mlp,0.028,0.025,2,3,0.9974182309223364
LSPIN,lspin_tf,mlp,0.028,0.025,2,4,0.995950740413752
LSPIN,lspin_tf,mlp,0.028,0.025,3,4,0.993617443514903
LSPIN,lspin_tf,mlp,0.0035,0.05,0,1,0.9965497787681408
LSPIN,lspin_tf,mlp,0.0035,0.05,0,2,0.9977484786485132
LSPIN,lspin_tf,mlp,0.0035,0.05,0,3,0.9969353457654896
LSPIN,lspin_tf,mlp,0.0035,0.05,0,4,0.9939496256875208
LSPIN,lspin_tf,mlp,0.0035,0.05,1,2,0.9918528089408336
LSPIN,lspin_tf,mlp,0.0035,0.05,1,3,0.9993216539599578
LSPIN,lspin_tf,mlp,0.0035,0.05,1,4,0.9973874510094538
LSPIN,lspin_tf,mlp,0.0035,0.05,2,3,0.9916863176315406
LSPIN,lspin_tf,mlp,0.0035,0.05,2,4,0.9892499661795174
LSPIN,lspin_tf,mlp,0.0035,0.05,3,4,0.9974696664779998
LSPIN,lspin_tf,mlp,0.00525,0.05,0,1,0.997206092535226
LSPIN,lspin_tf,mlp,0.00525,0.05,0,2,0.9859164988394424
LSPIN,lspin_tf,mlp,0.00525,0.05,0,3,0.9979984515755024
LSPIN,lspin_tf,mlp,0.00525,0.05,0,4,0.9900402074974088
LSPIN,lspin_tf,mlp,0.00525,0.05,1,2,0.9942416885834384
LSPIN,lspin_tf,mlp,0.00525,0.05,1,3,0.9985380061956582
LSPIN,lspin_tf,mlp,0.00525,0.05,1,4,0.9960356406812224
LSPIN,lspin_tf,mlp,0.00525,0.05,2,3,0.9910870676404782
LSPIN,lspin_tf,mlp,0.00525,0.05,2,4,0.997795089043771
LSPIN,lspin_tf,mlp,0.00525,0.05,3,4,0.995773117067371
LSPIN,lspin_tf,mlp,0.007,0.05,0,1,0.9957979033342436
LSPIN,lspin_tf,mlp,0.007,0.05,0,2,0.99775247681114
LSPIN,lspin_tf,mlp,0.007,0.05,0,3,0.9863019201789078
LSPIN,lspin_tf,mlp,0.007,0.05,0,4,0.9948197383242776
LSPIN,lspin_tf,mlp,0.007,0.05,1,2,0.997410448319575
LSPIN,lspin_tf,mlp,0.007,0.05,1,3,0.9967555097254563
LSPIN,lspin_tf,mlp,0.007,0.05,1,4,0.995850065130825
LSPIN,lspin_tf,mlp,0.007,0.05,2,3,0.9905679908350474
LSPIN,lspin_tf,mlp,0.007,0.05,2,4,0.998667425046702
LSPIN,lspin_tf,mlp,0.007,0.05,3,4,0.9910543500497236
LSPIN,lspin_tf,mlp,0.00875,0.05,0,1,0.9986537680136962
LSPIN,lspin_tf,mlp,0.00875,0.05,0,2,0.9945703345789734
LSPIN,lspin_tf,mlp,0.00875,0.05,0,3,0.9969081740296284
LSPIN,lspin_tf,mlp,0.00875,0.05,0,4,0.9910321774756184
LSPIN,lspin_tf,mlp,0.00875,0.05,1,2,0.9928759649406372
LSPIN,lspin_tf,mlp,0.00875,0.05,1,3,0.9975896329286256
LSPIN,lspin_tf,mlp,0.00875,0.05,1,4,0.9880915774971653
LSPIN,lspin_tf,mlp,0.00875,0.05,2,3,0.99101105029079
LSPIN,lspin_tf,mlp,0.00875,0.05,2,4,0.9967416309399492
LSPIN,lspin_tf,mlp,0.00875,0.05,3,4,0.9889303203866524
LSPIN,lspin_tf,mlp,0.0105,0.05,0,1,0.9884730751589924
LSPIN,lspin_tf,mlp,0.0105,0.05,0,2,0.9965516483513456
LSPIN,lspin_tf,mlp,0.0105,0.05,0,3,0.9927333110665596
LSPIN,lspin_tf,mlp,0.0105,0.05,0,4,0.9985171208962156
LSPIN,lspin_tf,mlp,0.0105,0.05,1,2,0.99544245387704
LSPIN,lspin_tf,mlp,0.0105,0.05,1,3,0.9978685875574712
LSPIN,lspin_tf,mlp,0.0105,0.05,1,4,0.9882355723884984
LSPIN,lspin_tf,mlp,0.0105,0.05,2,3,0.998353367268888
LSPIN,lspin_tf,mlp,0.0105,0.05,2,4,0.9954191754495538
LSPIN,lspin_tf,mlp,0.0105,0.05,3,4,0.9925663546834804
LSPIN,lspin_tf,mlp,0.014,0.05,0,1,0.9946513380270476
LSPIN,lspin_tf,mlp,0.014,0.05,0,2,0.9980450014562536
LSPIN,lspin_tf,mlp,0.014,0.05,0,3,0.9923496008923438
LSPIN,lspin_tf,mlp,0.014,0.05,0,4,0.9922803124000128
LSPIN,lspin_tf,mlp,0.014,0.05,1,2,0.9946354979361752
LSPIN,lspin_tf,mlp,0.014,0.05,1,3,0.998849241167952
LSPIN,lspin_tf,mlp,0.014,0.05,1,4,0.9983578596609918
LSPIN,lspin_tf,mlp,0.014,0.05,2,3,0.9937100546586974
LSPIN,lspin_tf,mlp,0.014,0.05,2,4,0.9907688159729368
LSPIN,lspin_tf,mlp,0.014,0.05,3,4,0.9974825721122468
LSPIN,lspin_tf,mlp,0.021,0.05,0,1,0.988412051670172
LSPIN,lspin_tf,mlp,0.021,0.05,0,2,0.9896511673328946
LSPIN,lspin_tf,mlp,0.021,0.05,0,3,0.985805828768852
LSPIN,lspin_tf,mlp,0.021,0.05,0,4,0.9891730712584582
LSPIN,lspin_tf,mlp,0.021,0.05,1,2,0.998862138011406
LSPIN,lspin_tf,mlp,0.021,0.05,1,3,0.9978567735750128
LSPIN,lspin_tf,mlp,0.021,0.05,1,4,0.9970018487156832
LSPIN,lspin_tf,mlp,0.021,0.05,2,3,0.9980538706918016
LSPIN,lspin_tf,mlp,0.021,0.05,2,4,0.9973552312917672
LSPIN,lspin_tf,mlp,0.021,0.05,3,4,0.9984486974939496
LSPIN,lspin_tf,mlp,0.028,0.05,0,1,0.9972272334072684
LSPIN,lspin_tf,mlp,0.028,0.05,0,2,0.9935616811369165
LSPIN,lspin_tf,mlp,0.028,0.05,0,3,0.996697945616318
LSPIN,lspin_tf,mlp,0.028,0.05,0,4,0.9956413447127652
LSPIN,lspin_tf,mlp,0.028,0.05,1,2,0.9929783664907044
LSPIN,lspin_tf,mlp,0.028,0.05,1,3,0.9975675869242808
LSPIN,lspin_tf,mlp,0.028,0.05,1,4,0.9981534010237044
LSPIN,lspin_tf,mlp,0.028,0.05,2,3,0.9969172118578694
LSPIN,lspin_tf,mlp,0.028,0.05,2,4,0.9943026108318304
LSPIN,lspin_tf,mlp,0.028,0.05,3,4,0.9974461512458874
LSPIN,lspin_tf,mlp,0.0035,0.1,0,1,0.9907009929075472
LSPIN,lspin_tf,mlp,0.0035,0.1,0,2,0.9925641421232873
LSPIN,lspin_tf,mlp,0.0035,0.1,0,3,0.9901427904403064
LSPIN,lspin_tf,mlp,0.0035,0.1,0,4,0.9932334297932354
LSPIN,lspin_tf,mlp,0.0035,0.1,1,2,0.9731200821671724
LSPIN,lspin_tf,mlp,0.0035,0.1,1,3,0.995767812564903
LSPIN,lspin_tf,mlp,0.0035,0.1,1,4,0.999113537281023
LSPIN,lspin_tf,mlp,0.0035,0.1,2,3,0.9775082407040973
LSPIN,lspin_tf,mlp,0.0035,0.1,2,4,0.9770523693017836
LSPIN,lspin_tf,mlp,0.0035,0.1,3,4,0.9970212948718036
LSPIN,lspin_tf,mlp,0.00525,0.1,0,1,0.9914496505619856
LSPIN,lspin_tf,mlp,0.00525,0.1,0,2,0.9992808683281924
LSPIN,lspin_tf,mlp,0.00525,0.1,0,3,0.9839728218126144
LSPIN,lspin_tf,mlp,0.00525,0.1,0,4,0.9979150132536792
LSPIN,lspin_tf,mlp,0.00525,0.1,1,2,0.9886160777167964
LSPIN,lspin_tf,mlp,0.00525,0.1,1,3,0.993560737951274
LSPIN,lspin_tf,mlp,0.00525,0.1,1,4,0.9929755539168628
LSPIN,lspin_tf,mlp,0.00525,0.1,2,3,0.9813086055687514
LSPIN,lspin_tf,mlp,0.00525,0.1,2,4,0.9967958967187376
LSPIN,lspin_tf,mlp,0.00525,0.1,3,4,0.990066075850752
LSPIN,lspin_tf,mlp,0.007,0.1,0,1,0.9943218019209524
LSPIN,lspin_tf,mlp,0.007,0.1,0,2,0.9978455821752154
LSPIN,lspin_tf,mlp,0.007,0.1,0,3,0.9915497548358012
LSPIN,lspin_tf,mlp,0.007,0.1,0,4,0.9887264882375556
LSPIN,lspin_tf,mlp,0.007,0.1,1,2,0.9962000794084358
LSPIN,lspin_tf,mlp,0.007,0.1,1,3,0.9985722408158968
LSPIN,lspin_tf,mlp,0.007,0.1,1,4,0.9983085346730244
LSPIN,lspin_tf,mlp,0.007,0.1,2,3,0.993619967491567
LSPIN,lspin_tf,mlp,0.007,0.1,2,4,0.9912399195091912
LSPIN,lspin_tf,mlp,0.007,0.1,3,4,0.9971639348845004
LSPIN,lspin_tf,mlp,0.00875,0.1,0,1,0.9967036137851156
LSPIN,lspin_tf,mlp,0.00875,0.1,0,2,0.9943066353889762
LSPIN,lspin_tf,mlp,0.00875,0.1,0,3,0.9947400959002104
LSPIN,lspin_tf,mlp,0.00875,0.1,0,4,0.9953229854340404
LSPIN,lspin_tf,mlp,0.00875,0.1,1,2,0.9984384662053052
LSPIN,lspin_tf,mlp,0.00875,0.1,1,3,0.9985561237970692
LSPIN,lspin_tf,mlp,0.00875,0.1,1,4,0.998685992910038
LSPIN,lspin_tf,mlp,0.00875,0.1,2,3,0.997564926361701
LSPIN,lspin_tf,mlp,0.00875,0.1,2,4,0.9992323945597656
LSPIN,lspin_tf,mlp,0.00875,0.1,3,4,0.997288855438648
LSPIN,lspin_tf,mlp,0.0105,0.1,0,1,0.9972930157115026
LSPIN,lspin_tf,mlp,0.0105,0.1,0,2,0.9976083244816754
LSPIN,lspin_tf,mlp,0.0105,0.1,0,3,0.9982039552184396
LSPIN,lspin_tf,mlp,0.0105,0.1,0,4,0.9961810338662178
LSPIN,lspin_tf,mlp,0.0105,0.1,1,2,0.9954365400931074
LSPIN,lspin_tf,mlp,0.0105,0.1,1,3,0.9964642609965916
LSPIN,lspin_tf,mlp,0.0105,0.1,1,4,0.997541781539814
LSPIN,lspin_tf,mlp,0.0105,0.1,2,3,0.9982102076811268
LSPIN,lspin_tf,mlp,0.0105,0.1,2,4,0.9947778235793966
LSPIN,lspin_tf,mlp,0.0105,0.1,3,4,0.9977330542807802
LSPIN,lspin_tf,mlp,0.014,0.1,0,1,0.9794139721458054
LSPIN,lspin_tf,mlp,0.014,0.1,0,2,0.9990277736417104
LSPIN,lspin_tf,mlp,0.014,0.1,0,3,0.9925438342092026
LSPIN,lspin_tf,mlp,0.014,0.1,0,4,0.9958600175787844
LSPIN,lspin_tf,mlp,0.014,0.1,1,2,0.982685650608758
LSPIN,lspin_tf,mlp,0.014,0.1,1,3,0.9927720187149136
LSPIN,lspin_tf,mlp,0.014,0.1,1,4,0.9876827813874268
LSPIN,lspin_tf,mlp,0.014,0.1,2,3,0.9957843386185704
LSPIN,lspin_tf,mlp,0.014,0.1,2,4,0.995748085714473
LSPIN,lspin_tf,mlp,0.014,0.1,3,4,0.993358377226763
LSPIN,lspin_tf,mlp,0.021,0.1,0,1,0.9985160446114508
LSPIN,lspin_tf,mlp,0.021,0.1,0,2,0.9973493847630313
LSPIN,lspin_tf,mlp,0.021,0.1,0,3,0.997701902024462
LSPIN,lspin_tf,mlp,0.021,0.1,0,4,0.9955716146156776
LSPIN,lspin_tf,mlp,0.021,0.1,1,2,0.9990601782719376
LSPIN,lspin_tf,mlp,0.021,0.1,1,3,0.996344761502451
LSPIN,lspin_tf,mlp,0.021,0.1,1,4,0.9931599578479172
LSPIN,lspin_tf,mlp,0.021,0.1,2,3,0.994298950478546
LSPIN,lspin_tf,mlp,0.021,0.1,2,4,0.9901319879649128
LSPIN,lspin_tf,mlp,0.021,0.1,3,4,0.9984908643416044
LSPIN,lspin_tf,mlp,0.028,0.1,0,1,0.9983009548415176
LSPIN,lspin_tf,mlp,0.028,0.1,0,2,0.9970464514741868
LSPIN,lspin_tf,mlp,0.028,0.1,0,3,0.9945396521946585
LSPIN,lspin_tf,mlp,0.028,0.1,0,4,0.998641187594678
LSPIN,lspin_tf,mlp,0.028,0.1,1,2,0.9957202742304654
LSPIN,lspin_tf,mlp,0.028,0.1,1,3,0.9982051857700124
LSPIN,lspin_tf,mlp,0.028,0.1,1,4,0.9980804777518462
LSPIN,lspin_tf,mlp,0.028,0.1,2,3,0.9926577881455538
LSPIN,lspin_tf,mlp,0.028,0.1,2,4,0.996317896328478
LSPIN,lspin_tf,mlp,0.028,0.1,3,4,0.9949064538353654
Concrete,concrete,mlp,0.00075,0.0,0,1,0.994770088457767
Concrete,concrete,mlp,0.00075,0.0,0,2,0.9917422483042768
Concrete,concrete,mlp,0.00075,0.0,0,3,0.9897384463945104
Concrete,concrete,mlp,0.00075,0.0,0,4,0.9869514244980152
Concrete,concrete,mlp,0.00075,0.0,1,2,0.9902681908818696
Concrete,concrete,mlp,0.00075,0.0,1,3,0.9907839688260596
Concrete,concrete,mlp,0.00075,0.0,1,4,0.9850809972324466
Concrete,concrete,mlp,0.00075,0.0,2,3,0.9882922819009772
Concrete,concrete,mlp,0.00075,0.0,2,4,0.9900181638494502
Concrete,concrete,mlp,0.00075,0.0,3,4,0.9883901101882552
Concrete,concrete,mlp,0.001,0.0,0,1,0.991434521475623
Concrete,concrete,mlp,0.001,0.0,0,2,0.9919113972463915
Concrete,concrete,mlp,0.001,0.0,0,3,0.9873850321318371
Concrete,concrete,mlp,0.001,0.0,0,4,0.986029938000243
Concrete,concrete,mlp,0.001,0.0,1,2,0.9924440891192368
Concrete,concrete,mlp,0.001,0.0,1,3,0.990427760875785
Concrete,concrete,mlp,0.001,0.0,1,4,0.991439684148696
Concrete,concrete,mlp,0.001,0.0,2,3,0.984757230204799
Concrete,concrete,mlp,0.001,0.0,2,4,0.9879679763563288
Concrete,concrete,mlp,0.001,0.0,3,4,0.9923085114113134
Concrete,concrete,mlp,0.0015,0.0,0,1,0.9883425302018732
Concrete,concrete,mlp,0.0015,0.0,0,2,0.992464851159594
Concrete,concrete,mlp,0.0015,0.0,0,3,0.9935974278060272
Concrete,concrete,mlp,0.0015,0.0,0,4,0.9604442519539992
Concrete,concrete,mlp,0.0015,0.0,1,2,0.9887058167614065
Concrete,concrete,mlp,0.0015,0.0,1,3,0.9854810650750924
Concrete,concrete,mlp,0.0015,0.0,1,4,0.9763026583385196
Concrete,concrete,mlp,0.0015,0.0,2,3,0.9894665272694536
Concrete,concrete,mlp,0.0015,0.0,2,4,0.9707762359370908
Concrete,concrete,mlp,0.0015,0.0,3,4,0.9536413771037232
Concrete,concrete,mlp,0.002,0.0,0,1,0.993268810981114
Concrete,concrete,mlp,0.002,0.0,0,2,0.987099182588828
Concrete,concrete,mlp,0.002,0.0,0,3,0.993185729660626
Concrete,concrete,mlp,0.002,0.0,0,4,0.993331296164826
Concrete,concrete,mlp,0.002,0.0,1,2,0.9810225272955478
Concrete,concrete,mlp,0.002,0.0,1,3,0.9928371322981724
Concrete,concrete,mlp,0.002,0.0,1,4,0.9931308434551736
Concrete,concrete,mlp,0.002,0.0,2,3,0.982363506393247
Concrete,concrete,mlp,0.002,0.0,2,4,0.989593867856288
Concrete,concrete,mlp,0.002,0.0,3,4,0.993567410002063
Concrete,concrete,mlp,0.0025,0.0,0,1,0.9812534768342264
Concrete,concrete,mlp,0.0025,0.0,0,2,0.9934592652983324
Concrete,concrete,mlp,0.0025,0.0,0,3,0.9778801691701068
Concrete,concrete,mlp,0.0025,0.0,0,4,0.9931189921509476
Concrete,concrete,mlp,0.0025,0.0,1,2,0.9846784703912654
Concrete,concrete,mlp,0.0025,0.0,1,3,0.9876938028678812
Concrete,concrete,mlp,0.0025,0.0,1,4,0.9875514974191792
Concrete,concrete,mlp,0.0025,0.0,2,3,0.9766731619875278
Concrete,concrete,mlp,0.0025,0.0,2,4,0.9935686475373854
Concrete,concrete,mlp,0.0025,0.0,3,4,0.981911081768532
Concrete,concrete,mlp,0.003,0.0,0,1,0.9878948201972516
Concrete,concrete,mlp,0.003,0.0,0,2,0.9934817387120092
Concrete,concrete,mlp,0.003,0.0,0,3,0.9879463100124268
Concrete,concrete,mlp,0.003,0.0,0,4,0.9895964531543786
Concrete,concrete,mlp,0.003,0.0,1,2,0.990127215428594
Concrete,concrete,mlp,0.003,0.0,1,3,0.9875500138415394
Concrete,concrete,mlp,0.003,0.0,1,4,0.9940694406997914
Concrete,concrete,mlp,0.003,0.0,2,3,0.991401912186932
Concrete,concrete,mlp,0.003,0.0,2,4,0.989136550364212
Concrete,concrete,mlp,0.003,0.0,3,4,0.9824216783369132
Concrete,concrete,mlp,0.004,0.0,0,1,0.989912378890056
Concrete,concrete,mlp,0.004,0.0,0,2,0.98873593058635
Concrete,concrete,mlp,0.004,0.0,0,3,0.9885040496303864
Concrete,concrete,mlp,0.004,0.0,0,4,0.9823071139390882
Concrete,concrete,mlp,0.004,0.0,1,2,0.9908347730778856
Concrete,concrete,mlp,0.004,0.0,1,3,0.9913701242520744
Concrete,concrete,mlp,0.004,0.0,1,4,0.9862418455162264
Concrete,concrete,mlp,0.004,0.0,2,3,0.9870246129230426
Concrete,concrete,mlp,0.004,0.0,2,4,0.9866064753141752
Concrete,concrete,mlp,0.004,0.0,3,4,0.9813509411362588
Concrete,concrete,mlp,0.006,0.0,0,1,0.98887972715586
Concrete,concrete,mlp,0.006,0.0,0,2,0.9910459794149472
Concrete,concrete,mlp,0.006,0.0,0,3,0.9917480144056262
Concrete,concrete,mlp,0.006,0.0,0,4,0.9897831293263206
Concrete,concrete,mlp,0.006,0.0,1,2,0.9883887588741944
Concrete,concrete,mlp,0.006,0.0,1,3,0.9923084976197546
Concrete,concrete,mlp,0.006,0.0,1,4,0.9889884097897113
Concrete,concrete,mlp,0.006,0.0,2,3,0.9938490777232636
Concrete,concrete,mlp,0.006,0.0,2,4,0.9928744516231072
Concrete,concrete,mlp,0.006,0.0,3,4,0.9910922750311992
Concrete,concrete,mlp,0.00075,0.025,0,1,0.9974325855274744
Concrete,concrete,mlp,0.00075,0.025,0,2,0.9968253888649834
Concrete,concrete,mlp,0.00075,0.025,0,3,0.997855188632298
Concrete,concrete,mlp,0.00075,0.025,0,4,0.9966726729965676
Concrete,concrete,mlp,0.00075,0.025,1,2,0.9948262835214506
Concrete,concrete,mlp,0.00075,0.025,1,3,0.9968895925634824
Concrete,concrete,mlp,0.00075,0.025,1,4,0.9980281471180598
Concrete,concrete,mlp,0.00075,0.025,2,3,0.997995391237225
Concrete,concrete,mlp,0.00075,0.025,2,4,0.995627063998806
Concrete,concrete,mlp,0.00075,0.025,3,4,0.9968271317881334
Concrete,concrete,mlp,0.001,0.025,0,1,0.9981535604170432
