model_family,gate_type,predictor,gate_sigma,temperature,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
L-Concrete,concrete,linear,0.15,0.2,0.002,0.05,2120123,0,0.7331492764661082,0.7811158798283262,18,246.53668212890625,0.9858246992851428,962.0,687.0,569.0510620392648
L-Concrete,concrete,linear,0.15,0.2,0.002,0.05,2120124,1,0.7197258187357197,0.7947067238912733,20,242.6833953857422,0.9833253259525688,898.0,662.0,555.0217928245618
L-Concrete,concrete,linear,0.15,0.2,0.002,0.05,2120125,2,0.7328636709824828,0.778969957081545,9,366.436279296875,0.9886773532311272,1444.0,928.0,799.7609561685076
L-Concrete,concrete,linear,0.15,0.2,0.002,0.05,2120126,3,0.7316260472201066,0.7761087267525035,11,319.43243408203125,0.9853114529277294,1241.0,889.0,739.8686699272192
L-Concrete,concrete,linear,0.15,0.2,0.002,0.05,2120127,4,0.7263899466869764,0.7839771101573677,20,224.4054107666016,0.9779044519433048,861.0,547.0,491.0538354672818
L-Concrete,concrete,linear,0.15,0.2,0.0025,0.05,2130123,0,0.7214394516374715,0.7854077253218884,14,203.84942626953125,0.9817981341889506,810.0,578.0,486.6701459349581
L-Concrete,concrete,linear,0.15,0.2,0.0025,0.05,2130124,1,0.7512376237623762,0.7975679542203148,9,265.3629455566406,0.9844596992723218,1131.0,742.0,639.0631809621743
L-Concrete,concrete,linear,0.15,0.2,0.0025,0.05,2130125,2,0.7203922315308454,0.7632331902718169,22,160.6833953857422,0.956206070651552,630.0,412.0,365.3859871374536
L-Concrete,concrete,linear,0.15,0.2,0.0025,0.05,2130126,3,0.7162985529322163,0.7761087267525035,16,196.2355194091797,0.9733926022160518,879.0,570.0,481.013198447046
L-Concrete,concrete,linear,0.15,0.2,0.0025,0.05,2130127,4,0.7194402132520944,0.8061516452074392,15,191.1003875732422,0.9742883288085428,760.0,481.0,435.995380628177
L-Concrete,concrete,linear,0.15,0.2,0.003,0.05,2140123,0,0.7202970297029703,0.8090128755364807,19,149.30502319335938,0.9467241749247792,601.0,380.0,345.9925681673415
L-Concrete,concrete,linear,0.15,0.2,0.003,0.05,2140124,1,0.7095392231530845,0.790414878397711,19,140.64093017578125,0.9494619003571216,622.0,369.0,332.3140061391367
L-Concrete,concrete,linear,0.15,0.2,0.003,0.05,2140125,2,0.7204874333587205,0.7911301859799714,21,131.42471313476562,0.9680986796804114,614.0,365.0,318.7305862006282
L-Concrete,concrete,linear,0.15,0.2,0.003,0.05,2140126,3,0.7208682406702208,0.8168812589413448,15,148.5521240234375,0.9526484511745636,656.0,399.0,353.84271523238783
L-Concrete,concrete,linear,0.15,0.2,0.003,0.05,2140127,4,0.7480959634424981,0.7896995708154506,27,119.53282165527344,0.9420819287443573,572.0,336.0,298.5111062417748
L-Concrete,concrete,linear,0.15,0.2,0.004,0.05,2150123,0,0.7234386900228484,0.8104434907010014,18,101.22779846191406,0.9343070466527787,496.0,260.0,242.8067384088598
L-Concrete,concrete,linear,0.15,0.2,0.004,0.05,2150124,1,0.7256283320639756,0.801859799713877,19,82.03861236572266,0.927713382116932,601.0,241.0,229.49502717571144
L-Concrete,concrete,linear,0.15,0.2,0.004,0.05,2150125,2,0.7193450114242194,0.7818311874105865,20,91.47103881835938,0.933200556904742,481.0,282.0,247.97846317259305
L-Concrete,concrete,linear,0.15,0.2,0.004,0.05,2150126,3,0.7342916984006093,0.7675250357653791,30,74.10038757324219,0.8989527370498392,492.0,217.0,203.04145118042385
L-Concrete,concrete,linear,0.15,0.2,0.004,0.05,2150127,4,0.7348629093678599,0.7846924177396281,23,90.16602325439452,0.9424497046449868,489.0,263.0,235.3137463993737
L-Concrete,concrete,linear,0.15,0.2,0.006,0.05,2160123,0,0.698971820258949,0.7861230329041488,25,49.02702713012695,0.8780265225323263,421.0,159.0,154.46196174306948
L-Concrete,concrete,linear,0.15,0.2,0.006,0.05,2160124,1,0.727056359482102,0.8154506437768241,25,53.02316665649414,0.904767068876873,368.0,168.0,152.9160458507069
L-Concrete,concrete,linear,0.15,0.2,0.006,0.05,2160125,2,0.7225818735719726,0.7911301859799714,12,70.3938217163086,0.9378310748357552,350.0,206.0,182.86537752507456
L-Concrete,concrete,linear,0.15,0.2,0.006,0.05,2160126,3,0.7098248286367098,0.8204577968526466,33,48.51737594604492,0.9122308041795024,448.0,150.0,149.65944367063864
L-Concrete,concrete,linear,0.15,0.2,0.006,0.05,2160127,4,0.7138233054074639,0.776824034334764,20,50.85714340209961,0.8989526379514005,368.0,196.0,170.277959405339
L-Concrete,concrete,linear,0.15,0.2,0.00075,0.1,2170123,0,0.7351485148514851,0.7761087267525035,11,1121.942138671875,0.9976750309785972,3311.0,2403.0,2023.486088171812
L-Concrete,concrete,linear,0.15,0.2,0.00075,0.1,2170124,1,0.7276275704493527,0.7947067238912733,16,776.2818603515625,0.9952279390999288,2126.0,1587.0,1348.8753355085137
L-Concrete,concrete,linear,0.15,0.2,0.00075,0.1,2170125,2,0.7293412033511043,0.7753934191702432,12,1007.0115966796876,0.996878725340561,2819.0,2136.0,1769.7977027302793
L-Concrete,concrete,linear,0.15,0.2,0.00075,0.1,2170126,3,0.7242003046458492,0.790414878397711,13,1065.980712890625,0.9969741398539208,3079.0,2276.0,1931.356168446542
L-Concrete,concrete,linear,0.15,0.2,0.00075,0.1,2170127,4,0.7253427265803504,0.7875536480686696,9,1414.308837890625,0.9984883465380996,3717.0,3157.0,2615.6600662495302
L-Concrete,concrete,linear,0.15,0.2,0.001,0.1,2180123,0,0.7376237623762376,0.7889842632331903,8,1041.1119384765625,0.997191854943348,3146.0,2264.0,1928.5473081598848
L-Concrete,concrete,linear,0.15,0.2,0.001,0.1,2180124,1,0.7287699923838538,0.7839771101573677,11,756.45947265625,0.9949167075060636,2407.0,1763.0,1443.2503220023889
L-Concrete,concrete,linear,0.15,0.2,0.001,0.1,2180125,2,0.726009139375476,0.7682403433476395,15,604.2509765625,0.9926525174206584,1759.0,1383.0,1141.0535118435214
L-Concrete,concrete,linear,0.15,0.2,0.001,0.1,2180126,3,0.7286747905559787,0.7882689556509299,21,502.3706665039063,0.9870898611630754,1319.0,1052.0,894.837555301107
L-Concrete,concrete,linear,0.15,0.2,0.001,0.1,2180127,4,0.7459063214013709,0.7868383404864091,16,612.71044921875,0.9918723283794773,1765.0,1332.0,1114.346521747951
L-Concrete,concrete,linear,0.15,0.2,0.0015,0.1,2190123,0,0.7437166793602438,0.7839771101573677,10,480.8648681640625,0.993414396931855,1763.0,1318.0,1054.892476339485
L-Concrete,concrete,linear,0.15,0.2,0.0015,0.1,2190124,1,0.7414318354912415,0.7875536480686696,17,354.49420166015625,0.981404403792682,1040.0,849.0,698.0081734650145
L-Concrete,concrete,linear,0.15,0.2,0.0015,0.1,2190125,2,0.7278179741051028,0.796137339055794,25,289.9961242675781,0.9700285176710842,867.0,642.0,543.2485250316197
L-Concrete,concrete,linear,0.15,0.2,0.0015,0.1,2190126,3,0.7322924600152323,0.7718168812589413,12,411.2393798828125,0.987061405623122,1328.0,925.0,790.3174514711711
L-Concrete,concrete,linear,0.15,0.2,0.0015,0.1,2190127,4,0.7359101294744859,0.7968526466380543,20,329.35906982421875,0.981266742247814,946.0,703.0,607.8262087310866
