model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
L-LSPIN,0.05,0.00525,1847.3420776367188,93.95965963116295,0.7307025894897181,0.01002953754309568,0.9990825256687117,0.0001382228391502873,3563.7,3440.2,3021.0536545099612,10,0.9925819370667668,0.9160873254440929,4.027718195266273,0.9680576088383216,0.9470904685353828,0.9375,0.625,0.90625,0.90625,0.15625,0.70625
L-LSPIN,0.1,0.0105,997.7969177246093,49.772426033303,0.7245811119573495,0.014823182423455483,0.9969010985218402,0.00044578337928015784,1822.1,1767.5,1593.2641508880004,10,0.992951134561501,0.8937115239502124,3.85051775147929,0.9703290515165476,0.9409657264441981,0.71875,0.71875,0.75,0.9375,0.34375,0.69375
L-LSPIN,0.1,0.007,1612.3386108398438,61.73849349997166,0.7320163747143945,0.012108106497380443,0.9987587389644524,0.0001168248760479441,3091.2,2995.7,2634.753344451572,10,0.9894160815430805,0.9242887196129022,3.9750369822485205,0.9632730360649464,0.9372901755418839,0.96875,0.3125,1.0,0.75,0.1875,0.64375
L-LSPIN,0.1,0.014,627.32509765625,59.92776808314344,0.7249714394516376,0.015990283084350538,0.9938864846031414,0.0006983359662585764,1127.1,1055.0,962.0853329135219,10,0.9930420966322057,0.8380240102789548,3.4961168639053257,0.9011785070729464,0.877187998067976,0.78125,0.78125,0.53125,0.625,0.46875,0.6375
L-LSPIN,0.025,0.0035,2018.6803100585937,189.83940965725202,0.7299409748667174,0.011956164552718217,0.9992320411046087,0.00023372796382369727,3936.1,3751.9,3261.8451328608558,10,0.9891631509552603,0.9140454084082302,3.840939349112426,0.9650133159698766,0.94071821000367,0.90625,0.28125,0.875,0.78125,0.09375,0.5875
L-LSPIN,0.05,0.00875,1007.9235656738281,190.1539935248427,0.7241241431835491,0.01088736028711649,0.9967490091977045,0.0008707306579608665,1857.7,1768.5,1576.2008305550162,10,0.9916430296719311,0.8670679896630586,3.6972633136094673,0.9366279066770231,0.8938719017088523,0.6875,0.5,0.65625,0.6875,0.3125,0.56875
L-LSPIN,0.1,0.0035,2147.1173828125,105.31048235017288,0.7252951256664127,0.012143386133283014,0.9993930248733285,9.898887344281155e-05,4244.6,3994.1,3483.7549489941216,10,0.9894218383336089,0.9063838902165312,4.046875,0.9655798703507779,0.9449304894246066,0.8125,0.34375,0.8125,0.8125,0.03125,0.5625
L-LSPIN,0.05,0.014,371.333203125,32.352415464427814,0.71494668697639,0.020079628060123082,0.9847926852198,0.002331157579771235,679.7,559.5,515.5511888835028,10,0.9935356666216585,0.7581601810726137,3.050721153846154,0.8995320735930246,0.8657742821784948,0.4375,0.875,0.3125,0.59375,0.59375,0.5625
LSPIN,0.05,0.007,1067.605780029297,62.83373524106528,0.724533511043412,0.008254394379017005,0.9975324242969055,0.0002692988264121211,2164.0,2001.4,1815.2044033031502,10,0.9953839149782675,0.9351996524924442,4.02292899408284,0.9796408173963593,0.9575871036480992,0.8125,0.75,0.96875,0.9375,0.1875,0.73125
LSPIN,0.025,0.0035,1463.8988525390625,101.31006172874953,0.7303408225437928,0.008266829099461975,0.9985832457543102,0.0002505728710596623,3083.1,2851.3,2509.6096197420748,10,0.9949592205064072,0.9250365532734814,4.113923816568047,0.9793074691267195,0.9647251668880319,0.96875,0.625,0.84375,0.90625,0.09375,0.6875
