model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi
L-LSPIN,0.0,0.014,126.17529067993163,25.536011737354354,0.7142517136329017,0.01781968962678025,0.9495736663752463,0.01127868707797847,432.0,217.2,202.1310207375962,10,0.9853964537943446,0.7889643328586039,3.2806028106508878,0.8407555059810194,0.8279805707030693
L-LSPIN,0.0,0.0105,157.07374267578126,31.445469432905362,0.7144611576542269,0.01423684193792724,0.9573629733165872,0.012861815955496,524.5,277.3,257.46561899558196,10,0.981715091872646,0.818869453269086,3.587111686390532,0.7777876860794812,0.7873643908920469
L-LSPIN,0.0,0.00875,178.2606185913086,41.000027970289324,0.7187071591774562,0.01990125843300735,0.9597170636823324,0.014817314461833127,656.9,333.3,309.832540727284,10,0.9843193248710801,0.8385771544289667,3.5679548816568043,0.8396598854929774,0.8180666492123981
L-LSPIN,0.0,0.007,222.5015441894531,60.677297279319326,0.7130902513328257,0.013035123982774276,0.9720560707384379,0.009333097509123018,785.7,428.9,395.47296942801535,10,0.991868907251494,0.849016949363631,3.544008875739645,0.8891632733133757,0.8651637291766929
L-LSPIN,0.0,0.00525,298.11543731689454,51.57689521704359,0.7194782939832445,0.013894118888938555,0.9817626671520822,0.006546577370963293,1049.0,603.2,559.1996922571813,10,0.9896878316243711,0.8536441372716442,3.611057692307692,0.6830976859442155,0.7198591532135024
L-LSPIN,0.0,0.0035,471.99884033203125,123.99136997068713,0.7208777608530084,0.009866087355326235,0.9897155650981805,0.004682677139605365,1608.2,1022.9,931.4624430032342,10,0.9895870131450385,0.8867982640375498,3.8696745562130177,0.804598207303056,0.804312986243449
L-LSPIN,0.025,0.028,145.50463104248047,24.755960794043233,0.7192783701447067,0.014997036234434642,0.953307844447108,0.010087894951160118,329.0,189.4,180.68626597975395,10,0.9696592779346375,0.7361329328511887,3.0938239644970413,0.8122862864958144,0.7870027991078767
L-LSPIN,0.025,0.021,178.75675582885742,32.73343558939483,0.7117193450114242,0.01884945171177129,0.959462536742763,0.010479185591274302,360.3,244.2,229.75923659932658,10,0.9871722223348971,0.7313814197792728,3.2039755917159765,0.8555043228803283,0.8167175131020361
L-LSPIN,0.025,0.014,274.16718139648435,55.23913119897398,0.7049504950495049,0.009865918936452422,0.9760850911011524,0.007133409091572214,522.9,399.2,370.8197001473263,10,0.9931445360630299,0.7575390015222144,3.2566568047337277,0.8779805991403281,0.8368502429217513
L-LSPIN,0.025,0.0105,344.7606140136719,44.461391122382125,0.7166031987814165,0.018112760390059796,0.9831710228150132,0.003376287871269933,672.4,513.4,475.21213010898236,10,0.9922018751430363,0.7966570966597455,3.3332840236686385,0.8715997703306215,0.8237813019167612
L-LSPIN,0.025,0.00875,507.2212341308594,99.96749040971987,0.7102532368621477,0.017462335428025635,0.9900379033699199,0.002789935712384259,931.5,784.0,725.3040822203526,10,0.9932321129674575,0.79857868385042,3.3332840236686385,0.8853417856545777,0.8529864044916107
L-LSPIN,0.025,0.007,670.0216186523437,126.6453286898654,0.7137661843107388,0.011301757531093188,0.9925446384572822,0.0022254918596880625,1222.2,1090.3,984.9919390836454,10,0.9930167173748663,0.8204884481393604,3.371597633136095,0.8916232746685697,0.8507966215212704
L-LSPIN,0.025,0.00525,1147.1131103515625,200.1518892247113,0.7201732673267327,0.010157543795635104,0.9972827587020847,0.0008021815485852742,2101.7,2000.7,1773.2196157896622,10,0.9902486760851164,0.8678132124436765,3.745155325443787,0.9475802646011757,0.907320102323521
L-LSPIN,0.025,0.0035,2018.6803100585937,189.83940965725202,0.7299409748667174,0.011956164552718217,0.9992320411046087,0.00023372796382369727,3936.1,3751.9,3261.8451328608558,10,0.9891631509552603,0.9140454084082302,3.840939349112426,0.9650133159698766,0.94071821000367
L-LSPIN,0.05,0.028,160.64324417114258,30.47903151105085,0.7110910129474486,0.015327004802077392,0.9538807526201298,0.012621102878289853,333.9,206.5,197.30190575597223,10,0.9839424425881115,0.7018961885640854,2.926201923076923,0.8938902011626233,0.8564962167380878
L-LSPIN,0.05,0.021,214.16525115966797,43.34620517689329,0.7023705255140898,0.021966859944171593,0.9685294203089665,0.006778750968129279,417.2,291.0,273.38370551974833,10,0.9905994209966243,0.7073873609214314,2.935780325443787,0.8826546163991612,0.8381691895245714
L-LSPIN,0.05,0.014,371.333203125,32.352415464427814,0.71494668697639,0.020079628060123082,0.9847926852198,0.002331157579771235,679.7,559.5,515.5511888835028,10,0.9935356666216585,0.7581601810726137,3.050721153846154,0.8995320735930246,0.8657742821784948
L-LSPIN,0.05,0.0105,665.9297302246093,104.45901238620736,0.7146801218583396,0.017919649099342627,0.993429945634702,0.0017819577984587135,1206.2,1092.7,991.7582880892518,10,0.9927225987867999,0.8152625462143025,3.4051220414201184,0.9167569536636128,0.8758544423509639
L-LSPIN,0.05,0.00875,1007.9235656738281,190.1539935248427,0.7241241431835491,0.01088736028711649,0.9967490091977045,0.0008707306579608665,1857.7,1768.5,1576.2008305550162,10,0.9916430296719311,0.8670679896630586,3.6972633136094673,0.9366279066770231,0.8938719017088523
L-LSPIN,0.05,0.007,1426.0324340820312,96.89917436420608,0.7247048743335872,0.011009441855471069,0.9983652592031829,0.0002362650391078683,2639.1,2592.4,2295.4323701116705,10,0.9938136151884092,0.9128761512075203,3.860096153846154,0.9783543623420463,0.9545749295537634
L-LSPIN,0.05,0.00525,1847.3420776367188,93.95965963116295,0.7307025894897181,0.01002953754309568,0.9990825256687117,0.0001382228391502873,3563.7,3440.2,3021.0536545099612,10,0.9925819370667668,0.9160873254440929,4.027718195266273,0.9680576088383216,0.9470904685353828
L-LSPIN,0.05,0.0035,2098.207727050781,64.85797137099279,0.7277608530083778,0.0063363394564433205,0.999388196808362,5.8424577307122044e-05,4208.7,3961.8,3438.7128973143676,10,0.9935360574036262,0.9228746232258962,4.066031804733727,0.966623249799498,0.9428624629955799
L-LSPIN,0.1,0.028,228.3830093383789,44.506940582474286,0.7002665651180503,0.026965569267520695,0.9735978695483363,0.007850548342008181,447.5,322.3,300.2274679626895,10,0.9927001242797948,0.748196427680159,3.0746671597633135,0.879685152421216,0.8421680993264113
L-LSPIN,0.1,0.021,311.7779937744141,50.03302615466461,0.7037319116527037,0.013448379125778906,0.9842805333312621,0.0045514378260877696,581.1,466.0,430.917468756214,10,0.9950911942822916,0.7033264365659935,3.007618343195266,0.8935799175992875,0.8577142699458363
L-LSPIN,0.1,0.014,627.32509765625,59.92776808314344,0.7249714394516376,0.015990283084350538,0.9938864846031414,0.0006983359662585764,1127.1,1055.0,962.0853329135219,10,0.9930420966322057,0.8380240102789548,3.4961168639053257,0.9011785070729464,0.877187998067976
L-LSPIN,0.1,0.0105,997.7969177246093,49.772426033303,0.7245811119573495,0.014823182423455483,0.9969010985218402,0.00044578337928015784,1822.1,1767.5,1593.2641508880004,10,0.992951134561501,0.8937115239502124,3.85051775147929,0.9703290515165476,0.9409657264441981
L-LSPIN,0.1,0.00875,1232.5158325195312,76.32046395540706,0.7264661081492765,0.00969551668306337,0.9978780664408072,0.00019731671584096835,2262.1,2222.7,1978.4964197903296,10,0.995211291927132,0.9021802436595188,3.840939349112426,0.9783365611327604,0.9554225478303495
L-LSPIN,0.1,0.007,1612.3386108398438,61.73849349997166,0.7320163747143945,0.012108106497380443,0.9987587389644524,0.0001168248760479441,3091.2,2995.7,2634.753344451572,10,0.9894160815430805,0.9242887196129022,3.9750369822485205,0.9632730360649464,0.9372901755418839
L-LSPIN,0.1,0.00525,1843.8308837890625,104.95286422010102,0.7357768469154607,0.008439224251253881,0.9991251224829935,0.0001332268172023929,3618.0,3489.6,3035.6353553025756,10,0.9925697917780119,0.9231374379001849,3.936723372781065,0.9660168457620786,0.9405950617254492
L-LSPIN,0.1,0.0035,2147.1173828125,105.31048235017288,0.7252951256664127,0.012143386133283014,0.9993930248733285,9.898887344281155e-05,4244.6,3994.1,3483.7549489941216,10,0.9894218383336089,0.9063838902165312,4.046875,0.9655798703507779,0.9449304894246066
LSPIN,0.0,0.028,90.6552116394043,27.407680990849695,0.7181454683929932,0.01409788749780091,0.9473417152433337,0.02027169824806903,268.2,167.2,154.79672064209822,10,0.9893977897403939,0.7527156251530986,3.127348372781065,0.8604680512789887,0.8346265370952304
LSPIN,0.0,0.021,112.5332046508789,52.01757033567562,0.7188975628332064,0.014712510863669434,0.946202349219836,0.02499112855096392,332.2,206.7,191.53902951919113,10,0.9919990583026863,0.7913143596523284,3.1896079881656805,0.8604409950342008,0.8547899879747698
LSPIN,0.0,0.014,159.44131240844726,43.97999700462397,0.7198495811119574,0.014784547233014846,0.9643497371154879,0.012931230451030442,502.4,317.2,293.05887761419194,10,0.9931966337567124,0.8427435205681253,3.5200628698224854,0.8697338620956512,0.8542457963791577
LSPIN,0.0,0.0105,190.54247131347657,50.76173804434128,0.7196115765422697,0.01622165149099687,0.9736934186075559,0.006426338067247345,582.3,381.2,354.4062094107385,10,0.9902619830810094,0.8494659348574454,3.5535872781065088,0.9001135390513257,0.8660956485238872
