histology,n_test,cindex,model_family,predictor,lambda_sparse,lambda_sample_smooth,seed
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,LSPIN,mlp,0.0105,0.05,530124
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.0105,0.05,530125
kidneyclearcellrenalcarcinoma,156,0.6822972682297268,LSPIN,mlp,0.0105,0.05,530125
kidneypapillaryrenalcellcarcinoma,84,0.8233486943164362,LSPIN,mlp,0.0105,0.05,530125
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.0105,0.05,530126
kidneyclearcellrenalcarcinoma,156,0.6678855667885567,LSPIN,mlp,0.0105,0.05,530126
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,LSPIN,mlp,0.0105,0.05,530126
kidneychromophobe,19,0.7323943661971831,LSPIN,mlp,0.0105,0.05,530127
kidneyclearcellrenalcarcinoma,156,0.6792858679285868,LSPIN,mlp,0.0105,0.05,530127
kidneypapillaryrenalcellcarcinoma,84,0.8187403993855606,LSPIN,mlp,0.0105,0.05,530127
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.014,0.05,540123
kidneyclearcellrenalcarcinoma,156,0.6893955689395569,LSPIN,mlp,0.014,0.05,540123
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,LSPIN,mlp,0.014,0.05,540123
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.014,0.05,540124
kidneyclearcellrenalcarcinoma,156,0.6457302645730264,LSPIN,mlp,0.014,0.05,540124
kidneypapillaryrenalcellcarcinoma,84,0.8033794162826421,LSPIN,mlp,0.014,0.05,540124
kidneychromophobe,19,0.647887323943662,LSPIN,mlp,0.014,0.05,540125
kidneyclearcellrenalcarcinoma,156,0.6904710690471069,LSPIN,mlp,0.014,0.05,540125
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,LSPIN,mlp,0.014,0.05,540125
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.014,0.05,540126
kidneyclearcellrenalcarcinoma,156,0.6627231662723166,LSPIN,mlp,0.014,0.05,540126
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,LSPIN,mlp,0.014,0.05,540126
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.014,0.05,540127
kidneyclearcellrenalcarcinoma,156,0.6521832652183265,LSPIN,mlp,0.014,0.05,540127
kidneypapillaryrenalcellcarcinoma,84,0.8417818740399385,LSPIN,mlp,0.014,0.05,540127
kidneychromophobe,19,0.647887323943662,LSPIN,mlp,0.021,0.05,550123
kidneyclearcellrenalcarcinoma,156,0.6420735642073564,LSPIN,mlp,0.021,0.05,550123
kidneypapillaryrenalcellcarcinoma,84,0.8417818740399385,LSPIN,mlp,0.021,0.05,550123
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.021,0.05,550124
kidneyclearcellrenalcarcinoma,156,0.6693912669391267,LSPIN,mlp,0.021,0.05,550124
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,LSPIN,mlp,0.021,0.05,550124
kidneychromophobe,19,0.7605633802816901,LSPIN,mlp,0.021,0.05,550125
kidneyclearcellrenalcarcinoma,156,0.6511077651107765,LSPIN,mlp,0.021,0.05,550125
kidneypapillaryrenalcellcarcinoma,84,0.7665130568356375,LSPIN,mlp,0.021,0.05,550125
kidneychromophobe,19,0.8873239436619719,LSPIN,mlp,0.021,0.05,550126
kidneyclearcellrenalcarcinoma,156,0.6665949666594967,LSPIN,mlp,0.021,0.05,550126
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,LSPIN,mlp,0.021,0.05,550126
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.021,0.05,550127
kidneyclearcellrenalcarcinoma,156,0.6448698644869865,LSPIN,mlp,0.021,0.05,550127
kidneypapillaryrenalcellcarcinoma,84,0.8310291858678955,LSPIN,mlp,0.021,0.05,550127
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.028,0.05,560123
kidneyclearcellrenalcarcinoma,156,0.6825123682512368,LSPIN,mlp,0.028,0.05,560123
kidneypapillaryrenalcellcarcinoma,84,0.7864823348694316,LSPIN,mlp,0.028,0.05,560123
kidneychromophobe,19,0.7183098591549296,LSPIN,mlp,0.028,0.05,560124
kidneyclearcellrenalcarcinoma,156,0.6603570660357067,LSPIN,mlp,0.028,0.05,560124
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,LSPIN,mlp,0.028,0.05,560124
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.028,0.05,560125
kidneyclearcellrenalcarcinoma,156,0.6676704667670467,LSPIN,mlp,0.028,0.05,560125
kidneypapillaryrenalcellcarcinoma,84,0.7511520737327189,LSPIN,mlp,0.028,0.05,560125
kidneychromophobe,19,0.8169014084507042,LSPIN,mlp,0.028,0.05,560126
kidneyclearcellrenalcarcinoma,156,0.6962787696278769,LSPIN,mlp,0.028,0.05,560126
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,LSPIN,mlp,0.028,0.05,560126
kidneychromophobe,19,0.7183098591549296,LSPIN,mlp,0.028,0.05,560127
kidneyclearcellrenalcarcinoma,156,0.6465906646590664,LSPIN,mlp,0.028,0.05,560127
kidneypapillaryrenalcellcarcinoma,84,0.7357910906298003,LSPIN,mlp,0.028,0.05,560127
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.0035,0.1,570123
kidneyclearcellrenalcarcinoma,156,0.6919767691976769,LSPIN,mlp,0.0035,0.1,570123
kidneypapillaryrenalcellcarcinoma,84,0.8325652841781874,LSPIN,mlp,0.0035,0.1,570123
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.0035,0.1,570124
kidneyclearcellrenalcarcinoma,156,0.6924069692406969,LSPIN,mlp,0.0035,0.1,570124
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,LSPIN,mlp,0.0035,0.1,570124
kidneychromophobe,19,0.7183098591549296,LSPIN,mlp,0.0035,0.1,570125
kidneyclearcellrenalcarcinoma,156,0.6769197676919768,LSPIN,mlp,0.0035,0.1,570125
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,LSPIN,mlp,0.0035,0.1,570125
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.0035,0.1,570126
kidneyclearcellrenalcarcinoma,156,0.6567003656700365,LSPIN,mlp,0.0035,0.1,570126
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,LSPIN,mlp,0.0035,0.1,570126
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.0035,0.1,570127
kidneyclearcellrenalcarcinoma,156,0.6822972682297268,LSPIN,mlp,0.0035,0.1,570127
kidneypapillaryrenalcellcarcinoma,84,0.8187403993855606,LSPIN,mlp,0.0035,0.1,570127
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.00525,0.1,580123
kidneyclearcellrenalcarcinoma,156,0.6853086685308668,LSPIN,mlp,0.00525,0.1,580123
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,LSPIN,mlp,0.00525,0.1,580123
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.00525,0.1,580124
kidneyclearcellrenalcarcinoma,156,0.6616476661647667,LSPIN,mlp,0.00525,0.1,580124
kidneypapillaryrenalcellcarcinoma,84,0.8325652841781874,LSPIN,mlp,0.00525,0.1,580124
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.00525,0.1,580125
kidneyclearcellrenalcarcinoma,156,0.6881049688104969,LSPIN,mlp,0.00525,0.1,580125
kidneypapillaryrenalcellcarcinoma,84,0.8233486943164362,LSPIN,mlp,0.00525,0.1,580125
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.00525,0.1,580126
kidneyclearcellrenalcarcinoma,156,0.6706818670681867,LSPIN,mlp,0.00525,0.1,580126
kidneypapillaryrenalcellcarcinoma,84,0.8279569892473119,LSPIN,mlp,0.00525,0.1,580126
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.00525,0.1,580127
kidneyclearcellrenalcarcinoma,156,0.6728328672832867,LSPIN,mlp,0.00525,0.1,580127
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,LSPIN,mlp,0.00525,0.1,580127
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.007,0.1,590123
kidneyclearcellrenalcarcinoma,156,0.6878898687889868,LSPIN,mlp,0.007,0.1,590123
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,LSPIN,mlp,0.007,0.1,590123
kidneychromophobe,19,0.7183098591549296,LSPIN,mlp,0.007,0.1,590124
kidneyclearcellrenalcarcinoma,156,0.6838029683802969,LSPIN,mlp,0.007,0.1,590124
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,LSPIN,mlp,0.007,0.1,590124
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.007,0.1,590125
kidneyclearcellrenalcarcinoma,156,0.6842331684233168,LSPIN,mlp,0.007,0.1,590125
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,LSPIN,mlp,0.007,0.1,590125
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.007,0.1,590126
kidneyclearcellrenalcarcinoma,156,0.6795009679500968,LSPIN,mlp,0.007,0.1,590126
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,LSPIN,mlp,0.007,0.1,590126
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.007,0.1,590127
kidneyclearcellrenalcarcinoma,156,0.6713271671327167,LSPIN,mlp,0.007,0.1,590127
kidneypapillaryrenalcellcarcinoma,84,0.8110599078341014,LSPIN,mlp,0.007,0.1,590127
kidneychromophobe,19,0.7183098591549296,LSPIN,mlp,0.00875,0.1,600123
kidneyclearcellrenalcarcinoma,156,0.6734781673478167,LSPIN,mlp,0.00875,0.1,600123
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,LSPIN,mlp,0.00875,0.1,600123
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.00875,0.1,600124
kidneyclearcellrenalcarcinoma,156,0.6706818670681867,LSPIN,mlp,0.00875,0.1,600124
kidneypapillaryrenalcellcarcinoma,84,0.8248847926267281,LSPIN,mlp,0.00875,0.1,600124
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.00875,0.1,600125
kidneyclearcellrenalcarcinoma,156,0.691546569154657,LSPIN,mlp,0.00875,0.1,600125
kidneypapillaryrenalcellcarcinoma,84,0.8125960061443932,LSPIN,mlp,0.00875,0.1,600125
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.00875,0.1,600126
kidneyclearcellrenalcarcinoma,156,0.698214669821467,LSPIN,mlp,0.00875,0.1,600126
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,LSPIN,mlp,0.00875,0.1,600126
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.00875,0.1,600127
kidneyclearcellrenalcarcinoma,156,0.6577758657775866,LSPIN,mlp,0.00875,0.1,600127
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,LSPIN,mlp,0.00875,0.1,600127
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.0105,0.1,610123
kidneyclearcellrenalcarcinoma,156,0.6448698644869865,LSPIN,mlp,0.0105,0.1,610123
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,LSPIN,mlp,0.0105,0.1,610123
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.0105,0.1,610124
kidneyclearcellrenalcarcinoma,156,0.6681006668100666,LSPIN,mlp,0.0105,0.1,610124
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,LSPIN,mlp,0.0105,0.1,610124
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.0105,0.1,610125
kidneyclearcellrenalcarcinoma,156,0.6603570660357067,LSPIN,mlp,0.0105,0.1,610125
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,LSPIN,mlp,0.0105,0.1,610125
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.0105,0.1,610126
kidneyclearcellrenalcarcinoma,156,0.6681006668100666,LSPIN,mlp,0.0105,0.1,610126
kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,LSPIN,mlp,0.0105,0.1,610126
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.0105,0.1,610127
kidneyclearcellrenalcarcinoma,156,0.6519681651968166,LSPIN,mlp,0.0105,0.1,610127
kidneypapillaryrenalcellcarcinoma,84,0.7557603686635944,LSPIN,mlp,0.0105,0.1,610127
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.014,0.1,620123
kidneyclearcellrenalcarcinoma,156,0.6601419660141966,LSPIN,mlp,0.014,0.1,620123
kidneypapillaryrenalcellcarcinoma,84,0.7572964669738863,LSPIN,mlp,0.014,0.1,620123
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.014,0.1,620124
kidneyclearcellrenalcarcinoma,156,0.6614325661432566,LSPIN,mlp,0.014,0.1,620124
kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,LSPIN,mlp,0.014,0.1,620124
kidneychromophobe,19,0.6619718309859155,LSPIN,mlp,0.014,0.1,620125
kidneyclearcellrenalcarcinoma,156,0.6840180684018068,LSPIN,mlp,0.014,0.1,620125
kidneypapillaryrenalcellcarcinoma,84,0.7649769585253456,LSPIN,mlp,0.014,0.1,620125
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.014,0.1,620126
kidneyclearcellrenalcarcinoma,156,0.6732630673263067,LSPIN,mlp,0.014,0.1,620126
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,LSPIN,mlp,0.014,0.1,620126
kidneychromophobe,19,0.704225352112676,LSPIN,mlp,0.014,0.1,620127
kidneyclearcellrenalcarcinoma,156,0.6827274682727468,LSPIN,mlp,0.014,0.1,620127
kidneypapillaryrenalcellcarcinoma,84,0.8233486943164362,LSPIN,mlp,0.014,0.1,620127
kidneychromophobe,19,0.7183098591549296,LSPIN,mlp,0.021,0.1,630123
kidneyclearcellrenalcarcinoma,156,0.6502473650247365,LSPIN,mlp,0.021,0.1,630123
kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,LSPIN,mlp,0.021,0.1,630123
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.021,0.1,630124
kidneyclearcellrenalcarcinoma,156,0.6706818670681867,LSPIN,mlp,0.021,0.1,630124
kidneypapillaryrenalcellcarcinoma,84,0.8079877112135176,LSPIN,mlp,0.021,0.1,630124
kidneychromophobe,19,0.7323943661971831,LSPIN,mlp,0.021,0.1,630125
kidneyclearcellrenalcarcinoma,156,0.6614325661432566,LSPIN,mlp,0.021,0.1,630125
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,LSPIN,mlp,0.021,0.1,630125
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.021,0.1,630126
kidneyclearcellrenalcarcinoma,156,0.6601419660141966,LSPIN,mlp,0.021,0.1,630126
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,LSPIN,mlp,0.021,0.1,630126
kidneychromophobe,19,0.7323943661971831,LSPIN,mlp,0.021,0.1,630127
kidneyclearcellrenalcarcinoma,156,0.6775650677565068,LSPIN,mlp,0.021,0.1,630127
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,LSPIN,mlp,0.021,0.1,630127
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.028,0.1,640123
kidneyclearcellrenalcarcinoma,156,0.6586362658636266,LSPIN,mlp,0.028,0.1,640123
kidneypapillaryrenalcellcarcinoma,84,0.8509984639016898,LSPIN,mlp,0.028,0.1,640123
kidneychromophobe,19,0.647887323943662,LSPIN,mlp,0.028,0.1,640124
kidneyclearcellrenalcarcinoma,156,0.6685308668530867,LSPIN,mlp,0.028,0.1,640124
kidneypapillaryrenalcellcarcinoma,84,0.8095238095238095,LSPIN,mlp,0.028,0.1,640124
kidneychromophobe,19,0.676056338028169,LSPIN,mlp,0.028,0.1,640125
kidneyclearcellrenalcarcinoma,156,0.6278769627876962,LSPIN,mlp,0.028,0.1,640125
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,LSPIN,mlp,0.028,0.1,640125
kidneychromophobe,19,0.6901408450704225,LSPIN,mlp,0.028,0.1,640126
kidneyclearcellrenalcarcinoma,156,0.6364809636480964,LSPIN,mlp,0.028,0.1,640126
kidneypapillaryrenalcellcarcinoma,84,0.7342549923195084,LSPIN,mlp,0.028,0.1,640126
kidneychromophobe,19,0.7605633802816901,LSPIN,mlp,0.028,0.1,640127
kidneyclearcellrenalcarcinoma,156,0.6108840610884061,LSPIN,mlp,0.028,0.1,640127
kidneypapillaryrenalcellcarcinoma,84,0.8433179723502304,LSPIN,mlp,0.028,0.1,640127
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.00075,0.0,650123
kidneyclearcellrenalcarcinoma,156,0.698429769842977,Concrete,mlp,0.00075,0.0,650123
kidneypapillaryrenalcellcarcinoma,84,0.7680491551459293,Concrete,mlp,0.00075,0.0,650123
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.00075,0.0,650124
kidneyclearcellrenalcarcinoma,156,0.6913314691331469,Concrete,mlp,0.00075,0.0,650124
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,Concrete,mlp,0.00075,0.0,650124
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.00075,0.0,650125
kidneyclearcellrenalcarcinoma,156,0.704452570445257,Concrete,mlp,0.00075,0.0,650125
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,Concrete,mlp,0.00075,0.0,650125
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.00075,0.0,650126
kidneyclearcellrenalcarcinoma,156,0.6814368681436869,Concrete,mlp,0.00075,0.0,650126
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,Concrete,mlp,0.00075,0.0,650126
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.00075,0.0,650127
kidneyclearcellrenalcarcinoma,156,0.6822972682297268,Concrete,mlp,0.00075,0.0,650127
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,Concrete,mlp,0.00075,0.0,650127
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.001,0.0,660123
kidneyclearcellrenalcarcinoma,156,0.6782103678210368,Concrete,mlp,0.001,0.0,660123
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,Concrete,mlp,0.001,0.0,660123
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.001,0.0,660124
kidneyclearcellrenalcarcinoma,156,0.6956334695633469,Concrete,mlp,0.001,0.0,660124
kidneypapillaryrenalcellcarcinoma,84,0.8064516129032258,Concrete,mlp,0.001,0.0,660124
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.001,0.0,660125
kidneyclearcellrenalcarcinoma,156,0.6924069692406969,Concrete,mlp,0.001,0.0,660125
kidneypapillaryrenalcellcarcinoma,84,0.783410138248848,Concrete,mlp,0.001,0.0,660125
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.001,0.0,660126
kidneyclearcellrenalcarcinoma,156,0.6814368681436869,Concrete,mlp,0.001,0.0,660126
kidneypapillaryrenalcellcarcinoma,84,0.8018433179723502,Concrete,mlp,0.001,0.0,660126
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.001,0.0,660127
kidneyclearcellrenalcarcinoma,156,0.6850935685093569,Concrete,mlp,0.001,0.0,660127
kidneypapillaryrenalcellcarcinoma,84,0.8233486943164362,Concrete,mlp,0.001,0.0,660127
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.0015,0.0,670123
kidneyclearcellrenalcarcinoma,156,0.6835878683587868,Concrete,mlp,0.0015,0.0,670123
kidneypapillaryrenalcellcarcinoma,84,0.7926267281105991,Concrete,mlp,0.0015,0.0,670123
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.0015,0.0,670124
kidneyclearcellrenalcarcinoma,156,0.6822972682297268,Concrete,mlp,0.0015,0.0,670124
kidneypapillaryrenalcellcarcinoma,84,0.7987711213517665,Concrete,mlp,0.0015,0.0,670124
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.0015,0.0,670125
kidneyclearcellrenalcarcinoma,156,0.694127769412777,Concrete,mlp,0.0015,0.0,670125
kidneypapillaryrenalcellcarcinoma,84,0.8356374807987711,Concrete,mlp,0.0015,0.0,670125
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.0015,0.0,670126
kidneyclearcellrenalcarcinoma,156,0.6775650677565068,Concrete,mlp,0.0015,0.0,670126
kidneypapillaryrenalcellcarcinoma,84,0.7680491551459293,Concrete,mlp,0.0015,0.0,670126
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.0015,0.0,670127
kidneyclearcellrenalcarcinoma,156,0.6855237685523768,Concrete,mlp,0.0015,0.0,670127
kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,Concrete,mlp,0.0015,0.0,670127
kidneychromophobe,19,0.7464788732394366,Concrete,mlp,0.002,0.0,680123
kidneyclearcellrenalcarcinoma,156,0.6676704667670467,Concrete,mlp,0.002,0.0,680123
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,Concrete,mlp,0.002,0.0,680123
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.0,680124
kidneyclearcellrenalcarcinoma,156,0.6863841686384169,Concrete,mlp,0.002,0.0,680124
kidneypapillaryrenalcellcarcinoma,84,0.8003072196620584,Concrete,mlp,0.002,0.0,680124
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.002,0.0,680125
kidneyclearcellrenalcarcinoma,156,0.6812217681221768,Concrete,mlp,0.002,0.0,680125
kidneypapillaryrenalcellcarcinoma,84,0.7373271889400922,Concrete,mlp,0.002,0.0,680125
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.002,0.0,680126
kidneyclearcellrenalcarcinoma,156,0.6936975693697569,Concrete,mlp,0.002,0.0,680126
kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,Concrete,mlp,0.002,0.0,680126
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.002,0.0,680127
kidneyclearcellrenalcarcinoma,156,0.6917616691761669,Concrete,mlp,0.002,0.0,680127
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,Concrete,mlp,0.002,0.0,680127
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.0025,0.0,690123
kidneyclearcellrenalcarcinoma,156,0.6717573671757368,Concrete,mlp,0.0025,0.0,690123
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,Concrete,mlp,0.0025,0.0,690123
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.0025,0.0,690124
kidneyclearcellrenalcarcinoma,156,0.6844482684448269,Concrete,mlp,0.0025,0.0,690124
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,Concrete,mlp,0.0025,0.0,690124
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.0025,0.0,690125
kidneyclearcellrenalcarcinoma,156,0.6906861690686169,Concrete,mlp,0.0025,0.0,690125
kidneypapillaryrenalcellcarcinoma,84,0.7803379416282642,Concrete,mlp,0.0025,0.0,690125
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.0025,0.0,690126
kidneyclearcellrenalcarcinoma,156,0.696063669606367,Concrete,mlp,0.0025,0.0,690126
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,Concrete,mlp,0.0025,0.0,690126
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.0025,0.0,690127
kidneyclearcellrenalcarcinoma,156,0.6724026672402668,Concrete,mlp,0.0025,0.0,690127
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,Concrete,mlp,0.0025,0.0,690127
kidneychromophobe,19,0.7323943661971831,Concrete,mlp,0.003,0.0,700123
kidneyclearcellrenalcarcinoma,156,0.6842331684233168,Concrete,mlp,0.003,0.0,700123
kidneypapillaryrenalcellcarcinoma,84,0.804915514592934,Concrete,mlp,0.003,0.0,700123
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.003,0.0,700124
kidneyclearcellrenalcarcinoma,156,0.699935469993547,Concrete,mlp,0.003,0.0,700124
kidneypapillaryrenalcellcarcinoma,84,0.7788018433179723,Concrete,mlp,0.003,0.0,700124
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.003,0.0,700125
kidneyclearcellrenalcarcinoma,156,0.6803613680361368,Concrete,mlp,0.003,0.0,700125
kidneypapillaryrenalcellcarcinoma,84,0.7818740399385561,Concrete,mlp,0.003,0.0,700125
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.003,0.0,700126
kidneyclearcellrenalcarcinoma,156,0.6820821682082168,Concrete,mlp,0.003,0.0,700126
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,Concrete,mlp,0.003,0.0,700126
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.003,0.0,700127
kidneyclearcellrenalcarcinoma,156,0.6881049688104969,Concrete,mlp,0.003,0.0,700127
kidneypapillaryrenalcellcarcinoma,84,0.7634408602150538,Concrete,mlp,0.003,0.0,700127
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.004,0.0,710123
kidneyclearcellrenalcarcinoma,156,0.6771348677134867,Concrete,mlp,0.004,0.0,710123
kidneypapillaryrenalcellcarcinoma,84,0.7450076804915514,Concrete,mlp,0.004,0.0,710123
kidneychromophobe,19,0.676056338028169,Concrete,mlp,0.004,0.0,710124
kidneyclearcellrenalcarcinoma,156,0.6739083673908367,Concrete,mlp,0.004,0.0,710124
kidneypapillaryrenalcellcarcinoma,84,0.7603686635944701,Concrete,mlp,0.004,0.0,710124
kidneychromophobe,19,0.704225352112676,Concrete,mlp,0.004,0.0,710125
kidneyclearcellrenalcarcinoma,156,0.6924069692406969,Concrete,mlp,0.004,0.0,710125
kidneypapillaryrenalcellcarcinoma,84,0.7910906298003072,Concrete,mlp,0.004,0.0,710125
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.004,0.0,710126
kidneyclearcellrenalcarcinoma,156,0.6861690686169069,Concrete,mlp,0.004,0.0,710126
kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,Concrete,mlp,0.004,0.0,710126
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.004,0.0,710127
kidneyclearcellrenalcarcinoma,156,0.6881049688104969,Concrete,mlp,0.004,0.0,710127
kidneypapillaryrenalcellcarcinoma,84,0.7849462365591398,Concrete,mlp,0.004,0.0,710127
kidneychromophobe,19,0.6901408450704225,Concrete,mlp,0.006,0.0,720123
kidneyclearcellrenalcarcinoma,156,0.6519681651968166,Concrete,mlp,0.006,0.0,720123
kidneypapillaryrenalcellcarcinoma,84,0.7434715821812596,Concrete,mlp,0.006,0.0,720123
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.006,0.0,720124
kidneyclearcellrenalcarcinoma,156,0.6788556678855668,Concrete,mlp,0.006,0.0,720124
kidneypapillaryrenalcellcarcinoma,84,0.7772657450076805,Concrete,mlp,0.006,0.0,720124
kidneychromophobe,19,0.7183098591549296,Concrete,mlp,0.006,0.0,720125
kidneyclearcellrenalcarcinoma,156,0.701010970101097,Concrete,mlp,0.006,0.0,720125
kidneypapillaryrenalcellcarcinoma,84,0.7542242703533026,Concrete,mlp,0.006,0.0,720125
kidneychromophobe,19,0.7323943661971831,Concrete,mlp,0.006,0.0,720126
kidneyclearcellrenalcarcinoma,156,0.6831576683157669,Concrete,mlp,0.006,0.0,720126
kidneypapillaryrenalcellcarcinoma,84,0.8202764976958525,Concrete,mlp,0.006,0.0,720126
kidneychromophobe,19,0.7323943661971831,Concrete,mlp,0.006,0.0,720127
