model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
L-Concrete,0.1,0.00075,0.935701586293936,4.209707840236686,0.7326836348785963,3.8984097633136097,0.6443841003276767,20,832.2444030761719
L-LSPIN,0.0,0.028,0.7345173126293435,3.141715976331361,0.4625768905886722,2.734633875739645,0.37976793724507557,20,63.23436164855957
L-LSPIN,0.0,0.021,0.7560503347009225,3.400332840236686,0.5197644458675186,2.5765902366863904,0.3509441124195549,20,79.31467170715332
L-LSPIN,0.0,0.014,0.7889643328586039,3.2806028106508878,0.4991899842001367,2.8735207100591715,0.4080788798600917,20,126.17529067993163
L-LSPIN,0.0,0.0105,0.818869453269086,3.587111686390532,0.5673414451265045,3.069877958579881,0.44710288616014227,20,157.07374267578126
L-LSPIN,0.0,0.00875,0.8385771544289667,3.5679548816568043,0.5607126809742558,3.165661982248521,0.4676177702087866,20,178.2606185913086
L-LSPIN,0.0,0.007,0.849016949363631,3.544008875739645,0.5540288721456992,3.266235207100592,0.48964774219809853,20,222.5015441894531
L-LSPIN,0.0,0.00525,0.8536441372716442,3.611057692307692,0.5696987567174039,3.342862426035503,0.5059738073189888,20,298.11543731689454
L-LSPIN,0.0,0.0035,0.8867982640375498,3.8696745562130177,0.6364667088812033,3.3907544378698224,0.5171467322261871,20,471.99884033203125
L-LSPIN,0.025,0.028,0.7361329328511887,3.0938239644970413,0.45294835357480717,2.715477071005917,0.3770400841020111,20,145.50463104248047
L-LSPIN,0.025,0.021,0.7313814197792728,3.2039755917159765,0.47631229198290387,2.590957840236686,0.3524115646560561,20,178.75675582885742
L-LSPIN,0.025,0.014,0.7575390015222144,3.2566568047337277,0.4881497108225069,2.835207100591716,0.39936725727160965,20,274.16718139648435
L-LSPIN,0.025,0.0105,0.7966570966597455,3.3332840236686385,0.5035601044182072,3.050721153846154,0.44367674292172365,20,344.7606140136719
L-LSPIN,0.025,0.00875,0.79857868385042,3.3332840236686385,0.5062749218904441,3.103402366863905,0.4566782678394786,20,507.2212341308594
L-LSPIN,0.025,0.007,0.8204884481393604,3.371597633136095,0.5139881748309324,3.251867603550296,0.4856294448101969,20,670.0216186523437
L-LSPIN,0.025,0.00525,0.8678132124436765,3.745155325443787,0.6063581378269809,3.5200628698224854,0.548170744983624,20,1147.1131103515625
L-LSPIN,0.025,0.0035,0.9140454084082302,3.840939349112426,0.6297718460866857,3.692474112426036,0.5910810631039277,20,2018.6803100585937
L-LSPIN,0.05,0.028,0.7018961885640854,2.926201923076923,0.4185412836545776,2.749001479289941,0.38295126716564115,20,160.64324417114258
L-LSPIN,0.05,0.021,0.7073873609214314,2.935780325443787,0.41939546032419184,2.7633690828402364,0.3849963917263434,20,214.16525115966797
L-LSPIN,0.05,0.014,0.7581601810726137,3.050721153846154,0.4435759242211894,2.9070451183431953,0.4133678946778452,20,371.333203125
L-LSPIN,0.05,0.0105,0.8152625462143025,3.4051220414201184,0.5222769028713768,3.1752403846153845,0.4692795008116065,20,665.9297302246093
L-LSPIN,0.05,0.00875,0.8670679896630586,3.6972633136094673,0.5909081494169575,3.4051220414201184,0.5205183624250781,20,1007.9235656738281
L-LSPIN,0.05,0.007,0.9128761512075203,3.860096153846154,0.6346839846499287,3.673317307692307,0.5864191721371362,20,1426.0324340820312
L-LSPIN,0.05,0.00525,0.9160873254440929,4.027718195266273,0.6805958028614326,3.6781065088757394,0.5865483172208179,20,1847.3420776367188
L-LSPIN,0.05,0.0035,0.9228746232258962,4.066031804733727,0.6910526987435026,3.6254252958579882,0.5767223994925066,20,2098.207727050781
L-LSPIN,0.1,0.028,0.748196427680159,3.0746671597633135,0.449443563558658,2.8256286982248517,0.39757149220307114,20,228.3830093383789
L-LSPIN,0.1,0.021,0.7033264365659935,3.007618343195266,0.43377986815921254,2.725055473372781,0.37855656760430745,20,311.7779937744141
