model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft,mean_affinity_corr,std_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,mean_cluster_ari,mean_cluster_nmi
L-Concrete,0.12,0.0015,0.05,0.6675869510027925,0.02697176044343851,1517.12353515625,65.68237679789344,0.9980121082182505,0.00022254928764680994,2632.0,2575.3333333333335,3,1517.1586507161458,65.72949621720734,0.9794100469082299,0.008838729113144568,0.7637380482854089,2.3626725838264298,0.3169441218221706,3.32051282051282,0.5013098757420626,0.9604373601200891,0.9334812789097088
L-Concrete,0.12,0.0015,0.1,0.6691895151053567,0.044167654868159795,1431.7786051432292,161.75910862177165,0.9977561093801631,0.0010731270880259154,2896.3333333333335,2612.3333333333335,3,1433.1258138020833,163.90959610775167,0.9389099466091734,0.024071111275317855,0.6247432773079437,2.490384615384615,0.33757904245709125,2.6500246548323467,0.3671674893175914,0.6571851657423841,0.7264033575801907
L-Concrete,0.12,0.002,0.0,0.6924346280781924,0.008624220736376958,843.0926513671875,107.70326151845067,0.9943246541411709,0.001054460050889148,2126.3333333333335,1753.3333333333333,3,843.1663004557291,107.62478574459719,0.9279264711126749,0.007414837426410357,0.7272796557577156,3.1289447731755424,0.4595756110663443,2.9054487179487176,0.4161607226622706,0.6451648378227158,0.7132855006523217
L-Concrete,0.12,0.002,0.025,0.7061119573495812,0.0168418464489688,1089.2123616536458,64.64649616672659,0.9964451822824459,0.000326524146518795,2032.6666666666667,1942.6666666666667,3,1089.2815348307292,64.67727093805827,0.9926816596934894,0.0029446899921741656,0.7404314834587716,3.0650887573964494,0.44518804518804517,3.0650887573964494,0.4491108670213148,0.9840911548508977,0.9603803338652881
L-Concrete,0.12,0.002,0.05,0.6684755013962934,0.029281385364069976,1147.1685791015625,60.909750976760364,0.9969553533554825,7.462966457113843e-05,2128.0,2015.3333333333333,3,1147.2652587890625,60.84643250377425,0.9930109036718187,0.0031604450624478663,0.6072925160522376,2.6819526627218937,0.36905326379010583,2.2349605522682445,0.2972806693736926,0.9696321271596494,0.9386315426546027
L-Concrete,0.12,0.002,0.1,0.7040175171363291,0.01542475280824499,1172.2535400390625,43.69094513968264,0.996130154913741,0.0008739682808677676,2182.0,2084.0,3,1172.2993570963542,43.60660061273836,0.965180895470577,0.023181303372582666,0.7360924611522693,3.0970167652859963,0.45379390505248635,2.937376725838264,0.41858954845256213,0.9625279066367108,0.938141583790066
L-Concrete,0.12,0.0025,0.0,0.698971820258949,0.013568515064988174,588.9215087890625,38.09723970917301,0.9936785267634028,0.0011765399407606654,1623.3333333333333,1312.0,3,588.9977823893229,38.24450948240984,0.9142528855582565,0.04391827028790199,0.741655671022111,3.1289447731755424,0.4598757763975155,2.7777366863905324,0.3886958112310224,0.7667086336114809,0.711907341245964
L-Concrete,0.12,0.0025,0.025,0.685960903782686,0.02012394904385637,983.6267700195312,111.5947589521704,0.996557116976667,0.0004829648908492728,1791.3333333333333,1708.6666666666667,3,983.6088053385416,111.60957688353355,0.971082802597372,0.014705676956609076,0.7702939639835291,3.160872781065089,0.466535300835218,3.224728796844181,0.4819839045191158,0.9579393777734831,0.9249539070422997
L-Concrete,0.12,0.0025,0.05,0.7023673521198274,0.015351227094832413,993.4144490559896,72.10164792226844,0.996306143200406,0.0006054463004641503,1864.0,1761.3333333333333,3,993.5287272135416,71.89541900803104,0.9799926334356795,0.013157862700540226,0.6617616322704558,2.7777366863905324,0.3887685153507938,2.9054487179487176,0.4125076771075329,0.9632133523576121,0.9330466491356387
L-Concrete,0.12,0.0025,0.1,0.6981150038080731,0.01823879192526079,930.4491780598959,124.36529343129735,0.9959227142628079,0.00040886375993392414,1881.6666666666667,1748.0,3,930.5721028645834,124.36742296677242,0.9704424822772898,0.007623990090530613,0.571021216944681,3.1289447731755424,0.4661111111111111,2.554240631163708,0.35358590821414265,0.9452274316385706,0.9121711124004964
L-Concrete,0.12,0.003,0.0,0.6973930566133536,0.011152287187237115,442.18951416015625,101.99164709477171,0.9897360107392673,0.004380737574391622,1363.8333333333333,1054.4166666666667,12,442.3514455159505,102.14291442904013,0.9358099346647737,0.028834935445504115,0.7134668050205432,3.013512744651798,0.435977211751141,2.8587847064178424,0.40438533855967096,0.6527533040454895,0.678227679264396
L-Concrete,0.12,0.003,0.025,0.7022721502919523,0.0195644581945008,841.7052815755209,148.9472473121702,0.9950709273219672,0.001742347172374989,1679.3333333333333,1566.0,3,841.6872355143229,148.89897767794065,0.9962336060958296,0.0005053130352026516,0.816250321909207,3.41629684418146,0.522023302074453,3.5440088757396446,0.5524693821445358,0.9766595469794453,0.9464447465850016
L-Concrete,0.12,0.003,0.05,0.7075717187103326,0.006064837158421045,814.4993489583334,30.289077188249475,0.9956046091642824,0.0006553001217358996,1529.0,1464.3333333333333,3,814.586181640625,30.26698054506347,0.9836451783832311,0.00908882442024961,0.7667445129245981,3.0650887573964494,0.444630237028462,3.1289447731755424,0.4589446589446589,0.9402609362748121,0.8846026372234016
L-Concrete,0.12,0.003,0.1,0.7115067275958366,0.012599893883526222,806.7593383789062,83.67688947033847,0.995988049076423,0.0005092341682481229,1633.6666666666667,1554.6666666666667,3,806.8563639322916,83.673651493412,0.9787197501549071,0.003153245908093672,0.7768882930605748,3.2885848126232737,0.49499691753212877,3.001232741617357,0.4312531709791984,0.9657496399387272,0.9290876646838475
L-Concrete,0.12,0.004,0.0,0.6795189134298045,0.018522648613135892,325.20849609375,110.62979452696885,0.9876514119079912,0.006292206667204988,1162.0,850.0,3,325.5013682047526,110.85540844526238,0.9383923607177356,0.006811548487677487,0.710211171978095,2.937376725838264,0.4192891064241735,2.777736686390533,0.38779875766177135,0.5877617422185635,0.6443223700062293
L-Concrete,0.12,0.004,0.025,0.7268659558263518,0.03128883061941579,570.7129923502604,95.22980026022249,0.992805665951403,0.0012467639776668296,1303.3333333333333,1114.6666666666667,3,570.9111836751302,95.33977453075354,0.9927522031442845,0.003537319012038492,0.7210802719540088,2.8415927021696255,0.3994946640945199,2.71388067061144,0.37482526956211165,0.9635776664657215,0.9228570290210248
L-Concrete,0.12,0.004,0.05,0.7040809850215791,0.017867111527853207,589.2741088867188,65.82429334088894,0.9930795419201264,0.0015930379430314561,1274.6666666666667,1150.0,3,589.4163818359375,65.90930047175134,0.9854792089859438,0.006607692803206786,0.6254335881263836,3.352440828402367,0.5091494656712049,2.586168639053254,0.352018252018252,0.9630093901654889,0.9327491611216484
L-Concrete,0.12,0.004,0.1,0.7216298552932217,0.023100719120041954,576.5804443359375,13.600120794636576,0.9940048441596883,0.0006928146634028312,1225.3333333333333,1119.3333333333333,3,576.6997273763021,13.634716808472328,0.9928248403762306,0.0029991691578236364,0.7392872247739647,3.2566568047337277,0.4880763116057234,2.745808678500986,0.3809071409071409,0.9654319476867892,0.9223646363899268
L-Concrete,0.15,0.0015,0.0,0.6751713632901751,0.008232068531419468,1007.8957316080729,189.3755804343772,0.9955459759252986,0.0012795071447107315,2416.6666666666665,2025.0,3,1008.0540364583334,189.49763473607482,0.9202634446069063,0.008543153176180542,0.7132293681610155,2.71388067061144,0.37450292397660817,2.9054487179487176,0.4133652057634307,0.5049863795211775,0.5766164292833446
L-Concrete,0.15,0.0015,0.025,0.7118240670220869,0.01864279326752094,1345.0849609375,67.29128549538464,0.9970590474084488,0.0010517971678167728,2336.6666666666665,2295.0,3,1345.044189453125,67.31591078965998,0.9900061028872535,0.005821689532433346,0.6986690158575061,2.522312623274162,0.3391053391053391,3.001232741617357,0.4344127409142889,0.9656546656011362,0.9278115332487276
L-Concrete,0.15,0.0015,0.05,0.6554645849200305,0.036546095739008966,1409.075927734375,148.6198955073199,0.997818966116841,9.166701420123994e-05,2496.0,2430.6666666666665,3,1409.1300455729167,148.61236239544579,0.9810395469404055,0.00928139470822398,0.5945805985973281,2.5223126232741615,0.34306427452460175,2.554240631163708,0.36811763871150843,0.9396875828967551,0.8948994727868159
L-Concrete,0.15,0.0015,0.1,0.6843742066514343,0.014314927911686395,1376.2869873046875,48.82455558593521,0.997389732828772,0.0005261089782266211,2411.0,2356.6666666666665,3,1376.3149007161458,48.782118448871955,0.9853563966926654,0.006319425111255733,0.6683957255474321,2.6180966469428006,0.3657709997579279,2.937376725838264,0.4262933128755913,0.9557881946001126,0.9345490261260827
L-Concrete,0.15,0.002,0.0,0.6830413810611832,0.05010224769090257,924.3513590494791,132.2169898940655,0.9964474498513088,0.0010027722381703206,2678.3333333333335,2125.3333333333335,3,925.2989908854166,132.93866780533733,0.9606875681710775,0.010663945807735307,0.5762074817319083,2.4265285996055224,0.3233490229639138,2.650024654832347,0.36738999397227246,0.6136459315547658,0.6617300353047381
L-Concrete,0.15,0.002,0.025,0.6577652957603453,0.04188940828743587,1194.4285888671875,32.020805897785756,0.9969976251828699,0.00041255505006135783,2761.0,2295.3333333333335,3,1196.0079345703125,30.01793939766584,0.9758048693422744,0.016684282941063108,0.6394910928041643,2.554240631163708,0.3503780379734902,3.0012327416173563,0.4319666145018257,0.9791422689516515,0.9495098564725243
L-Concrete,0.15,0.002,0.05,0.6713156892612338,0.04282021697060585,1118.7683512369792,83.86546005637034,0.9964359049367214,0.0004828545905580293,2111.0,1992.3333333333333,3,1118.8694254557292,83.92242279198294,0.9852869369386196,0.0029738765932363284,0.7951255696134267,2.3946005917159763,0.3182554780525611,3.0331607495069033,0.44003729129587255,0.9601232852114193,0.9293008863267912
L-Concrete,0.15,0.002,0.1,0.6695544554455446,0.046961142368819035,1152.2895914713542,65.96162827041312,0.9968515530190634,0.0004461523407051071,2087.3333333333335,2031.3333333333333,3,1152.4060465494792,66.1395023237748,0.9879165838593124,0.004208474138170151,0.6710351312691731,2.3946005917159763,0.31701855471194423,2.7777366863905324,0.38715338715338715,0.9647782428934805,0.9469052435987825
L-Concrete,0.15,0.0025,0.0,0.6816292206143691,0.0015818503022807136,800.2445271809896,90.39797379520364,0.9956605360670765,0.0020361804279151806,2522.6666666666665,1922.6666666666667,3,801.557373046875,91.1331476403233,0.9418578454007372,0.020525516586154962,0.44313618999325094,2.8415927021696255,0.3993302891933028,2.6819526627218937,0.3695467394097531,0.5664624071724808,0.617542275226222
