model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,run_i,run_j,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
L-LSPIN,lspin_tf,0.2,0.00875,0.1,1,2,0.6851068352759807,2.8735207100591715,0.4054054054054054,2.7777366863905324,0.3866666666666666
L-LSPIN,lspin_tf,0.2,0.007,0.1,0,1,0.5583619368331317,2.4903846153846154,0.3333333333333333,2.3946005917159763,0.3164556962025316
L-LSPIN,lspin_tf,0.2,0.007,0.1,0,2,0.5973699686827192,2.8735207100591715,0.4054054054054054,2.01146449704142,0.253012048192771
L-LSPIN,lspin_tf,0.2,0.007,0.1,1,2,0.7180193933092117,3.352440828402367,0.5072463768115942,2.586168639053254,0.3506493506493506
Concrete,concrete,0.15,0.004,0.1,0,1,0.7852049329076212,3.735576923076923,0.6,2.8735207100591715,0.4054054054054054
Concrete,concrete,0.15,0.004,0.1,0,2,0.7635809255215179,3.448224852071006,0.5294117647058824,3.448224852071006,0.5294117647058824
Concrete,concrete,0.15,0.004,0.1,1,2,0.7180746582440694,4.310281065088757,0.7627118644067796,2.9693047337278107,0.4246575342465753
Concrete,concrete,0.15,0.003,0.1,0,1,0.8228851360401601,3.831360946745562,0.625,3.735576923076923,0.6
Concrete,concrete,0.15,0.003,0.1,0,2,0.7841154345333029,4.118713017751479,0.7049180327868853,3.5440088757396446,0.5522388059701493
Concrete,concrete,0.15,0.003,0.1,1,2,0.8294868661602205,4.118713017751479,0.7049180327868853,3.448224852071006,0.5294117647058824
Concrete,concrete,0.15,0.0025,0.1,0,1,0.8995048748102635,3.639792899408284,0.5757575757575758,4.02292899408284,0.6774193548387096
Concrete,concrete,0.15,0.0025,0.1,0,2,0.9159520030642164,3.927144970414201,0.6507936507936508,3.831360946745562,0.625
Concrete,concrete,0.15,0.0025,0.1,1,2,0.9040953875908287,4.02292899408284,0.6774193548387096,4.310281065088757,0.7627118644067796
Concrete,concrete,0.15,0.002,0.1,0,1,0.9250323629915038,4.02292899408284,0.6774193548387096,3.831360946745562,0.625
Concrete,concrete,0.15,0.002,0.1,0,2,0.9072286473816012,3.927144970414201,0.6507936507936508,4.597633136094674,0.8571428571428571
Concrete,concrete,0.15,0.002,0.1,1,2,0.901079457769272,3.831360946745562,0.625,3.927144970414201,0.6507936507936508
Concrete,concrete,0.15,0.0015,0.1,0,1,0.906785248965214,3.831360946745562,0.625,3.639792899408284,0.5757575757575758
Concrete,concrete,0.15,0.0015,0.1,0,2,0.7222246273293574,3.5440088757396446,0.5522388059701493,2.6819526627218933,0.3684210526315789
Concrete,concrete,0.15,0.0015,0.1,1,2,0.7182120395246233,3.639792899408284,0.5757575757575758,2.8735207100591715,0.4054054054054054
Concrete,concrete,0.12,0.004,0.1,0,1,0.8647938294534614,4.118713017751479,0.7049180327868853,3.352440828402367,0.5072463768115942
Concrete,concrete,0.12,0.004,0.1,0,2,0.8689237512773953,3.927144970414201,0.6507936507936508,3.1608727810650885,0.4647887323943662
Concrete,concrete,0.12,0.004,0.1,1,2,0.8635515757567096,3.927144970414201,0.6507936507936508,3.831360946745562,0.625
Concrete,concrete,0.12,0.003,0.1,0,1,0.8877148993270503,4.406065088757396,0.7931034482758621,3.639792899408284,0.5757575757575758
Concrete,concrete,0.12,0.003,0.1,0,2,0.8177745473502455,3.448224852071006,0.5294117647058824,2.9693047337278107,0.4246575342465753
Concrete,concrete,0.12,0.003,0.1,1,2,0.7007463266097042,3.927144970414201,0.6507936507936508,3.1608727810650885,0.4647887323943662
Concrete,concrete,0.12,0.0025,0.1,0,1,0.8862454146818014,3.639792899408284,0.5757575757575758,3.5440088757396446,0.5522388059701493
Concrete,concrete,0.12,0.0025,0.1,0,2,0.885268575362816,3.639792899408284,0.5757575757575758,3.0650887573964494,0.4444444444444444
Concrete,concrete,0.12,0.0025,0.1,1,2,0.8446903192835726,4.118713017751479,0.7049180327868853,2.9693047337278107,0.4246575342465753
Concrete,concrete,0.12,0.002,0.1,0,1,0.854724507940357,3.5440088757396446,0.5522388059701493,3.5440088757396446,0.5522388059701493
Concrete,concrete,0.12,0.002,0.1,0,2,0.7985886251285393,3.5440088757396446,0.5522388059701493,3.1608727810650885,0.4647887323943662
Concrete,concrete,0.12,0.002,0.1,1,2,0.8380373036336826,3.927144970414201,0.6507936507936508,3.5440088757396446,0.5522388059701493
Concrete,concrete,0.12,0.0015,0.1,0,1,0.9114241313055692,4.02292899408284,0.6774193548387096,4.02292899408284,0.6774193548387096
Concrete,concrete,0.12,0.0015,0.1,0,2,0.947966024708076,4.310281065088757,0.7627118644067796,4.02292899408284,0.6774193548387096
Concrete,concrete,0.12,0.0015,0.1,1,2,0.9367710633906118,4.02292899408284,0.6774193548387096,4.118713017751479,0.7049180327868853
L-Concrete,concrete,0.15,0.004,0.1,0,1,0.662392714418973,3.1608727810650885,0.4647887323943662,1.4367603550295858,0.1685393258426966
L-Concrete,concrete,0.15,0.004,0.1,0,2,0.6748033630774646,3.256656804733728,0.4857142857142857,1.8198964497041417,0.2235294117647059
L-Concrete,concrete,0.15,0.004,0.1,1,2,0.7372469149658376,3.5440088757396446,0.5522388059701493,2.8735207100591715,0.4054054054054054
L-Concrete,concrete,0.15,0.003,0.1,0,1,0.90207701199423,2.4903846153846154,0.3333333333333333,3.831360946745562,0.625
L-Concrete,concrete,0.15,0.003,0.1,0,2,0.5582526183768911,2.8735207100591715,0.4054054054054054,2.7777366863905324,0.3866666666666666
L-Concrete,concrete,0.15,0.003,0.1,1,2,0.5557845352936253,1.6283284023668638,0.1954022988505747,2.4903846153846154,0.3333333333333333
L-Concrete,concrete,0.15,0.0025,0.1,0,1,0.6653823311629504,3.0650887573964494,0.4444444444444444,2.9693047337278107,0.4246575342465753
L-Concrete,concrete,0.15,0.0025,0.1,0,2,0.7654201967587252,3.1608727810650885,0.4647887323943662,3.448224852071006,0.5294117647058824
L-Concrete,concrete,0.15,0.0025,0.1,1,2,0.7296182208919284,2.6819526627218933,0.3684210526315789,3.1608727810650885,0.4647887323943662
L-Concrete,concrete,0.15,0.002,0.1,0,1,0.7025815065096105,2.3946005917159763,0.3164556962025316,2.8735207100591715,0.4054054054054054
L-Concrete,concrete,0.15,0.002,0.1,0,2,0.64589007509399,2.203032544378698,0.2839506172839506,2.586168639053254,0.3506493506493506
L-Concrete,concrete,0.15,0.002,0.1,1,2,0.6646338122039187,2.586168639053254,0.3506493506493506,2.8735207100591715,0.4054054054054054
L-Concrete,concrete,0.15,0.0015,0.1,0,1,0.8138964994344109,3.448224852071006,0.5294117647058824,3.639792899408284,0.5757575757575758
L-Concrete,concrete,0.15,0.0015,0.1,0,2,0.5966505863608589,2.203032544378698,0.2839506172839506,2.3946005917159763,0.3164556962025316
L-Concrete,concrete,0.15,0.0015,0.1,1,2,0.5946400908470265,2.203032544378698,0.2839506172839506,2.7777366863905324,0.3866666666666666
L-Concrete,concrete,0.12,0.004,0.1,0,1,0.7711495761729437,3.448224852071006,0.5294117647058824,2.8735207100591715,0.4054054054054054
L-Concrete,concrete,0.12,0.004,0.1,0,2,0.7611949169096351,3.448224852071006,0.5294117647058824,2.7777366863905324,0.3866666666666666
L-Concrete,concrete,0.12,0.004,0.1,1,2,0.6855171812393153,2.8735207100591715,0.4054054054054054,2.586168639053254,0.3506493506493506
L-Concrete,concrete,0.12,0.003,0.1,0,1,0.7334260964600265,3.0650887573964494,0.4444444444444444,2.9693047337278107,0.4246575342465753
L-Concrete,concrete,0.12,0.003,0.1,0,2,0.826240475831467,3.639792899408284,0.5757575757575758,3.0650887573964494,0.4444444444444444
L-Concrete,concrete,0.12,0.003,0.1,1,2,0.770998306890231,3.1608727810650885,0.4647887323943662,2.9693047337278107,0.4246575342465753
L-Concrete,concrete,0.12,0.0025,0.1,0,1,0.6322871956350478,2.7777366863905324,0.3866666666666666,3.1608727810650885,0.4647887323943662
L-Concrete,concrete,0.12,0.0025,0.1,0,2,0.3252017951823361,2.7777366863905324,0.3866666666666666,1.724112426035503,0.2093023255813953
L-Concrete,concrete,0.12,0.0025,0.1,1,2,0.755574660016659,3.831360946745562,0.625,2.7777366863905324,0.3866666666666666
L-Concrete,concrete,0.12,0.002,0.1,0,1,0.6917409895939927,2.6819526627218933,0.3684210526315789,3.0650887573964494,0.4444444444444444
L-Concrete,concrete,0.12,0.002,0.1,0,2,0.728187207762733,3.352440828402367,0.5072463768115942,2.9693047337278107,0.4246575342465753
L-Concrete,concrete,0.12,0.002,0.1,1,2,0.7883491861000823,3.256656804733728,0.4857142857142857,2.7777366863905324,0.3866666666666666
L-Concrete,concrete,0.12,0.0015,0.1,0,1,0.8608617514624375,2.107248520710059,0.2682926829268293,3.1608727810650885,0.4647887323943662
L-Concrete,concrete,0.12,0.0015,0.1,0,2,0.5850373107375033,3.0650887573964494,0.4444444444444444,2.6819526627218933,0.3684210526315789
L-Concrete,concrete,0.12,0.0015,0.1,1,2,0.42833076972389,2.298816568047337,0.3,2.107248520710059,0.2682926829268293
LSPIN,lspin_tf,0.22,0.014,0.05,0,1,0.811012138917058,3.448224852071006,0.5294117647058824,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.22,0.014,0.05,0,2,0.8064868482172024,3.735576923076923,0.6,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.22,0.014,0.05,1,2,0.8344009649125622,3.735576923076923,0.6,2.8735207100591715,0.4054054054054054
LSPIN,lspin_tf,0.22,0.0105,0.05,0,1,0.8933229935339719,3.735576923076923,0.6,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.22,0.0105,0.05,0,2,0.8470461987839266,3.639792899408284,0.5757575757575758,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.22,0.0105,0.05,1,2,0.8722758815212351,4.02292899408284,0.6774193548387096,3.0650887573964494,0.4444444444444444
LSPIN,lspin_tf,0.22,0.00875,0.05,0,1,0.9039171728677868,3.735576923076923,0.6,3.5440088757396446,0.5522388059701493
LSPIN,lspin_tf,0.22,0.00875,0.05,0,2,0.8817065753260447,3.5440088757396446,0.5522388059701493,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.22,0.00875,0.05,1,2,0.9323142889384202,4.118713017751479,0.7049180327868853,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,0.22,0.007,0.05,0,1,0.9125512163400424,4.310281065088757,0.7627118644067796,3.448224852071006,0.5294117647058824
LSPIN,lspin_tf,0.22,0.007,0.05,0,2,0.8219770912147457,4.118713017751479,0.7049180327868853,2.9693047337278107,0.4246575342465753
LSPIN,lspin_tf,0.22,0.007,0.05,1,2,0.888234266497397,4.118713017751479,0.7049180327868853,3.735576923076923,0.6
LSPIN,lspin_tf,0.22,0.00525,0.05,0,1,0.9456764724729392,4.406065088757396,0.7931034482758621,3.639792899408284,0.5757575757575758
LSPIN,lspin_tf,0.22,0.00525,0.05,0,2,0.9205651285858816,3.5440088757396446,0.5522388059701493,4.02292899408284,0.6774193548387096
LSPIN,lspin_tf,0.22,0.00525,0.05,1,2,0.9327923962672514,4.02292899408284,0.6774193548387096,3.927144970414201,0.6507936507936508
