model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft
L-LSPIN,0.2,0.007,0.025,0.7047473978167047,0.0432977173553947,899.2239379882812,79.83457519034985,0.9961660923503324,0.0005932895907172,1731.0,1635.3333333333333,3,899.2329711914062,79.80065948781498
L-LSPIN,0.2,0.007,0.05,0.692910637217568,0.0102227141759905,986.947224934896,25.16428416600206,0.996720324866903,0.0004947424359165,1874.0,1768.3333333333333,3,986.9489542643228,25.152773320280502
L-LSPIN,0.2,0.007,0.1,0.7078890581365829,0.0207628035058943,964.7117106119792,61.58753579018267,0.996387758255292,0.0005846081755391,1704.6666666666667,1652.0,3,964.6997680664062,61.55848735379789
L-LSPIN,0.2,0.00875,0.0,0.7093488194973343,0.0083501283894699,397.6602274576823,93.75424945917136,0.9894672801737444,0.0027446082308567,808.6666666666666,718.3333333333334,3,397.66050211588544,93.7462423585814
L-LSPIN,0.2,0.00875,0.025,0.7086824067022087,0.0083626013922306,675.3436279296875,94.69985102206128,0.9946665566394124,0.0005962211213356,1224.0,1191.6666666666667,3,675.3339436848959,94.69805164593816
L-LSPIN,0.2,0.00875,0.05,0.7236290936785986,0.0057650189859873,819.8712972005209,57.21067940159839,0.996379623942078,0.0004688781801386,1630.6666666666667,1540.3333333333333,3,819.8694254557291,57.2220498827127
L-LSPIN,0.2,0.00875,0.1,0.7017644072099518,0.015979828394196,807.0849405924479,61.40466460598116,0.995528275655764,0.0009452146662526,1553.3333333333333,1476.6666666666667,3,807.092529296875,61.422517452741104
L-LSPIN,0.2,0.0105,0.0,0.7159177456207159,0.0059430651313836,245.7516123453776,9.812486350910458,0.9763051674772094,0.0034638264766297,478.3333333333333,413.0,3,245.7559611002604,9.813323826515823
L-LSPIN,0.2,0.0105,0.025,0.7002094440213252,0.0310738824518758,488.7876485188802,63.249759747800304,0.9908672562568256,0.0025466203035781,820.6666666666666,801.0,3,488.78857421875,63.24409736030742
L-LSPIN,0.2,0.0105,0.05,0.69500507743082,0.0159741556192288,653.5881754557291,88.57851162672607,0.9939371565009129,0.0015061346875389,1237.6666666666667,1186.0,3,653.5830688476562,88.57167764656666
