family,selection,model_label,gene,run_count,primary_histology,primary_histology_count,primary_histology_fraction,median_gate_rate_holdout,median_selected_patient_n,median_target_abs_neglog10_p,median_random_abs_neglog10_p,median_target_minus_random_median,fraction_beating_random_median,symbol,description,curated_tumor_gene_note,curated_tumor_gene
LSPIN,smooth_lamx0p25_smooth0p15,LSPIN smooth,ENSG00000137801,1,BRCA,1,1.0,0.8506472706794739,2694.0,3.058062007941155,1.8998230208636409,1.1582389870775145,1.0,ENSG00000137801,,,False
Concrete,smooth,Concrete smooth,ENSG00000160097,1,HNSC,1,1.0,0.6922348737716675,2193.0,2.915826248646534,1.7616391649230527,1.154187083723481,1.0,ENSG00000160097,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000197859,1,LIHC,1,1.0,0.3855383694171905,1221.0,2.35863842577143,1.2100553158501552,1.1485831099212749,1.0,ENSG00000197859,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000161179,1,BRCA,1,1.0,0.8257025480270386,2615.0,2.557442349928469,1.4137566370847412,1.1436857128437277,1.0,YDJC,YdjC chitooligosaccharide deacetylase homolog [Source:HGNC Symbol;Acc:HGNC:27158],,False
Concrete,smooth,Concrete smooth,ENSG00000207547,1,BRCA,1,1.0,0.626893937587738,1986.0,2.830797131463427,1.6908462388710934,1.1399508925923334,1.0,ENSG00000207547,,,False
LSPIN,smooth_lamx0p25_smooth0p15,LSPIN smooth,ENSG00000207547,1,BRCA,1,1.0,0.6931818127632141,2196.0,3.3590437179531207,2.2236720791250884,1.1353716388280324,1.0,ENSG00000207547,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000150556,1,LGG,1,1.0,0.7290811538696289,2309.0,3.321703333976921,2.200469158983836,1.1212341749930856,1.0,ENSG00000150556,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000139193,1,BRCA,1,1.0,0.8614267706871033,2729.0,3.8788430289446167,2.759384513425044,1.119458515519573,1.0,ENSG00000139193,,,False
Concrete,smooth,Concrete smooth,ENSG00000105519,1,BRCA,1,1.0,0.643826961517334,2039.0,2.370344930555344,1.2696197248810837,1.1007252056742605,1.0,CAPS,calcyphosine [Source:HGNC Symbol;Acc:HGNC:1487],,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000114923,1,BRCA,1,1.0,0.6808711886405945,2157.0,3.1863763385448367,2.089964775328794,1.0964115632160425,1.0,ENSG00000114923,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000171310,1,KIRC,1,1.0,0.5413510203361511,1715.0,3.583555242974315,2.487314245809792,1.0962409971645233,1.0,ENSG00000171310,,,False
LSPIN,nosmooth,LSPIN nosmooth,ENSG00000102886,1,BRCA,1,1.0,0.3757499158382416,1190.0,3.0788999614008628,1.994911711056652,1.0839882503442106,1.0,ENSG00000102886,,,False
Concrete,nosmooth,Concrete nosmooth,ENSG00000109654,1,BRCA,1,1.0,0.9302178621292114,2946.0,2.8101189066437344,1.733433700364332,1.0766852062794023,1.0,ENSG00000109654,,,False
LSPIN,smooth_lamx0p25_smooth0p15,LSPIN smooth,ENSG00000270885,1,BRCA,1,1.0,0.93874329328537,2973.0,2.9137895958201567,1.8396183727387017,1.0741712230814549,1.0,ENSG00000270885,,,False
Concrete,smooth,Concrete smooth,ENSG00000204421,1,BRCA,1,1.0,0.8241237998008728,2610.0,2.8150198224871383,1.758140348071712,1.0568794744154264,1.0,ENSG00000204421,,,False
