family,selection,fold,rep,gene_idx,gene,gate_rate_holdout,selected_patient_n,selected_patient_events,top_selected_histology,top_selected_histology_n,target_abs_neglog10_p,target_signed_neglog10_p,random_median_abs_neglog10_p,random_p90_abs_neglog10_p,target_minus_random_median,target_gt_random_median,target_gt_random_p90
LSPIN,smooth_lamx3_smooth0p1,0,0,2242,DCLK3,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.5768664214809047,0.5768664214809047,0.6411428219036891,2.530528880157145,-0.06427640042278437,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,2280,CFHR1,1.0,287,71,kidneyclearcellrenalcarcinoma,177,1.2212109966900024,1.2212109966900024,0.618513048421915,2.115182858616061,0.6026979482680874,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,5220,C6orf208,1.0,287,71,kidneyclearcellrenalcarcinoma,177,1.8587448313306125,1.8587448313306125,0.9101368253620565,3.4494648705578967,0.948608005968556,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,2219,SLC4A4,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.14199439802751243,-0.14199439802751243,1.1510986864960762,3.6099545776711675,-1.0091042884685637,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,822,ADCY1,1.0,287,71,kidneyclearcellrenalcarcinoma,177,1.2263949404565206,-1.2263949404565206,0.7931821298402536,3.4037174853612333,0.43321281061626704,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,3923,NKX2-3,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.0379503104131755,-0.0379503104131755,0.6272628258085172,3.0884068831429756,-0.5893125153953417,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,4016,WIT1,1.0,287,71,kidneyclearcellrenalcarcinoma,177,7.59763582400446,7.59763582400446,0.8028691210881673,2.914781751454455,6.794766702916292,True,True
LSPIN,smooth_lamx3_smooth0p1,0,0,2840,RDH12,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.05595447410466729,-0.05595447410466729,0.7358517615872291,2.60332179111961,-0.6798972874825618,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,2807,SAMD5,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.2228498716188302,-0.2228498716188302,0.7904759636531584,3.2145124455776757,-0.5676260920343282,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,2780,ZNF727,1.0,287,71,kidneyclearcellrenalcarcinoma,177,1.6586155562699982,-1.6586155562699982,0.5482145180155655,2.719960504694323,1.1104010382544327,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,2643,GIMAP6,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.23000798092482033,0.23000798092482033,0.6763155284270019,2.670905202638581,-0.4463075475021816,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,2604,CD96,1.0,287,71,kidneyclearcellrenalcarcinoma,177,2.6915767716489323,2.6915767716489323,0.8133133335337568,3.1574690325665005,1.8782634381151755,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,4930,FAR2,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.3175814251161118,0.3175814251161118,0.8491850570513566,2.1347362458625416,-0.5316036319352448,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,5031,UGT1A4,1.0,287,71,kidneyclearcellrenalcarcinoma,177,1.9170283119042397,1.9170283119042397,0.8829499208185596,3.446339342389387,1.0340783910856801,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,743,CXCL11,1.0,287,71,kidneyclearcellrenalcarcinoma,177,3.3771259057445477,3.3771259057445477,0.9539431514446663,2.7836544631175606,2.4231827542998814,True,True
LSPIN,smooth_lamx3_smooth0p1,0,0,4767,LOC115110,1.0,287,71,kidneyclearcellrenalcarcinoma,177,0.08907661257251842,-0.08907661257251842,0.865471053764378,3.2362517449623125,-0.7763944411918596,False,False
LSPIN,smooth_lamx3_smooth0p1,0,0,4973,PEX5L,1.0,287,71,kidneyclearcellrenalcarcinoma,177,1.46971881444261,1.46971881444261,0.733532368942218,3.0607259720838242,0.7361864455003921,True,False
LSPIN,smooth_lamx3_smooth0p1,0,0,5054,ARRDC3,1.0,287,71,kidneyclearcellrenalcarcinoma,177,1.8965418910780363,1.8965418910780363,0.8496290510166764,2.765067120995714,1.0469128400613599,True,False
