family,selection,model_label,gene,run_count,primary_histology,primary_histology_count,primary_histology_fraction,median_gate_rate_holdout,median_selected_patient_n,median_target_abs_neglog10_p,median_random_abs_neglog10_p,median_target_minus_random_median,fraction_beating_random_median,symbol,description,curated_tumor_gene_note,curated_tumor_gene
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,PBK,3,kidneyclearcellrenalcarcinoma,3,1.0,1.0,287.0,7.910144474836396,0.9595142507508396,6.49104070066851,1.0,PBK,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,ASPM,3,kidneypapillaryrenalcellcarcinoma,3,1.0,0.3623693287372589,104.0,5.134581898947637,1.218103016923869,3.916478882023768,1.0,ASPM,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,COL4A5,3,kidneyclearcellrenalcarcinoma,3,1.0,0.5574913024902344,160.0,2.911031418932819,0.9732854004817858,1.9574858040152991,1.0,COL4A5,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,MAT1A,3,kidneyclearcellrenalcarcinoma,3,1.0,0.6341463327407837,182.0,2.269196019370344,0.6707331032247158,1.5984629161456283,1.0,MAT1A,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,DLX1,3,kidneyclearcellrenalcarcinoma,3,1.0,1.0,287.0,2.387827164797822,0.8550842793174783,1.532742885480344,1.0,DLX1,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,AFM,3,kidneyclearcellrenalcarcinoma,3,1.0,0.4599303007125854,132.0,0.5434904034486548,0.870515319351238,-0.1759718022650243,0.3333333333333333,AFM,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,CCDC19,3,kidneyclearcellrenalcarcinoma,2,0.6666666666666666,0.449477344751358,129.0,1.9954379772944923,0.7081337835071464,1.2563966428931193,0.6666666666666666,CCDC19,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,NEK2,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,9.936181878791842,0.9451436378116087,8.991038240980233,1.0,NEK2,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,NEK2,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,9.936181878791842,1.1553702019796326,8.78081167681221,1.0,NEK2,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,IGF2BP3,2,kidneypapillaryrenalcellcarcinoma,2,1.0,0.47735191881656647,137.0,7.008884951454119,0.49477243229516277,6.514112519158957,1.0,IGF2BP3,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,KIF14,2,kidneypapillaryrenalcellcarcinoma,2,1.0,0.1585365831851959,45.5,6.431941406652172,0.6326145764040224,5.799326830248148,1.0,KIF14,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,CCNB2,2,kidneypapillaryrenalcellcarcinoma,2,1.0,0.3240418136119842,93.0,5.723098230817182,0.5954323831888092,5.127665847628372,1.0,CCNB2,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,DEPDC1,2,kidneypapillaryrenalcellcarcinoma,2,1.0,0.16898954287171358,48.5,5.570571083708796,0.6080248547152616,4.962546228993533,1.0,DEPDC1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,PBK,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,5.846932923729037,1.0380162204299899,4.808916703299047,1.0,PBK,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,COL7A1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.9912891983985901,284.5,5.836134600379889,1.079006037494425,4.757128562885464,1.0,COL7A1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,PDGFRL,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,5.397241955537559,0.7668167526094146,4.630425202928144,1.0,PDGFRL,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ANK3,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5278745591640472,151.5,5.421920709851199,0.8060272920323155,4.615893417818883,1.0,ANK3,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,WIT1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5174216032028198,148.5,5.353740696269677,0.7854722234522806,4.568268472817397,1.0,WIT1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,RYR2,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,5.525287948837711,0.9815357427177939,4.543752206119917,1.0,RYR2,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ZIC5,2,kidneyclearcellrenalcarcinoma,2,1.0,0.6515679359436035,187.0,5.134869909818079,0.9698987390587835,4.164971170759295,1.0,ZIC5,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,MIA2,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5644599497318268,162.0,4.989983954091081,0.8552595027609113,4.13472445133017,1.0,MIA2,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,BARX1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.6254355311393738,179.5,4.800690428495159,0.7393885989807786,4.061301829514379,1.0,BARX1,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,CCNB2,2,kidneypapillaryrenalcellcarcinoma,2,1.0,0.296167254447937,85.0,4.625676429012665,0.6000424208824646,4.025634008130201,1.0,CCNB2,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,TMEM150C,2,kidneyclearcellrenalcarcinoma,2,1.0,0.45993031561374664,132.0,4.726188202834313,0.7299668194369455,3.9962213833973683,1.0,TMEM150C,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,WIT1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5609756112098694,161.0,5.010564887653309,1.0752638046129048,3.935301083040404,1.0,WIT1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,PRDM8,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,4.9272203186438635,1.0075592136637679,3.9196611049800953,1.0,PRDM8,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,FOXA1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.6236933767795563,179.0,4.73397366043835,0.8228710533936671,3.9111026070446835,1.0,FOXA1,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,IGF2BP3,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5731707215309143,164.5,5.010950349507519,1.119198293154864,3.8917520563526558,1.0,IGF2BP3,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,TEK,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5540069937705994,159.0,4.432018159265185,0.9211586826856473,3.5108594765795376,1.0,TEK,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,GTSE1,2,kidneypapillaryrenalcellcarcinoma,2,1.0,0.2717770040035248,78.0,3.9733697015242457,0.5348672552851597,3.4385024462390863,1.0,GTSE1,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,FOXA1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5749128833413124,165.0,4.452219693091587,1.0321334902583774,3.4200862028332093,1.0,FOXA1,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,ELOVL2,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,4.474588632288075,1.065607226744408,3.4089814055436665,1.0,ELOVL2,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,PDGFRL,2,kidneypapillaryrenalcellcarcinoma,2,1.0,0.4425086975097656,127.0,3.8893832381633757,0.5476904588566768,3.3416927793066993,1.0,PDGFRL,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,PVT1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,3.964658253383223,0.6698622781038871,3.294795975279336,1.0,PVT1,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,MYCBPAP,2,kidneyclearcellrenalcarcinoma,2,1.0,0.45296168327331543,130.0,3.8797964856055067,0.6059228431593338,3.2738736424461723,1.0,MYCBPAP,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,FOXA1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5452961623668671,156.5,4.176723764181868,0.9289441275458619,3.2477796366360066,1.0,FOXA1,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,SUSD4,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5452961623668671,156.5,4.156906976741533,0.97904691523826,3.177860061503273,1.0,SUSD4,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,PVT1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,3.964658253383223,0.814373692430806,3.150284560952417,1.0,PVT1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,ABCA4,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,3.8210371169479527,0.8642999697427302,2.9567371472052226,0.5,ABCA4,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,ABCA4,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,3.8210371169479527,0.8702669543811752,2.9507701625667777,0.5,ABCA4,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,PVT1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,3.964658253383223,1.0442713150941678,2.920386938289055,1.0,PVT1,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,AJAP1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5209059119224548,149.5,3.791730510083985,0.9788626828844952,2.8128678271994896,1.0,AJAP1,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,LPPR4,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7787456512451172,223.5,3.653765693067463,1.0297321268714879,2.6240335661959753,1.0,LPPR4,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,MYBL2,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5627177953720093,161.5,3.2244714178907277,0.6964380250511687,2.528033392839559,1.0,MYBL2,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,PABPC1L,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5139372944831848,147.5,3.4855610290467434,0.9591779364989834,2.5263830925477606,1.0,PABPC1L,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,SPDEF,2,kidneyclearcellrenalcarcinoma,2,1.0,0.4843205511569977,139.0,3.3472359943756715,0.8275324220492678,2.519703572326404,1.0,SPDEF,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,DMRTA1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7735191583633423,222.0,3.544169740516736,1.0428495246486968,2.5013202158680388,1.0,DMRTA1,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,MPV17L,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5644599497318268,162.0,3.04326493086901,0.6945500047425619,2.3487149261264486,1.0,MPV17L,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,PPP2R2C,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7264808416366577,208.5,3.154620947808166,0.8376090399043363,2.31701190790383,1.0,PPP2R2C,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,KCTD16,2,kidneyclearcellrenalcarcinoma,2,1.0,0.557491272687912,160.0,3.010730964427461,0.757695239216275,2.2530357252111863,1.0,KCTD16,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,KRT5,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,3.084934590943149,0.8533926766271113,2.231541914316038,0.5,KRT5,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,GPR115,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7770034968852997,223.0,2.968755219512108,0.8354795698356379,2.13327564967647,1.0,GPR115,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ANK3,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5574913024902344,160.0,2.8355856341100454,0.7892475708798095,2.0463380632302357,1.0,ANK3,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,CACNA1D,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.911808202869251,0.9262247488518645,1.9855834540173865,1.0,CACNA1D,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,AGAP8,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5592334568500519,160.5,2.772763644224778,0.7920301722640235,1.9807334719607543,1.0,AGAP8,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,IL20RB,2,kidneyclearcellrenalcarcinoma,2,1.0,0.44947734475135803,129.0,2.7305270330692255,0.8023756954568373,1.9281513376123884,1.0,IL20RB,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,LBP,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5296167135238647,152.0,2.855065905364053,1.0849443339889362,1.7701215713751162,1.0,LBP,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,TPTE2P1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.893205065022124,1.1606507907876553,1.7325542742344688,1.0,TPTE2P1,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,KIF7,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5975609719753265,171.5,2.5372871333009313,0.8291002848210876,1.708186848479844,1.0,KIF7,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,CYTH4,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.506320239020045,0.7985442043327486,1.7077760346872968,0.5,CYTH4,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,KIF7,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.604936549514792,0.9186450036377483,1.686291545877044,1.0,KIF7,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,AGXT2,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7787456512451172,223.5,2.529702236985196,0.9307980839321988,1.5989041530529966,0.5,AGXT2,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,IL20RB,2,kidneyclearcellrenalcarcinoma,2,1.0,0.39372822642326355,113.0,2.1911762875939993,0.6308469498124801,1.5603293377815193,1.0,IL20RB,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,VEPH1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.532967179661401,1.0203653973927205,1.5126017822686808,1.0,VEPH1,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,KIF7,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.604936549514792,1.0945617169358821,1.51037483257891,1.0,KIF7,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,CP,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.476929916472759,0.9887584779349943,1.4881714385377647,1.0,CP,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,TFEC,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5487804710865021,157.5,2.173665487503784,0.7465810616505433,1.427084425853241,0.5,TFEC,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,SFTPD,2,kidneypapillaryrenalcellcarcinoma,2,1.0,0.4303135871887207,123.5,1.9166222993311752,0.5025963620557126,1.4140259372754622,1.0,SFTPD,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,DLX1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.387827164797822,0.9868227052059716,1.4010044595918507,1.0,DLX1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,H19,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.2309448699709407,0.8690015045717353,1.3619433653992052,1.0,H19,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,MCTP1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.3193703166225466,1.0134522355343223,1.3059180810882243,1.0,MCTP1,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,EREG,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5609756112098694,161.0,2.0103935111729774,0.7290444063429491,1.281349104830028,1.0,EREG,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,LIPG,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5156794339418411,148.0,2.034478858713129,0.8443737741787402,1.1901050845343888,1.0,LIPG,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,SPDEF,2,kidneyclearcellrenalcarcinoma,2,1.0,0.40940767526626587,117.5,1.7903144104266464,0.6138995712578823,1.1764148391687643,1.0,SPDEF,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,BACE2,2,kidneyclearcellrenalcarcinoma,2,1.0,0.47212544083595276,135.5,1.8288269237639967,0.6734693145604524,1.1553576092035442,1.0,BACE2,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,UGT1A4,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.91702831190424,0.7804298275035202,1.1365984844007195,1.0,UGT1A4,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,HLX,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.0035996042390547,0.8737886812490113,1.1298109229900433,1.0,HLX,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,UGT1A4,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.91702831190424,0.8251895367848225,1.0918387751194172,1.0,UGT1A4,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,NCKAP1L,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.0719145531832424,0.9942472642605553,1.077667288922687,1.0,NCKAP1L,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,HLX,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.0035996042390547,0.9262735664566244,1.07732603778243,1.0,HLX,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,SPARC,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.9062061365410066,0.8760801831087077,1.0301259534322986,1.0,SPARC,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,SPARC,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.9062061365410066,0.9230239962566003,0.9831821402844063,1.0,SPARC,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,C12orf39,2,kidneyclearcellrenalcarcinoma,2,1.0,0.547038346529007,157.0,1.8018982718339542,0.8193576197098454,0.982540652124109,0.5,C12orf39,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,IGF2,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.8545610537165231,0.8749361130631109,0.9796249406534122,0.5,IGF2,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,KISS1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.550522655248642,158.0,1.6913781462659927,0.723978185130506,0.967399961135487,1.0,KISS1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,CYP2C9,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.7925532923750525,0.8262807474514114,0.9662725449236411,1.0,CYP2C9,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,FGA,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.2166276526202604,1.2517822461046093,0.964845406515651,1.0,FGA,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,NPY5R,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7682926952838898,220.5,1.7726415872300096,0.8103998174514495,0.9622417697785604,1.0,NPY5R,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,DPP6,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5609756112098694,161.0,1.8917039712575767,0.9411553913716116,0.950548579885965,1.0,DPP6,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,KIF7,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5574913024902344,160.0,1.9165868673657818,0.9778274080400993,0.9387594593256824,1.0,KIF7,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,COL22A1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7264808416366577,208.5,1.853633983965291,0.9268388798754562,0.9267951040898348,1.0,COL22A1,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,ZNF215,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7735191583633423,222.0,1.5411908999628539,0.6355177820101184,0.9056731179527354,1.0,ZNF215,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,RELN,2,kidneyclearcellrenalcarcinoma,2,1.0,0.550522655248642,158.0,1.9479266446977004,1.07563755395649,0.8722890907412103,1.0,RELN,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,CHGA,2,kidneyclearcellrenalcarcinoma,2,1.0,0.6324041932821274,181.5,1.616630793927549,0.7564265946147302,0.8602041993128189,1.0,CHGA,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,ESRP1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,2.054692080188517,1.2057819506480025,0.8489101295405147,0.5,ESRP1,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,SPARC,2,kidneyclearcellrenalcarcinoma,2,1.0,0.9355400800704956,268.5,1.5352684384729258,0.719121842999985,0.8161465954729406,0.5,SPARC,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,SLC12A8,2,kidneyclearcellrenalcarcinoma,2,1.0,0.2508710846304893,72.0,1.5428830126564732,0.731955559608254,0.8109274530482192,1.0,SLC12A8,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,GPR77,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.7612461891667925,0.9847548017599494,0.776491387406843,1.0,GPR77,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,KISS1,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5644599199295044,162.0,1.6297862050590894,0.8557781481854279,0.7740080568736616,1.0,KISS1,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,TSHZ2,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.7898483956703837,1.0655189841234116,0.7243294115469716,1.0,TSHZ2,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,PRDM8,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5609756112098694,161.0,1.3945550053448454,0.7304711752170514,0.6640838301277938,0.5,PRDM8,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,CHGA,2,kidneyclearcellrenalcarcinoma,2,1.0,0.6306620389223098,181.0,1.3543475260769668,0.7360735231157122,0.6182740029612549,1.0,CHGA,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,PLCL1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.6266244196963064,1.0191589336400273,0.6074654860562791,1.0,PLCL1,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,GPR109B,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5714285671710968,164.0,1.4009279355695266,0.8303143911604214,0.5706135444091052,1.0,GPR109B,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,MAT1A,2,kidneyclearcellrenalcarcinoma,2,1.0,0.4337979108095169,124.5,1.1888367160970805,0.6398182177750138,0.5490184983220665,1.0,MAT1A,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,CFHR1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.2212109966900024,0.679279284786069,0.5419317119039334,1.0,CFHR1,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,ABCA4,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5418118536472321,155.5,1.4518407921500027,0.9180686586815112,0.5337721334684915,0.5,ABCA4,,,False
LSPIN,nosmooth_lamx3,LSPIN nosmooth,SCN4B,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7822299599647522,224.5,1.4157948294881133,0.9286125668156731,0.48718226267244036,0.5,SCN4B,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,HOXC11,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.1046025388647063,0.6244109921263427,0.4801915467383636,1.0,HOXC11,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,TMEM174,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.6642263096478735,1.207333606329229,0.4568927033186445,1.0,TMEM174,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,TUSC3,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.5207004683842855,1.0776871087225408,0.4430133596617448,1.0,TUSC3,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,PHYHIPL,2,kidneyclearcellrenalcarcinoma,2,1.0,0.4930313527584076,141.5,1.07339410127011,0.6377045298606231,0.4356895714094869,1.0,PHYHIPL,,,False
L-Concrete,smooth_lamx3_smooth0p025,L-Concrete smooth,BACE2,2,kidneyclearcellrenalcarcinoma,2,1.0,0.22822300344705582,65.5,0.7956583854530094,0.3705967737449636,0.4250616117080458,1.0,BACE2,,,False
Concrete,smooth_lamx3_smooth0p05,Concrete smooth,NCAM2,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7665505111217499,220.0,1.2560621228024216,0.8431487146555343,0.41291340814688704,1.0,NCAM2,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,SYBU,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.1189875529636815,0.7764616513666184,0.34252590159706303,1.0,SYBU,,,False
L-Concrete,nosmooth_lamx3,L-Concrete nosmooth,PLCL1,2,kidneypapillaryrenalcellcarcinoma,2,1.0,0.20383274927735326,58.5,1.303807726354348,0.9657603740697774,0.33804735228457045,0.5,PLCL1,,,False
L-LSPIN,smooth_lamx3_smooth0p1,L-LSPIN smooth,SLC2A12,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.2560012053208387,0.9345165536690867,0.32148465165175194,1.0,SLC2A12,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,MPPED2,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.3473330527063987,1.0418909853282494,0.30544206737814916,0.5,MPPED2,,,False
Concrete,nosmooth_lamx3,Concrete nosmooth,HPR,2,kidneyclearcellrenalcarcinoma,2,1.0,0.5121951252222061,147.0,0.8419357299656557,0.5396169396273062,0.3023187903383495,1.0,HPR,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,SCEL,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7682926952838898,220.5,1.0713722663972685,0.77833282602728,0.2930394403699883,1.0,SCEL,,,False
LSPIN,smooth_lamx3_smooth0p1,LSPIN smooth,NOS1,2,kidneyclearcellrenalcarcinoma,2,1.0,1.0,287.0,1.061729337316624,0.785071317677108,0.2766580196395161,1.0,NOS1,,,False
L-LSPIN,nosmooth_lamx3,L-LSPIN nosmooth,NLRP11,2,kidneyclearcellrenalcarcinoma,2,1.0,0.7822299599647522,224.5,0.953264065158353,0.6789252735974192,0.274338791560934,0.5,NLRP11,,,False
