gene
RNA_NCRNA00052
RNA_COL17A1
RNA_HS6ST3
RNA_MMP1
RNA_GLYATL2
RNA_TRH
RNA_PON3
RNA_SERPINB5
RNA_SLC44A4
RNA_ROBO2
RNA_ABCC13
RNA_CYP4F22
RNA_MAGEA3
RNA_SERPINA5
RNA_SLC5A1
RNA_ZIC1
RNA_S100P
RNA_NEK10
RNA_WIF1
RNA_GLRA3
RNA_LEP
RNA_PI16
RNA_SFRP1
RNA_IL20
RNA_TMC5
RNA_RIMS4
RNA_INSM1
RNA_ELOVL2
RNA_SLC9A2
RNA_CCL19
RNA_SLC7A2
RNA_MS4A15
RNA_LPPR3
RNA_TRPA1
RNA_ROPN1
RNA_PI3
RNA_WFDC2
RNA_SYT1
RNA_KNDC1
RNA_FREM2
RNA_CAPN6
RNA_LOC728606
RNA_WDR72
RNA_FAM3B
RNA_TSPAN8
RNA_HGD
RNA_FGB
RNA_ATP6V0A4
RNA_ATP13A5
RNA_NCCRP1
RNA_CHST8
RNA_CR2
RNA_FOXJ1
RNA_NKAIN1
RNA_CCL21
RNA_GRB14
RNA_ANXA8
RNA_SYTL5
RNA_SPDYC
RNA_HORMAD1
RNA_FAM5B
RNA_GLDC
RNA_ACTL8
RNA_TUBA3D
RNA_KRT15
RNA_KLK8
RNA_TPRG1
RNA_GPD1
RNA_CYP4B1
RNA_VTCN1
RNA_PLIN1
RNA_AGTR1
RNA_GPR98
RNA_BBOX1
RNA_PTPRZ1
RNA_SYT8
RNA_CYP4X1
RNA_HOTAIR
RNA_PROL1
RNA_C16orf89
RNA_ART3
RNA_MS4A1
RNA_LRG1
RNA_CYP2A7
RNA_CHGB
RNA_NAT1
RNA_CIDEA
RNA_FAM196A
RNA_FSIP1
RNA_PKP1
RNA_TMPRSS6
RNA_CHIT1
RNA_TRIM29
RNA_ALOX15B
RNA_ZIC2
RNA_NDP
RNA_BCAS1
RNA_PAX7
RNA_ATRNL1
RNA_DLK1
RNA_SLPI
RNA_FLJ45983
RNA_GPR26
RNA_PSCA
RNA_CST4
RNA_PPP4R4
RNA_SOSTDC1
RNA_IGDCC3
RNA_HEPACAM2
RNA_PNMT
RNA_MARCO
RNA_C2CD4A
RNA_LOC100271831
RNA_ARHGAP36
RNA_ROPN1B
RNA_SLC13A2
RNA_HOXC11
RNA_C1orf173
RNA_PCSK1N
RNA_PRODH
RNA_ANXA8L2
RNA_TF
RNA_ONECUT2
RNA_GSTA1
RNA_FOXA1
RNA_MMP12
RNA_RGS22
RNA_RBM24
RNA_GABRB3
RNA_UGT2B15
RNA_GJB1
RNA_AKR7A3
RNA_DSG1
RNA_KRT23
RNA_SAA2
RNA_KRT6C
RNA_VSIG2
RNA_FUT3
RNA_TPSG1
RNA_C3orf57
RNA_IGJ
RNA_SAA1
RNA_DLX2
RNA_DARC
RNA_C19orf33
RNA_SLC26A3
RNA_TRPV6
RNA_PPP1R14C
RNA_POF1B
RNA_SHISA9
RNA_PRSS21
RNA_THRSP
RNA_SYNPO2L
RNA_TMPRSS3
RNA_PLIN4
RNA_HBA1
RNA_SLC28A3
RNA_CCNO
RNA_GRIK3
RNA_AR
RNA_TDRD1
RNA_KRT4
RNA_VIPR2
RNA_CXADRP3
RNA_AREG
RNA_ATP13A4
RNA_SBSN
RNA_TFPI2
RNA_NTNG1
RNA_DKK1
RNA_PCDHA11
RNA_ZNF385B
RNA_MMP13
RNA_TTYH1
RNA_NELL2
RNA_HSD17B2
RNA_S100A2
RNA_PCDHA12
RNA_PLCH1
RNA_SPAG17
RNA_ANKRD43
RNA_AFF3
RNA_NPY5R
RNA_DCX
RNA_CD177
RNA_IYD
RNA_FAM83E
RNA_KRT13
RNA_SHISA2
RNA_TSIX
RNA_EDN3
RNA_SOX2
RNA_PCDH10
RNA_EPYC
RNA_F7
RNA_AKR1B10
RNA_FGG
RNA_DCDC2
RNA_CHI3L2
RNA_COL11A1
RNA_RIMS2
RNA_CACNG4
RNA_MYT1
RNA_PCK1
RNA_PI15
RNA_PP14571
RNA_WT1
RNA_ZFP57
RNA_KCNG1
RNA_MAPK4
RNA_FAM83A
RNA_ADCY5
RNA_PHGR1
RNA_GLYATL1
RNA_HPX
RNA_TBC1D3G
RNA_UGT2B28
RNA_S100A1
RNA_CNTFR
RNA_TUBA3E
RNA_PLA2G2D
RNA_TLX1
RNA_GABBR2
RNA_CYP4F11
RNA_TOX3
RNA_NKX2-2
RNA_KCNF1
RNA_MKX
RNA_NEURL
RNA_MMP7
RNA_TTC36
RNA_CRYM
RNA_SEZ6L
RNA_MKRN3
RNA_PLA2G3
RNA_SLC15A1
RNA_PART1
RNA_LGR6
RNA_MS4A8B
RNA_HOXC10
RNA_HRASLS5
RNA_LOC642587
RNA_CHRDL1
RNA_LOC389033
RNA_PPP1R1A
RNA_SLC6A11
RNA_DOK7
RNA_RHCG
RNA_FBN3
RNA_RET
RNA_FUT6
RNA_SMOC1
RNA_CTNND2
RNA_SCRG1
RNA_NOVA1
RNA_CHGA
RNA_MAPT
RNA_MMP10
RNA_SCARA5
RNA_BCL11A
RNA_DACH1
RNA_CLGN
RNA_RBP4
RNA_CXCL14
RNA_SLC6A15
RNA_MAGEA1
RNA_ABCA8
RNA_HP
RNA_FGF10
RNA_APOD
RNA_LY6K
RNA_FAT2
RNA_TMEM40
RNA_CD79A
RNA_AKR1C2
RNA_CECR2
RNA_DEFB1
RNA_TPSD1
RNA_C2orf40
RNA_TSPAN1
RNA_ABCC12
RNA_CPLX2
RNA_OGN
RNA_FGFBP1
RNA_PAH
RNA_SCGN
RNA_PIK3C2G
RNA_AQP7
RNA_TNFSF12-TNFSF13
RNA_ADAMTS15
RNA_ADAMTS19
RNA_SLC1A1
RNA_GRM4
RNA_GATA4
RNA_CCL18
RNA_EMX1
RNA_PLIN5
RNA_MAOB
RNA_GPRIN2
RNA_PCSK1
RNA_RASAL1
RNA_LOC440905
RNA_CPA6
RNA_IRX4
RNA_UGT8
RNA_SCNN1G
RNA_CD19
RNA_PCOLCE2
RNA_C1orf106
RNA_PDZK1IP1
RNA_TMEM132C
RNA_DLX1
RNA_AFP
RNA_ADAM6
RNA_FLT3
RNA_FCRL5
RNA_COL9A3
RNA_LOC339535
RNA_GJB3
RNA_CD300LG
RNA_CLSTN2
RNA_MYO3B
RNA_DLGAP1
RNA_HAPLN1
RNA_SHC4
RNA_B3GNT3
RNA_SLC44A5
RNA_CAPN9
RNA_GNG4
RNA_SERHL2
RNA_NMU
RNA_IRX1
RNA_C6
RNA_SLC19A3
RNA_SPINK8
RNA_CAPN13
RNA_LOC84740
RNA_PCDHA10
RNA_DNALI1
RNA_PSAT1
RNA_SOX11
RNA_SEMA3E
RNA_ACTA1
RNA_CHRM1
RNA_PAX2
RNA_UNC5A
RNA_SPDEF
RNA_PADI3
RNA_FUT9
RNA_CXorf61
RNA_SERPINB2
RNA_CWH43
RNA_COCH
RNA_CXCL9
RNA_RNF183
RNA_FERMT1
RNA_GATA5
RNA_CDSN
RNA_TNNI3
RNA_LRRC26
RNA_CA8
RNA_SLC27A6
RNA_STC2
RNA_LOC145837
RNA_PEG3
RNA_CKMT1A
RNA_TRIM58
RNA_CA12
RNA_GAL
RNA_HHIPL2
RNA_PCDHA6
RNA_L1CAM
RNA_FAM184B
RNA_NELL1
RNA_TMEM213
RNA_TMEM45B
RNA_DPYSL5
RNA_ADAMTS16
RNA_ANO5
RNA_ALOX15
RNA_CHI3L1
RNA_PTCHD1
RNA_FIBCD1
RNA_EREG
RNA_ZBTB16
RNA_ACTG2
RNA_C2orf82
RNA_TP63
RNA_CXCR2P1
RNA_TCL1A
RNA_UBD
RNA_DNER
RNA_ST8SIA6
RNA_IL12RB2
RNA_C2orf72
RNA_LGALS12
RNA_PCDHA4
RNA_DEGS2
RNA_EN1
RNA_HPGD
RNA_PRG4
RNA_GPR110
RNA_ACE2
RNA_SPIB
RNA_IGFALS
RNA_KRT75
RNA_C1orf168
RNA_B3GALT5
RNA_DES
RNA_IDO1
RNA_MAGEA4
RNA_KRT7
RNA_MGAM
RNA_ABCA13
RNA_PTPN20B
RNA_NKX2-5
RNA_TMEM150C
RNA_SAMD11
RNA_MAPK15
RNA_DBC1
RNA_VWA2
RNA_NTRK3
RNA_VWDE
RNA_AMY1A
RNA_KCNH1
RNA_VSTM2L
RNA_GRIA1
RNA_C1orf95
RNA_RIMS1
RNA_XAGE1D
RNA_ATP6V1B1
RNA_LRTM2
RNA_PEBP4
RNA_KCNK15
RNA_MYEOV
RNA_THBS4
RNA_ACTN2
RNA_RTBDN
RNA_LOC96610
RNA_LONRF2
RNA_NCAM2
RNA_LIN7A
RNA_RASSF10
RNA_SCUBE1
RNA_ANO3
RNA_S100B
RNA_NTS
RNA_UPK1A
RNA_AKR1B15
RNA_SLC27A2
RNA_KLK14
RNA_DPY19L2P4
RNA_COL4A6
RNA_GPM6A
RNA_LOC100128977
RNA_ARX
RNA_NLRP5
RNA_MAT1A
RNA_OSR1
RNA_CHST9
RNA_DNAJC12
RNA_FAM3D
RNA_SP5
RNA_SCEL
RNA_SCAND3
RNA_MAGEA2
RNA_ADAMDEC1
RNA_C10orf81
RNA_C8orf85
RNA_HOXC13
RNA_SLC12A1
RNA_POU2AF1
RNA_MUM1L1
RNA_DNAH11
RNA_SIX3
RNA_CST2
RNA_TCAM1P
RNA_BRSK2
RNA_GPR12
RNA_ABHD12B
RNA_CYP24A1
RNA_FLRT3
RNA_SLC30A2
RNA_AK5
RNA_IL6ST
RNA_RANBP3L
RNA_KCND3
RNA_RP1
RNA_PLP1
RNA_CACNG1
RNA_SERPINB7
RNA_GRP
RNA_GREB1
RNA_MT1G
RNA_ADCY2
RNA_PCDHA1
RNA_GPX2
RNA_MLPH
RNA_PRR15
RNA_PHYHD1
RNA_TIMP4
RNA_CPA3
RNA_ZMAT4
RNA_GPR158
RNA_SPESP1
RNA_UGT2B4
RNA_FOXD1
RNA_PNCK
RNA_MNX1
RNA_CLDN8
RNA_AP3B2
RNA_CDH19
RNA_CITED1
RNA_IVL
RNA_CACNG6
RNA_SUSD3
RNA_CALB2
RNA_GAD1
RNA_FAM83B
RNA_FAM135B
RNA_CSAG3
RNA_CD1A
RNA_CADM3
RNA_ATP1A2
RNA_SULT4A1
RNA_TNS4
RNA_LOC150622
RNA_PLAC2
RNA_ALDH3B2
RNA_KLK12
RNA_P2RY11
RNA_SCNN1B
RNA_LOC100130148
RNA_LPAR3
RNA_TUBB2B
RNA_CACNA1H
RNA_CORO6
RNA_PHF21B
RNA_ALDH1L1
RNA_AQP9
RNA_SELP
RNA_SMC1B
RNA_WDR17
RNA_LOC389493
RNA_XDH
RNA_PCSK2
RNA_ALOX12P2
RNA_MAGEA12
RNA_SCN7A
RNA_TMEM145
RNA_ADCY1
RNA_MSI1
RNA_SIX1
RNA_RELN
RNA_SCUBE3
RNA_UGT1A6
RNA_PTX3
RNA_TYRP1
RNA_AMBP
RNA_C21orf15
RNA_LY6G6C
RNA_DQX1
RNA_CXCL1
RNA_PRSS12
RNA_ADH1C
RNA_GJB5
RNA_KLK13
RNA_TBX1
RNA_AGT
RNA_RIC3
RNA_CYP4F12
RNA_GJB6
RNA_SLITRK5
RNA_KCNK3
RNA_BLK
RNA_ATP1A4
RNA_CAPSL
RNA_NPW
RNA_C1orf116
RNA_GSDMC
RNA_ENTPD8
RNA_KCNE4
RNA_C14orf180
RNA_NXNL2
RNA_HOXB5
RNA_SLC16A6
RNA_B4GALNT2
RNA_CXCL5
RNA_C6orf141
RNA_ARMC3
RNA_LOC153328
RNA_UPF0639
RNA_CKMT1B
RNA_FGFR4
RNA_LOC152225
RNA_KIAA0125
RNA_GREB1L
RNA_KLK4
RNA_CUX2
RNA_FABP6
RNA_C19orf21
RNA_DUSP9
RNA_EGF
RNA_AQP3
RNA_RERGL
RNA_TMEM84
RNA_ACMSD
RNA_KRT31
RNA_SLC35F3
RNA_MMP3
RNA_MGC29506
RNA_WISP3
RNA_SMYD1
RNA_PCDHA13
RNA_DAPL1
RNA_BMP7
RNA_CES3
RNA_HRASLS
RNA_EPHA8
RNA_CPA4
RNA_WNT6
RNA_CT62
RNA_CHRDL2
RNA_KRT86
RNA_SOX8
RNA_HRCT1
RNA_C6orf15
RNA_EHF
RNA_CSN3
RNA_TNFRSF17
RNA_KIF12
RNA_TDRD9
RNA_GRIA4
RNA_CLEC10A
RNA_GZMB
RNA_CD38
RNA_TARP
RNA_NME5
RNA_ADCYAP1
RNA_SERPINA3
RNA_PITX1
RNA_PCDHGB5
RNA_KCNK2
RNA_CAMK2B
RNA_GPT
RNA_SLC4A10
RNA_HPN
RNA_ARC
RNA_C4BPA
RNA_KISS1R
RNA_LGALS7B
RNA_PYY
RNA_COMP
RNA_LYPD6
RNA_TDRD12
RNA_KIAA0408
RNA_CTSG
RNA_KCNK1
RNA_CRTAC1
RNA_MT1A
RNA_SRPK3
RNA_RARRES1
RNA_CPNE4
RNA_CNTN1
RNA_MRAP
RNA_AZGP1
RNA_FAIM2
RNA_NPY2R
RNA_C1orf130
RNA_PTPRN2
RNA_CAMP
RNA_LRAT
RNA_C9orf152
RNA_C8orf84
RNA_CCL28
RNA_HMP19
RNA_MOGAT2
RNA_TPSB2
RNA_STK32B
RNA_STEAP4
RNA_GLB1L2
RNA_CFB
RNA_FOSB
RNA_CILP
RNA_CCL14
RNA_FCER2
RNA_CHODL
RNA_C4A
RNA_PRKAA2
RNA_IL33
RNA_ACOX2
RNA_IBSP
RNA_CHRNA9
RNA_PGC
RNA_HS6ST2
RNA_IL7R
RNA_RNF212
RNA_HMGCLL1
RNA_SFTPA2
RNA_SMR3B
RNA_REEP6
RNA_ITIH5L
RNA_TGM3
RNA_FOXA3
RNA_ECEL1
RNA_PRSS16
RNA_SNORD116-4
RNA_LRRN1
RNA_OXGR1
RNA_ABCA4
RNA_CD36
RNA_LMO3
RNA_LEFTY2
RNA_ODZ2
RNA_AKR1C1
RNA_LTB
RNA_MUC7
RNA_LGALS7
RNA_ATP1A3
RNA_KIAA0319
RNA_ACCN1
RNA_KLRG2
RNA_PRSS33
RNA_IL20RA
RNA_MESP1
RNA_PXDNL
RNA_ALG1L
RNA_GPR87
RNA_BAIAP3
RNA_KLHDC7B
RNA_CRHR1
RNA_TMEM139
RNA_FAM189A1
RNA_PLEKHG4B
RNA_GZMK
RNA_GABRE
RNA_TNNT3
RNA_ITGB6
RNA_FGFR3
RNA_C20orf85
RNA_SPINK5
RNA_TNN
RNA_RUNDC3A
RNA_COL22A1
RNA_BARX1
RNA_C6orf223
RNA_KCNH2
RNA_NRK
RNA_IGSF21
RNA_FCRL3
RNA_LAMC2
RNA_IL6
RNA_OGDHL
RNA_SPRR3
RNA_LOC284379
RNA_MUC13
RNA_PCDHGB1
RNA_GRAMD2
RNA_ZMYND10
RNA_EYA1
RNA_CST6
RNA_FXYD1
RNA_KLHL1
RNA_CACNA2D1
RNA_SYT5
RNA_CYP21A2
RNA_BPI
RNA_CRISPLD1
RNA_LEMD1
RNA_ABP1
RNA_GNG13
RNA_LGR5
RNA_PNPLA3
RNA_GGT6
RNA_EDIL3
RNA_OBP2A
RNA_PCDH20
RNA_DPP10
RNA_LDHC
RNA_SDK2
RNA_PCP4L1
RNA_NRXN1
RNA_CD207
RNA_GFRA3
RNA_MLC1
RNA_TMC3
RNA_GDF15
RNA_LACRT
RNA_CRLF1
RNA_CYP26A1
RNA_CXCL11
RNA_SLC1A6
RNA_BMP5
RNA_PEX5L
RNA_SLIT1
RNA_CDH7
RNA_MMRN1
RNA_CHRNB2
RNA_MAP7D2
RNA_COL11A2
RNA_B3GAT1
RNA_HDC
RNA_FCRLA
RNA_FZD9
RNA_TGM5
RNA_MCCD1
RNA_MAG
RNA_HABP2
RNA_psiTPTE22
RNA_FMO2
RNA_PAX5
RNA_ENHO
RNA_PLA2G10
RNA_GTF2H2B
RNA_SLC38A3
RNA_VIT
RNA_CLDN19
RNA_UCA1
RNA_ZIC5
RNA_MFSD6L
RNA_DNAH5
RNA_C6orf97
RNA_TFCP2L1
RNA_EMILIN3
RNA_CCDC129
RNA_ACSM1
RNA_LOC100124692
RNA_TMEM26
RNA_FAM25A
RNA_DMKN
RNA_CADM2
RNA_LOC284233
RNA_ZNF98
RNA_CELF5
RNA_PTGDS
RNA_TNNT2
RNA_C9orf122
RNA_TPSAB1
RNA_DMBT1
RNA_TEX14
RNA_ACADL
RNA_CES1
RNA_CLDN10
RNA_LYPD6B
RNA_EPHA7
RNA_SLC4A4
RNA_MAGEC2
RNA_C1orf186
RNA_KRT83
RNA_NRIP3
RNA_THPO
RNA_CRYAB
RNA_CDCA7
RNA_SNCG
RNA_MEOX1
RNA_NWD1
RNA_HSPB8
RNA_VGF
RNA_LIN28A
RNA_CA3
RNA_C4orf19
RNA_CCL13
RNA_ESRRG
RNA_C21orf88
RNA_LRRIQ1
RNA_INA
RNA_EN2
RNA_GATA3
RNA_ADAMTS18
RNA_GALNT5
RNA_C3orf15
RNA_PLCXD3
RNA_DUSP15
RNA_SNAP25
RNA_S100A14
RNA_PCP4
RNA_UPK3A
RNA_ANXA9
RNA_XIRP1
RNA_SYN2
RNA_ZPLD1
RNA_HES2
RNA_SLC40A1
RNA_LOC440925
RNA_COL10A1
RNA_PIP5K1B
RNA_RLTPR
RNA_ZNF238
RNA_FAM81B
RNA_CSMD1
RNA_ADRB1
RNA_IL8
RNA_MGP
RNA_ELFN2
RNA_NGFR
RNA_KREMEN2
RNA_OPRK1
RNA_WIT1
RNA_TACR1
RNA_SLC26A9
RNA_CXorf49B
RNA_NTRK2
RNA_CBS
RNA_XIST
RNA_CCDC108
RNA_CSMD3
RNA_CACNA2D2
RNA_FAM178B
RNA_PTHLH
RNA_APOF
RNA_CYP4F3
RNA_PCDP1
RNA_PTPRQ
RNA_SLURP1
RNA_PDZRN4
RNA_PTGS2
RNA_MGAT5B
RNA_GRIK4
RNA_JSRP1
RNA_EGFR
RNA_WNT11
RNA_ZIC4
RNA_PTGER3
RNA_PTPRN
RNA_KCNC1
RNA_THSD4
RNA_SHROOM1
RNA_ZG16B
RNA_CDH3
RNA_CACNA1B
RNA_KIF5A
RNA_CPNE7
RNA_SLC4A8
RNA_C2orf14
RNA_CNNM1
RNA_DDC
RNA_P2RX2
RNA_CCL7
RNA_DMRTA1
RNA_MS4A2
RNA_NCAN
RNA_PPP1R3C
RNA_LUZP2
RNA_OCA2
RNA_CD1C
RNA_AMZ1
RNA_GUCY1B2
RNA_ARMC4
RNA_LGALS2
RNA_CCKBR
RNA_CDHR3
RNA_KCNQ5
RNA_HNF4G
RNA_CYP39A1
RNA_PCP2
RNA_C5orf46
RNA_FCRLB
RNA_SLC7A10
RNA_OMD
RNA_GPC3
RNA_GDF5
RNA_TTC22
RNA_CNTD2
RNA_HRASLS2
RNA_RGL3
RNA_HIST3H2A
RNA_TMSB15A
RNA_C10orf93
RNA_DOC2A
RNA_LOC84856
RNA_ACY3
RNA_CHL1
RNA_GALNT14
RNA_C19orf51
RNA_CXCL2
RNA_RSPO4
RNA_KLK3
RNA_CNR1
RNA_CD1E
RNA_SLC8A2
RNA_AZU1
RNA_MMP9
RNA_MYH11
RNA_LOC90246
RNA_FBLL1
RNA_SIX2
RNA_SEMA3B
RNA_PAX9
RNA_MUC1
RNA_PADI2
RNA_PAX1
RNA_IGSF9B
RNA_COL6A6
RNA_MPV17L
RNA_GNMT
RNA_CNTNAP3
RNA_ODAM
RNA_IRF4
RNA_TUBBP5
RNA_RSPO1
RNA_ZNHIT2
RNA_TRIM17
RNA_BANK1
RNA_FCN1
RNA_SIGLEC15
RNA_COL9A1
RNA_CEACAM7
RNA_GBP5
RNA_IGF2BP2
RNA_MEGF10
RNA_GALNT13
RNA_TPRXL
RNA_CFD
RNA_TRPM8
RNA_SLAIN1
RNA_PTCHD2
RNA_ERAP2
RNA_CNTN4
RNA_F2RL2
RNA_MAOA
RNA_DLL3
RNA_IGFL1
RNA_SYCE1
RNA_CCDC74B
RNA_C8orf47
RNA_IL22RA2
RNA_CCDC74A
RNA_FADS2
RNA_PNLDC1
RNA_C4BPB
RNA_UGT3A2
RNA_ANK1
RNA_PDZK1P1
RNA_SCG3
RNA_FCGBP
RNA_UMODL1
RNA_FAM38B
RNA_C6orf127
RNA_GSTM5
RNA_PCDHA5
RNA_IP6K3
RNA_SOX6
RNA_HOXB6
RNA_LCT
RNA_MYRIP
RNA_ENPP3
RNA_PNMA3
RNA_GABRA3
RNA_DNAI1
RNA_BARX2
RNA_CXCL10
RNA_TCL1B
RNA_SLC1A2
RNA_IKZF3
RNA_TPH1
RNA_FAM189A2
RNA_C1QL2
RNA_IGFL2
RNA_BNIPL
RNA_SVOPL
RNA_ADRA2C
RNA_DLX3
RNA_NLGN4X
RNA_CHRD
RNA_RPS6KA6
RNA_FAM181B
RNA_ELN
RNA_SH3GL2
RNA_SPRR1B
RNA_FCRL1
RNA_LOC654433
RNA_KCNJ16
RNA_FMO5
RNA_ST6GALNAC1
RNA_PCDHA3
RNA_NXPH4
RNA_NRG1
RNA_TMEM215
RNA_CA4
RNA_MYL7
RNA_LOC645323
RNA_NPC1L1
RNA_IRX6
RNA_GPR81
RNA_C8orf46
RNA_KCNS1
RNA_ZSCAN1
RNA_C6orf176
RNA_SLC6A17
RNA_FREM1
RNA_CSAG1
RNA_GPR115
RNA_EXTL1
RNA_EDN2
RNA_ASPN
RNA_C6orf126
RNA_GPAT2
RNA_GALNT3
RNA_ST6GALNAC5
RNA_NETO1
RNA_LAMP3
RNA_HPDL
RNA_TIGIT
RNA_KCNK5
RNA_WISP2
RNA_CA2
RNA_CACNA1F
RNA_AMH
RNA_SERPINB3
RNA_LOC220594
RNA_RHBDL3
RNA_FAM150B
RNA_PTN
RNA_NTN4
RNA_CLDN6
RNA_C11orf92
RNA_KMO
RNA_SLC24A2
RNA_ZNF676
RNA_CTAG1B
RNA_ATP2B2
RNA_FIGF
RNA_TRAT1
RNA_FCRL2
RNA_FOXC1
RNA_GAL3ST2
RNA_BNC1
RNA_LOC400696
RNA_TUBA3C
RNA_TNMD
RNA_EPHX4
RNA_GDF10
RNA_PSG4
RNA_CITED4
RNA_FGFBP2
RNA_MSX2
RNA_STAC
RNA_REEP1
RNA_IL19
RNA_FAM57B
RNA_GDPD2
RNA_FSTL4
RNA_GFAP
RNA_LOC283174
RNA_PCDHGB4
RNA_LAMA3
RNA_NOL4
RNA_CHST4
RNA_RASGRF1
RNA_SIM1
RNA_ANXA3
RNA_TMPRSS2
RNA_SEZ6
RNA_NPR3
RNA_EPO
RNA_FCER1A
RNA_KANK4
RNA_SH2D1A
RNA_DUSP13
RNA_SLC7A3
RNA_ASPHD1
RNA_RBM20
RNA_LHFPL5
RNA_ZNF208
RNA_DUOXA1
RNA_ST8SIA2
RNA_MFAP4
RNA_SGPP2
RNA_KRT1
RNA_ATP8A2
RNA_IRX2
RNA_CACNA1I
RNA_CACNA1D
RNA_JAKMIP1
RNA_CNGA1
RNA_ZBED2
RNA_G0S2
RNA_CCDC48
RNA_MYO18B
RNA_DPY19L2P1
RNA_C10orf116
RNA_CXADR
RNA_KIAA1199
RNA_SDR42E1
RNA_ICOS
RNA_SERPINA1
RNA_SGCG
RNA_C2orf65
RNA_DRD2
RNA_SCN2B
RNA_BAMBI
RNA_NRG2
RNA_GJB2
RNA_NEU4
RNA_RGS9
RNA_ALDH3A1
RNA_ANGPTL4
RNA_LRRC50
RNA_ABCC6
RNA_NPFFR2
RNA_NEFH
RNA_DCLK1
RNA_NRCAM
RNA_FFAR2
RNA_SLC18A2
RNA_XKR9
RNA_DIRAS3
RNA_SCN1A
RNA_SLC6A2
RNA_CD3G
RNA_HIF3A
RNA_ZAP70
RNA_DNASE1L3
RNA_PRSS50
RNA_GPR126
RNA_PRSS1
RNA_C1QL4
RNA_S100G
RNA_CXCR5
RNA_PLA2G4F
RNA_ABAT
RNA_SCN2A
RNA_ADAMTS8
RNA_SFRP4
RNA_C1orf230
RNA_FBN2
RNA_SSTR2
RNA_MSL3L2
RNA_VWA5B2
RNA_GPR77
RNA_MRAP2
RNA_APLP1
RNA_DSCAML1
RNA_ETV4
RNA_TH
RNA_BCL2L14
RNA_PENK
RNA_ZNF492
RNA_RASEF
RNA_SIRPG
RNA_KIF5C
RNA_NEFL
RNA_SPEF1
RNA_ITK
RNA_MLXIPL
