model_family,lambda_sample_smooth,lambda_sparse,mean_risk_corr,mean_top_risk_overlap_ratio,mean_top_risk_jaccard,mean_bottom_risk_overlap_ratio,mean_bottom_risk_jaccard,n_pairs,mean_Khard
LSPIN,0.1,0.007,0.6195716231126046,2.409486016628874,0.3244064547133609,2.7072436381960197,0.3789865700178478,20,404.58778076171876
LSPIN,0.1,0.00525,0.6629267147025002,2.58970773494583,0.3572407344532803,2.7973544973544975,0.3961699499424279,20,519.5620544433593
LSPIN,0.1,0.0035,0.7157736577803062,2.7033257747543464,0.3785216214671442,3.0441798941798943,0.44751412794337037,20,793.9932434082032
LSPIN,0.2,0.028,0.36072164879306146,1.8884101788863696,0.23749800614021388,1.966767447719829,0.24966418071364788,20,150.85691299438477
LSPIN,0.2,0.021,0.4715448785837747,2.0490425799949614,0.26340040644999096,2.299785840262031,0.30605289782735506,20,191.32025680541992
LSPIN,0.2,0.014,0.5147566295172291,2.2096749811035528,0.28971100153200274,2.3781431090954905,0.31824584382261456,20,243.9061065673828
LSPIN,0.2,0.0105,0.5330046465076875,2.284114386495339,0.3025031778351469,2.499596875787352,0.34088988599759024,20,272.1353698730469
LSPIN,0.2,0.00875,0.5943785371819608,2.4682539682539684,0.3339819199072323,2.632804232804233,0.3649194182972393,20,334.68006286621096
LSPIN,0.2,0.007,0.585283141785808,2.3546359284454526,0.31601329352408686,2.613214915595868,0.3615307518470676,20,378.9250778198242
LSPIN,0.2,0.00525,0.6657262990732954,2.7620937263794407,0.3892615352693337,2.9109725371630133,0.42033725504045305,20,520.0636688232422
LSPIN,0.2,0.0035,0.7387914563102653,2.8953010833963218,0.41612563826898974,3.1382086167800454,0.4675563125412096,20,794.4739501953125
LSPIN,0.4,0.028,0.41288942156668085,1.9079994960947346,0.2408725131665806,2.045124716553288,0.26386766152467667,20,159.4839241027832
LSPIN,0.4,0.021,0.44297909734314905,2.056878306878307,0.2648467974086988,2.1626606198034772,0.2821292831906436,20,197.25980758666992
LSPIN,0.4,0.014,0.5257388375815378,2.2096749811035528,0.28959565562845635,2.4055681531872013,0.3236694045539448,20,232.2225082397461
LSPIN,0.4,0.0105,0.5861648622171824,2.4878432854623336,0.3380250530181089,2.4525825144872764,0.33198103931615874,20,293.3299057006836
LSPIN,0.4,0.00875,0.5614288972273185,2.2566893424036283,0.29763308624689866,2.3820609725371633,0.31995050200522174,20,318.15016174316406
LSPIN,0.4,0.007,0.6210267977458576,2.4565003779289496,0.3327123904551245,2.5740362811791386,0.3542161862538409,20,379.8713806152344
LSPIN,0.4,0.00525,0.6700472939849216,2.652393550012598,0.36944404437884154,2.730750818846057,0.384414332005821,20,497.01832275390626
LSPIN,0.4,0.0035,0.7473720684957315,2.969740488788108,0.43194689353671045,3.079440665154951,0.45556831957892,20,811.3778076171875
