model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,affinity_corr
LSPIN,lspin_tf,mlp,0.00875,0.0,1,2,0.8330019804548313
LSPIN,lspin_tf,mlp,0.00875,0.0,1,3,0.8818646510705541
LSPIN,lspin_tf,mlp,0.00875,0.0,1,4,0.911599015160558
LSPIN,lspin_tf,mlp,0.00875,0.0,2,3,0.791307055215053
LSPIN,lspin_tf,mlp,0.00875,0.0,2,4,0.8404018154380488
LSPIN,lspin_tf,mlp,0.00875,0.0,3,4,0.8864619965732563
LSPIN,lspin_tf,mlp,0.0105,0.0,0,1,0.8204973726112886
LSPIN,lspin_tf,mlp,0.0105,0.0,0,2,0.9319411611306953
LSPIN,lspin_tf,mlp,0.0105,0.0,0,3,0.8931695834618377
LSPIN,lspin_tf,mlp,0.0105,0.0,0,4,0.92433861309594
LSPIN,lspin_tf,mlp,0.0105,0.0,1,2,0.7560526920489741
LSPIN,lspin_tf,mlp,0.0105,0.0,1,3,0.7737453908713052
LSPIN,lspin_tf,mlp,0.0105,0.0,1,4,0.8314678143924567
LSPIN,lspin_tf,mlp,0.0105,0.0,2,3,0.9043541831091896
LSPIN,lspin_tf,mlp,0.0105,0.0,2,4,0.8919540973356671
LSPIN,lspin_tf,mlp,0.0105,0.0,3,4,0.8766687791920442
LSPIN,lspin_tf,mlp,0.014,0.0,0,1,0.847857900046218
LSPIN,lspin_tf,mlp,0.014,0.0,0,2,0.8183770195649255
LSPIN,lspin_tf,mlp,0.014,0.0,0,3,0.8833058868807822
LSPIN,lspin_tf,mlp,0.014,0.0,0,4,0.8068447444443954
LSPIN,lspin_tf,mlp,0.014,0.0,1,2,0.9063204540533504
LSPIN,lspin_tf,mlp,0.014,0.0,1,3,0.9004316198914546
LSPIN,lspin_tf,mlp,0.014,0.0,1,4,0.9063593704337404
LSPIN,lspin_tf,mlp,0.014,0.0,2,3,0.8806308091856605
LSPIN,lspin_tf,mlp,0.014,0.0,2,4,0.9130680959098458
LSPIN,lspin_tf,mlp,0.014,0.0,3,4,0.8843236578825805
LSPIN,lspin_tf,mlp,0.021,0.0,0,1,0.8429266736758978
LSPIN,lspin_tf,mlp,0.021,0.0,0,2,0.8531407295501474
LSPIN,lspin_tf,mlp,0.021,0.0,0,3,0.8787300564525137
LSPIN,lspin_tf,mlp,0.021,0.0,0,4,0.8548695498812692
LSPIN,lspin_tf,mlp,0.021,0.0,1,2,0.7797699269461157
LSPIN,lspin_tf,mlp,0.021,0.0,1,3,0.8119624431641663
LSPIN,lspin_tf,mlp,0.021,0.0,1,4,0.795271570242649
LSPIN,lspin_tf,mlp,0.021,0.0,2,3,0.8528390757880653
LSPIN,lspin_tf,mlp,0.021,0.0,2,4,0.7785461676315533
LSPIN,lspin_tf,mlp,0.021,0.0,3,4,0.8209410623455963
LSPIN,lspin_tf,mlp,0.028,0.0,0,1,0.800994259814474
LSPIN,lspin_tf,mlp,0.028,0.0,0,2,0.8098780768262829
LSPIN,lspin_tf,mlp,0.028,0.0,0,3,0.7266312854611587
LSPIN,lspin_tf,mlp,0.028,0.0,0,4,0.8137498829005417
LSPIN,lspin_tf,mlp,0.028,0.0,1,2,0.6919419577141497
LSPIN,lspin_tf,mlp,0.028,0.0,1,3,0.6586367830009071
LSPIN,lspin_tf,mlp,0.028,0.0,1,4,0.7467185675538478
LSPIN,lspin_tf,mlp,0.028,0.0,2,3,0.7272229404193276
LSPIN,lspin_tf,mlp,0.028,0.0,2,4,0.8243343072547916
LSPIN,lspin_tf,mlp,0.028,0.0,3,4,0.7628911786961655
LSPIN,lspin_tf,mlp,0.0035,0.1,0,1,0.9758565725544668
LSPIN,lspin_tf,mlp,0.0035,0.1,0,2,0.9465954906306976
LSPIN,lspin_tf,mlp,0.0035,0.1,0,3,0.9828591769926354
LSPIN,lspin_tf,mlp,0.0035,0.1,0,4,0.9583164552759484
LSPIN,lspin_tf,mlp,0.0035,0.1,1,2,0.9403763408594088
LSPIN,lspin_tf,mlp,0.0035,0.1,1,3,0.9754482089483388
LSPIN,lspin_tf,mlp,0.0035,0.1,1,4,0.9485351310860584
LSPIN,lspin_tf,mlp,0.0035,0.1,2,3,0.9560830789527864
LSPIN,lspin_tf,mlp,0.0035,0.1,2,4,0.9649230263905174
LSPIN,lspin_tf,mlp,0.0035,0.1,3,4,0.959224505425233
LSPIN,lspin_tf,mlp,0.00525,0.1,0,1,0.9279821111329962
LSPIN,lspin_tf,mlp,0.00525,0.1,0,2,0.9277550857547816
LSPIN,lspin_tf,mlp,0.00525,0.1,0,3,0.969898292486604
LSPIN,lspin_tf,mlp,0.00525,0.1,0,4,0.9664306949443752
LSPIN,lspin_tf,mlp,0.00525,0.1,1,2,0.9581319835265388
LSPIN,lspin_tf,mlp,0.00525,0.1,1,3,0.947765439592539
LSPIN,lspin_tf,mlp,0.00525,0.1,1,4,0.9478408256551454
LSPIN,lspin_tf,mlp,0.00525,0.1,2,3,0.9404164838846304
LSPIN,lspin_tf,mlp,0.00525,0.1,2,4,0.9567084290369005
LSPIN,lspin_tf,mlp,0.00525,0.1,3,4,0.9573998198972076
LSPIN,lspin_tf,mlp,0.007,0.1,0,1,0.9372422072120828
LSPIN,lspin_tf,mlp,0.007,0.1,0,2,0.8808966321877191
LSPIN,lspin_tf,mlp,0.007,0.1,0,3,0.8730442690167306
LSPIN,lspin_tf,mlp,0.007,0.1,0,4,0.9097093153809052
LSPIN,lspin_tf,mlp,0.007,0.1,1,2,0.9205897024827752
LSPIN,lspin_tf,mlp,0.007,0.1,1,3,0.9048637731091964
LSPIN,lspin_tf,mlp,0.007,0.1,1,4,0.9357480778382437
LSPIN,lspin_tf,mlp,0.007,0.1,2,3,0.9426227526360228
LSPIN,lspin_tf,mlp,0.007,0.1,2,4,0.9354893130969154
LSPIN,lspin_tf,mlp,0.007,0.1,3,4,0.9440190436111012
LSPIN,lspin_tf,mlp,0.00875,0.1,0,1,0.9447145109372476
LSPIN,lspin_tf,mlp,0.00875,0.1,0,2,0.9246898149520102
LSPIN,lspin_tf,mlp,0.00875,0.1,0,3,0.966009174398188
LSPIN,lspin_tf,mlp,0.00875,0.1,0,4,0.8649123854184231
LSPIN,lspin_tf,mlp,0.00875,0.1,1,2,0.935236189568074
LSPIN,lspin_tf,mlp,0.00875,0.1,1,3,0.931493411621714
LSPIN,lspin_tf,mlp,0.00875,0.1,1,4,0.8887555340900274
LSPIN,lspin_tf,mlp,0.00875,0.1,2,3,0.9350550532187194
LSPIN,lspin_tf,mlp,0.00875,0.1,2,4,0.9402325356111696
LSPIN,lspin_tf,mlp,0.00875,0.1,3,4,0.8746386496693159
LSPIN,lspin_tf,mlp,0.0105,0.1,0,1,0.8445623504138833
LSPIN,lspin_tf,mlp,0.0105,0.1,0,2,0.9066633745846396
LSPIN,lspin_tf,mlp,0.0105,0.1,0,3,0.8851096812733863
LSPIN,lspin_tf,mlp,0.0105,0.1,0,4,0.8665329900142843
LSPIN,lspin_tf,mlp,0.0105,0.1,1,2,0.8128246264459524
LSPIN,lspin_tf,mlp,0.0105,0.1,1,3,0.9236684665304226
LSPIN,lspin_tf,mlp,0.0105,0.1,1,4,0.8998264112275753
LSPIN,lspin_tf,mlp,0.0105,0.1,2,3,0.8351887046049266
LSPIN,lspin_tf,mlp,0.0105,0.1,2,4,0.847792139915452
LSPIN,lspin_tf,mlp,0.0105,0.1,3,4,0.8861901129460824
LSPIN,lspin_tf,mlp,0.014,0.1,0,1,0.8608069114526634
LSPIN,lspin_tf,mlp,0.014,0.1,0,2,0.8536012340981722
LSPIN,lspin_tf,mlp,0.014,0.1,0,3,0.8667552541501197
LSPIN,lspin_tf,mlp,0.014,0.1,0,4,0.8775249137325579
LSPIN,lspin_tf,mlp,0.014,0.1,1,2,0.8875248660911204
LSPIN,lspin_tf,mlp,0.014,0.1,1,3,0.9289916766480923
LSPIN,lspin_tf,mlp,0.014,0.1,1,4,0.9109549420244176
LSPIN,lspin_tf,mlp,0.014,0.1,2,3,0.8963218935366785
LSPIN,lspin_tf,mlp,0.014,0.1,2,4,0.9005809291265463
LSPIN,lspin_tf,mlp,0.014,0.1,3,4,0.8985013308039157
LSPIN,lspin_tf,mlp,0.021,0.1,0,1,0.8924258662931897
LSPIN,lspin_tf,mlp,0.021,0.1,0,2,0.86726154628946
LSPIN,lspin_tf,mlp,0.021,0.1,0,3,0.8907485176106823
LSPIN,lspin_tf,mlp,0.021,0.1,0,4,0.92249174990071
LSPIN,lspin_tf,mlp,0.021,0.1,1,2,0.8925176728599853
LSPIN,lspin_tf,mlp,0.021,0.1,1,3,0.813721563414007
LSPIN,lspin_tf,mlp,0.021,0.1,1,4,0.8716526531387817
LSPIN,lspin_tf,mlp,0.021,0.1,2,3,0.7802630889895382
LSPIN,lspin_tf,mlp,0.021,0.1,2,4,0.8456124501754273
LSPIN,lspin_tf,mlp,0.021,0.1,3,4,0.8496142927620153
LSPIN,lspin_tf,mlp,0.028,0.1,0,1,0.8150238018388205
LSPIN,lspin_tf,mlp,0.028,0.1,0,2,0.7567004295867876
LSPIN,lspin_tf,mlp,0.028,0.1,0,3,0.8765423814604575
LSPIN,lspin_tf,mlp,0.028,0.1,0,4,0.8837378358051945
LSPIN,lspin_tf,mlp,0.028,0.1,1,2,0.8973404460431157
LSPIN,lspin_tf,mlp,0.028,0.1,1,3,0.8928510174706196
LSPIN,lspin_tf,mlp,0.028,0.1,1,4,0.8127063640512373
LSPIN,lspin_tf,mlp,0.028,0.1,2,3,0.8531114906932423
LSPIN,lspin_tf,mlp,0.028,0.1,2,4,0.7933998318820625
LSPIN,lspin_tf,mlp,0.028,0.1,3,4,0.8970941040137599
LSPIN,lspin_tf,mlp,0.0035,0.2,0,1,0.8744330898560142
LSPIN,lspin_tf,mlp,0.0035,0.2,0,2,0.8312904996113124
LSPIN,lspin_tf,mlp,0.0035,0.2,0,3,0.9087783519260012
LSPIN,lspin_tf,mlp,0.0035,0.2,0,4,0.9154408618170334
LSPIN,lspin_tf,mlp,0.0035,0.2,1,2,0.8647783565675243
LSPIN,lspin_tf,mlp,0.0035,0.2,1,3,0.8926979978587338
LSPIN,lspin_tf,mlp,0.0035,0.2,1,4,0.960740856025844
LSPIN,lspin_tf,mlp,0.0035,0.2,2,3,0.9069586489344584
LSPIN,lspin_tf,mlp,0.0035,0.2,2,4,0.9397703086503152
LSPIN,lspin_tf,mlp,0.0035,0.2,3,4,0.9300521309795928
LSPIN,lspin_tf,mlp,0.00525,0.2,0,1,0.8596933844105922
LSPIN,lspin_tf,mlp,0.00525,0.2,0,2,0.9392448973080234
LSPIN,lspin_tf,mlp,0.00525,0.2,0,3,0.9346310379840252
LSPIN,lspin_tf,mlp,0.00525,0.2,0,4,0.9613215358328392
LSPIN,lspin_tf,mlp,0.00525,0.2,1,2,0.8578309672734094
LSPIN,lspin_tf,mlp,0.00525,0.2,1,3,0.9232966378357632
LSPIN,lspin_tf,mlp,0.00525,0.2,1,4,0.8881706918188268
LSPIN,lspin_tf,mlp,0.00525,0.2,2,3,0.9595171197255088
LSPIN,lspin_tf,mlp,0.00525,0.2,2,4,0.9389550961641314
LSPIN,lspin_tf,mlp,0.00525,0.2,3,4,0.9437391997905356
LSPIN,lspin_tf,mlp,0.007,0.2,0,1,0.8866384377792272
LSPIN,lspin_tf,mlp,0.007,0.2,0,2,0.9436767822691272
LSPIN,lspin_tf,mlp,0.007,0.2,0,3,0.9328805434303412
LSPIN,lspin_tf,mlp,0.007,0.2,0,4,0.9598974990788978
LSPIN,lspin_tf,mlp,0.007,0.2,1,2,0.7978300939691673
LSPIN,lspin_tf,mlp,0.007,0.2,1,3,0.7818138006243853
LSPIN,lspin_tf,mlp,0.007,0.2,1,4,0.9037012989370636
LSPIN,lspin_tf,mlp,0.007,0.2,2,3,0.9410202598610916
LSPIN,lspin_tf,mlp,0.007,0.2,2,4,0.9084988273742411
LSPIN,lspin_tf,mlp,0.007,0.2,3,4,0.898388877857543
LSPIN,lspin_tf,mlp,0.00875,0.2,0,1,0.9217319722940616
LSPIN,lspin_tf,mlp,0.00875,0.2,0,2,0.9470418836144422
LSPIN,lspin_tf,mlp,0.00875,0.2,0,3,0.9178207751997056
LSPIN,lspin_tf,mlp,0.00875,0.2,0,4,0.9096171328985172
LSPIN,lspin_tf,mlp,0.00875,0.2,1,2,0.928875476798162
LSPIN,lspin_tf,mlp,0.00875,0.2,1,3,0.9453621451111658
LSPIN,lspin_tf,mlp,0.00875,0.2,1,4,0.9437040994395716
LSPIN,lspin_tf,mlp,0.00875,0.2,2,3,0.9150667009757572
LSPIN,lspin_tf,mlp,0.00875,0.2,2,4,0.9258218625289136
LSPIN,lspin_tf,mlp,0.00875,0.2,3,4,0.9442598466405772
LSPIN,lspin_tf,mlp,0.0105,0.2,0,1,0.9538635258155856
LSPIN,lspin_tf,mlp,0.0105,0.2,0,2,0.920718550193972
LSPIN,lspin_tf,mlp,0.0105,0.2,0,3,0.9353533464760488
LSPIN,lspin_tf,mlp,0.0105,0.2,0,4,0.9324128111906752
LSPIN,lspin_tf,mlp,0.0105,0.2,1,2,0.8970827477190942
LSPIN,lspin_tf,mlp,0.0105,0.2,1,3,0.9496077122005032
LSPIN,lspin_tf,mlp,0.0105,0.2,1,4,0.9466859476241296
LSPIN,lspin_tf,mlp,0.0105,0.2,2,3,0.8661684090416142
LSPIN,lspin_tf,mlp,0.0105,0.2,2,4,0.8588448114161972
LSPIN,lspin_tf,mlp,0.0105,0.2,3,4,0.9306063525468083
LSPIN,lspin_tf,mlp,0.014,0.2,0,1,0.7122714618613513
LSPIN,lspin_tf,mlp,0.014,0.2,0,2,0.6539523340512025
LSPIN,lspin_tf,mlp,0.014,0.2,0,3,0.7075350557525785
LSPIN,lspin_tf,mlp,0.014,0.2,0,4,0.7318935849186142
LSPIN,lspin_tf,mlp,0.014,0.2,1,2,0.9515941524170564
LSPIN,lspin_tf,mlp,0.014,0.2,1,3,0.952730154509843
LSPIN,lspin_tf,mlp,0.014,0.2,1,4,0.8698891017473729
LSPIN,lspin_tf,mlp,0.014,0.2,2,3,0.94394351756775
LSPIN,lspin_tf,mlp,0.014,0.2,2,4,0.8212636724042928
LSPIN,lspin_tf,mlp,0.014,0.2,3,4,0.8756122235063125
LSPIN,lspin_tf,mlp,0.021,0.2,0,1,0.8877293724066875
LSPIN,lspin_tf,mlp,0.021,0.2,0,2,0.8806712106799649
LSPIN,lspin_tf,mlp,0.021,0.2,0,3,0.8790966605739772
LSPIN,lspin_tf,mlp,0.021,0.2,0,4,0.8757853322867574
LSPIN,lspin_tf,mlp,0.021,0.2,1,2,0.8738488989643258
LSPIN,lspin_tf,mlp,0.021,0.2,1,3,0.8923263887779839
LSPIN,lspin_tf,mlp,0.021,0.2,1,4,0.8921632541624432
LSPIN,lspin_tf,mlp,0.021,0.2,2,3,0.9028993458034478
LSPIN,lspin_tf,mlp,0.021,0.2,2,4,0.8807327936725518
LSPIN,lspin_tf,mlp,0.021,0.2,3,4,0.8818571947440491
LSPIN,lspin_tf,mlp,0.028,0.2,0,1,0.8334510436371828
LSPIN,lspin_tf,mlp,0.028,0.2,0,2,0.8017834426626222
LSPIN,lspin_tf,mlp,0.028,0.2,0,3,0.8059919933858909
LSPIN,lspin_tf,mlp,0.028,0.2,0,4,0.8083637499187237
LSPIN,lspin_tf,mlp,0.028,0.2,1,2,0.7507865620740105
LSPIN,lspin_tf,mlp,0.028,0.2,1,3,0.7753904631164263
LSPIN,lspin_tf,mlp,0.028,0.2,1,4,0.7604608754970117
LSPIN,lspin_tf,mlp,0.028,0.2,2,3,0.7366861514079805
LSPIN,lspin_tf,mlp,0.028,0.2,2,4,0.6740436613018707
LSPIN,lspin_tf,mlp,0.028,0.2,3,4,0.7609282996103092
LSPIN,lspin_tf,mlp,0.0035,0.4,0,1,0.9670008109735326
LSPIN,lspin_tf,mlp,0.0035,0.4,0,2,0.9504695088856424
LSPIN,lspin_tf,mlp,0.0035,0.4,0,3,0.9512099063302912
LSPIN,lspin_tf,mlp,0.0035,0.4,0,4,0.9657720158202948
LSPIN,lspin_tf,mlp,0.0035,0.4,1,2,0.9074436905077418
LSPIN,lspin_tf,mlp,0.0035,0.4,1,3,0.9372481512511772
LSPIN,lspin_tf,mlp,0.0035,0.4,1,4,0.940962199222964
LSPIN,lspin_tf,mlp,0.0035,0.4,2,3,0.9336707675846468
LSPIN,lspin_tf,mlp,0.0035,0.4,2,4,0.9333746004816506
LSPIN,lspin_tf,mlp,0.0035,0.4,3,4,0.9217050191760632
LSPIN,lspin_tf,mlp,0.00525,0.4,0,1,0.90838192230131
LSPIN,lspin_tf,mlp,0.00525,0.4,0,2,0.9244831161008966
LSPIN,lspin_tf,mlp,0.00525,0.4,0,3,0.9347650583367424
LSPIN,lspin_tf,mlp,0.00525,0.4,0,4,0.868290790493771
LSPIN,lspin_tf,mlp,0.00525,0.4,1,2,0.950863618257752
LSPIN,lspin_tf,mlp,0.00525,0.4,1,3,0.9661000375914048
LSPIN,lspin_tf,mlp,0.00525,0.4,1,4,0.9176113948731748
LSPIN,lspin_tf,mlp,0.00525,0.4,2,3,0.9647686439469468
LSPIN,lspin_tf,mlp,0.00525,0.4,2,4,0.8798927912237496
LSPIN,lspin_tf,mlp,0.00525,0.4,3,4,0.9238868734013952
LSPIN,lspin_tf,mlp,0.007,0.4,0,1,0.910248402329792
LSPIN,lspin_tf,mlp,0.007,0.4,0,2,0.9386588965600464
LSPIN,lspin_tf,mlp,0.007,0.4,0,3,0.9175996575594144
LSPIN,lspin_tf,mlp,0.007,0.4,0,4,0.9607115437800804
LSPIN,lspin_tf,mlp,0.007,0.4,1,2,0.9442036251590264
LSPIN,lspin_tf,mlp,0.007,0.4,1,3,0.956412146228588
LSPIN,lspin_tf,mlp,0.007,0.4,1,4,0.9358350607099192
LSPIN,lspin_tf,mlp,0.007,0.4,2,3,0.9491652680976912
LSPIN,lspin_tf,mlp,0.007,0.4,2,4,0.9503127130903848
LSPIN,lspin_tf,mlp,0.007,0.4,3,4,0.9287833186568194
LSPIN,lspin_tf,mlp,0.00875,0.4,0,1,0.9338581539472546
LSPIN,lspin_tf,mlp,0.00875,0.4,0,2,0.9444287055345324
LSPIN,lspin_tf,mlp,0.00875,0.4,0,3,0.9372458726154288
LSPIN,lspin_tf,mlp,0.00875,0.4,0,4,0.9249758657111662
LSPIN,lspin_tf,mlp,0.00875,0.4,1,2,0.9404173950503872
LSPIN,lspin_tf,mlp,0.00875,0.4,1,3,0.9582749242259164
LSPIN,lspin_tf,mlp,0.00875,0.4,1,4,0.9253811794275202
LSPIN,lspin_tf,mlp,0.00875,0.4,2,3,0.9439492226482984
LSPIN,lspin_tf,mlp,0.00875,0.4,2,4,0.8944678914299281
LSPIN,lspin_tf,mlp,0.00875,0.4,3,4,0.9184999501431752
LSPIN,lspin_tf,mlp,0.0105,0.4,0,1,0.917808414414952
LSPIN,lspin_tf,mlp,0.0105,0.4,0,2,0.9362900371375202
LSPIN,lspin_tf,mlp,0.0105,0.4,0,3,0.904400057691472
LSPIN,lspin_tf,mlp,0.0105,0.4,0,4,0.922384519755418
LSPIN,lspin_tf,mlp,0.0105,0.4,1,2,0.9223741234604156
LSPIN,lspin_tf,mlp,0.0105,0.4,1,3,0.8885907329049645
LSPIN,lspin_tf,mlp,0.0105,0.4,1,4,0.8892362141302295
LSPIN,lspin_tf,mlp,0.0105,0.4,2,3,0.9214797464016484
LSPIN,lspin_tf,mlp,0.0105,0.4,2,4,0.933402439783422
LSPIN,lspin_tf,mlp,0.0105,0.4,3,4,0.9571784145403568
LSPIN,lspin_tf,mlp,0.014,0.4,0,1,0.8970469906851106
LSPIN,lspin_tf,mlp,0.014,0.4,0,2,0.886945976019768
LSPIN,lspin_tf,mlp,0.014,0.4,0,3,0.8861768664289911
LSPIN,lspin_tf,mlp,0.014,0.4,0,4,0.9207809826470597
LSPIN,lspin_tf,mlp,0.014,0.4,1,2,0.864590238472522
LSPIN,lspin_tf,mlp,0.014,0.4,1,3,0.8684149049104108
LSPIN,lspin_tf,mlp,0.014,0.4,1,4,0.9004386929999316
LSPIN,lspin_tf,mlp,0.014,0.4,2,3,0.9203604067582258
LSPIN,lspin_tf,mlp,0.014,0.4,2,4,0.9236461931039208
LSPIN,lspin_tf,mlp,0.014,0.4,3,4,0.9166227843852194
LSPIN,lspin_tf,mlp,0.021,0.4,0,1,0.7529749455659357
LSPIN,lspin_tf,mlp,0.021,0.4,0,2,0.7159681291920418
LSPIN,lspin_tf,mlp,0.021,0.4,0,3,0.8089605618376258
LSPIN,lspin_tf,mlp,0.021,0.4,0,4,0.8171599663576858
LSPIN,lspin_tf,mlp,0.021,0.4,1,2,0.8606002853673539
LSPIN,lspin_tf,mlp,0.021,0.4,1,3,0.8475562017796046
LSPIN,lspin_tf,mlp,0.021,0.4,1,4,0.8416703501047018
LSPIN,lspin_tf,mlp,0.021,0.4,2,3,0.8957961023793709
LSPIN,lspin_tf,mlp,0.021,0.4,2,4,0.8323728244244116
LSPIN,lspin_tf,mlp,0.021,0.4,3,4,0.8942988873563897
LSPIN,lspin_tf,mlp,0.028,0.4,0,1,0.805636559878915
LSPIN,lspin_tf,mlp,0.028,0.4,0,2,0.9037960960476752
LSPIN,lspin_tf,mlp,0.028,0.4,0,3,0.7653905269011179
LSPIN,lspin_tf,mlp,0.028,0.4,0,4,0.8444653965455776
LSPIN,lspin_tf,mlp,0.028,0.4,1,2,0.8459693352511537
LSPIN,lspin_tf,mlp,0.028,0.4,1,3,0.7810552562903352
LSPIN,lspin_tf,mlp,0.028,0.4,1,4,0.7958268350439895
LSPIN,lspin_tf,mlp,0.028,0.4,2,3,0.8723839643600072
LSPIN,lspin_tf,mlp,0.028,0.4,2,4,0.8474365052694971
LSPIN,lspin_tf,mlp,0.028,0.4,3,4,0.8196956899490846
Concrete,concrete,mlp,0.0011,0.0,0,1,0.9135611256461028
Concrete,concrete,mlp,0.0011,0.0,0,2,0.8668037460988953
Concrete,concrete,mlp,0.0011,0.0,0,3,0.9350632427545144
Concrete,concrete,mlp,0.0011,0.0,0,4,0.8884333442261942
Concrete,concrete,mlp,0.0011,0.0,1,2,0.9039916654000612
Concrete,concrete,mlp,0.0011,0.0,1,3,0.9161814313558896
Concrete,concrete,mlp,0.0011,0.0,1,4,0.923058272888778
Concrete,concrete,mlp,0.0011,0.0,2,3,0.8837980737880662
Concrete,concrete,mlp,0.0011,0.0,2,4,0.9381126888865856
Concrete,concrete,mlp,0.0011,0.0,3,4,0.9056323467063552
Concrete,concrete,mlp,0.00165,0.0,0,1,0.920211275840801
Concrete,concrete,mlp,0.00165,0.0,0,2,0.9150921956838812
Concrete,concrete,mlp,0.00165,0.0,0,3,0.8925157665374523
Concrete,concrete,mlp,0.00165,0.0,0,4,0.9244525015794672
Concrete,concrete,mlp,0.00165,0.0,1,2,0.8741173768399716
Concrete,concrete,mlp,0.00165,0.0,1,3,0.9010090668621628
Concrete,concrete,mlp,0.00165,0.0,1,4,0.9345438649964076
Concrete,concrete,mlp,0.00165,0.0,2,3,0.8581183361407094
Concrete,concrete,mlp,0.00165,0.0,2,4,0.899989878559848
Concrete,concrete,mlp,0.00165,0.0,3,4,0.9343967579035656
Concrete,concrete,mlp,0.0022,0.0,0,1,0.891617241472086
Concrete,concrete,mlp,0.0022,0.0,0,2,0.7639798629006738
Concrete,concrete,mlp,0.0022,0.0,0,3,0.9082023787355478
Concrete,concrete,mlp,0.0022,0.0,0,4,0.8848648572649771
Concrete,concrete,mlp,0.0022,0.0,1,2,0.7865904032929253
Concrete,concrete,mlp,0.0022,0.0,1,3,0.8393432168780061
Concrete,concrete,mlp,0.0022,0.0,1,4,0.8706449074871674
Concrete,concrete,mlp,0.0022,0.0,2,3,0.8269030260444502
Concrete,concrete,mlp,0.0022,0.0,2,4,0.8520532496911963
Concrete,concrete,mlp,0.0022,0.0,3,4,0.9319203058379422
Concrete,concrete,mlp,0.00275,0.0,0,1,0.9139042463640676
Concrete,concrete,mlp,0.00275,0.0,0,2,0.9098681799014052
Concrete,concrete,mlp,0.00275,0.0,0,3,0.9237486086757168
Concrete,concrete,mlp,0.00275,0.0,0,4,0.8496526087453208
Concrete,concrete,mlp,0.00275,0.0,1,2,0.953874051476049
Concrete,concrete,mlp,0.00275,0.0,1,3,0.9066102531437984
Concrete,concrete,mlp,0.00275,0.0,1,4,0.8980390826245739
Concrete,concrete,mlp,0.00275,0.0,2,3,0.8880546331588162
Concrete,concrete,mlp,0.00275,0.0,2,4,0.8854520427066683
Concrete,concrete,mlp,0.00275,0.0,3,4,0.8431230635111875
Concrete,concrete,mlp,0.0033,0.0,0,1,0.9091293444866708
Concrete,concrete,mlp,0.0033,0.0,0,2,0.8449963905718341
Concrete,concrete,mlp,0.0033,0.0,0,3,0.8770880118520199
Concrete,concrete,mlp,0.0033,0.0,0,4,0.8653821798048766
Concrete,concrete,mlp,0.0033,0.0,1,2,0.8882446101478432
Concrete,concrete,mlp,0.0033,0.0,1,3,0.9389901895831054
Concrete,concrete,mlp,0.0033,0.0,1,4,0.9326558851821948
Concrete,concrete,mlp,0.0033,0.0,2,3,0.8879236791291927
Concrete,concrete,mlp,0.0033,0.0,2,4,0.9074542259342177
Concrete,concrete,mlp,0.0033,0.0,3,4,0.9510225036521432
Concrete,concrete,mlp,0.0044,0.0,0,1,0.8772889573869059
Concrete,concrete,mlp,0.0044,0.0,0,2,0.8885345815031348
Concrete,concrete,mlp,0.0044,0.0,0,3,0.8896210681152678
Concrete,concrete,mlp,0.0044,0.0,0,4,0.9134439653384276
Concrete,concrete,mlp,0.0044,0.0,1,2,0.9025757449755012
Concrete,concrete,mlp,0.0044,0.0,1,3,0.8961394060881874
Concrete,concrete,mlp,0.0044,0.0,1,4,0.9096667087531812
Concrete,concrete,mlp,0.0044,0.0,2,3,0.9021055819160172
Concrete,concrete,mlp,0.0044,0.0,2,4,0.922333232817642
Concrete,concrete,mlp,0.0044,0.0,3,4,0.922196624321196
Concrete,concrete,mlp,0.0055,0.0,0,1,0.8765506562435305
Concrete,concrete,mlp,0.0055,0.0,0,2,0.8710879428800885
Concrete,concrete,mlp,0.0055,0.0,0,3,0.8118961009238024
Concrete,concrete,mlp,0.0055,0.0,0,4,0.9008311929838968
Concrete,concrete,mlp,0.0055,0.0,1,2,0.8938239585956774
Concrete,concrete,mlp,0.0055,0.0,1,3,0.8621506103263147
Concrete,concrete,mlp,0.0055,0.0,1,4,0.9106560924169732
Concrete,concrete,mlp,0.0055,0.0,2,3,0.8623289298140855
Concrete,concrete,mlp,0.0055,0.0,2,4,0.8887211944803002
Concrete,concrete,mlp,0.0055,0.0,3,4,0.8617941872530237
Concrete,concrete,mlp,0.0066,0.0,0,1,0.8826924694503239
Concrete,concrete,mlp,0.0066,0.0,0,2,0.8860432438447594
Concrete,concrete,mlp,0.0066,0.0,0,3,0.902967029860145
Concrete,concrete,mlp,0.0066,0.0,0,4,0.8111404724090869
Concrete,concrete,mlp,0.0066,0.0,1,2,0.900717743921955
Concrete,concrete,mlp,0.0066,0.0,1,3,0.8923862241243466
Concrete,concrete,mlp,0.0066,0.0,1,4,0.8567522175680243
Concrete,concrete,mlp,0.0066,0.0,2,3,0.8929303189046516
Concrete,concrete,mlp,0.0066,0.0,2,4,0.8603778835038909
Concrete,concrete,mlp,0.0066,0.0,3,4,0.8401140072848574
Concrete,concrete,mlp,0.0011,0.1,0,1,0.8711565048317815
Concrete,concrete,mlp,0.0011,0.1,0,2,0.9557118254232152
Concrete,concrete,mlp,0.0011,0.1,0,3,0.9289854570675492
Concrete,concrete,mlp,0.0011,0.1,0,4,0.8941880863696613
Concrete,concrete,mlp,0.0011,0.1,1,2,0.9491167490149088
