model_family,gate_type,predictor,gate_sigma,temperature,lambda_sparse,lambda_sample_smooth,seed,run_id,test_cindex,best_val_cindex,best_epoch,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
LSPIN,lspin_tf,mlp,0.2,0.5,0.014,0.4,620127,4,0.6057330057330057,0.8519736842105263,11,160.34083557128906,0.931196660012715,1146.0,289.0,259.0410112302483
LSPIN,lspin_tf,mlp,0.2,0.5,0.021,0.4,630123,0,0.4848484848484848,0.868421052631579,10,145.8585205078125,0.9099496595145484,1714.0,239.0,262.5519050149639
LSPIN,lspin_tf,mlp,0.2,0.5,0.021,0.4,630124,1,0.5028665028665029,0.837171052631579,13,122.42765045166016,0.8753021370393553,1107.0,175.0,181.01923313408452
LSPIN,lspin_tf,mlp,0.2,0.5,0.021,0.4,630125,2,0.5253071253071253,0.8421052631578947,10,114.64952087402344,0.9031217486813088,876.0,197.0,181.47619442220952
LSPIN,lspin_tf,mlp,0.2,0.5,0.021,0.4,630126,3,0.5642915642915642,0.9161184210526316,9,120.94855499267578,0.9126781394839232,1242.0,225.0,219.69355311432537
LSPIN,lspin_tf,mlp,0.2,0.5,0.021,0.4,630127,4,0.6072072072072072,0.8667763157894737,9,124.54662322998048,0.9183902276880856,1169.0,227.0,220.028862144176
LSPIN,lspin_tf,mlp,0.2,0.5,0.028,0.4,640123,0,0.5169533169533169,0.8141447368421053,10,123.24436950683594,0.8845557460836285,1985.0,203.0,239.81987754195063
LSPIN,lspin_tf,mlp,0.2,0.5,0.028,0.4,640124,1,0.4851760851760852,0.8404605263157895,8,108.4373016357422,0.9041693631526728,1143.0,203.0,191.5408934481815
LSPIN,lspin_tf,mlp,0.2,0.5,0.028,0.4,640125,2,0.503030303030303,0.8651315789473685,9,110.9260482788086,0.8904150443363157,911.0,179.0,172.96603249471377
LSPIN,lspin_tf,mlp,0.2,0.5,0.028,0.4,640126,3,0.6147420147420147,0.8552631578947368,9,109.24758911132812,0.9079838849814196,1739.0,201.0,216.9900063194337
LSPIN,lspin_tf,mlp,0.2,0.5,0.028,0.4,640127,4,0.5780507780507781,0.8634868421052632,16,86.45980834960938,0.8649997517872313,1225.0,125.0,143.67813756673942
Concrete,concrete,mlp,0.15,0.2,0.0011,0.0,650123,0,0.6185094185094185,0.8585526315789473,9,789.7588500976562,0.9854309586417064,14206.0,3744.0,5463.211247557053
Concrete,concrete,mlp,0.15,0.2,0.0011,0.0,650124,1,0.6248976248976249,0.8848684210526315,13,562.678466796875,0.982846173121332,12125.0,2746.0,4572.338550584753
Concrete,concrete,mlp,0.15,0.2,0.0011,0.0,650125,2,0.6363636363636364,0.8667763157894737,13,657.282958984375,0.9857378744178948,13896.0,3287.0,5370.23063643786
Concrete,concrete,mlp,0.15,0.2,0.0011,0.0,650126,3,0.6434070434070434,0.8717105263157895,9,740.491943359375,0.9870263252974338,13428.0,3532.0,5111.401684795833
Concrete,concrete,mlp,0.15,0.2,0.0011,0.0,650127,4,0.6332514332514333,0.8240131578947368,8,937.52734375,0.9937683440221546,14934.0,4856.0,6389.596649598095
Concrete,concrete,mlp,0.15,0.2,0.00165,0.0,660123,0,0.6524160524160524,0.8552631578947368,14,492.8970947265625,0.9844427174551098,11989.0,2388.0,4315.486329593898
Concrete,concrete,mlp,0.15,0.2,0.00165,0.0,660124,1,0.5993447993447993,0.8536184210526315,8,563.7106323242188,0.9897909448586998,12778.0,2782.0,4694.963096155119
Concrete,concrete,mlp,0.15,0.2,0.00165,0.0,660125,2,0.6537264537264538,0.8667763157894737,10,547.942138671875,0.9862510506672926,12397.0,2572.0,4368.279557600423
Concrete,concrete,mlp,0.15,0.2,0.00165,0.0,660126,3,0.6026208026208026,0.8388157894736842,12,524.8906860351562,0.9837194980695242,11999.0,2641.0,4526.250996794953
Concrete,concrete,mlp,0.15,0.2,0.00165,0.0,660127,4,0.6245700245700245,0.875,8,603.77490234375,0.989045706290076,12302.0,3048.0,4762.347010672147
Concrete,concrete,mlp,0.15,0.2,0.0022,0.0,670123,0,0.6481572481572482,0.9013157894736842,21,276.5884094238281,0.9694674107699084,8278.0,1206.0,2434.006800491535
Concrete,concrete,mlp,0.15,0.2,0.0022,0.0,670124,1,0.6533988533988534,0.8832236842105263,11,300.9903564453125,0.9724988637544646,9669.0,1317.0,2928.7422628394206
Concrete,concrete,mlp,0.15,0.2,0.0022,0.0,670125,2,0.5932841932841932,0.8569078947368421,10,294.5048217773437,0.9838535117383472,9875.0,1582.0,3716.696622553287
Concrete,concrete,mlp,0.15,0.2,0.0022,0.0,670126,3,0.6343980343980344,0.8700657894736842,14,329.1318359375,0.9714713440622904,9461.0,1570.0,3141.127976101806
Concrete,concrete,mlp,0.15,0.2,0.0022,0.0,670127,4,0.6343980343980344,0.8388157894736842,9,367.9935607910156,0.9841650500351562,10492.0,1864.0,3721.942473425757
Concrete,concrete,mlp,0.15,0.2,0.00275,0.0,680123,0,0.6424242424242425,0.8585526315789473,9,262.9871520996094,0.9686135678669258,8472.0,1290.0,2800.429706214746
Concrete,concrete,mlp,0.15,0.2,0.00275,0.0,680124,1,0.5841113841113841,0.8075657894736842,20,248.414794921875,0.9672900991504254,7922.0,1079.0,2371.7550919493438
Concrete,concrete,mlp,0.15,0.2,0.00275,0.0,680125,2,0.5995085995085995,0.8881578947368421,12,229.69775390625,0.9622307586191426,8474.0,1005.0,2650.402439005404
Concrete,concrete,mlp,0.15,0.2,0.00275,0.0,680126,3,0.5973791973791974,0.8552631578947368,8,316.8424377441406,0.9768314614183596,9587.0,1544.0,3386.433804502052
Concrete,concrete,mlp,0.15,0.2,0.00275,0.0,680127,4,0.6103194103194103,0.8305921052631579,8,310.2025756835937,0.9800887557202193,9862.0,1596.0,3666.9483875895166
Concrete,concrete,mlp,0.15,0.2,0.0033,0.0,690123,0,0.601965601965602,0.9095394736842104,16,203.93890380859372,0.954462548610174,7721.0,937.0,2369.3446679817816
Concrete,concrete,mlp,0.15,0.2,0.0033,0.0,690124,1,0.6676494676494676,0.8569078947368421,9,240.5209045410156,0.972208852276032,8419.0,1103.0,2757.228787541586
Concrete,concrete,mlp,0.15,0.2,0.0033,0.0,690125,2,0.6501228501228501,0.8355263157894737,11,162.1479034423828,0.9545221021904796,6793.0,751.0,2210.506215042548
Concrete,concrete,mlp,0.15,0.2,0.0033,0.0,690126,3,0.6633906633906634,0.8733552631578947,9,249.36978149414065,0.9630811858625056,7977.0,1090.0,2436.682755992883
Concrete,concrete,mlp,0.15,0.2,0.0033,0.0,690127,4,0.5682227682227682,0.8421052631578947,11,220.4212188720703,0.964140938342978,8507.0,947.0,2658.018420525535
Concrete,concrete,mlp,0.15,0.2,0.0044,0.0,700123,0,0.5633087633087633,0.919407894736842,32,134.58200073242188,0.9589709977683152,5852.0,587.0,1718.56358571743
Concrete,concrete,mlp,0.15,0.2,0.0044,0.0,700124,1,0.5805077805077805,0.8536184210526315,11,158.0064239501953,0.952648730257952,6328.0,749.0,1861.563260325113
Concrete,concrete,mlp,0.15,0.2,0.0044,0.0,700125,2,0.59000819000819,0.8585526315789473,20,147.019287109375,0.9526742243343204,6418.0,690.0,2043.5076947032771
Concrete,concrete,mlp,0.15,0.2,0.0044,0.0,700126,3,0.591973791973792,0.8470394736842105,15,149.76205444335938,0.9553904001688064,7304.0,632.0,2116.84742136772
Concrete,concrete,mlp,0.15,0.2,0.0044,0.0,700127,4,0.5926289926289926,0.8782894736842105,13,152.717041015625,0.9505609937192744,7103.0,646.0,2313.296949863772
Concrete,concrete,mlp,0.15,0.2,0.0055,0.0,710123,0,0.5773955773955773,0.9013157894736842,10,94.32797241210938,0.9296379594301348,5682.0,383.0,1873.43020671629
Concrete,concrete,mlp,0.15,0.2,0.0055,0.0,710124,1,0.6078624078624079,0.8207236842105263,29,100.27652740478516,0.9209574481458074,5329.0,385.0,1340.8688690909005
Concrete,concrete,mlp,0.15,0.2,0.0055,0.0,710125,2,0.5562653562653562,0.8289473684210527,12,105.98070526123048,0.9368867029492236,5497.0,443.0,1616.4799313650494
Concrete,concrete,mlp,0.15,0.2,0.0055,0.0,710126,3,0.6113022113022113,0.8486842105263158,16,106.04501342773438,0.9050517578457,5947.0,434.0,1870.4748818350895
Concrete,concrete,mlp,0.15,0.2,0.0055,0.0,710127,4,0.5760851760851761,0.8421052631578947,12,100.44051361083984,0.918611525233015,5942.0,386.0,1860.7993518425344
Concrete,concrete,mlp,0.15,0.2,0.0066,0.0,720123,0,0.6095004095004095,0.8273026315789473,9,112.00321197509766,0.933371357844906,6682.0,393.0,2149.4194101790417
Concrete,concrete,mlp,0.15,0.2,0.0066,0.0,720124,1,0.5764127764127764,0.8355263157894737,9,108.7813491821289,0.9352193104453628,6212.0,452.0,1937.4306182775936
Concrete,concrete,mlp,0.15,0.2,0.0066,0.0,720125,2,0.6188370188370188,0.84375,10,96.6945343017578,0.9326215576830232,6197.0,380.0,2088.121112202645
Concrete,concrete,mlp,0.15,0.2,0.0066,0.0,720126,3,0.575102375102375,0.868421052631579,13,87.23472595214844,0.9203492153069562,5283.0,349.0,1482.0078719267856
Concrete,concrete,mlp,0.15,0.2,0.0066,0.0,720127,4,0.5931203931203931,0.8717105263157895,18,75.33119201660156,0.9103815368293356,5072.0,273.0,1523.411799560727
Concrete,concrete,mlp,0.15,0.2,0.0011,0.1,730123,0,0.6175266175266175,0.8519736842105263,11,956.2572631835938,0.9765988989156676,6347.0,1344.0,1375.1586865754095
Concrete,concrete,mlp,0.15,0.2,0.0011,0.1,730124,1,0.634889434889435,0.8667763157894737,9,903.0256958007812,0.9835242837911466,4249.0,1477.0,1317.5830429815026
Concrete,concrete,mlp,0.15,0.2,0.0011,0.1,730125,2,0.5452907452907453,0.875,8,1087.7652587890625,0.9851576208181098,8791.0,2027.0,1964.1270266059057
Concrete,concrete,mlp,0.15,0.2,0.0011,0.1,730126,3,0.6263718263718264,0.8404605263157895,8,1043.48876953125,0.9849035655804376,4738.0,1849.0,1651.9364037729513
Concrete,concrete,mlp,0.15,0.2,0.0011,0.1,730127,4,0.6357084357084357,0.8569078947368421,10,996.8939208984376,0.9837304735791574,4799.0,1515.0,1406.3066952538084
Concrete,concrete,mlp,0.15,0.2,0.00165,0.1,740123,0,0.6176904176904177,0.84375,8,632.887451171875,0.977972991051706,5795.0,1130.0,1123.3568404058926
Concrete,concrete,mlp,0.15,0.2,0.00165,0.1,740124,1,0.6411138411138411,0.8125,11,634.1189575195312,0.9714471762669956,4969.0,906.0,944.4810272681588
Concrete,concrete,mlp,0.15,0.2,0.00165,0.1,740125,2,0.6412776412776413,0.8898026315789473,8,590.7202758789062,0.973004390220587,5398.0,1069.0,1061.6976124169057
Concrete,concrete,mlp,0.15,0.2,0.00165,0.1,740126,3,0.6578214578214578,0.8536184210526315,12,582.4951782226562,0.9677867209190456,3803.0,820.0,834.0377968796624
Concrete,concrete,mlp,0.15,0.2,0.00165,0.1,740127,4,0.5413595413595413,0.8914473684210527,9,644.4244384765625,0.9757959921673838,4286.0,1038.0,983.9525685827824
Concrete,concrete,mlp,0.15,0.2,0.0022,0.1,750123,0,0.5814905814905815,0.8601973684210527,11,407.47265625,0.9521678952958896,4835.0,644.0,704.8631900451201
Concrete,concrete,mlp,0.15,0.2,0.0022,0.1,750124,1,0.6109746109746109,0.875,8,468.4437255859375,0.9647693280374956,3809.0,917.0,888.037630536858
Concrete,concrete,mlp,0.15,0.2,0.0022,0.1,750125,2,0.6147420147420147,0.8914473684210527,8,470.4437255859375,0.9630869217519012,5989.0,901.0,970.6667865170808
Concrete,concrete,mlp,0.15,0.2,0.0022,0.1,750126,3,0.6335790335790336,0.8651315789473685,13,403.2090148925781,0.951624162994536,4148.0,598.0,653.3031253766807
Concrete,concrete,mlp,0.15,0.2,0.0022,0.1,750127,4,0.618018018018018,0.8009868421052632,9,467.678466796875,0.9649233355732336,8191.0,768.0,981.9198472248592
Concrete,concrete,mlp,0.15,0.2,0.00275,0.1,760123,0,0.5487305487305487,0.8766447368421053,20,282.2893981933594,0.9300665982786736,3735.0,408.0,487.2517706489381
Concrete,concrete,mlp,0.15,0.2,0.00275,0.1,760124,1,0.6212940212940213,0.8569078947368421,9,341.7138366699219,0.9548038965404988,3835.0,663.0,677.0360772964359
Concrete,concrete,mlp,0.15,0.2,0.00275,0.1,760125,2,0.6021294021294021,0.8667763157894737,9,303.4051513671875,0.9481695754135258,3973.0,555.0,604.9659005221012
Concrete,concrete,mlp,0.15,0.2,0.00275,0.1,760126,3,0.6222768222768222,0.8651315789473685,11,308.0032043457031,0.9458127161875798,3622.0,534.0,585.2730110379563
Concrete,concrete,mlp,0.15,0.2,0.00275,0.1,760127,4,0.6042588042588043,0.9029605263157896,11,343.7652587890625,0.9530426639708316,3809.0,600.0,620.6963743944904
Concrete,concrete,mlp,0.15,0.2,0.0033,0.1,770123,0,0.6848484848484848,0.8618421052631579,9,284.0546569824219,0.9442588924449482,5659.0,463.0,669.3550088020869
Concrete,concrete,mlp,0.15,0.2,0.0033,0.1,770124,1,0.6398034398034398,0.8700657894736842,8,273.9774780273437,0.9512140140790264,4058.0,548.0,618.1913275001876
Concrete,concrete,mlp,0.15,0.2,0.0033,0.1,770125,2,0.5682227682227682,0.8519736842105263,13,240.8746032714844,0.9409174811925272,4788.0,386.0,528.7631844672821
Concrete,concrete,mlp,0.15,0.2,0.0033,0.1,770126,3,0.6176904176904177,0.8273026315789473,8,237.9549865722656,0.949713599421128,4541.0,486.0,616.7153739936377
Concrete,concrete,mlp,0.15,0.2,0.0033,0.1,770127,4,0.6212940212940213,0.8486842105263158,9,249.83279418945312,0.9445616164471275,4266.0,433.0,538.2339341351029
Concrete,concrete,mlp,0.15,0.2,0.0044,0.1,780123,0,0.6393120393120393,0.881578947368421,16,140.3922882080078,0.8955290556061296,6017.0,213.0,583.7985122263699
Concrete,concrete,mlp,0.15,0.2,0.0044,0.1,780124,1,0.6332514332514333,0.912828947368421,18,174.45980834960938,0.9232203157983796,3316.0,292.0,392.9794638681799
Concrete,concrete,mlp,0.15,0.2,0.0044,0.1,780125,2,0.6368550368550369,0.8601973684210527,10,181.6334381103516,0.9248870417482074,7360.0,301.0,753.5890552140481
Concrete,concrete,mlp,0.15,0.2,0.0044,0.1,780126,3,0.5814905814905815,0.9029605263157896,12,185.3086853027344,0.914715174351802,6526.0,291.0,681.1267762943254
Concrete,concrete,mlp,0.15,0.2,0.0044,0.1,780127,4,0.6306306306306306,0.8618421052631579,12,182.90353393554688,0.9237534208263928,7860.0,288.0,760.0203343076205
Concrete,concrete,mlp,0.15,0.2,0.0055,0.1,790123,0,0.5659295659295659,0.8618421052631579,7,147.9935760498047,0.925895579653116,5631.0,350.0,792.5766853023547
Concrete,concrete,mlp,0.15,0.2,0.0055,0.1,790124,1,0.6037674037674038,0.8782894736842105,10,160.08682250976562,0.9103810845539048,5028.0,251.0,559.117149752125
Concrete,concrete,mlp,0.15,0.2,0.0055,0.1,790125,2,0.6471744471744472,0.8618421052631579,15,122.45980834960938,0.9063821512361612,3451.0,235.0,378.4224527313448
Concrete,concrete,mlp,0.15,0.2,0.0055,0.1,790126,3,0.618018018018018,0.8256578947368421,11,138.38262939453125,0.8906157769405594,3587.0,258.0,388.0316890590406
Concrete,concrete,mlp,0.15,0.2,0.0055,0.1,790127,4,0.5608517608517608,0.881578947368421,14,103.17041778564452,0.8811634582257185,3721.0,203.0,400.3666700094416
Concrete,concrete,mlp,0.15,0.2,0.0066,0.1,800123,0,0.5402129402129402,0.868421052631579,25,88.3376235961914,0.8349281120783257,4319.0,123.0,377.9348279878415
Concrete,concrete,mlp,0.15,0.2,0.0066,0.1,800124,1,0.5775593775593776,0.8700657894736842,13,97.1543426513672,0.8632475026125896,5255.0,151.0,515.6545472907707
Concrete,concrete,mlp,0.15,0.2,0.0066,0.1,800125,2,0.6067158067158067,0.8207236842105263,12,138.65916442871094,0.8851337827618427,6109.0,184.0,588.7798384176306
Concrete,concrete,mlp,0.15,0.2,0.0066,0.1,800126,3,0.5597051597051597,0.8305921052631579,13,109.16398620605467,0.8506021664276577,6315.0,133.0,657.1402718327853
Concrete,concrete,mlp,0.15,0.2,0.0066,0.1,800127,4,0.5302211302211303,0.881578947368421,24,75.6205825805664,0.8434155173312201,2596.0,142.0,253.5064711983672
Concrete,concrete,mlp,0.15,0.2,0.0011,0.2,810123,0,0.6414414414414414,0.881578947368421,10,951.4984130859376,0.9799903483242572,4037.0,1474.0,1336.551056169387
Concrete,concrete,mlp,0.15,0.2,0.0011,0.2,810124,1,0.5942669942669943,0.8569078947368421,10,917.4373168945312,0.9805352999509462,5011.0,1366.0,1278.9269325904295
Concrete,concrete,mlp,0.15,0.2,0.0011,0.2,810125,2,0.6212940212940213,0.8766447368421053,7,1158.7587890625,0.9811832836748674,6639.0,2321.0,2062.757371413631
Concrete,concrete,mlp,0.15,0.2,0.0011,0.2,810126,3,0.62997542997543,0.8717105263157895,9,965.3182983398438,0.9825745578765924,4860.0,1842.0,1576.0917354852668
Concrete,concrete,mlp,0.15,0.2,0.0011,0.2,810127,4,0.6108108108108108,0.8421052631578947,10,981.5048217773438,0.9808781382581596,4535.0,1450.0,1355.434011090817
Concrete,concrete,mlp,0.15,0.2,0.00165,0.2,820123,0,0.6552006552006552,0.8404605263157895,10,618.1607666015625,0.9719197529641028,4084.0,849.0,850.0562576554833
Concrete,concrete,mlp,0.15,0.2,0.00165,0.2,820124,1,0.6275184275184276,0.8552631578947368,8,660.9678344726562,0.9739389274088912,4709.0,1126.0,1099.1260002064218
Concrete,concrete,mlp,0.15,0.2,0.00165,0.2,820125,2,0.55004095004095,0.8240131578947368,8,660.09326171875,0.9753485605221618,4618.0,1123.0,1098.2718331935157
Concrete,concrete,mlp,0.15,0.2,0.00165,0.2,820126,3,0.6486486486486487,0.8667763157894737,10,642.0321655273438,0.9678187638797856,5002.0,1020.0,993.626816161568
Concrete,concrete,mlp,0.15,0.2,0.00165,0.2,820127,4,0.6361998361998362,0.9078947368421052,10,585.69775390625,0.9705691300070076,4278.0,843.0,855.9690767050809
Concrete,concrete,mlp,0.15,0.2,0.0022,0.2,830123,0,0.5493857493857494,0.8355263157894737,10,425.2861633300781,0.9646572379622408,5693.0,654.0,752.6121979784141
Concrete,concrete,mlp,0.15,0.2,0.0022,0.2,830124,1,0.6376740376740376,0.8601973684210527,12,353.0578918457031,0.951398189912781,4308.0,464.0,568.5108752329699
Concrete,concrete,mlp,0.15,0.2,0.0022,0.2,830125,2,0.5877149877149878,0.8157894736842105,9,462.7877807617188,0.9666643244679926,3599.0,718.0,727.7708020457902
Concrete,concrete,mlp,0.15,0.2,0.0022,0.2,830126,3,0.6206388206388206,0.8355263157894737,9,451.6945190429688,0.9645961837175604,3014.0,878.0,785.8374806112146
Concrete,concrete,mlp,0.15,0.2,0.0022,0.2,830127,4,0.5823095823095823,0.8651315789473685,10,460.43408203125,0.9637945455912348,4499.0,672.0,717.6981562623581
Concrete,concrete,mlp,0.15,0.2,0.00275,0.2,840123,0,0.6301392301392301,0.8700657894736842,22,255.0064239501953,0.9331808744753513,3231.0,336.0,386.6874332292991
Concrete,concrete,mlp,0.15,0.2,0.00275,0.2,840124,1,0.5674037674037674,0.84375,8,361.24114990234375,0.9597679746457012,3165.0,654.0,641.9226167685199
Concrete,concrete,mlp,0.15,0.2,0.00275,0.2,840125,2,0.6512694512694512,0.84375,12,292.5916442871094,0.9433051918575488,2847.0,454.0,469.5601753839108
Concrete,concrete,mlp,0.15,0.2,0.00275,0.2,840126,3,0.5834561834561834,0.8404605263157895,8,319.5691223144531,0.9501273265533944,3535.0,610.0,629.239620432786
Concrete,concrete,mlp,0.15,0.2,0.00275,0.2,840127,4,0.5977067977067977,0.8207236842105263,12,277.36334228515625,0.9449915042214744,4084.0,395.0,487.3552264002456
Concrete,concrete,mlp,0.15,0.2,0.0033,0.2,850123,0,0.6473382473382473,0.8207236842105263,8,285.4694519042969,0.9497063920556974,4630.0,562.0,705.3478292506782
Concrete,concrete,mlp,0.15,0.2,0.0033,0.2,850124,1,0.6384930384930385,0.8536184210526315,11,226.4276580810547,0.9288038207719354,3628.0,375.0,463.3927920908656
Concrete,concrete,mlp,0.15,0.2,0.0033,0.2,850125,2,0.5528255528255528,0.8667763157894737,13,239.1639862060547,0.923003596868054,4439.0,334.0,453.6863858353349
Concrete,concrete,mlp,0.15,0.2,0.0033,0.2,850126,3,0.5808353808353809,0.8667763157894737,12,266.3794250488281,0.9390277697534184,3834.0,359.0,445.70985129166473
Concrete,concrete,mlp,0.15,0.2,0.0033,0.2,850127,4,0.5932841932841932,0.8832236842105263,12,227.77813720703125,0.9210988753227348,2830.0,323.0,369.90794553129615
Concrete,concrete,mlp,0.15,0.2,0.0044,0.2,860123,0,0.6006552006552006,0.7861842105263158,9,216.9871368408203,0.9284403394974112,7741.0,334.0,728.7395810942289
Concrete,concrete,mlp,0.15,0.2,0.0044,0.2,860124,1,0.5973791973791974,0.8322368421052632,12,140.24758911132812,0.8737613126568369,5461.0,172.0,485.72761300848026
Concrete,concrete,mlp,0.15,0.2,0.0044,0.2,860125,2,0.5518427518427519,0.8338815789473685,9,173.7106170654297,0.9091646834855452,8127.0,253.0,863.5682950712129
Concrete,concrete,mlp,0.15,0.2,0.0044,0.2,860126,3,0.6216216216216216,0.7927631578947368,9,185.0032196044922,0.9230515245243808,4789.0,309.0,504.25811312666383
Concrete,concrete,mlp,0.15,0.2,0.0044,0.2,860127,4,0.5608517608517608,0.8733552631578947,16,157.8713836669922,0.8937143611427022,5223.0,211.0,450.1748659813027
Concrete,concrete,mlp,0.15,0.2,0.0055,0.2,870123,0,0.5895167895167895,0.8618421052631579,13,150.1414794921875,0.8900958741511285,8027.0,182.0,687.4827376060368
Concrete,concrete,mlp,0.15,0.2,0.0055,0.2,870124,1,0.5936117936117936,0.8947368421052632,14,117.99356842041016,0.8788436215021276,2098.0,184.0,236.2834158791004
Concrete,concrete,mlp,0.15,0.2,0.0055,0.2,870125,2,0.584930384930385,0.881578947368421,10,130.47589111328125,0.9069391605451804,4882.0,200.0,530.3443168097707
