model_family,lambda_sample_smooth,lambda_sparse,mean_cluster_ari,mean_cluster_nmi,n_pairs,mean_Khard
L-LSPIN,0.0,0.0035,0.4402506795154835,0.4732371455613794,20,256.46752166748047
L-LSPIN,0.1,0.028,0.43960369597519133,0.4739386797713915,20,165.53054733276366
L-LSPIN,0.1,0.021,0.4671274439655086,0.5075203177999403,20,203.0755630493164
L-LSPIN,0.1,0.014,0.5223743177642696,0.5356746659835967,20,331.12990417480466
L-LSPIN,0.1,0.0105,0.7508609929948239,0.7090643509257134,20,462.64405212402346
L-LSPIN,0.1,0.00875,0.7275686640344371,0.6831240059793017,20,583.1717163085938
L-LSPIN,0.1,0.007,0.7298298927693434,0.6957748639632724,20,925.1186645507812
L-LSPIN,0.1,0.00525,0.8689653575263611,0.8153429234057569,20,1930.7575805664062
L-LSPIN,0.1,0.0035,0.6893749646742747,0.7638950531712377,20,3828.1543701171877
L-LSPIN,0.2,0.028,0.43681628213640195,0.4777101631470863,20,172.20675201416014
L-LSPIN,0.2,0.021,0.5289401033548043,0.5553533110966334,20,211.06816864013672
L-LSPIN,0.2,0.014,0.6008913347022936,0.6125585826088114,20,314.3999969482422
L-LSPIN,0.2,0.0105,0.5386533646150129,0.5839742680900789,20,473.77845764160156
L-LSPIN,0.2,0.00875,0.6806501700372128,0.6984885469422147,20,614.0263732910156
L-LSPIN,0.2,0.007,0.7660490443617801,0.7351756134222864,20,951.1035339355469
L-LSPIN,0.2,0.00525,0.8544205393814777,0.8079936006477049,20,1894.5723510742187
L-LSPIN,0.2,0.0035,0.7221095544298874,0.7799471145232894,20,3708.7385498046874
L-LSPIN,0.4,0.028,0.49603376898934065,0.5260243775585037,20,165.7337631225586
L-LSPIN,0.4,0.021,0.46694405372718195,0.5183752835894845,20,210.74244384765626
L-LSPIN,0.4,0.014,0.6168311394592164,0.598044336370576,20,323.7434051513672
L-LSPIN,0.4,0.0105,0.660166056096261,0.63493460673173,20,484.2755615234375
L-LSPIN,0.4,0.00875,0.5970660116782545,0.6435889430351355,20,631.8009735107422
L-LSPIN,0.4,0.007,0.8226841045624189,0.7647002672193046,20,932.0299011230469
L-LSPIN,0.4,0.00525,0.8465257139327387,0.7871218822050098,20,1767.0620727539062
L-LSPIN,0.4,0.0035,0.7452615005256855,0.800494100432479,20,3923.315380859375
LSPIN,0.0,0.028,0.4584176762530948,0.4663978645321346,20,71.74244422912598
LSPIN,0.0,0.021,0.4603772851008328,0.4581018589880707,20,89.80771865844727
LSPIN,0.0,0.014,0.44306209689773846,0.48553100022123113,20,115.98134918212891
LSPIN,0.0,0.0105,0.5454703932415661,0.5222635780485251,20,146.73536911010743
LSPIN,0.0,0.00875,0.4402985472860973,0.4637112640774069,20,166.1160789489746
LSPIN,0.0,0.007,0.5309118740103358,0.5072555656977183,20,216.96688385009764
LSPIN,0.0,0.00525,0.429237218202651,0.41602914061501534,20,255.76044921875
