model_family,lambda_sample_smooth,lambda_sparse,mean_Khard,std_Khard,mean_test_c,std_test_c,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,mean_effective_gene_count,n_runs,mean_affinity_corr,mean_risk_corr,mean_top_risk_overlap_ratio,mean_cluster_ari,mean_cluster_nmi,rank_cindex,rank_affinity,rank_risk,rank_cluster,rank_parsimony,joint_score
L-LSPIN,0.1,0.007,925.1186645507812,158.1552694453677,0.6418018018018018,0.03705463991819791,0.980407202855465,0.004384810981012978,2946.4,1345.4,1208.5033990766174,10,0.9209819989808693,0.668927685488024,2.6641471403376165,0.7298298927693434,0.6957748639632724,0.7931034482758621,0.6896551724137931,0.8275862068965517,0.7931034482758621,0.2413793103448276,0.6689655172413793
L-LSPIN,0.2,0.00875,614.0263732910156,102.32354259932275,0.6193120393120394,0.03411908875317852,0.9695485836859739,0.007817809078563451,2330.6,852.4,790.7433114318248,10,0.9351764532084108,0.6138631965062418,2.511350466112371,0.6806501700372128,0.6984885469422147,0.6896551724137931,0.8275862068965517,0.6896551724137931,0.7241379310344828,0.41379310344827586,0.6689655172413793
L-LSPIN,0.1,0.0105,462.64405212402346,53.20133600092547,0.6123669123669123,0.039140985121633054,0.9588486582606854,0.00925011517882586,1999.0,633.4,594.4648647406704,10,0.9298824207696595,0.5786507429701164,2.4408289241622576,0.7508609929948239,0.7090643509257134,0.5172413793103449,0.7241379310344828,0.6206896551724138,0.8275862068965517,0.5862068965517241,0.6551724137931034
L-LSPIN,0.4,0.00875,631.8009735107422,95.1912072501101,0.6141687141687141,0.03324638976045007,0.9707144470874856,0.005446642118608318,2317.0,856.7,800.5746231716447,10,0.9333018196760771,0.6276584207021414,2.5662005542957926,0.5970660116782545,0.6435889430351355,0.5517241379310345,0.7586206896551724,0.7241379310344828,0.5862068965517241,0.4482758620689655,0.6137931034482758
L-LSPIN,0.4,0.0105,484.2755615234375,33.75606050546859,0.6024406224406225,0.01954368513036564,0.9641040265568757,0.005268983150824732,2106.8,663.7,623.9006026658224,10,0.9132245458541488,0.5686044557080951,2.393814562862182,0.660166056096261,0.63493460673173,0.3103448275862069,0.6551724137931034,0.5862068965517241,0.6896551724137931,0.5517241379310345,0.5586206896551724
L-LSPIN,0.2,0.0105,473.77845764160156,75.66781954740004,0.6143161343161343,0.03751553818904643,0.9609045566945815,0.007503870344701515,2170.3,646.9,610.1432763096965,10,0.9095102566608124,0.5365976318580165,2.2684429327286475,0.5386533646150129,0.5839742680900789,0.5862068965517241,0.6206896551724138,0.4482758620689655,0.5517241379310345,0.5172413793103449,0.5448275862068965
LSPIN,0.1,0.00525,519.5620544433593,127.43963232580319,0.6174447174447175,0.023454298560129497,0.9779086414951486,0.006815064465745025,2843.5,1120.6,972.5542504347711,10,0.935822311886551,0.6629267147025002,2.58970773494583,0.6189771498095881,0.6027899944075747,0.8125,0.96875,0.8125,0.96875,0.3125,0.775
LSPIN,0.1,0.007,404.58778076171876,86.41158522350209,0.6251597051597051,0.03230092345370746,0.9710940726842299,0.00880295479719879,2507.2,866.1,766.7367281848112,10,0.9148336903416672,0.6195716231126046,2.409486016628874,0.6019479139378555,0.5907910610582422,0.96875,0.78125,0.71875,0.8125,0.375,0.73125
LSPIN,0.4,0.0035,811.3778076171875,51.56825546807986,0.6192301392301391,0.02454613453171067,0.9869081381545577,0.002376064468150701,3880.2,1754.0,1507.1269346576157,10,0.9359652128565406,0.7473720684957315,2.969740488788108,0.5833060809843991,0.5661463908704572,0.84375,1.0,1.0,0.71875,0.0625,0.725
LSPIN,0.1,0.0035,793.9932434082032,117.33527113448955,0.6243079443079443,0.030918791722937766,0.9846629524879011,0.004078037981427864,3724.1,1618.8,1418.057481861213,10,0.9300306286024599,0.7157736577803062,2.7033257747543464,0.58118082378564,0.610777421938965,0.9375,0.90625,0.9375,0.65625,0.15625,0.71875
LSPIN,0.2,0.00875,334.68006286621096,77.13526645678274,0.6095167895167896,0.032874715091947226,0.9674484928022158,0.007215349715447912,2257.4,707.2,631.8828144058247,10,0.9194146821357906,0.5943785371819608,2.4682539682539684,0.6074034139374818,0.5920252918674742,0.71875,0.84375,0.6875,0.84375,0.46875,0.7125
LSPIN,0.1,0.00875,298.70482330322267,78.8403237428952,0.6033906633906634,0.04294307657923226,0.9594574748699973,0.01134857710058031,1985.3,586.6,527.1361982348969,10,0.9117368341886978,0.5683422103324536,2.4447467876039304,0.6167126288830157,0.6003524874023899,0.59375,0.75,0.5625,0.9375,0.6875,0.70625
LSPIN,0.4,0.0105,293.3299057006836,66.81678938752523,0.5922031122031122,0.022134002847466944,0.9611890421155588,0.008764584809734537,2129.7,574.4,525.4132771384262,10,0.9153354127689504,0.5861648622171824,2.4878432854623336,0.6421777808054733,0.6047173419526795,0.375,0.8125,0.65625,1.0,0.5625,0.68125
LSPIN,0.4,0.00525,497.01832275390626,35.558114323027645,0.6151187551187551,0.028284098390714926,0.9769659489902921,0.002786942442005239,3066.2,1022.5,915.4946676734104,10,0.9078393981931571,0.6700472939849216,2.652393550012598,0.5839001509968383,0.5613479091531481,0.78125,0.65625,0.90625,0.75,0.21875,0.6625
LSPIN,0.2,0.00525,520.0636688232422,95.84906100086202,0.6087141687141687,0.023437966196152123,0.977458128257531,0.005252629976808886,2960.8,1074.2,946.1463178556207,10,0.9317490172834031,0.6657262990732954,2.7620937263794407,0.5763991785348148,0.6041086707576712,0.6875,0.9375,0.875,0.5625,0.25,0.6625
LSPIN,0.4,0.007,379.8713806152344,53.46085951078238,0.5933497133497133,0.039207036642494524,0.969569282967598,0.005123301017834882,2245.2,761.3,666.5775092263103,10,0.9217487402764115,0.6210267977458576,2.4565003779289496,0.5816701977731078,0.5782129720863725,0.4375,0.875,0.75,0.6875,0.5,0.65
LSPIN,0.2,0.0035,794.4739501953125,96.79350679793623,0.6206715806715806,0.026749658393028765,0.9859739956782881,0.0034417167239334102,3768.5,1713.7,1479.3234853275724,10,0.9053792471767194,0.7387914563102653,2.8953010833963218,0.5809657846135186,0.5914611551872533,0.875,0.625,0.96875,0.59375,0.125,0.6375
LSPIN,0.2,0.007,378.9250778198242,97.74421537122585,0.5955937755937756,0.03246995515794446,0.9656040439667939,0.008990595025319558,2275.3,721.2,649.0443020331902,10,0.8996846340455674,0.585283141785808,2.3546359284454526,0.590458470945022,0.5567198598717897,0.46875,0.59375,0.625,0.78125,0.4375,0.58125
