model_family,gate_type,predictor,lambda_sparse,lambda_sample_smooth,run_i,run_j,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
LSPIN,lspin_tf,mlp,0.00525,0.1,0,3,0.7216817340532964,2.8208616780045355,0.4,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.00525,0.1,0,4,0.6753351203998389,3.055933484504913,0.4482758620689655,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.00525,0.1,1,2,0.6824389027422747,2.742504409171076,0.3846153846153846,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.00525,0.1,1,3,0.6896466276381762,2.6641471403376165,0.3695652173913043,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.00525,0.1,1,4,0.6102443463501913,2.429075333837239,0.3263157894736842,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.00525,0.1,2,3,0.7219839920099173,2.742504409171076,0.3846153846153846,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.00525,0.1,2,4,0.6605814604995167,2.977576215671454,0.4318181818181818,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.00525,0.1,3,4,0.6982276103745305,2.6641471403376165,0.3695652173913043,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,mlp,0.007,0.1,0,1,0.6570826556169244,2.2723607961703203,0.2989690721649484,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.007,0.1,0,2,0.6029854258177513,2.2723607961703203,0.2989690721649484,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.007,0.1,0,3,0.622016995690567,2.1156462585034013,0.2727272727272727,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,mlp,0.007,0.1,0,4,0.6405473862565157,2.1940035273368608,0.2857142857142857,3.1342907533383726,0.4651162790697674
LSPIN,lspin_tf,mlp,0.007,0.1,1,2,0.6241484540108193,2.2723607961703203,0.2989690721649484,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.007,0.1,1,3,0.6073497499262954,2.429075333837239,0.3263157894736842,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.007,0.1,1,4,0.6253103121648154,2.6641471403376165,0.3695652173913043,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,mlp,0.007,0.1,2,3,0.5648476427681739,2.1940035273368608,0.2857142857142857,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.007,0.1,2,4,0.5325535950937834,1.802217183169564,0.2233009708737864,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.007,0.1,3,4,0.5593163868856617,2.429075333837239,0.3263157894736842,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.00875,0.1,0,1,0.6396286290017617,2.429075333837239,0.3263157894736842,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.00875,0.1,0,2,0.5777428450064425,2.1156462585034013,0.2727272727272727,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.00875,0.1,0,3,0.6398814720612283,2.429075333837239,0.3263157894736842,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.00875,0.1,0,4,0.6212110830118877,2.429075333837239,0.3263157894736842,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.00875,0.1,1,2,0.6079008553468163,2.1940035273368608,0.2857142857142857,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.00875,0.1,1,3,0.599006769825133,2.8992189468379945,0.4157303370786517,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.00875,0.1,1,4,0.6396667672923676,2.5857898715041574,0.3548387096774194,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.00875,0.1,2,3,0.5940568891742355,2.2723607961703203,0.2989690721649484,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.00875,0.1,2,4,0.6014374343780159,2.3507180650037798,0.3125,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.00875,0.1,3,4,0.6444648318413575,2.8992189468379945,0.4157303370786517,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0105,0.1,0,1,0.5375584779962159,2.5857898715041574,0.3548387096774194,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.0105,0.1,0,2,0.6487872583887394,2.037288989669942,0.26,2.8208616780045355,0.4
LSPIN,lspin_tf,mlp,0.0105,0.1,0,3,0.5718911583242371,2.507432602670698,0.3404255319148936,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0105,0.1,0,4,0.6025324212759225,2.5857898715041574,0.3548387096774194,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,mlp,0.0105,0.1,1,2,0.4678997264278507,1.958931720836483,0.2475247524752475,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,mlp,0.0105,0.1,1,3,0.5075077447340568,2.507432602670698,0.3404255319148936,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.0105,0.1,1,4,0.5753679061938087,2.8208616780045355,0.4,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.0105,0.1,2,3,0.5673051472412949,2.1940035273368608,0.2857142857142857,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,mlp,0.0105,0.1,2,4,0.5624415659772077,2.1156462585034013,0.2727272727272727,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,mlp,0.0105,0.1,3,4,0.5190551803334573,2.742504409171076,0.3846153846153846,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.014,0.1,0,1,0.4677258771994559,2.1156462585034013,0.2727272727272727,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,mlp,0.014,0.1,0,2,0.4272536769151817,2.2723607961703203,0.2989690721649484,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.014,0.1,0,3,0.5304244325616608,2.507432602670698,0.3404255319148936,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,mlp,0.014,0.1,0,4,0.5045445316618127,2.1940035273368608,0.2857142857142857,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,mlp,0.014,0.1,1,2,0.4678732490815461,2.1156462585034013,0.2727272727272727,2.3507180650037798,0.3125
LSPIN,lspin_tf,mlp,0.014,0.1,1,3,0.5283367289297776,2.3507180650037798,0.3125,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,mlp,0.014,0.1,1,4,0.5564231177250585,2.6641471403376165,0.3695652173913043,2.429075333837239,0.3263157894736842
