model_family,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,run_i,run_j,risk_corr,top_risk_overlap_ratio,top_risk_jaccard,bottom_risk_overlap_ratio,bottom_risk_jaccard
L-LSPIN,lspin_tf,0.15,0.00875,0.1,0,2,0.5399059266641186,2.037288989669942,0.26,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,0.15,0.00875,0.1,1,2,0.5199843374936826,2.2723607961703203,0.2989690721649484,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.15,0.007,0.1,0,1,0.5819966445401559,2.429075333837239,0.3263157894736842,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,0.15,0.007,0.1,0,2,0.5730105638826435,2.35071806500378,0.3125,2.742504409171076,0.3846153846153846
L-LSPIN,lspin_tf,0.15,0.007,0.1,1,2,0.7099902950515821,2.8208616780045355,0.4,2.8208616780045355,0.4
L-LSPIN,lspin_tf,0.12,0.021,0.1,0,1,0.4033250846379259,1.958931720836483,0.2475247524752475,2.037288989669942,0.26
L-LSPIN,lspin_tf,0.12,0.021,0.1,0,2,0.4102335626177467,1.802217183169564,0.2233009708737864,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.12,0.021,0.1,1,2,0.4160226561605633,1.880574452003024,0.2352941176470588,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.12,0.014,0.1,0,1,0.5796818625387186,2.507432602670698,0.3404255319148936,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,0.12,0.014,0.1,0,2,0.4573387477137454,2.2723607961703203,0.2989690721649484,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.12,0.014,0.1,1,2,0.5626027378884769,2.507432602670698,0.3404255319148936,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,0.12,0.0105,0.1,0,1,0.6252398315315382,2.8992189468379945,0.4157303370786517,2.35071806500378,0.3125
L-LSPIN,lspin_tf,0.12,0.0105,0.1,0,2,0.3334131137588992,1.802217183169564,0.2233009708737864,1.880574452003024,0.2352941176470588
L-LSPIN,lspin_tf,0.12,0.0105,0.1,1,2,0.474728974895865,2.037288989669942,0.26,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,0.12,0.00875,0.1,0,1,0.5078911809249527,1.958931720836483,0.2475247524752475,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,0.12,0.00875,0.1,0,2,0.4455248907707884,1.958931720836483,0.2475247524752475,1.5671453766691863,0.1886792452830188
L-LSPIN,lspin_tf,0.12,0.00875,0.1,1,2,0.4101055817923635,1.958931720836483,0.2475247524752475,2.037288989669942,0.26
L-LSPIN,lspin_tf,0.12,0.007,0.1,0,1,0.5208851180824383,2.037288989669942,0.26,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.12,0.007,0.1,0,2,0.6543331164754635,3.212648022171832,0.4823529411764706,2.8208616780045355,0.4
L-LSPIN,lspin_tf,0.12,0.007,0.1,1,2,0.4065303860072133,2.037288989669942,0.26,2.037288989669942,0.26
Concrete,concrete,0.15,0.0055,0.1,0,1,-0.0144089803737437,0.7052154195011339,0.0769230769230769,1.3320735701688082,0.1559633027522936
Concrete,concrete,0.15,0.0055,0.1,0,2,0.1785347394966748,1.018644494834971,0.1150442477876106,1.7238599143361049,0.2115384615384615
Concrete,concrete,0.15,0.0055,0.1,1,2,0.1088367605477672,1.4104308390022675,0.1666666666666666,1.1753590325018897,0.1351351351351351
Concrete,concrete,0.15,0.0044,0.1,0,1,0.3027271305081126,1.802217183169564,0.2233009708737864,1.6455026455026456,0.2
Concrete,concrete,0.15,0.0044,0.1,0,2,0.3087527476486918,1.6455026455026456,0.2,1.802217183169564,0.2233009708737864
Concrete,concrete,0.15,0.0044,0.1,1,2,0.2181187710433896,1.4104308390022675,0.1666666666666666,1.3320735701688082,0.1559633027522936
Concrete,concrete,0.15,0.0033,0.1,0,1,0.4879586694618355,2.507432602670698,0.3404255319148936,1.880574452003024,0.2352941176470588
Concrete,concrete,0.15,0.0033,0.1,0,2,0.4904524594376425,2.1156462585034013,0.2727272727272727,2.742504409171076,0.3846153846153846
Concrete,concrete,0.15,0.0033,0.1,1,2,0.511024899466856,2.742504409171076,0.3846153846153846,1.6455026455026456,0.2
Concrete,concrete,0.15,0.00275,0.1,0,1,0.5652542706647372,2.2723607961703203,0.2989690721649484,2.2723607961703203,0.2989690721649484
Concrete,concrete,0.15,0.00275,0.1,0,2,0.4844609948382142,1.880574452003024,0.2352941176470588,2.1940035273368608,0.2857142857142857
Concrete,concrete,0.15,0.00275,0.1,1,2,0.416394519987725,2.1156462585034013,0.2727272727272727,1.958931720836483,0.2475247524752475
Concrete,concrete,0.15,0.0022,0.1,0,1,0.3269779671604639,1.7238599143361049,0.2115384615384615,1.880574452003024,0.2352941176470588
Concrete,concrete,0.15,0.0022,0.1,0,2,0.4043944522117224,1.488788107835727,0.1775700934579439,2.1940035273368608,0.2857142857142857
Concrete,concrete,0.15,0.0022,0.1,1,2,0.6109304751740762,2.2723607961703203,0.2989690721649484,2.507432602670698,0.3404255319148936
Concrete,concrete,0.12,0.0055,0.1,0,1,0.2051126621356142,1.3320735701688082,0.1559633027522936,1.488788107835727,0.1775700934579439
Concrete,concrete,0.12,0.0055,0.1,0,2,0.1141851032148449,1.5671453766691863,0.1886792452830188,1.6455026455026456,0.2
Concrete,concrete,0.12,0.0055,0.1,1,2,0.0848182477583331,1.0970017636684304,0.125,1.802217183169564,0.2233009708737864
Concrete,concrete,0.12,0.0044,0.1,0,1,0.190556943869733,1.488788107835727,0.1775700934579439,1.0970017636684304,0.125
Concrete,concrete,0.12,0.0044,0.1,0,2,0.2321962130002184,1.6455026455026456,0.2,1.253716301335349,0.1454545454545454
Concrete,concrete,0.12,0.0044,0.1,1,2,0.1352208125952661,1.802217183169564,0.2233009708737864,1.488788107835727,0.1775700934579439
Concrete,concrete,0.12,0.0033,0.1,0,1,0.3678971283481146,1.880574452003024,0.2352941176470588,2.037288989669942,0.26
Concrete,concrete,0.12,0.0033,0.1,0,2,0.3636071517811292,1.253716301335349,0.1454545454545454,1.880574452003024,0.2352941176470588
Concrete,concrete,0.12,0.0033,0.1,1,2,0.2820128197092995,1.488788107835727,0.1775700934579439,1.7238599143361049,0.2115384615384615
Concrete,concrete,0.12,0.00275,0.1,0,1,0.5254288015337762,2.5857898715041574,0.3548387096774194,2.429075333837239,0.3263157894736842
Concrete,concrete,0.12,0.00275,0.1,0,2,0.6359964619141799,2.977576215671454,0.4318181818181818,2.2723607961703203,0.2989690721649484
Concrete,concrete,0.12,0.00275,0.1,1,2,0.4684949356707283,1.958931720836483,0.2475247524752475,2.1940035273368608,0.2857142857142857
Concrete,concrete,0.12,0.0022,0.1,0,1,0.5354828827299223,2.6641471403376165,0.3695652173913043,2.8208616780045355,0.4
Concrete,concrete,0.12,0.0022,0.1,0,2,0.6527603805836185,2.507432602670698,0.3404255319148936,3.212648022171832,0.4823529411764706
Concrete,concrete,0.12,0.0022,0.1,1,2,0.5694665679762505,2.1156462585034013,0.2727272727272727,2.8208616780045355,0.4
L-Concrete,concrete,0.15,0.0066,0.1,0,1,0.4333177221003641,1.958931720836483,0.2475247524752475,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,0.15,0.0066,0.1,0,2,0.3910063210797069,2.1156462585034013,0.2727272727272727,2.2723607961703203,0.2989690721649484
L-Concrete,concrete,0.15,0.0066,0.1,1,2,0.3340112640248224,1.7238599143361049,0.2115384615384615,1.880574452003024,0.2352941176470588
L-Concrete,concrete,0.15,0.0044,0.1,0,1,0.5307915557213244,2.1940035273368608,0.2857142857142857,2.35071806500378,0.3125
L-Concrete,concrete,0.15,0.0044,0.1,0,2,0.4520369279924109,1.7238599143361049,0.2115384615384615,2.1156462585034013,0.2727272727272727
L-Concrete,concrete,0.15,0.0044,0.1,1,2,0.5122517140089776,2.1940035273368608,0.2857142857142857,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,0.15,0.0033,0.1,0,1,0.4415598447417817,1.802217183169564,0.2233009708737864,2.5857898715041574,0.3548387096774194
L-Concrete,concrete,0.15,0.0033,0.1,0,2,0.5787640193892595,2.037288989669942,0.26,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,0.15,0.0033,0.1,1,2,0.592496724365326,2.1156462585034013,0.2727272727272727,2.742504409171076,0.3846153846153846
L-Concrete,concrete,0.15,0.00275,0.1,0,1,0.4643868909508665,2.037288989669942,0.26,2.429075333837239,0.3263157894736842
L-Concrete,concrete,0.15,0.00275,0.1,0,2,0.6694244790687113,2.742504409171076,0.3846153846153846,2.8208616780045355,0.4
L-Concrete,concrete,0.15,0.00275,0.1,1,2,0.6275923003930726,2.507432602670698,0.3404255319148936,2.8208616780045355,0.4
L-Concrete,concrete,0.15,0.00165,0.1,0,1,0.7624348264878114,2.742504409171076,0.3846153846153846,3.1342907533383726,0.4651162790697674
L-Concrete,concrete,0.15,0.00165,0.1,0,2,0.4574786242252202,2.1156462585034013,0.2727272727272727,2.2723607961703203,0.2989690721649484
L-Concrete,concrete,0.15,0.00165,0.1,1,2,0.380810845798552,2.037288989669942,0.26,1.880574452003024,0.2352941176470588
L-Concrete,concrete,0.12,0.0066,0.1,0,1,0.470953603377979,2.1940035273368608,0.2857142857142857,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,0.12,0.0066,0.1,0,2,0.4450636048170727,1.802217183169564,0.2233009708737864,2.2723607961703203,0.2989690721649484
L-Concrete,concrete,0.12,0.0066,0.1,1,2,0.3944121086063086,2.1940035273368608,0.2857142857142857,1.4104308390022675,0.1666666666666666
L-Concrete,concrete,0.12,0.0044,0.1,0,1,0.5323556025979056,2.35071806500378,0.3125,2.2723607961703203,0.2989690721649484
L-Concrete,concrete,0.12,0.0044,0.1,0,2,0.5641756457198998,2.507432602670698,0.3404255319148936,2.429075333837239,0.3263157894736842
L-Concrete,concrete,0.12,0.0044,0.1,1,2,0.5772811617794418,2.429075333837239,0.3263157894736842,2.2723607961703203,0.2989690721649484
L-Concrete,concrete,0.12,0.0033,0.1,0,1,0.4471615078945182,2.2723607961703203,0.2989690721649484,1.7238599143361049,0.2115384615384615
L-Concrete,concrete,0.12,0.0033,0.1,0,2,0.5511113278442888,1.880574452003024,0.2352941176470588,2.1156462585034013,0.2727272727272727
L-Concrete,concrete,0.12,0.0033,0.1,1,2,0.5730818793292279,2.1156462585034013,0.2727272727272727,2.507432602670698,0.3404255319148936
L-Concrete,concrete,0.12,0.00275,0.1,0,1,0.5737648364016611,2.35071806500378,0.3125,2.8208616780045355,0.4
L-Concrete,concrete,0.12,0.00275,0.1,0,2,0.4797225504528001,2.1940035273368608,0.2857142857142857,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,0.12,0.00275,0.1,1,2,0.5225143666975914,2.037288989669942,0.26,2.35071806500378,0.3125
L-Concrete,concrete,0.12,0.00165,0.1,0,1,0.6879444684786167,2.6641471403376165,0.3695652173913043,2.977576215671454,0.4318181818181818
L-Concrete,concrete,0.12,0.00165,0.1,0,2,0.7401331240082459,2.742504409171076,0.3846153846153846,3.055933484504913,0.4482758620689655
L-Concrete,concrete,0.12,0.00165,0.1,1,2,0.7150019757854248,2.35071806500378,0.3125,3.526077097505669,0.5555555555555556
LSPIN,lspin_tf,0.15,0.014,0.2,0,1,0.3533890857723279,1.802217183169564,0.2233009708737864,2.1156462585034013,0.2727272727272727
LSPIN,lspin_tf,0.15,0.014,0.2,0,2,0.6385843194396325,2.429075333837239,0.3263157894736842,2.5857898715041574,0.3548387096774194
LSPIN,lspin_tf,0.15,0.014,0.2,1,2,0.3192104914364208,2.037288989669942,0.26,1.5671453766691863,0.1886792452830188
LSPIN,lspin_tf,0.15,0.0105,0.2,0,1,0.5275665916575735,2.1940035273368608,0.2857142857142857,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.15,0.0105,0.2,0,2,0.4577229693319626,2.2723607961703203,0.2989690721649484,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.15,0.0105,0.2,1,2,0.467516282087128,1.958931720836483,0.2475247524752475,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,0.15,0.00875,0.2,0,1,0.6477517183213767,2.742504409171076,0.3846153846153846,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,0.15,0.00875,0.2,0,2,0.6752362741289074,2.8992189468379945,0.4157303370786517,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,0.15,0.00875,0.2,1,2,0.6496239090644932,2.1940035273368608,0.2857142857142857,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,0.15,0.007,0.2,0,1,0.6198655206548513,2.1940035273368608,0.2857142857142857,2.8992189468379945,0.4157303370786517
LSPIN,lspin_tf,0.15,0.007,0.2,0,2,0.5958339688275704,2.429075333837239,0.3263157894736842,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,0.15,0.007,0.2,1,2,0.6237612327770978,2.1940035273368608,0.2857142857142857,3.055933484504913,0.4482758620689655
LSPIN,lspin_tf,0.15,0.00525,0.2,0,1,0.5538255523521805,2.1156462585034013,0.2727272727272727,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,0.15,0.00525,0.2,0,2,0.5867590035870384,2.1940035273368608,0.2857142857142857,2.742504409171076,0.3846153846153846
LSPIN,lspin_tf,0.15,0.00525,0.2,1,2,0.6630705471462051,2.1940035273368608,0.2857142857142857,2.977576215671454,0.4318181818181818
LSPIN,lspin_tf,0.12,0.014,0.2,0,1,0.5060886192157666,2.037288989669942,0.26,2.1940035273368608,0.2857142857142857
LSPIN,lspin_tf,0.12,0.014,0.2,0,2,0.5062053989446466,1.958931720836483,0.2475247524752475,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.014,0.2,1,2,0.5410494735448856,1.880574452003024,0.2352941176470588,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.0105,0.2,0,1,0.6117923959625265,2.742504409171076,0.3846153846153846,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.12,0.0105,0.2,0,2,0.5683474103930585,2.2723607961703203,0.2989690721649484,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.0105,0.2,1,2,0.4991337780329588,2.2723607961703203,0.2989690721649484,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.00875,0.2,0,1,0.5459508459343427,1.5671453766691863,0.1886792452830188,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.00875,0.2,0,2,0.4717333089113125,2.037288989669942,0.26,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.12,0.00875,0.2,1,2,0.4869666148017233,2.037288989669942,0.26,1.880574452003024,0.2352941176470588
LSPIN,lspin_tf,0.12,0.007,0.2,0,1,0.5242645116302678,2.1940035273368608,0.2857142857142857,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.12,0.007,0.2,0,2,0.5088223515465254,1.880574452003024,0.2352941176470588,2.507432602670698,0.3404255319148936
LSPIN,lspin_tf,0.12,0.007,0.2,1,2,0.5858603555302253,2.429075333837239,0.3263157894736842,2.429075333837239,0.3263157894736842
LSPIN,lspin_tf,0.12,0.00525,0.2,0,1,0.59925489940311,2.6641471403376165,0.3695652173913043,2.2723607961703203,0.2989690721649484
LSPIN,lspin_tf,0.12,0.00525,0.2,0,2,0.667175992648925,2.8992189468379945,0.4157303370786517,2.6641471403376165,0.3695652173913043
LSPIN,lspin_tf,0.12,0.00525,0.2,1,2,0.6388763909712503,3.291005291005291,0.5,2.35071806500378,0.3125
L-LSPIN,lspin_tf,0.15,0.021,0.2,0,1,0.3676617512983112,1.3320735701688082,0.1559633027522936,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,0.15,0.021,0.2,0,2,0.3763375470148062,2.1156462585034013,0.2727272727272727,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.15,0.021,0.2,1,2,0.3839556608802214,1.7238599143361049,0.2115384615384615,1.958931720836483,0.2475247524752475
L-LSPIN,lspin_tf,0.15,0.014,0.2,0,1,0.4983448636330898,2.2723607961703203,0.2989690721649484,2.35071806500378,0.3125
L-LSPIN,lspin_tf,0.15,0.014,0.2,0,2,0.5386052616743706,2.507432602670698,0.3404255319148936,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,0.15,0.014,0.2,1,2,0.5117342083746687,2.429075333837239,0.3263157894736842,2.5857898715041574,0.3548387096774194
L-LSPIN,lspin_tf,0.15,0.0105,0.2,0,1,0.4996894057106549,2.429075333837239,0.3263157894736842,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,0.15,0.0105,0.2,0,2,0.39031876367881,1.958931720836483,0.2475247524752475,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.15,0.0105,0.2,1,2,0.4253346597295857,2.1156462585034013,0.2727272727272727,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.15,0.00875,0.2,0,1,0.5253832872870452,1.958931720836483,0.2475247524752475,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,0.15,0.00875,0.2,0,2,0.5226689047308165,2.429075333837239,0.3263157894736842,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.15,0.00875,0.2,1,2,0.4351441089355072,1.4104308390022675,0.1666666666666666,2.35071806500378,0.3125
L-LSPIN,lspin_tf,0.15,0.007,0.2,0,1,0.5240021343739111,2.2723607961703203,0.2989690721649484,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,0.15,0.007,0.2,0,2,0.6542557497995366,2.429075333837239,0.3263157894736842,2.507432602670698,0.3404255319148936
L-LSPIN,lspin_tf,0.15,0.007,0.2,1,2,0.476553045949076,1.880574452003024,0.2352941176470588,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.12,0.021,0.2,0,1,0.362554942312374,1.802217183169564,0.2233009708737864,1.6455026455026456,0.2
L-LSPIN,lspin_tf,0.12,0.021,0.2,0,2,0.5240037055472178,1.802217183169564,0.2233009708737864,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,0.12,0.021,0.2,1,2,0.3916242217580675,1.7238599143361049,0.2115384615384615,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.12,0.014,0.2,0,1,0.3828025329078802,1.958931720836483,0.2475247524752475,1.802217183169564,0.2233009708737864
L-LSPIN,lspin_tf,0.12,0.014,0.2,0,2,0.5252657473461176,2.2723607961703203,0.2989690721649484,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.12,0.014,0.2,1,2,0.4249535373199894,1.958931720836483,0.2475247524752475,2.037288989669942,0.26
L-LSPIN,lspin_tf,0.12,0.0105,0.2,0,1,0.5070437143653824,2.037288989669942,0.26,2.35071806500378,0.3125
L-LSPIN,lspin_tf,0.12,0.0105,0.2,0,2,0.5958294892429741,2.1940035273368608,0.2857142857142857,2.8208616780045355,0.4
L-LSPIN,lspin_tf,0.12,0.0105,0.2,1,2,0.5611250805385315,2.35071806500378,0.3125,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,0.12,0.00875,0.2,0,1,0.4730769353147085,1.802217183169564,0.2233009708737864,2.1940035273368608,0.2857142857142857
L-LSPIN,lspin_tf,0.12,0.00875,0.2,0,2,0.6253402574227834,2.507432602670698,0.3404255319148936,2.6641471403376165,0.3695652173913043
L-LSPIN,lspin_tf,0.12,0.00875,0.2,1,2,0.5161712289483594,2.1940035273368608,0.2857142857142857,2.1156462585034013,0.2727272727272727
L-LSPIN,lspin_tf,0.12,0.007,0.2,0,1,0.6117526095552657,2.742504409171076,0.3846153846153846,2.429075333837239,0.3263157894736842
L-LSPIN,lspin_tf,0.12,0.007,0.2,0,2,0.6437631282989114,2.507432602670698,0.3404255319148936,2.2723607961703203,0.2989690721649484
L-LSPIN,lspin_tf,0.12,0.007,0.2,1,2,0.5845430320840469,2.507432602670698,0.3404255319148936,2.35071806500378,0.3125
Concrete,concrete,0.15,0.0055,0.2,0,1,0.0234977744733209,0.7052154195011339,0.0769230769230769,1.5671453766691863,0.1886792452830188
Concrete,concrete,0.15,0.0055,0.2,0,2,0.0961598469307699,1.253716301335349,0.1454545454545454,1.4104308390022675,0.1666666666666666
Concrete,concrete,0.15,0.0055,0.2,1,2,0.2769361587827317,1.1753590325018897,0.1351351351351351,2.037288989669942,0.26
Concrete,concrete,0.15,0.0044,0.2,0,1,0.1985556165910492,1.7238599143361049,0.2115384615384615,1.3320735701688082,0.1559633027522936
Concrete,concrete,0.15,0.0044,0.2,0,2,0.1680342791908368,1.7238599143361049,0.2115384615384615,1.253716301335349,0.1454545454545454
Concrete,concrete,0.15,0.0044,0.2,1,2,0.3049079912340955,1.7238599143361049,0.2115384615384615,2.037288989669942,0.26
Concrete,concrete,0.15,0.0033,0.2,0,1,0.2474880169973596,1.4104308390022675,0.1666666666666666,1.958931720836483,0.2475247524752475
Concrete,concrete,0.15,0.0033,0.2,0,2,0.5613519362770013,2.2723607961703203,0.2989690721649484,2.507432602670698,0.3404255319148936
Concrete,concrete,0.15,0.0033,0.2,1,2,0.3759028710030805,1.880574452003024,0.2352941176470588,1.880574452003024,0.2352941176470588
Concrete,concrete,0.15,0.00275,0.2,0,1,0.4787052329322419,2.037288989669942,0.26,2.507432602670698,0.3404255319148936
Concrete,concrete,0.15,0.00275,0.2,0,2,0.351180524754328,2.1156462585034013,0.2727272727272727,1.6455026455026456,0.2
Concrete,concrete,0.15,0.00275,0.2,1,2,0.1834674485233826,1.488788107835727,0.1775700934579439,1.488788107835727,0.1775700934579439
Concrete,concrete,0.15,0.0022,0.2,0,1,0.4128925247173458,1.802217183169564,0.2233009708737864,1.6455026455026456,0.2
Concrete,concrete,0.15,0.0022,0.2,0,2,0.4619642112225397,2.507432602670698,0.3404255319148936,2.037288989669942,0.26
Concrete,concrete,0.15,0.0022,0.2,1,2,0.5123087832933801,2.35071806500378,0.3125,1.5671453766691863,0.1886792452830188
Concrete,concrete,0.12,0.0055,0.2,0,1,0.3243191489661799,1.1753590325018897,0.1351351351351351,1.958931720836483,0.2475247524752475
Concrete,concrete,0.12,0.0055,0.2,0,2,0.1624451069461142,1.018644494834971,0.1150442477876106,1.488788107835727,0.1775700934579439
Concrete,concrete,0.12,0.0055,0.2,1,2,0.1208592690713691,1.802217183169564,0.2233009708737864,1.1753590325018897,0.1351351351351351
Concrete,concrete,0.12,0.0044,0.2,0,1,0.4460359951645123,1.880574452003024,0.2352941176470588,2.1156462585034013,0.2727272727272727
Concrete,concrete,0.12,0.0044,0.2,0,2,0.2195798519163615,1.958931720836483,0.2475247524752475,1.488788107835727,0.1775700934579439
Concrete,concrete,0.12,0.0044,0.2,1,2,0.4239912968274975,2.507432602670698,0.3404255319148936,2.429075333837239,0.3263157894736842
Concrete,concrete,0.12,0.0033,0.2,0,1,0.5433755304684422,2.037288989669942,0.26,2.8992189468379945,0.4157303370786517
Concrete,concrete,0.12,0.0033,0.2,0,2,0.489215964746585,2.1156462585034013,0.2727272727272727,2.429075333837239,0.3263157894736842
Concrete,concrete,0.12,0.0033,0.2,1,2,0.4454654842740269,2.1156462585034013,0.2727272727272727,2.35071806500378,0.3125
Concrete,concrete,0.12,0.00275,0.2,0,1,0.4101154812590223,1.880574452003024,0.2352941176470588,2.1156462585034013,0.2727272727272727
Concrete,concrete,0.12,0.00275,0.2,0,2,0.4934471843548191,1.958931720836483,0.2475247524752475,2.35071806500378,0.3125
Concrete,concrete,0.12,0.00275,0.2,1,2,0.3362232782719304,1.5671453766691863,0.1886792452830188,2.2723607961703203,0.2989690721649484
Concrete,concrete,0.12,0.0022,0.2,0,1,0.5905420630822409,2.5857898715041574,0.3548387096774194,3.055933484504913,0.4482758620689655
Concrete,concrete,0.12,0.0022,0.2,0,2,0.5971231053725745,2.2723607961703203,0.2989690721649484,2.5857898715041574,0.3548387096774194
Concrete,concrete,0.12,0.0022,0.2,1,2,0.6664011986625429,2.8992189468379945,0.4157303370786517,2.8992189468379945,0.4157303370786517
L-Concrete,concrete,0.15,0.0066,0.2,0,1,0.5422011562552451,1.880574452003024,0.2352941176470588,2.35071806500378,0.3125
L-Concrete,concrete,0.15,0.0066,0.2,0,2,0.4933338493368459,1.958931720836483,0.2475247524752475,2.1940035273368608,0.2857142857142857
L-Concrete,concrete,0.15,0.0066,0.2,1,2,0.4856042342465479,2.1156462585034013,0.2727272727272727,1.958931720836483,0.2475247524752475
L-Concrete,concrete,0.15,0.0044,0.2,0,1,0.4694302247523619,2.1940035273368608,0.2857142857142857,2.35071806500378,0.3125
L-Concrete,concrete,0.15,0.0044,0.2,0,2,0.5374412784029232,2.429075333837239,0.3263157894736842,2.037288989669942,0.26
L-Concrete,concrete,0.15,0.0044,0.2,1,2,0.5626608898274836,2.1156462585034013,0.2727272727272727,2.1156462585034013,0.2727272727272727
L-Concrete,concrete,0.15,0.0033,0.2,0,1,0.5080940466414022,1.802217183169564,0.2233009708737864,2.037288989669942,0.26
L-Concrete,concrete,0.15,0.0033,0.2,0,2,0.5810943655319851,2.1156462585034013,0.2727272727272727,2.037288989669942,0.26
L-Concrete,concrete,0.15,0.0033,0.2,1,2,0.5416410674410413,2.35071806500378,0.3125,2.037288989669942,0.26
L-Concrete,concrete,0.15,0.00275,0.2,0,1,0.5812498163305116,2.6641471403376165,0.3695652173913043,2.507432602670698,0.3404255319148936
L-Concrete,concrete,0.15,0.00275,0.2,0,2,0.3603266760063383,1.6455026455026456,0.2,1.958931720836483,0.2475247524752475
L-Concrete,concrete,0.15,0.00275,0.2,1,2,0.5167262967518165,2.1156462585034013,0.2727272727272727,2.037288989669942,0.26
L-Concrete,concrete,0.15,0.00165,0.2,0,1,0.5164615077389064,2.1940035273368608,0.2857142857142857,2.5857898715041574,0.3548387096774194
L-Concrete,concrete,0.15,0.00165,0.2,0,2,0.6160816475603075,2.35071806500378,0.3125,2.6641471403376165,0.3695652173913043
L-Concrete,concrete,0.15,0.00165,0.2,1,2,0.4821330645702794,1.958931720836483,0.2475247524752475,2.429075333837239,0.3263157894736842
L-Concrete,concrete,0.12,0.0066,0.2,0,1,0.3944281288062672,1.5671453766691863,0.1886792452830188,1.7238599143361049,0.2115384615384615
L-Concrete,concrete,0.12,0.0066,0.2,0,2,0.360873899109691,1.802217183169564,0.2233009708737864,1.802217183169564,0.2233009708737864
L-Concrete,concrete,0.12,0.0066,0.2,1,2,0.5226046524676773,2.037288989669942,0.26,2.1156462585034013,0.2727272727272727
L-Concrete,concrete,0.12,0.0044,0.2,0,1,0.363432349847332,1.880574452003024,0.2352941176470588,1.6455026455026456,0.2
L-Concrete,concrete,0.12,0.0044,0.2,0,2,0.3281447363470777,1.958931720836483,0.2475247524752475,1.6455026455026456,0.2
L-Concrete,concrete,0.12,0.0044,0.2,1,2,0.3428887418890983,1.3320735701688082,0.1559633027522936,1.880574452003024,0.2352941176470588
L-Concrete,concrete,0.12,0.0033,0.2,0,1,0.4868455223293988,2.1156462585034013,0.2727272727272727,2.35071806500378,0.3125
L-Concrete,concrete,0.12,0.0033,0.2,0,2,0.4280689517188656,1.7238599143361049,0.2115384615384615,2.037288989669942,0.26
L-Concrete,concrete,0.12,0.0033,0.2,1,2,0.4239057248009148,1.958931720836483,0.2475247524752475,2.429075333837239,0.3263157894736842
L-Concrete,concrete,0.12,0.00275,0.2,0,1,0.6969927001352335,2.8992189468379945,0.4157303370786517,2.8208616780045355,0.4
L-Concrete,concrete,0.12,0.00275,0.2,0,2,0.6148786417515523,2.5857898715041574,0.3548387096774194,2.742504409171076,0.3846153846153846
L-Concrete,concrete,0.12,0.00275,0.2,1,2,0.6813767615438157,2.5857898715041574,0.3548387096774194,2.742504409171076,0.3846153846153846
