model_family,gate_type,predictor,gate_sigma,lambda_sparse,lambda_sample_smooth,temperature,patience,gating_hidden_dim,gate_hidden_dropout_p,risk_hidden_dims,risk_dropout_p,lspin_init_bias,gate_weight_decay,seed,rep_id,global_cfg_idx,phase,test_cindex,best_val_cindex,best_epoch,mean_Ksoft,mean_Khard,manifold_alignment,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count
L-Concrete,concrete,linear,0.15,0.00165,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1370125,2,137,1,0.6122850122850123,0.8552631578947368,0,3733.86328125,3731.681640625,0.9977648715464664,13771.0,9614.0,8166.702100766065
L-Concrete,concrete,linear,0.12,0.0066,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1410123,0,141,1,0.5318591318591318,0.7894736842105263,6,359.48065185546875,359.4823303222656,0.9634200683396053,768.0,722.0,575.444227576188
L-Concrete,concrete,linear,0.12,0.0066,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1410124,1,141,1,0.5911547911547912,0.7944078947368421,2,341.65478515625,341.623779296875,0.9738628980181184,1189.0,881.0,702.8089202331837
L-Concrete,concrete,linear,0.12,0.0066,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1410125,2,141,1,0.658968058968059,0.7976973684210527,12,283.9356384277344,283.9228210449219,0.950286094092182,544.0,498.0,401.1419372883794
L-Concrete,concrete,linear,0.12,0.0044,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1450123,0,145,1,0.5785421785421785,0.8289473684210527,9,625.71484375,625.6848754882812,0.9769665000878768,1106.0,1055.0,862.1928663763349
L-Concrete,concrete,linear,0.12,0.0044,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1450124,1,145,1,0.5986895986895987,0.7779605263157895,7,977.4205322265624,977.3922729492188,0.9843513511870144,1738.0,1677.0,1380.4449229525017
L-Concrete,concrete,linear,0.12,0.0044,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1450125,2,145,1,0.6037674037674038,0.8667763157894737,22,726.1144409179688,726.0836181640625,0.9804577002281896,1217.0,1184.0,954.6791707324272
L-Concrete,concrete,linear,0.12,0.0033,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1490123,0,149,1,0.5484029484029485,0.8092105263157895,5,1388.635009765625,1388.639892578125,0.9880888318804484,2438.0,2351.0,2023.429865304763
L-Concrete,concrete,linear,0.12,0.0033,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1490124,1,149,1,0.6027846027846028,0.8552631578947368,4,1262.2579345703125,1262.17041015625,0.9868897224753552,2424.0,2267.0,1846.2925746382623
L-Concrete,concrete,linear,0.12,0.0033,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1490125,2,149,1,0.5891891891891892,0.712171052631579,5,1087.4224853515625,1087.4212646484375,0.981180728803391,2048.0,1977.0,1592.80939290757
L-Concrete,concrete,linear,0.12,0.00275,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1530123,0,153,1,0.5728091728091728,0.8157894736842105,5,1569.2581787109375,1569.2186279296875,0.9871312348124291,2757.0,2660.0,2173.1866487008506
L-Concrete,concrete,linear,0.12,0.00275,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1530124,1,153,1,0.6086814086814086,0.8042763157894737,10,1544.8536376953125,1544.826416015625,0.9898294285305568,2470.0,2428.0,2067.2560755825075
L-Concrete,concrete,linear,0.12,0.00275,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1530125,2,153,1,0.5174447174447174,0.8050986842105263,11,1269.260009765625,1269.3118896484375,0.9868361044285884,2168.0,2121.0,1714.6602522772762
L-Concrete,concrete,linear,0.12,0.00165,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1570123,0,157,1,0.5710892710892711,0.8396381578947368,16,1869.887451171875,1869.9356689453125,0.9819136369247332,2685.0,2656.0,2289.44979475454
L-Concrete,concrete,linear,0.12,0.00165,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1570124,1,157,1,0.5252252252252252,0.7467105263157895,9,2371.62890625,2371.633544921875,0.992179646064088,3823.0,3767.0,3129.343754064946
L-Concrete,concrete,linear,0.12,0.00165,0.1,0.3,20,64,0.0,(),0.0,0.0,0.0,1570125,2,157,1,0.6366093366093366,0.837171052631579,13,2408.192138671875,2408.221923828125,0.9906566886504375,3529.0,3473.0,2968.626195046252
LSPIN,lspin_tf,mlp,0.15,0.014,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,20123,0,2,1,0.4927108927108927,0.84375,4,231.22589111328125,231.2250823974609,0.9605496996529608,772.0,560.0,443.8550918907305
LSPIN,lspin_tf,mlp,0.15,0.014,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,20124,1,2,1,0.6416052416052416,0.8125,8,191.62454223632807,191.63021850585932,0.944580729030288,505.0,379.0,311.0455155612795
LSPIN,lspin_tf,mlp,0.15,0.014,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,20125,2,2,1,0.5223587223587224,0.8421052631578947,15,217.065170288086,217.06431579589844,0.9351915066367744,456.0,351.0,301.9346047235556
LSPIN,lspin_tf,mlp,0.15,0.0105,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,60123,0,6,1,0.5924651924651925,0.8651315789473685,14,262.5261535644531,262.52410888671875,0.9555869084444208,542.0,442.0,372.3679357595162
LSPIN,lspin_tf,mlp,0.15,0.0105,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,60124,1,6,1,0.5646191646191646,0.8289473684210527,12,245.6852569580078,245.7041778564453,0.958701202709744,600.0,489.0,407.7248062329989
LSPIN,lspin_tf,mlp,0.15,0.0105,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,60125,2,6,1,0.6715806715806716,0.8223684210526315,10,300.5831604003906,300.585205078125,0.964783401677258,667.0,554.0,459.24308471381073
LSPIN,lspin_tf,mlp,0.15,0.00875,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,100123,0,10,1,0.55004095004095,0.8601973684210527,5,357.19061279296875,357.1800537109375,0.9771507062788716,1056.0,793.0,625.0083445463224
LSPIN,lspin_tf,mlp,0.15,0.00875,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,100124,1,10,1,0.5767403767403767,0.8601973684210527,4,319.982177734375,320.0,0.9714933294800884,1141.0,802.0,633.061128344888
LSPIN,lspin_tf,mlp,0.15,0.00875,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,100125,2,10,1,0.5244881244881245,0.7763157894736842,3,438.2567443847656,438.263671875,0.9823389456054562,1625.0,1129.0,916.5256415583972
LSPIN,lspin_tf,mlp,0.15,0.007,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,140123,0,14,1,0.6424242424242425,0.8782894736842105,7,517.4949340820312,517.469482421875,0.9773456625313094,1376.0,1115.0,892.5899967192448
LSPIN,lspin_tf,mlp,0.15,0.007,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,140124,1,14,1,0.5829647829647829,0.8601973684210527,10,514.0396728515625,514.019287109375,0.9749942365736616,1189.0,992.0,845.0644394847744
LSPIN,lspin_tf,mlp,0.15,0.007,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,140125,2,14,1,0.5403767403767403,0.8470394736842105,5,430.4488525390625,430.4469604492188,0.9765541304105286,1260.0,948.0,770.0527201984927
LSPIN,lspin_tf,mlp,0.15,0.00525,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,180123,0,18,1,0.6265356265356266,0.881578947368421,9,580.297607421875,580.2990112304688,0.9817098783741876,1421.0,1216.0,979.3642373327186
LSPIN,lspin_tf,mlp,0.15,0.00525,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,180124,1,18,1,0.6093366093366094,0.8733552631578947,6,551.5848388671875,551.5691528320312,0.9806962734357256,1467.0,1175.0,973.3030651895168
LSPIN,lspin_tf,mlp,0.15,0.00525,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,180125,2,18,1,0.6304668304668305,0.8832236842105263,11,467.3501892089844,467.3279724121094,0.9785284738646975,1131.0,939.0,753.5319990894986
LSPIN,lspin_tf,mlp,0.12,0.014,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,220123,0,22,1,0.5701883701883702,0.837171052631579,20,307.04840087890625,307.05145263671875,0.9496855647771524,547.0,440.0,382.9341850149252
LSPIN,lspin_tf,mlp,0.12,0.014,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,220124,1,22,1,0.6488124488124488,0.7911184210526315,15,294.65203857421875,294.64630126953125,0.9516526673624658,581.0,473.0,397.66485496886895
LSPIN,lspin_tf,mlp,0.12,0.014,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,220125,2,22,1,0.5793611793611794,0.8536184210526315,11,358.4640808105469,358.4694519042969,0.9662974584477408,737.0,594.0,493.54160588382695
LSPIN,lspin_tf,mlp,0.12,0.0105,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,260123,0,26,1,0.6006552006552006,0.7730263157894737,11,434.8108825683594,434.8006286621094,0.971422254327502,1035.0,794.0,649.3106117868921
LSPIN,lspin_tf,mlp,0.12,0.0105,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,260124,1,26,1,0.6106470106470107,0.787828947368421,24,395.8106994628906,395.8167114257813,0.9625936288289256,666.0,565.0,491.7169902480578
LSPIN,lspin_tf,mlp,0.12,0.0105,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,260125,2,26,1,0.6604422604422604,0.8947368421052632,22,328.5481262207031,328.546630859375,0.9537975613753876,578.0,498.0,421.5805804943323
LSPIN,lspin_tf,mlp,0.12,0.00875,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,300123,0,30,1,0.5657657657657658,0.8322368421052632,18,417.7337951660156,417.7331237792969,0.9664028823508708,751.0,637.0,546.4116948069471
LSPIN,lspin_tf,mlp,0.12,0.00875,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,300124,1,30,1,0.5872235872235873,0.8486842105263158,8,454.4393615722656,454.4405212402344,0.9734825681650806,1071.0,853.0,703.8759463117444
LSPIN,lspin_tf,mlp,0.12,0.00875,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,300125,2,30,1,0.6535626535626535,0.8519736842105263,31,400.9114685058594,400.9260559082031,0.9610911709501296,685.0,600.0,518.6323358927964
LSPIN,lspin_tf,mlp,0.12,0.007,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,340123,0,34,1,0.5746109746109747,0.8174342105263158,12,594.5075073242188,594.5048217773438,0.980286522331818,1301.0,1057.0,871.8778319722234
LSPIN,lspin_tf,mlp,0.12,0.007,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,340124,1,34,1,0.5962325962325963,0.8766447368421053,8,463.2485046386719,463.2218627929688,0.9768957164802438,1217.0,916.0,736.613582257301
LSPIN,lspin_tf,mlp,0.12,0.007,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,340125,2,34,1,0.6352170352170352,0.8042763157894737,10,474.9918212890625,474.9935607910156,0.9772639505171612,1128.0,893.0,728.6201459989194
LSPIN,lspin_tf,mlp,0.12,0.00525,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,380123,0,38,1,0.6288288288288288,0.8700657894736842,6,882.2827758789062,882.2958374023438,0.988521285472347,2227.0,1803.0,1453.5255643550663
LSPIN,lspin_tf,mlp,0.12,0.00525,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,380124,1,38,1,0.6201474201474202,0.8470394736842105,19,589.6002807617188,589.6012573242188,0.9764062006270056,1208.0,1013.0,853.225971661692
LSPIN,lspin_tf,mlp,0.12,0.00525,0.2,0.5,12,64,0.0,"(64, 32)",0.1,0.0,0.0,380125,2,38,1,0.6347256347256347,0.7664473684210527,8,800.5720825195312,800.5755615234375,0.9860042535659505,1867.0,1597.0,1292.6463903673305
L-LSPIN,lspin_tf,linear,0.15,0.021,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,420123,0,42,1,0.534971334971335,0.8125,36,427.9319763183594,427.9228210449219,0.9516585455439672,638.0,587.0,513.2791144811391
L-LSPIN,lspin_tf,linear,0.15,0.021,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,420124,1,42,1,0.5315315315315315,0.8388157894736842,66,318.1229553222656,318.1221923828125,0.9527422622424648,457.0,415.0,365.9751593068128
L-LSPIN,lspin_tf,linear,0.15,0.021,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,420125,2,42,1,0.5631449631449631,0.805921052631579,48,375.8656311035156,375.8681640625,0.9555587307711328,510.0,462.0,418.31790009614895
L-LSPIN,lspin_tf,linear,0.15,0.014,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,460123,0,46,1,0.5683865683865684,0.819078947368421,24,593.6578369140625,593.6688232421875,0.9731250015510012,1070.0,931.0,790.7993824367392
L-LSPIN,lspin_tf,linear,0.15,0.014,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,460124,1,46,1,0.575102375102375,0.7779605263157895,29,629.9188842773438,629.9132080078125,0.97481423917489,1074.0,983.0,827.6530476828988
L-LSPIN,lspin_tf,linear,0.15,0.014,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,460125,2,46,1,0.6471744471744472,0.819078947368421,42,635.2572631835938,635.2507934570312,0.9701953410471358,987.0,913.0,780.5834508632497
L-LSPIN,lspin_tf,linear,0.15,0.0105,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,500123,0,50,1,0.613923013923014,0.8470394736842105,19,1097.833251953125,1097.82958984375,0.9892333868594724,1995.0,1792.0,1504.228625570951
L-LSPIN,lspin_tf,linear,0.15,0.0105,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,500124,1,50,1,0.6494676494676495,0.7697368421052632,39,863.6469116210938,863.64306640625,0.9807340339381536,1363.0,1248.0,1060.3944728846989
L-LSPIN,lspin_tf,linear,0.15,0.0105,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,500125,2,50,1,0.6056511056511057,0.740953947368421,50,628.7044067382812,628.7009887695312,0.9752316433788903,986.0,894.0,764.1621804972197
L-LSPIN,lspin_tf,linear,0.15,0.00875,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,540123,0,54,1,0.6465192465192465,0.8552631578947368,54,762.6361694335938,762.6366577148438,0.9784978160648192,1082.0,1002.0,889.7981096926928
L-LSPIN,lspin_tf,linear,0.15,0.00875,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,540124,1,54,1,0.6990990990990991,0.7483552631578947,45,942.3728637695312,942.3633422851562,0.9811788350121172,1387.0,1320.0,1151.7159173559107
L-LSPIN,lspin_tf,linear,0.15,0.00875,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,540125,2,54,1,0.5503685503685504,0.8231907894736842,26,781.5999755859375,781.6044921875,0.9840262450629622,1541.0,1351.0,1100.5766817914848
L-LSPIN,lspin_tf,linear,0.15,0.007,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,580123,0,58,1,0.6764946764946765,0.8618421052631579,25,1549.24560546875,1549.2540283203125,0.9908211624956216,2537.0,2361.0,2005.729531293356
L-LSPIN,lspin_tf,linear,0.15,0.007,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,580124,1,58,1,0.5371007371007371,0.7557565789473685,22,1008.3179321289062,1008.3280029296876,0.98647112577607,1913.0,1696.0,1399.7398976861734
L-LSPIN,lspin_tf,linear,0.15,0.007,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,580125,2,58,1,0.6193284193284193,0.8223684210526315,37,1367.8330078125,1367.832763671875,0.9897320746800862,2188.0,2101.0,1789.1929244957118
L-LSPIN,lspin_tf,linear,0.12,0.021,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,620123,0,62,1,0.6104832104832105,0.712171052631579,43,544.7388305664062,544.7330932617188,0.9687772092512767,795.0,704.0,634.3899512266255
L-LSPIN,lspin_tf,linear,0.12,0.021,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,620124,1,62,1,0.6653562653562654,0.8799342105263158,36,461.3790283203125,461.3826293945313,0.9635261451629534,744.0,644.0,558.5758261122566
L-LSPIN,lspin_tf,linear,0.12,0.021,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,620125,2,62,1,0.5461097461097462,0.787828947368421,31,520.5101928710938,520.508056640625,0.9707966326446564,883.0,756.0,654.0185677844698
L-LSPIN,lspin_tf,linear,0.12,0.014,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,660123,0,66,1,0.6239148239148239,0.8075657894736842,63,702.3632202148438,702.3697509765625,0.9691656606942168,940.0,858.0,786.864309591533
L-LSPIN,lspin_tf,linear,0.12,0.014,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,660124,1,66,1,0.51998361998362,0.8289473684210527,30,696.42138671875,696.4083862304688,0.977771017352316,1205.0,1042.0,883.0989762903504
L-LSPIN,lspin_tf,linear,0.12,0.014,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,660125,2,66,1,0.6329238329238329,0.7779605263157895,46,680.2125244140625,680.208984375,0.9784732283687574,1108.0,972.0,834.1497986335987
L-LSPIN,lspin_tf,linear,0.12,0.0105,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,700123,0,70,1,0.544963144963145,0.8125,34,854.7935791015625,854.791015625,0.9816898762491686,1414.0,1271.0,1083.63052475198
L-LSPIN,lspin_tf,linear,0.12,0.0105,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,700124,1,70,1,0.60999180999181,0.8223684210526315,26,1083.7901611328125,1083.7813720703125,0.9859789362432106,1897.0,1708.0,1450.2270933412133
L-LSPIN,lspin_tf,linear,0.12,0.0105,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,700125,2,70,1,0.5243243243243243,0.7894736842105263,62,668.7623291015625,668.7652587890625,0.9731227405684362,926.0,817.0,752.715095548283
L-LSPIN,lspin_tf,linear,0.12,0.00875,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,740123,0,74,1,0.559049959049959,0.8050986842105263,56,824.2210083007812,824.22509765625,0.9758426832814856,1097.0,1026.0,928.9905515944514
L-LSPIN,lspin_tf,linear,0.12,0.00875,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,740124,1,74,1,0.6524160524160524,0.8231907894736842,53,1261.8275146484375,1261.826416015625,0.9867123573813172,1861.0,1734.0,1540.2430631869795
L-LSPIN,lspin_tf,linear,0.12,0.00875,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,740125,2,74,1,0.5541359541359542,0.7738486842105263,54,794.814453125,794.8167114257812,0.975902285788302,1117.0,996.0,902.5939789371054
L-LSPIN,lspin_tf,linear,0.12,0.007,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,780123,0,78,1,0.5964782964782965,0.8001644736842105,34,1227.629638671875,1227.6302490234375,0.9883933630185612,1916.0,1762.0,1497.8105747746697
L-LSPIN,lspin_tf,linear,0.12,0.007,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,780124,1,78,1,0.5423423423423424,0.8083881578947368,20,1102.6182861328125,1102.62060546875,0.9882924759864292,2123.0,1834.0,1517.3322035739943
L-LSPIN,lspin_tf,linear,0.12,0.007,0.2,0.5,35,64,0.0,(),0.0,0.0,0.0,780125,2,78,1,0.5659295659295659,0.7779605263157895,37,1269.6356201171875,1269.6365966796875,0.9856454127198908,1942.0,1753.0,1523.084009593968
Concrete,concrete,mlp,0.15,0.0055,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,820123,0,82,1,0.5426699426699426,0.6398026315789473,2,15.431885719299316,15.437298774719238,0.7329457562878058,98.0,50.0,47.81312225325744
Concrete,concrete,mlp,0.15,0.0055,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,820124,1,82,1,0.5277641277641277,0.8634868421052632,7,5.088666915893555,5.093247413635254,0.6652970862562811,46.0,25.0,22.59430627470821
Concrete,concrete,mlp,0.15,0.0055,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,820125,2,82,1,0.5094185094185094,0.6990131578947368,9,12.47472095489502,12.472668647766112,0.6791061592268108,39.0,32.0,24.732042349313136
Concrete,concrete,mlp,0.15,0.0044,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,860123,0,86,1,0.5767403767403767,0.78125,4,19.5083122253418,19.49839210510254,0.7565874926164745,85.0,66.0,51.51081355562297
Concrete,concrete,mlp,0.15,0.0044,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,860124,1,86,1,0.5446355446355446,0.8881578947368421,5,31.063024520874023,31.05787849426269,0.8333311893657154,125.0,111.0,87.00643852027
Concrete,concrete,mlp,0.15,0.0044,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,860125,2,86,1,0.5587223587223588,0.8618421052631579,5,46.26339721679688,46.26044845581055,0.8407460814557326,165.0,128.0,103.39076275330704
Concrete,concrete,mlp,0.15,0.0033,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,900123,0,90,1,0.4976248976248976,0.819078947368421,2,71.15718841552734,71.15755462646484,0.9134499253785648,317.0,243.0,202.2449011546928
Concrete,concrete,mlp,0.15,0.0033,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,900124,1,90,1,0.5238329238329238,0.6875,4,17.92726707458496,17.926044464111328,0.7499420770132548,76.0,61.0,50.29397511611229
Concrete,concrete,mlp,0.15,0.0033,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,900125,2,90,1,0.5426699426699426,0.7450657894736842,4,48.54444885253906,48.52411651611328,0.8794557366688083,191.0,144.0,109.86546289846326
Concrete,concrete,mlp,0.15,0.00275,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,940123,0,94,1,0.5950859950859951,0.7993421052631579,2,85.2993392944336,85.28617095947266,0.9308600921121302,431.0,283.0,239.86126461662144
Concrete,concrete,mlp,0.15,0.00275,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,940124,1,94,1,0.5721539721539721,0.7351973684210527,3,84.6849594116211,84.68489074707031,0.9060547175565932,302.0,235.0,191.304961554557
Concrete,concrete,mlp,0.15,0.00275,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,940125,2,94,1,0.5184275184275184,0.8289473684210527,2,82.77283477783203,82.74919891357422,0.9182705764668028,431.0,279.0,230.6463858455643
Concrete,concrete,mlp,0.15,0.0022,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,980123,0,98,1,0.5153153153153153,0.7384868421052632,3,132.31886291503906,132.3247528076172,0.9409973846395822,410.0,309.0,253.1513337400721
Concrete,concrete,mlp,0.15,0.0022,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,980124,1,98,1,0.5177723177723178,0.7549342105263158,3,89.01082611083984,89.02572631835938,0.9082709032509096,279.0,219.0,164.42362725482286
Concrete,concrete,mlp,0.15,0.0022,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,980125,2,98,1,0.5664209664209664,0.805921052631579,3,96.70246887207033,96.71060943603516,0.9136055190101656,287.0,232.0,184.6277886129276
Concrete,concrete,mlp,0.12,0.0055,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1020123,0,102,1,0.5470925470925471,0.8700657894736842,22,8.57850456237793,8.578778266906738,0.5384987741393448,24.0,21.0,18.078499591842988
Concrete,concrete,mlp,0.12,0.0055,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1020124,1,102,1,0.4253890253890254,0.837171052631579,17,13.055198669433594,13.054662704467772,0.6436377424892852,34.0,27.0,23.843181247285088
Concrete,concrete,mlp,0.12,0.0055,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1020125,2,102,1,0.4655200655200655,0.6776315789473685,3,23.646148681640625,23.646303176879883,0.8109819484038645,123.0,75.0,65.07632657205673
Concrete,concrete,mlp,0.12,0.0044,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1060123,0,106,1,0.5194103194103195,0.8157894736842105,3,42.8767204284668,42.893890380859375,0.8539864541055701,156.0,113.0,91.5925581269247
Concrete,concrete,mlp,0.12,0.0044,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1060124,1,106,1,0.4543816543816544,0.78125,2,37.94892120361328,37.93247604370117,0.8446342081066808,232.0,133.0,117.59859802700116
Concrete,concrete,mlp,0.12,0.0044,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1060125,2,106,1,0.527927927927928,0.7664473684210527,2,55.156436920166016,55.14469528198242,0.8786932114309799,215.0,163.0,129.62438866494483
Concrete,concrete,mlp,0.12,0.0033,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1100123,0,110,1,0.5397215397215397,0.8125,3,73.51051330566406,73.4791030883789,0.9119807557658676,318.0,243.0,196.38588967310588
Concrete,concrete,mlp,0.12,0.0033,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1100124,1,110,1,0.475020475020475,0.7828947368421053,2,107.08377838134766,107.09646606445312,0.9357411467642066,573.0,401.0,328.0383286152313
Concrete,concrete,mlp,0.12,0.0033,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1100125,2,110,1,0.6114660114660114,0.8322368421052632,1,87.07555389404297,86.98392486572266,0.9406239576594652,629.0,347.0,319.2107114138063
Concrete,concrete,mlp,0.12,0.00275,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1140123,0,114,1,0.5978705978705978,0.881578947368421,4,90.74341583251952,90.76205444335938,0.8810542587022965,264.0,205.0,158.35487788292934
Concrete,concrete,mlp,0.12,0.00275,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1140124,1,114,1,0.5759213759213759,0.6611842105263158,2,78.97145080566406,79.01929473876953,0.9313053020904783,433.0,287.0,239.11974719186307
Concrete,concrete,mlp,0.12,0.00275,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1140125,2,114,1,0.5633087633087633,0.8157894736842105,4,84.47733306884766,84.49517822265625,0.8796022958100151,245.0,203.0,165.04910949530145
Concrete,concrete,mlp,0.12,0.0022,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1180123,0,118,1,0.5051597051597052,0.7384868421052632,1,124.28826904296876,124.27009582519533,0.9501038746159052,977.0,489.0,444.76375543467526
Concrete,concrete,mlp,0.12,0.0022,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1180124,1,118,1,0.5598689598689599,0.9078947368421052,3,115.33020782470705,115.3569107055664,0.9363288186986602,427.0,332.0,265.66375743099826
Concrete,concrete,mlp,0.12,0.0022,0.2,0.3,20,64,0.0,"(64, 32)",0.1,0.0,0.0,1180125,2,118,1,0.455036855036855,0.8536184210526315,3,76.0794906616211,76.0643081665039,0.90744228683031,274.0,206.0,166.06083815673867
L-Concrete,concrete,linear,0.15,0.0066,0.2,0.3,20,64,0.0,(),0.0,0.0,0.0,1220123,0,122,1,0.6547092547092547,0.8700657894736842,6,318.8697814941406,318.8456726074219,0.9484067136830708,717.0,655.0,514.4452645260858
