model_family,gate_sigma,lambda_sparse,lambda_sample_smooth,mean_test_c,std_test_c,mean_Khard,std_Khard,mean_manifold_alignment,std_manifold_alignment,mean_gene_union_count,mean_gene_freq_ge_threshold_count,n_runs,mean_Ksoft,std_Ksoft
L-LSPIN,0.12,0.007,0.0,0.6175539175539175,0.044530629303007906,505.74277750651044,151.9330810919908,0.9736850992118006,0.013336475494936403,1665.0,1051.0,3,505.7461751302083,151.9427762141093
L-LSPIN,0.12,0.007,0.1,0.5517881517881518,0.09383395475654494,1376.8445841471355,506.74786361612786,0.9881966542160381,0.005167757636435592,2368.0,2162.0,3,1376.8424886067708,506.76006690850306
L-LSPIN,0.12,0.007,0.2,0.5682500682500683,0.02714247466273346,1199.9624837239583,86.8775820194329,0.9874437505749604,0.0015582229715433128,1993.6666666666667,1783.0,3,1199.961181640625,86.87839258802883
L-LSPIN,0.12,0.007,0.4,0.5871416871416871,0.04860319630959487,1310.2357991536458,118.59947056130817,0.9859455698008931,0.000677719284037908,1845.0,1728.0,3,1310.2360432942708,118.5997758215485
L-LSPIN,0.12,0.00875,0.0,0.5823368823368823,0.04297002616515895,392.34405517578125,88.14334235614666,0.9661957046095507,0.009274960944095027,1189.3333333333333,778.6666666666666,3,392.3409932454427,88.14092967047134
L-LSPIN,0.12,0.00875,0.1,0.6297297297297297,0.01919032694789035,1241.6741536458333,248.90777087152065,0.9882066640545611,0.001342442750015889,2069.6666666666665,1902.0,3,1241.6764322916667,248.91738530962883
L-LSPIN,0.12,0.00875,0.2,0.5885339885339885,0.05537802294636186,960.2894083658854,261.5523628873183,0.9794857754837016,0.006258474459236383,1358.3333333333333,1252.0,3,960.2876586914062,261.5547742247634
L-LSPIN,0.12,0.00875,0.4,0.6307671307671309,0.040433792013753043,1074.195068359375,311.45406144038736,0.9823798179023685,0.008475250238517742,1541.3333333333333,1425.6666666666667,3,1074.1883748372395,311.44883127976027
L-LSPIN,0.12,0.0105,0.0,0.5950313950313951,0.017242123223702204,324.1972147623698,39.89151064830484,0.956889495322785,0.0021385101096177113,849.3333333333334,562.3333333333334,3,324.1934000651042,39.88791294253728
L-LSPIN,0.12,0.0105,0.1,0.6238875238875239,0.06005082077198064,1022.107177734375,177.18553228160314,0.9833403298433517,0.004292200321914428,1530.0,1419.3333333333333,3,1022.1075236002604,177.18874565139876
L-LSPIN,0.12,0.0105,0.2,0.5597597597597598,0.04470944399371084,869.112548828125,207.87838585513163,0.9802638510202718,0.006545655259186062,1412.3333333333333,1265.3333333333333,3,869.1153564453125,207.88424740670666
L-LSPIN,0.12,0.0105,0.4,0.6027300027300028,0.08777095912883048,904.4019165039062,276.55528237724775,0.9778909927044093,0.005760466749642768,1335.3333333333333,1226.6666666666667,3,904.3977254231771,276.54615745219064
L-LSPIN,0.12,0.014,0.0,0.5916461916461916,0.09324359393463408,267.5123291015625,16.573764919584267,0.9460638961655116,0.005988215123032424,714.3333333333334,447.6666666666667,3,267.5111134847005,16.5765888449327
L-LSPIN,0.12,0.014,0.1,0.6214578214578215,0.025878870768857695,888.0289510091146,139.21584528032292,0.9815096163834034,0.0035812695136236733,1434.3333333333333,1308.6666666666667,3,888.0258992513021,139.2106456570539
L-LSPIN,0.12,0.014,0.2,0.5922740922740922,0.06276722750620549,692.9957071940104,11.467766903222408,0.9751366354717633,0.005182921948426038,1084.3333333333333,957.3333333333334,3,692.9990437825521,11.465062341496239
L-LSPIN,0.12,0.014,0.4,0.6130494130494131,0.02425961900623415,688.3279622395834,64.38409731646482,0.9775763585616111,0.003219868084292387,991.6666666666666,905.6666666666666,3,688.3328450520834,64.38193011163312
L-LSPIN,0.12,0.021,0.0,0.5944307944307944,0.041046896105962426,173.9689178466797,7.857096737381119,0.9152088589347933,0.010310803045615916,374.6666666666667,261.6666666666667,3,173.96886189778647,7.8590129420031545
